"Status","Year","Organisation","Parent_department","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Competition and Markets Authority","Competition and Markets Authority","Cardiff and Vale of Glamorgan","Outside London","5","5","[c]","[c]"
"In post","2022","Competition and Markets Authority","Competition and Markets Authority","City of Edinburgh","Outside London","55","55","58200","55860"
"In post","2022","Competition and Markets Authority","Competition and Markets Authority","Tower Hamlets","London","795","770","61480","57060"
"In post","2022","Criminal Injuries Compensation Authority","Ministry of Justice","Glasgow City","Outside London","320","295","27620","25120"
"In post","2022","Criminal Injuries Compensation Authority","Ministry of Justice","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Cabinet Office","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Cabinet Office","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Cabinet Office","Birmingham","Outside London","30","30","32010","30420"
"In post","2022","Crown Commercial Service","Cabinet Office","Bradford","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Cabinet Office","Brent","London","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Cabinet Office","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Cabinet Office","Calderdale and Kirklees","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Cabinet Office","Central Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Cabinet Office","Cheshire East","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Cabinet Office","Cheshire West and Chester","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Cabinet Office","Dorset","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Cabinet Office","Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Cabinet Office","East Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Cabinet Office","East Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Cabinet Office","East Riding of Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Cabinet Office","Gloucestershire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Cabinet Office","Harrow and Hillingdon","London","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Cabinet Office","Hertfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Cabinet Office","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Cabinet Office","Leicestershire CC and Rutland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Cabinet Office","Liverpool","Outside London","385","380","37860","38330"
"In post","2022","Crown Commercial Service","Cabinet Office","Medway","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Cabinet Office","Merton, Kingston upon Thames and Sutton","London","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Cabinet Office","Monmouthshire and Newport","Outside London","115","115","36050","31250"
"In post","2022","Crown Commercial Service","Cabinet Office","North and North East Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Cabinet Office","North Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Cabinet Office","North Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Cabinet Office","North Yorkshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Cabinet Office","Norwich and East Norfolk","Outside London","155","150","37960","38330"
"In post","2022","Crown Commercial Service","Cabinet Office","Oxfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Cabinet Office","Sefton","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Cabinet Office","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Cabinet Office","Solihull","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Cabinet Office","South and West Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Cabinet Office","South Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Cabinet Office","South Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Cabinet Office","Southampton","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Cabinet Office","Suffolk CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Cabinet Office","Swindon","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Cabinet Office","Tower Hamlets","London","70","70","54200","55690"
"In post","2022","Crown Commercial Service","Cabinet Office","Wakefield","Outside London","5","5","[c]","[c]"
"In post","2022","Crown Commercial Service","Cabinet Office","West Surrey","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Cabinet Office","Wirral","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Crown Office and Procurator Fiscal Service","Scottish Government","Aberdeen City and Aberdeenshire","Outside London","120","115","34350","30360"
"In post","2022","Crown Office and Procurator Fiscal Service","Scottish Government","Angus and Dundee City","Outside London","105","100","36480","31540"
"In post","2022","Crown Office and Procurator Fiscal Service","Scottish Government","Caithness and Sutherland, and Ross and Cromarty","Outside London","10","10","[c]","[c]"
"In post","2022","Crown Office and Procurator Fiscal Service","Scottish Government","City of Edinburgh","Outside London","550","530","38660","31540"
"In post","2022","Crown Office and Procurator Fiscal Service","Scottish Government","Clackmannanshire and Fife","Outside London","85","80","34180","30040"
"In post","2022","Crown Office and Procurator Fiscal Service","Scottish Government","Dumfries and Galloway","Outside London","45","40","32360","30040"
"In post","2022","Crown Office and Procurator Fiscal Service","Scottish Government","East Ayrshire and North Ayrshire mainland","Outside London","85","80","33070","28990"
"In post","2022","Crown Office and Procurator Fiscal Service","Scottish Government","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","80","75","27330","23230"
"In post","2022","Crown Office and Procurator Fiscal Service","Scottish Government","Falkirk","Outside London","65","60","36560","30040"
"In post","2022","Crown Office and Procurator Fiscal Service","Scottish Government","Glasgow City","Outside London","650","610","37220","31540"
"In post","2022","Crown Office and Procurator Fiscal Service","Scottish Government","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","130","120","38730","30950"
"In post","2022","Crown Office and Procurator Fiscal Service","Scottish Government","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","70","65","35070","28640"
"In post","2022","Crown Office and Procurator Fiscal Service","Scottish Government","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","10","10","[c]","[c]"
"In post","2022","Crown Office and Procurator Fiscal Service","Scottish Government","Na h-Eileanan Siar","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Crown Office and Procurator Fiscal Service","Scottish Government","North Lanarkshire","Outside London","100","95","39450","34600"
"In post","2022","Crown Office and Procurator Fiscal Service","Scottish Government","Orkney Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Crown Office and Procurator Fiscal Service","Scottish Government","Perth and Kinross, and Stirling","Outside London","25","25","37440","36130"
"In post","2022","Crown Office and Procurator Fiscal Service","Scottish Government","Scottish Borders","Outside London","15","15","23460","21050"
"In post","2022","Crown Office and Procurator Fiscal Service","Scottish Government","Shetland Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Crown Office and Procurator Fiscal Service","Scottish Government","South Lanarkshire","Outside London","170","155","38880","31540"
"In post","2022","Crown Office and Procurator Fiscal Service","Scottish Government","West Lothian","Outside London","25","20","32540","27230"
"In post","2022","Crown Prosecution Service","Attorney General's Departments","Barnsley, Doncaster and Rotherham","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Attorney General's Departments","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Attorney General's Departments","Berkshire","Outside London","130","120","42610","39750"
"In post","2022","Crown Prosecution Service","Attorney General's Departments","Bexley and Greenwich","London","10","10","37230","24590"
"In post","2022","Crown Prosecution Service","Attorney General's Departments","Birmingham","Outside London","505","475","40340","38000"
"In post","2022","Crown Prosecution Service","Attorney General's Departments","Blackburn with Darwen","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Attorney General's Departments","Bradford","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Attorney General's Departments","Bridgend and Neath Port Talbot","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Attorney General's Departments","Brighton and Hove","Outside London","125","115","41250","31560"
"In post","2022","Crown Prosecution Service","Attorney General's Departments","Bristol, City of","Outside London","165","155","41440","48080"
"In post","2022","Crown Prosecution Service","Attorney General's Departments","Bromley","London","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Attorney General's Departments","Buckinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Attorney General's Departments","Calderdale and Kirklees","Outside London","5","5","[c]","[c]"
"In post","2022","Crown Prosecution Service","Attorney General's Departments","Cambridgeshire CC","Outside London","15","10","41010","38000"
"In post","2022","Crown Prosecution Service","Attorney General's Departments","Camden and City of London","London","[c]","[c]","[c]","[c]"
