"Status","Year","Age","Region_ITL3","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","30-39","Cardiff and Vale of Glamorgan","Female","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Cardiff and Vale of Glamorgan","Male","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Cardiff and Vale of Glamorgan","Male","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Cardiff and Vale of Glamorgan","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Cardiff and Vale of Glamorgan","Male","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Cardiff and Vale of Glamorgan","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Cardiff and Vale of Glamorgan","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Central Bedfordshire","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Central Bedfordshire","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Central Bedfordshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Central Bedfordshire","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Central Bedfordshire","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Central Bedfordshire","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Central Bedfordshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Central Bedfordshire","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Central Bedfordshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Central Bedfordshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Central Hampshire","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Central Hampshire","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Central Hampshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Central Hampshire","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Central Hampshire","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Central Hampshire","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Central Hampshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Central Hampshire","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Central Hampshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Central Hampshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Central Valleys","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Central Valleys","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Central Valleys","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Central Valleys","Female","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Central Valleys","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Central Valleys","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Central Valleys","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Central Valleys","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Central Valleys","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Central Valleys","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Cheshire East","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Cheshire East","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Cheshire East","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Cheshire East","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Cheshire East","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Cheshire East","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Cheshire East","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Cheshire East","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Cheshire East","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Cheshire East","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Cheshire West and Chester","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Cheshire West and Chester","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Cheshire West and Chester","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Cheshire West and Chester","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Cheshire West and Chester","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Cheshire West and Chester","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Cheshire West and Chester","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Cheshire West and Chester","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Cheshire West and Chester","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Cheshire West and Chester","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Chorley and West Lancashire","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Chorley and West Lancashire","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Chorley and West Lancashire","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Chorley and West Lancashire","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Chorley and West Lancashire","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Chorley and West Lancashire","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Chorley and West Lancashire","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Chorley and West Lancashire","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Chorley and West Lancashire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Chorley and West Lancashire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","City of Edinburgh","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","City of Edinburgh","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","City of Edinburgh","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","City of Edinburgh","Female","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","City of Edinburgh","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","City of Edinburgh","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","City of Edinburgh","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","City of Edinburgh","Male","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","City of Edinburgh","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","City of Edinburgh","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Clackmannanshire and Fife","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Clackmannanshire and Fife","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Clackmannanshire and Fife","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Clackmannanshire and Fife","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Clackmannanshire and Fife","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Clackmannanshire and Fife","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Clackmannanshire and Fife","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Clackmannanshire and Fife","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Clackmannanshire and Fife","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Clackmannanshire and Fife","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Conwy and Denbighshire","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Conwy and Denbighshire","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Conwy and Denbighshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Conwy and Denbighshire","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Conwy and Denbighshire","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Conwy and Denbighshire","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Conwy and Denbighshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Conwy and Denbighshire","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Conwy and Denbighshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Conwy and Denbighshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Cornwall and Isles of Scilly","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Cornwall and Isles of Scilly","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Cornwall and Isles of Scilly","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Cornwall and Isles of Scilly","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Cornwall and Isles of Scilly","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Cornwall and Isles of Scilly","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Cornwall and Isles of Scilly","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Cornwall and Isles of Scilly","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Cornwall and Isles of Scilly","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Cornwall and Isles of Scilly","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Coventry","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Coventry","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Coventry","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Coventry","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Coventry","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Coventry","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Coventry","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Coventry","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Coventry","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Coventry","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Croydon","Female","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Croydon","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Croydon","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Croydon","Female","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Croydon","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Croydon","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Croydon","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Croydon","Male","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Croydon","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Croydon","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Darlington","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Darlington","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Darlington","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Darlington","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Darlington","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Darlington","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Darlington","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Darlington","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Darlington","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Darlington","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Derby","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Derby","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Derby","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Derby","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Derby","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Derby","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Derby","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Derby","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Derby","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Derby","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Devon CC","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Devon CC","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Devon CC","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Devon CC","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Devon CC","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Devon CC","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Devon CC","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Devon CC","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Devon CC","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Devon CC","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Dorset","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Dorset","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Dorset","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Dorset","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Dorset","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Dorset","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Dorset","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Dorset","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Dorset","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Dorset","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Dudley","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Dudley","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Dudley","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Dudley","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Dudley","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Dudley","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Dudley","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Dudley","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Dudley","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Dudley","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Dumfries and Galloway","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Dumfries and Galloway","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Dumfries and Galloway","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Dumfries and Galloway","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Dumfries and Galloway","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Dumfries and Galloway","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Dumfries and Galloway","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Dumfries and Galloway","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Dumfries and Galloway","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Dumfries and Galloway","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Durham","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Durham","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Durham","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Durham","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Durham","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Durham","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Durham","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Durham","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Durham","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Durham","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Ealing","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Ealing","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Ealing","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Ealing","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Ealing","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Ealing","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Ealing","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Ealing","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Ealing","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Ealing","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","East Ayrshire and North Ayrshire mainland","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","East Ayrshire and North Ayrshire mainland","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","East Ayrshire and North Ayrshire mainland","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","East Ayrshire and North Ayrshire mainland","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","East Ayrshire and North Ayrshire mainland","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","East Ayrshire and North Ayrshire mainland","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","East Ayrshire and North Ayrshire mainland","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","East Ayrshire and North Ayrshire mainland","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","East Ayrshire and North Ayrshire mainland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","East Ayrshire and North Ayrshire mainland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","East Cumbria","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","East Cumbria","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","East Cumbria","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","East Cumbria","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","East Cumbria","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","East Cumbria","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","East Cumbria","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","East Cumbria","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","East Cumbria","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","East Cumbria","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","East Derbyshire","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","East Derbyshire","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","East Derbyshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","East Derbyshire","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","East Derbyshire","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","East Derbyshire","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","East Derbyshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","East Derbyshire","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","East Derbyshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","East Derbyshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","East Kent","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","East Kent","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","East Kent","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","East Kent","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","East Kent","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","East Kent","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","East Kent","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","East Kent","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","East Kent","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","East Kent","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","East Lancashire","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","East Lancashire","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","East Lancashire","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","East Lancashire","Female","Unknown","[c]","[c]","[c]","[c]"
