"Status","Year","Age","Region_ITL3","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","60-64","Plymouth","SEO/HEO","15","[c]","39390","38450"
"Leaver CS","2022","60-64","Plymouth","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Portsmouth","AA/AO","25","[c]","20700","20970"
"Leaver CS","2022","60-64","Portsmouth","EO","20","[c]","30750","27570"
"Leaver CS","2022","60-64","Portsmouth","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Portsmouth","SEO/HEO","25","[c]","42690","40580"
"Leaver CS","2022","60-64","Powys","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Powys","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Powys","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Redbridge and Waltham Forest","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Redbridge and Waltham Forest","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Redbridge and Waltham Forest","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Redbridge and Waltham Forest","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Sandwell","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Scottish Borders","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Scottish Borders","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Scottish Borders","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Scottish Borders","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Sefton","AA/AO","20","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Sefton","EO","25","[c]","27990","27570"
"Leaver CS","2022","60-64","Sefton","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Sefton","SEO/HEO","20","[c]","36540","35910"
"Leaver CS","2022","60-64","Sefton","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Sheffield","AA/AO","15","[c]","20770","21140"
"Leaver CS","2022","60-64","Sheffield","EO","20","[c]","26980","27210"
"Leaver CS","2022","60-64","Sheffield","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Sheffield","SEO/HEO","25","[c]","35640","34290"
"Leaver CS","2022","60-64","Sheffield","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Shropshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Shropshire","EO","10","[c]","28490","28380"
"Leaver CS","2022","60-64","Shropshire","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Shropshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Solihull","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Solihull","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Solihull","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Somerset CC","AA/AO","15","[c]","21950","20970"
"Leaver CS","2022","60-64","Somerset CC","EO","10","[c]","27700","27570"
"Leaver CS","2022","60-64","Somerset CC","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Somerset CC","SEO/HEO","20","[c]","36690","35310"
"Leaver CS","2022","60-64","Somerset CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","South and West Derbyshire","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","South and West Derbyshire","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","South and West Derbyshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","South and West Derbyshire","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","South Ayrshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","South Hampshire","AA/AO","40","[c]","20240","19710"
"Leaver CS","2022","60-64","South Hampshire","EO","15","[c]","27910","27570"
"Leaver CS","2022","60-64","South Hampshire","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","South Hampshire","SEO/HEO","10","[c]","36490","36840"
"Leaver CS","2022","60-64","South Lanarkshire","AA/AO","35","[c]","[c]","[c]"
"Leaver CS","2022","60-64","South Lanarkshire","EO","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","South Lanarkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","South Lanarkshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","South Lanarkshire","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","South Nottinghamshire","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","South Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","South Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","South Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","South Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","South Teesside","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","South Teesside","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","South Teesside","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","South Teesside","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","South Teesside","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","South West Wales","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","South West Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","South West Wales","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","South West Wales","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Southampton","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Southampton","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Southampton","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Southampton","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Southampton","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Southampton","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Southend-on-Sea","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Southend-on-Sea","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Southend-on-Sea","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Southend-on-Sea","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Southend-on-Sea","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Southend-on-Sea","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Staffordshire CC","AA/AO","20","[c]","20580","21260"
"Leaver CS","2022","60-64","Staffordshire CC","EO","15","[c]","26920","27570"
"Leaver CS","2022","60-64","Staffordshire CC","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Staffordshire CC","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Staffordshire CC","SEO/HEO","10","[c]","40670","40580"
"Leaver CS","2022","60-64","Stoke-on-Trent","AA/AO","20","[c]","20260","20430"
"Leaver CS","2022","60-64","Stoke-on-Trent","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Stoke-on-Trent","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Stoke-on-Trent","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Suffolk CC","AA/AO","30","[c]","21140","21260"
"Leaver CS","2022","60-64","Suffolk CC","EO","20","[c]","27010","27570"
"Leaver CS","2022","60-64","Suffolk CC","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Suffolk CC","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Suffolk CC","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Suffolk CC","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Sunderland","AA/AO","65","[c]","21170","21250"
"Leaver CS","2022","60-64","Sunderland","EO","20","[c]","28070","27570"
"Leaver CS","2022","60-64","Sunderland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Sunderland","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Sunderland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Swansea","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Swansea","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Swansea","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Swansea","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Swansea","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Swansea","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Swindon","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Swindon","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Swindon","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Telford and Wrekin","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Telford and Wrekin","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Telford and Wrekin","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Telford and Wrekin","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Telford and Wrekin","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Thurrock","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Torbay","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Torbay","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Tower Hamlets","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Tower Hamlets","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Tower Hamlets","G6/G7","25","[c]","62620","59630"
"Leaver CS","2022","60-64","Tower Hamlets","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Tower Hamlets","SEO/HEO","15","[c]","39650","39430"
"Leaver CS","2022","60-64","Tyneside","AA/AO","115","[c]","20860","21260"
"Leaver CS","2022","60-64","Tyneside","EO","45","[c]","27190","27570"
"Leaver CS","2022","60-64","Tyneside","G6/G7","20","[c]","59880","55610"
"Leaver CS","2022","60-64","Tyneside","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Tyneside","SEO/HEO","50","[c]","37270","35100"
"Leaver CS","2022","60-64","Tyneside","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","AA/AO","50","[c]","21050","21840"
"Leaver CS","2022","60-64","Unknown","EO","15","[c]","27690","26780"
"Leaver CS","2022","60-64","Unknown","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","SEO/HEO","15","[c]","39950","41230"
"Leaver CS","2022","60-64","Unknown","Unknown","60","[c]","45030","39040"
"Leaver CS","2022","60-64","Wakefield","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Wakefield","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Wakefield","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Wakefield","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Wakefield","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Walsall","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Walsall","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Walsall","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Wandsworth","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Wandsworth","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Warrington","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Warrington","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Warrington","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Warrington","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Warrington","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Warrington","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Warwickshire CC","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Warwickshire CC","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Warwickshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Warwickshire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","West Cumbria","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","West Cumbria","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","West Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","West Cumbria","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","West Essex","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","West Essex","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","West Essex","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","West Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","West Essex","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","West Kent","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","West Kent","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","West Kent","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","West Lothian","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","West Lothian","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","West Lothian","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","West Lothian","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","West Lothian","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","West Northamptonshire","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","West Northamptonshire","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","West Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","West Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","West Surrey","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","West Surrey","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","West Surrey","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","West Surrey","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","West Surrey","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","West Surrey","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","West Sussex (North East)","EO","15","[c]","29540","27890"
"Leaver CS","2022","60-64","West Sussex (North East)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","West Sussex (South West)","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","West Sussex (South West)","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","West Sussex (South West)","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Westminster","AA/AO","25","[c]","26120","25630"
"Leaver CS","2022","60-64","Westminster","EO","50","[c]","29550","30170"
"Leaver CS","2022","60-64","Westminster","G6/G7","150","[c]","64500","62880"
"Leaver CS","2022","60-64","Westminster","SCS level","50","[c]","106640","93010"
"Leaver CS","2022","60-64","Westminster","SEO/HEO","110","[c]","40830","40600"
"Leaver CS","2022","60-64","Westminster","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Wiltshire","AA/AO","25","[c]","23580","21090"
"Leaver CS","2022","60-64","Wiltshire","EO","10","[c]","31340","27900"
"Leaver CS","2022","60-64","Wiltshire","G6/G7","15","[c]","56210","54540"
"Leaver CS","2022","60-64","Wiltshire","SEO/HEO","30","[c]","38050","38070"
"Leaver CS","2022","60-64","Wiltshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Wirral","AA/AO","20","[c]","21230","21260"
"Leaver CS","2022","60-64","Wirral","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Wirral","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Wirral","SEO/HEO","10","[c]","38540","37480"
"Leaver CS","2022","60-64","Wolverhampton","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Wolverhampton","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Wolverhampton","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Worcestershire CC","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Worcestershire CC","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Worcestershire CC","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Worcestershire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Worcestershire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","York","AA/AO","15","[c]","21970","21230"
"Leaver CS","2022","60-64","York","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","York","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","York","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","York","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Aberdeen City and Aberdeenshire","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Aberdeen City and Aberdeenshire","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Aberdeen City and Aberdeenshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Aberdeen City and Aberdeenshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Angus and Dundee City","AA/AO","25","[c]","21160","21260"
"Leaver CS","2022","65+","Angus and Dundee City","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Angus and Dundee City","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Angus and Dundee City","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Antrim and Newtownabbey","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Antrim and Newtownabbey","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Ards and North Down","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Ards and North Down","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Barking & Dagenham and Havering","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Barking & Dagenham and Havering","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Barking & Dagenham and Havering","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Barnet","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Barnet","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Barnet","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Barnet","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Barnet","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Barnet","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Barnsley, Doncaster and Rotherham","AA/AO","30","[c]","22480","21010"
"Leaver CS","2022","65+","Barnsley, Doncaster and Rotherham","EO","10","[c]","27730","27570"
"Leaver CS","2022","65+","Barnsley, Doncaster and Rotherham","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Barnsley, Doncaster and Rotherham","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Barnsley, Doncaster and Rotherham","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Bath and North East Somerset, North Somerset and South Gloucestershire","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","20","[c]","26260","26890"
"Leaver CS","2022","65+","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","10","[c]","61130","67040"
"Leaver CS","2022","65+","Bath and North East Somerset, North Somerset and South Gloucestershire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","30","[c]","40560","40920"
"Leaver CS","2022","65+","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Bedford","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Bedford","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Belfast","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Belfast","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Belfast","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Belfast","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Berkshire","AA/AO","10","[c]","23830","21600"
"Leaver CS","2022","65+","Berkshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Berkshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Berkshire","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Berkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Bexley and Greenwich","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Bexley and Greenwich","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Birmingham","AA/AO","40","[c]","21050","21010"
"Leaver CS","2022","65+","Birmingham","EO","25","[c]","27130","27570"
"Leaver CS","2022","65+","Birmingham","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Birmingham","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Birmingham","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2022","65+","Birmingham","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Blackburn with Darwen","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Blackburn with Darwen","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Blackburn with Darwen","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Blackpool","AA/AO","30","[c]","20790","21140"
"Leaver CS","2022","65+","Blackpool","EO","20","[c]","27230","27570"
"Leaver CS","2022","65+","Blackpool","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Blackpool","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Blackpool","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Bournemouth, Christchurch and Poole","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Bournemouth, Christchurch and Poole","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Bournemouth, Christchurch and Poole","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Bournemouth, Christchurch and Poole","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Bradford","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2022","65+","Bradford","EO","15","[c]","[c]","[c]"
"Leaver CS","2022","65+","Bradford","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Bradford","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Bradford","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Breckland and South Norfolk","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Breckland and South Norfolk","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Brent","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Brent","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Bridgend and Neath Port Talbot","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Bridgend and Neath Port Talbot","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Bridgend and Neath Port Talbot","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Brighton and Hove","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Brighton and Hove","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Brighton and Hove","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Bristol, City of","AA/AO","15","[c]","21000","21010"
"Leaver CS","2022","65+","Bristol, City of","EO","15","[c]","27080","27570"
"Leaver CS","2022","65+","Bristol, City of","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Bristol, City of","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Bristol, City of","SEO/HEO","15","[c]","38240","36730"
"Leaver CS","2022","65+","Bromley","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Bromley","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Bromley","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Buckinghamshire","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Buckinghamshire","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Buckinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Buckinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Caithness and Sutherland, and Ross and Cromarty","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Caithness and Sutherland, and Ross and Cromarty","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Calderdale and Kirklees","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Calderdale and Kirklees","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Calderdale and Kirklees","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Calderdale and Kirklees","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Calderdale and Kirklees","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Cambridgeshire CC","AA/AO","20","[c]","20210","20610"
"Leaver CS","2022","65+","Cambridgeshire CC","EO","15","[c]","28090","27570"
"Leaver CS","2022","65+","Cambridgeshire CC","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Cambridgeshire CC","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Cambridgeshire CC","SEO/HEO","15","[c]","37410","36480"
"Leaver CS","2022","65+","Cambridgeshire CC","Unknown","5","[c]","[c]","[c]"
