"Status","Year","Function_of_post","Region_ITL2","Region_ITL3","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Analysis","Shropshire and Staffordshire","Staffordshire CC","AO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Shropshire and Staffordshire","Staffordshire CC","EO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Shropshire and Staffordshire","Staffordshire CC","G7","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Shropshire and Staffordshire","Staffordshire CC","HEO","10","10","[c]","[c]"
"In post","2022","Analysis","Shropshire and Staffordshire","Staffordshire CC","SEO","5","5","[c]","[c]"
"In post","2022","Analysis","Shropshire and Staffordshire","Stoke-on-Trent","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Shropshire and Staffordshire","Telford and Wrekin","G7","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Shropshire and Staffordshire","Telford and Wrekin","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","South Yorkshire","Barnsley, Doncaster and Rotherham","EO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","South Yorkshire","Sheffield","AO","10","10","[c]","[c]"
"In post","2022","Analysis","South Yorkshire","Sheffield","EO","5","5","[c]","[c]"
"In post","2022","Analysis","South Yorkshire","Sheffield","G6","30","25","66490","66370"
"In post","2022","Analysis","South Yorkshire","Sheffield","G7","65","60","53290","52150"
"In post","2022","Analysis","South Yorkshire","Sheffield","HEO","45","45","32840","32870"
"In post","2022","Analysis","South Yorkshire","Sheffield","SCS level","5","5","[c]","[c]"
"In post","2022","Analysis","South Yorkshire","Sheffield","SEO","50","45","38850","37370"
"In post","2022","Analysis","Southern Scotland","East Ayrshire and North Ayrshire mainland","AO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Southern Scotland","South Ayrshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Surrey, East and West Sussex","East Sussex CC","AO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Surrey, East and West Sussex","East Sussex CC","G6","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Surrey, East and West Sussex","East Sussex CC","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Surrey, East and West Sussex","West Surrey","EO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Surrey, East and West Sussex","West Surrey","G6","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Surrey, East and West Sussex","West Surrey","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Surrey, East and West Sussex","West Sussex (South West)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Surrey, East and West Sussex","West Sussex (South West)","G7","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Surrey, East and West Sussex","West Sussex (South West)","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Tees Valley and Durham","Darlington","AO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Tees Valley and Durham","Darlington","G7","5","5","[c]","[c]"
"In post","2022","Analysis","Tees Valley and Durham","Darlington","HEO","15","15","30340","30710"
"In post","2022","Analysis","Tees Valley and Durham","Darlington","SEO","5","5","[c]","[c]"
"In post","2022","Analysis","Tees Valley and Durham","Durham","G7","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Tees Valley and Durham","Durham","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Tees Valley and Durham","Durham","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","EO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Unknown","Unknown","AO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Unknown","Unknown","G6","5","5","[c]","[c]"
"In post","2022","Analysis","Unknown","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Unknown","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","West Central Scotland","Glasgow City","EO","15","15","25750","24650"
"In post","2022","Analysis","West Central Scotland","Glasgow City","G6","10","10","[c]","[c]"
"In post","2022","Analysis","West Central Scotland","Glasgow City","G7","10","10","51090","46140"
"In post","2022","Analysis","West Central Scotland","Glasgow City","HEO","20","20","33050","32410"
"In post","2022","Analysis","West Central Scotland","Glasgow City","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","West Central Scotland","Glasgow City","SEO","15","15","38670","38500"
"In post","2022","Analysis","West Midlands","Birmingham","AO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","West Midlands","Birmingham","EO","10","10","[c]","[c]"
"In post","2022","Analysis","West Midlands","Birmingham","G6","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","West Midlands","Birmingham","G7","10","5","[c]","[c]"
"In post","2022","Analysis","West Midlands","Birmingham","HEO","15","15","35460","33990"
"In post","2022","Analysis","West Midlands","Birmingham","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","West Midlands","Birmingham","SEO","15","15","46200","41630"
"In post","2022","Analysis","West Midlands","Coventry","EO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","West Midlands","Coventry","G7","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","West Midlands","Coventry","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","West Midlands","Coventry","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","West Midlands","Walsall","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","West Midlands","Wolverhampton","EO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","West Midlands","Wolverhampton","G7","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","West Midlands","Wolverhampton","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","West Midlands","Wolverhampton","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","West Wales and The Valleys","Central Valleys","G6","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","West Wales and The Valleys","Central Valleys","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","West Wales and The Valleys","Central Valleys","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","West Wales and The Valleys","Gwent Valleys","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","West Wales and The Valleys","Swansea","G7","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","West Yorkshire","Calderdale and Kirklees","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","West Yorkshire","Leeds","AO","20","20","21520","21260"
"In post","2022","Analysis","West Yorkshire","Leeds","EO","40","40","25700","25120"
"In post","2022","Analysis","West Yorkshire","Leeds","G6","15","15","65250","66370"
"In post","2022","Analysis","West Yorkshire","Leeds","G7","75","70","52270","51580"
"In post","2022","Analysis","West Yorkshire","Leeds","HEO","50","50","31370","31000"
"In post","2022","Analysis","West Yorkshire","Leeds","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","West Yorkshire","Leeds","SEO","55","55","38150","36820"
"In post","2022","Analysis","West Yorkshire","Wakefield","G7","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Bedfordshire and Hertfordshire","Central Bedfordshire","AO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Bedfordshire and Hertfordshire","Central Bedfordshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Bedfordshire and Hertfordshire","Central Bedfordshire","G7","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Bedfordshire and Hertfordshire","Central Bedfordshire","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Bedfordshire and Hertfordshire","Hertfordshire CC","EO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Bedfordshire and Hertfordshire","Hertfordshire CC","G6","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Bedfordshire and Hertfordshire","Hertfordshire CC","G7","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Bedfordshire and Hertfordshire","Hertfordshire CC","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Bedfordshire and Hertfordshire","Hertfordshire CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","G6","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","G7","5","5","[c]","[c]"
"In post","2022","Commercial","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","SEO","10","10","[c]","[c]"
"In post","2022","Commercial","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","AO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","EO","10","10","26700","25970"
"In post","2022","Commercial","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","G6","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","G7","10","10","[c]","[c]"
"In post","2022","Commercial","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","HEO","15","15","35140","35000"
"In post","2022","Commercial","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","SEO","25","25","42310","42080"
"In post","2022","Commercial","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","AO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","EO","5","5","[c]","[c]"
"In post","2022","Commercial","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","G6","5","5","[c]","[c]"
"In post","2022","Commercial","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","G7","15","15","58270","57710"
"In post","2022","Commercial","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","HEO","15","15","33080","31390"
"In post","2022","Commercial","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","SEO","20","15","43180","43350"
"In post","2022","Commercial","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","AO","5","5","[c]","[c]"
"In post","2022","Commercial","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","EO","5","5","[c]","[c]"
"In post","2022","Commercial","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","G6","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","G7","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","HEO","5","5","[c]","[c]"
"In post","2022","Commercial","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Cheshire","Cheshire East","G6","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Cheshire","Cheshire East","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Cheshire","Warrington","EO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Cheshire","Warrington","G6","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Cheshire","Warrington","G7","5","5","[c]","[c]"
"In post","2022","Commercial","Cheshire","Warrington","HEO","5","5","[c]","[c]"
"In post","2022","Commercial","Cheshire","Warrington","SEO","10","5","[c]","[c]"
"In post","2022","Commercial","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","G7","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Cumbria","East Cumbria","G6","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Cumbria","East Cumbria","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Cumbria","West Cumbria","G7","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Cumbria","West Cumbria","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Cumbria","West Cumbria","Unknown","15","15","41220","38240"
"In post","2022","Commercial","Derbyshire and Nottinghamshire","East Derbyshire","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Derbyshire and Nottinghamshire","North Nottinghamshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Derbyshire and Nottinghamshire","North Nottinghamshire","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Derbyshire and Nottinghamshire","Nottingham","AO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Derbyshire and Nottinghamshire","Nottingham","EO","15","10","26340","26130"
"In post","2022","Commercial","Derbyshire and Nottinghamshire","Nottingham","G6","5","5","[c]","[c]"
"In post","2022","Commercial","Derbyshire and Nottinghamshire","Nottingham","G7","15","15","53470","51560"
"In post","2022","Commercial","Derbyshire and Nottinghamshire","Nottingham","HEO","5","5","[c]","[c]"
"In post","2022","Commercial","Derbyshire and Nottinghamshire","Nottingham","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Derbyshire and Nottinghamshire","Nottingham","SEO","20","20","39530","39040"
"In post","2022","Commercial","Derbyshire and Nottinghamshire","South and West Derbyshire","AO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Derbyshire and Nottinghamshire","South and West Derbyshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Derbyshire and Nottinghamshire","South and West Derbyshire","G6","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Derbyshire and Nottinghamshire","South and West Derbyshire","G7","5","5","[c]","[c]"
"In post","2022","Commercial","Derbyshire and Nottinghamshire","South and West Derbyshire","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Derbyshire and Nottinghamshire","South and West Derbyshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Derbyshire and Nottinghamshire","South and West Derbyshire","SEO","5","5","[c]","[c]"
"In post","2022","Commercial","Derbyshire and Nottinghamshire","South Nottinghamshire","AO","10","5","[c]","[c]"
"In post","2022","Commercial","Derbyshire and Nottinghamshire","South Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Derbyshire and Nottinghamshire","South Nottinghamshire","G6","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Derbyshire and Nottinghamshire","South Nottinghamshire","G7","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Derbyshire and Nottinghamshire","South Nottinghamshire","HEO","5","5","[c]","[c]"
"In post","2022","Commercial","Derbyshire and Nottinghamshire","South Nottinghamshire","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Devon","Devon CC","EO","15","10","25330","25630"
"In post","2022","Commercial","Devon","Devon CC","G6","30","30","60330","60490"
"In post","2022","Commercial","Devon","Devon CC","G7","75","70","48070","47960"
"In post","2022","Commercial","Devon","Devon CC","HEO","25","25","32630","32730"
"In post","2022","Commercial","Devon","Devon CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Devon","Devon CC","SEO","50","50","38230","38120"
"In post","2022","Commercial","Devon","Plymouth","AO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Devon","Plymouth","EO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Devon","Plymouth","G7","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Devon","Plymouth","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Devon","Plymouth","SEO","5","5","[c]","[c]"
"In post","2022","Commercial","Devon","Plymouth","Unknown","10","10","[c]","[c]"
"In post","2022","Commercial","Dorset and Somerset","Bournemouth, Christchurch and Poole","AO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Dorset and Somerset","Dorset","EO","[c]","[c]","[c]","[c]"
