"Status","Year","Region_ITL1","Region_ITL2","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Scotland","Highlands and Islands","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","Highlands and Islands","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","North Eastern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","North Eastern Scotland","EO","10","[c]","27080","27570"
"Leaver Dept.","2022","Scotland","North Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","Southern Scotland","AA/AO","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","Southern Scotland","EO","50","[c]","26920","27570"
"Leaver Dept.","2022","Scotland","Southern Scotland","G6/G7","25","[c]","54440","51960"
"Leaver Dept.","2022","Scotland","Southern Scotland","SEO/HEO","50","[c]","36560","34290"
"Leaver Dept.","2022","Scotland","West Central Scotland","AA/AO","165","[c]","21520","21260"
"Leaver Dept.","2022","Scotland","West Central Scotland","EO","260","[c]","26500","27570"
"Leaver Dept.","2022","Scotland","West Central Scotland","G6/G7","30","[c]","53210","51670"
"Leaver Dept.","2022","Scotland","West Central Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","West Central Scotland","SEO/HEO","115","[c]","35110","33180"
"Leaver Dept.","2022","Scotland","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","75","[c]","22030","21820"
"Leaver Dept.","2022","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","EO","70","[c]","27640","27570"
"Leaver Dept.","2022","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","125","[c]","58160","53600"
"Leaver Dept.","2022","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","SCS level","15","[c]","103870","112930"
"Leaver Dept.","2022","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","150","[c]","37350","38260"
"Leaver Dept.","2022","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","Hampshire and Isle of Wight","AA/AO","45","[c]","21110","20560"
"Leaver Dept.","2022","South East (England)","Hampshire and Isle of Wight","EO","70","[c]","25890","26670"
"Leaver Dept.","2022","South East (England)","Hampshire and Isle of Wight","G6/G7","40","[c]","56050","54540"
"Leaver Dept.","2022","South East (England)","Hampshire and Isle of Wight","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","Hampshire and Isle of Wight","SEO/HEO","110","[c]","35170","35630"
"Leaver Dept.","2022","South East (England)","Hampshire and Isle of Wight","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","Kent","AA/AO","40","[c]","22430","21750"
"Leaver Dept.","2022","South East (England)","Kent","EO","50","[c]","27830","29290"
"Leaver Dept.","2022","South East (England)","Kent","G6/G7","25","[c]","60500","56350"
"Leaver Dept.","2022","South East (England)","Kent","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","Kent","SEO/HEO","55","[c]","35630","35610"
"Leaver Dept.","2022","South East (England)","Kent","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","Surrey, East and West Sussex","AA/AO","25","[c]","21660","21820"
"Leaver Dept.","2022","South East (England)","Surrey, East and West Sussex","EO","60","[c]","27630","27570"
"Leaver Dept.","2022","South East (England)","Surrey, East and West Sussex","G6/G7","20","[c]","58890","57430"
"Leaver Dept.","2022","South East (England)","Surrey, East and West Sussex","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","Surrey, East and West Sussex","SEO/HEO","50","[c]","37370","37830"
"Leaver Dept.","2022","South East (England)","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Cornwall and Isles of Scilly","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Cornwall and Isles of Scilly","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Cornwall and Isles of Scilly","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Cornwall and Isles of Scilly","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Cornwall and Isles of Scilly","SEO/HEO","10","[c]","36000","36330"
"Leaver Dept.","2022","South West (England)","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Devon","AA/AO","45","[c]","21150","21260"
"Leaver Dept.","2022","South West (England)","Devon","EO","35","[c]","25270","26670"
"Leaver Dept.","2022","South West (England)","Devon","G6/G7","20","[c]","57520","53500"
"Leaver Dept.","2022","South West (England)","Devon","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Devon","SEO/HEO","50","[c]","34900","34190"
"Leaver Dept.","2022","South West (England)","Devon","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Dorset and Somerset","AA/AO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Dorset and Somerset","EO","10","[c]","27150","27570"
"Leaver Dept.","2022","South West (England)","Dorset and Somerset","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Dorset and Somerset","SEO/HEO","25","[c]","36790","36450"
"Leaver Dept.","2022","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","245","[c]","20680","19880"
"Leaver Dept.","2022","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","EO","350","[c]","25000","24890"
"Leaver Dept.","2022","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","370","[c]","56620","53810"
"Leaver Dept.","2022","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","45","[c]","104670","99900"
"Leaver Dept.","2022","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","870","[c]","34850","35610"
"Leaver Dept.","2022","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","20","[c]","37170","38660"
"Leaver Dept.","2022","Unknown","Unknown","AA/AO","75","[c]","21370","21840"
"Leaver Dept.","2022","Unknown","Unknown","EO","105","[c]","27280","27500"
"Leaver Dept.","2022","Unknown","Unknown","G6/G7","130","[c]","58280","55160"
"Leaver Dept.","2022","Unknown","Unknown","SCS level","35","[c]","89010","78420"
"Leaver Dept.","2022","Unknown","Unknown","SEO/HEO","380","[c]","33650","32000"
"Leaver Dept.","2022","Unknown","Unknown","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Wales","East Wales","AA/AO","115","[c]","21040","21260"
"Leaver Dept.","2022","Wales","East Wales","EO","165","[c]","26440","27210"
"Leaver Dept.","2022","Wales","East Wales","G6/G7","80","[c]","56570","54490"
"Leaver Dept.","2022","Wales","East Wales","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Wales","East Wales","SEO/HEO","195","[c]","34360","32780"
"Leaver Dept.","2022","Wales","East Wales","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Wales","West Wales and The Valleys","AA/AO","35","[c]","21650","21260"
"Leaver Dept.","2022","Wales","West Wales and The Valleys","EO","75","[c]","27380","27570"
"Leaver Dept.","2022","Wales","West Wales and The Valleys","G6/G7","15","[c]","58220","58810"
"Leaver Dept.","2022","Wales","West Wales and The Valleys","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wales","West Wales and The Valleys","SEO/HEO","40","[c]","35530","33180"
"Leaver Dept.","2022","Wales","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","AA/AO","25","[c]","20820","21010"
"Leaver Dept.","2022","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","EO","20","[c]","25960","27570"
"Leaver Dept.","2022","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","G6/G7","20","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","25","[c]","36460","33900"
"Leaver Dept.","2022","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands (England)","Shropshire and Staffordshire","AA/AO","35","[c]","20290","20970"
"Leaver Dept.","2022","West Midlands (England)","Shropshire and Staffordshire","EO","55","[c]","26590","27570"
"Leaver Dept.","2022","West Midlands (England)","Shropshire and Staffordshire","G6/G7","15","[c]","59880","63490"
"Leaver Dept.","2022","West Midlands (England)","Shropshire and Staffordshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands (England)","Shropshire and Staffordshire","SEO/HEO","40","[c]","36180","35310"
"Leaver Dept.","2022","West Midlands (England)","Shropshire and Staffordshire","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands (England)","West Midlands","AA/AO","255","[c]","20680","20970"
"Leaver Dept.","2022","West Midlands (England)","West Midlands","EO","355","[c]","26020","27570"
"Leaver Dept.","2022","West Midlands (England)","West Midlands","G6/G7","105","[c]","56760","51440"
"Leaver Dept.","2022","West Midlands (England)","West Midlands","SCS level","30","[c]","112020","114000"
"Leaver Dept.","2022","West Midlands (England)","West Midlands","SEO/HEO","305","[c]","34770","34530"
"Leaver Dept.","2022","West Midlands (England)","West Midlands","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","AA/AO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","North Yorkshire","AA/AO","35","[c]","21220","20920"
"Leaver Dept.","2022","Yorkshire and The Humber","North Yorkshire","EO","35","[c]","26110","26670"
"Leaver Dept.","2022","Yorkshire and The Humber","North Yorkshire","G6/G7","45","[c]","57570","54540"
"Leaver Dept.","2022","Yorkshire and The Humber","North Yorkshire","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","North Yorkshire","SEO/HEO","95","[c]","35830","36330"
"Leaver Dept.","2022","Yorkshire and The Humber","South Yorkshire","AA/AO","25","[c]","21210","21350"
"Leaver Dept.","2022","Yorkshire and The Humber","South Yorkshire","EO","85","[c]","26790","27570"
"Leaver Dept.","2022","Yorkshire and The Humber","South Yorkshire","G6/G7","65","[c]","54730","52150"
"Leaver Dept.","2022","Yorkshire and The Humber","South Yorkshire","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","South Yorkshire","SEO/HEO","105","[c]","35530","35800"
"Leaver Dept.","2022","Yorkshire and The Humber","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","West Yorkshire","AA/AO","140","[c]","20880","20970"
"Leaver Dept.","2022","Yorkshire and The Humber","West Yorkshire","EO","240","[c]","26480","27570"
"Leaver Dept.","2022","Yorkshire and The Humber","West Yorkshire","G6/G7","230","[c]","56550","52910"
"Leaver Dept.","2022","Yorkshire and The Humber","West Yorkshire","SCS level","25","[c]","98620","95140"
"Leaver Dept.","2022","Yorkshire and The Humber","West Yorkshire","SEO/HEO","455","[c]","34220","32790"
"Leaver Dept.","2022","Yorkshire and The Humber","West Yorkshire","Unknown","35","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","Derbyshire and Nottinghamshire","AA/AO","795","[c]","21440","21250"
"New entrant CS","2022","East Midlands (England)","Derbyshire and Nottinghamshire","EO","560","[c]","26630","26590"
"New entrant CS","2022","East Midlands (England)","Derbyshire and Nottinghamshire","G6/G7","55","[c]","53770","51300"
"New entrant CS","2022","East Midlands (England)","Derbyshire and Nottinghamshire","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","Derbyshire and Nottinghamshire","SEO/HEO","365","[c]","33960","33080"
"New entrant CS","2022","East Midlands (England)","Derbyshire and Nottinghamshire","Unknown","345","[c]","27840","25480"
"New entrant CS","2022","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","AA/AO","625","[c]","21650","21260"
"New entrant CS","2022","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","EO","130","[c]","26920","27570"
"New entrant CS","2022","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","G6/G7","15","[c]","56700","49520"
"New entrant CS","2022","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","SEO/HEO","50","[c]","35900","35900"
"New entrant CS","2022","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Unknown","235","[c]","28400","24800"
"New entrant CS","2022","East Midlands (England)","Lincolnshire","AA/AO","190","[c]","21910","21260"
"New entrant CS","2022","East Midlands (England)","Lincolnshire","EO","95","[c]","26750","27570"
"New entrant CS","2022","East Midlands (England)","Lincolnshire","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","Lincolnshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","Lincolnshire","SEO/HEO","60","[c]","34770","33000"
"New entrant CS","2022","East Midlands (England)","Lincolnshire","Unknown","95","[c]","28760","26310"
"New entrant CS","2022","East of England","Bedfordshire and Hertfordshire","AA/AO","280","[c]","24430","24250"
"New entrant CS","2022","East of England","Bedfordshire and Hertfordshire","EO","215","[c]","28680","29290"
"New entrant CS","2022","East of England","Bedfordshire and Hertfordshire","G6/G7","20","[c]","59620","54360"
"New entrant CS","2022","East of England","Bedfordshire and Hertfordshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Bedfordshire and Hertfordshire","SEO/HEO","70","[c]","38480","37000"
"New entrant CS","2022","East of England","Bedfordshire and Hertfordshire","Unknown","165","[c]","28720","26310"
"New entrant CS","2022","East of England","East Anglia","AA/AO","740","[c]","22570","21510"
"New entrant CS","2022","East of England","East Anglia","EO","315","[c]","26540","26590"
"New entrant CS","2022","East of England","East Anglia","G6/G7","45","[c]","60600","53500"
"New entrant CS","2022","East of England","East Anglia","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","East Anglia","SEO/HEO","185","[c]","34890","33000"
"New entrant CS","2022","East of England","East Anglia","Unknown","475","[c]","26290","24800"
"New entrant CS","2022","East of England","Essex","AA/AO","280","[c]","23340","24250"
"New entrant CS","2022","East of England","Essex","EO","155","[c]","28850","29290"
"New entrant CS","2022","East of England","Essex","G6/G7","10","[c]","57680","54020"
"New entrant CS","2022","East of England","Essex","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Essex","SEO/HEO","60","[c]","36050","34930"
"New entrant CS","2022","East of England","Essex","Unknown","260","[c]","28170","24800"
"New entrant CS","2022","London","Inner London - East","AA/AO","380","[c]","25510","24800"
"New entrant CS","2022","London","Inner London - East","EO","860","[c]","29730","30750"
"New entrant CS","2022","London","Inner London - East","G6/G7","340","[c]","60180","58500"
"New entrant CS","2022","London","Inner London - East","SCS level","55","[c]","104260","98000"
"New entrant CS","2022","London","Inner London - East","SEO/HEO","795","[c]","37160","37610"
"New entrant CS","2022","London","Inner London - East","Unknown","450","[c]","36610","33700"
"New entrant CS","2022","London","Inner London - West","AA/AO","765","[c]","24640","23770"
"New entrant CS","2022","London","Inner London - West","EO","1730","[c]","27780","27680"
"New entrant CS","2022","London","Inner London - West","G6/G7","1315","[c]","57720","54270"
"New entrant CS","2022","London","Inner London - West","SCS level","140","[c]","99550","90000"
"New entrant CS","2022","London","Inner London - West","SEO/HEO","3700","[c]","35520","34260"
"New entrant CS","2022","London","Inner London - West","Unknown","120","[c]","33130","30200"
"New entrant CS","2022","London","Outer London - East and North East","AA/AO","275","[c]","26280","25110"
"New entrant CS","2022","London","Outer London - East and North East","EO","220","[c]","30550","31060"
"New entrant CS","2022","London","Outer London - East and North East","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2022","London","Outer London - East and North East","SEO/HEO","30","[c]","38130","36650"
"New entrant CS","2022","London","Outer London - East and North East","Unknown","155","[c]","32400","28690"
"New entrant CS","2022","London","Outer London - South","AA/AO","160","[c]","24190","25110"
"New entrant CS","2022","London","Outer London - South","EO","445","[c]","30000","30600"
"New entrant CS","2022","London","Outer London - South","G6/G7","80","[c]","62590","61430"
"New entrant CS","2022","London","Outer London - South","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Outer London - South","SEO/HEO","295","[c]","37550","37610"
"New entrant CS","2022","London","Outer London - South","Unknown","175","[c]","32590","30200"
"New entrant CS","2022","London","Outer London - West and North West","AA/AO","325","[c]","25790","24370"
"New entrant CS","2022","London","Outer London - West and North West","EO","520","[c]","29140","28700"
"New entrant CS","2022","London","Outer London - West and North West","G6/G7","35","[c]","55030","52610"
"New entrant CS","2022","London","Outer London - West and North West","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Outer London - West and North West","SEO/HEO","200","[c]","35970","34260"
"New entrant CS","2022","London","Outer London - West and North West","Unknown","185","[c]","32350","28330"
"New entrant CS","2022","North East (England)","Northumberland, and Tyne and Wear","AA/AO","1475","[c]","21230","21260"
"New entrant CS","2022","North East (England)","Northumberland, and Tyne and Wear","EO","740","[c]","26630","26590"
"New entrant CS","2022","North East (England)","Northumberland, and Tyne and Wear","G6/G7","110","[c]","54010","52640"
"New entrant CS","2022","North East (England)","Northumberland, and Tyne and Wear","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Northumberland, and Tyne and Wear","SEO/HEO","405","[c]","33930","33080"
"New entrant CS","2022","North East (England)","Northumberland, and Tyne and Wear","Unknown","260","[c]","28050","26310"
"New entrant CS","2022","North East (England)","Tees Valley and Durham","AA/AO","570","[c]","22040","21750"
"New entrant CS","2022","North East (England)","Tees Valley and Durham","EO","185","[c]","26460","27570"
"New entrant CS","2022","North East (England)","Tees Valley and Durham","G6/G7","55","[c]","52860","49860"
"New entrant CS","2022","North East (England)","Tees Valley and Durham","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Tees Valley and Durham","SEO/HEO","155","[c]","32450","30710"
"New entrant CS","2022","North East (England)","Tees Valley and Durham","Unknown","260","[c]","28280","27610"
"New entrant CS","2022","North West (England)","Cheshire","AA/AO","245","[c]","21620","21260"
"New entrant CS","2022","North West (England)","Cheshire","EO","105","[c]","28880","28840"
"New entrant CS","2022","North West (England)","Cheshire","G6/G7","35","[c]","55570","53050"
"New entrant CS","2022","North West (England)","Cheshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Cheshire","SEO/HEO","90","[c]","34810","35900"
"New entrant CS","2022","North West (England)","Cheshire","Unknown","115","[c]","26290","24800"
"New entrant CS","2022","North West (England)","Cumbria","AA/AO","180","[c]","21700","21300"
"New entrant CS","2022","North West (England)","Cumbria","EO","45","[c]","26790","27570"
"New entrant CS","2022","North West (England)","Cumbria","G6/G7","10","[c]","57750","49340"
"New entrant CS","2022","North West (England)","Cumbria","SEO/HEO","25","[c]","32590","29920"
"New entrant CS","2022","North West (England)","Cumbria","Unknown","95","[c]","31030","28200"
"New entrant CS","2022","North West (England)","Greater Manchester","AA/AO","1135","[c]","21340","21250"
"New entrant CS","2022","North West (England)","Greater Manchester","EO","860","[c]","26500","26590"
"New entrant CS","2022","North West (England)","Greater Manchester","G6/G7","230","[c]","55860","52080"
"New entrant CS","2022","North West (England)","Greater Manchester","SCS level","10","[c]","92010","84560"
"New entrant CS","2022","North West (England)","Greater Manchester","SEO/HEO","700","[c]","33930","33080"
"New entrant CS","2022","North West (England)","Greater Manchester","Unknown","495","[c]","27290","24800"
"New entrant CS","2022","North West (England)","Lancashire","AA/AO","870","[c]","21590","21260"
"New entrant CS","2022","North West (England)","Lancashire","EO","310","[c]","27380","27570"
"New entrant CS","2022","North West (England)","Lancashire","G6/G7","55","[c]","54630","54250"
"New entrant CS","2022","North West (England)","Lancashire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Lancashire","SEO/HEO","105","[c]","35720","35310"
"New entrant CS","2022","North West (England)","Lancashire","Unknown","265","[c]","28030","24800"
"New entrant CS","2022","North West (England)","Merseyside","AA/AO","1230","[c]","21120","21250"
"New entrant CS","2022","North West (England)","Merseyside","EO","795","[c]","26350","26590"
"New entrant CS","2022","North West (England)","Merseyside","G6/G7","45","[c]","58030","55000"
"New entrant CS","2022","North West (England)","Merseyside","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Merseyside","SEO/HEO","335","[c]","34290","33080"
"New entrant CS","2022","North West (England)","Merseyside","Unknown","435","[c]","27360","24800"
"New entrant CS","2022","Northern Ireland","Northern Ireland","AA/AO","240","[c]","21120","21250"
"New entrant CS","2022","Northern Ireland","Northern Ireland","EO","165","[c]","26160","26590"
"New entrant CS","2022","Northern Ireland","Northern Ireland","G6/G7","25","[c]","53670","52080"
"New entrant CS","2022","Northern Ireland","Northern Ireland","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Northern Ireland","SEO/HEO","175","[c]","34480","33080"
"New entrant CS","2022","Overseas","Overseas","AA/AO","10","[c]","21040","21040"
"New entrant CS","2022","Overseas","Overseas","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Overseas","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Overseas","SEO/HEO","30","[c]","39300","36960"
"New entrant CS","2022","Scotland","Eastern Scotland","AA/AO","1445","[c]","21850","21250"
"New entrant CS","2022","Scotland","Eastern Scotland","EO","760","[c]","27240","27230"
"New entrant CS","2022","Scotland","Eastern Scotland","G6/G7","240","[c]","56240","53480"
"New entrant CS","2022","Scotland","Eastern Scotland","SCS level","15","[c]","87550","78810"
"New entrant CS","2022","Scotland","Eastern Scotland","SEO/HEO","835","[c]","35760","33080"
"New entrant CS","2022","Scotland","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Highlands and Islands","AA/AO","75","[c]","22100","21260"
"New entrant CS","2022","Scotland","Highlands and Islands","EO","65","[c]","27650","27570"
"New entrant CS","2022","Scotland","Highlands and Islands","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Highlands and Islands","SEO/HEO","25","[c]","34500","33000"
"New entrant CS","2022","Scotland","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","North Eastern Scotland","AA/AO","95","[c]","22890","22000"
"New entrant CS","2022","Scotland","North Eastern Scotland","EO","95","[c]","27190","27230"
"New entrant CS","2022","Scotland","North Eastern Scotland","G6/G7","10","[c]","58650","57190"
"New entrant CS","2022","Scotland","North Eastern Scotland","SEO/HEO","70","[c]","40920","31540"
"New entrant CS","2022","Scotland","Southern Scotland","AA/AO","455","[c]","21700","21250"
"New entrant CS","2022","Scotland","Southern Scotland","EO","205","[c]","26650","27570"
"New entrant CS","2022","Scotland","Southern Scotland","G6/G7","10","[c]","56360","52080"
"New entrant CS","2022","Scotland","Southern Scotland","SEO/HEO","35","[c]","35840","34700"
"New entrant CS","2022","Scotland","West Central Scotland","AA/AO","1250","[c]","21500","21260"
"New entrant CS","2022","Scotland","West Central Scotland","EO","885","[c]","26780","27230"
"New entrant CS","2022","Scotland","West Central Scotland","G6/G7","210","[c]","56650","53500"
"New entrant CS","2022","Scotland","West Central Scotland","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","West Central Scotland","SEO/HEO","780","[c]","35190","33080"
"New entrant CS","2022","Scotland","West Central Scotland","Unknown","10","[c]","41920","35150"
"New entrant CS","2022","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","530","[c]","24570","25000"
"New entrant CS","2022","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","EO","235","[c]","27270","27570"
"New entrant CS","2022","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","40","[c]","58350","55020"
"New entrant CS","2022","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","200","[c]","35260","34000"
"New entrant CS","2022","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Unknown","300","[c]","28680","24270"
"New entrant CS","2022","South East (England)","Hampshire and Isle of Wight","AA/AO","665","[c]","21460","21170"
"New entrant CS","2022","South East (England)","Hampshire and Isle of Wight","EO","320","[c]","25740","26130"
"New entrant CS","2022","South East (England)","Hampshire and Isle of Wight","G6/G7","130","[c]","55810","53050"
"New entrant CS","2022","South East (England)","Hampshire and Isle of Wight","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Hampshire and Isle of Wight","SEO/HEO","430","[c]","32760","30730"
"New entrant CS","2022","South East (England)","Hampshire and Isle of Wight","Unknown","240","[c]","28220","24800"
"New entrant CS","2022","South East (England)","Kent","AA/AO","590","[c]","24320","24250"
"New entrant CS","2022","South East (England)","Kent","EO","195","[c]","27780","26130"
"New entrant CS","2022","South East (England)","Kent","G6/G7","15","[c]","57450","52820"
"New entrant CS","2022","South East (England)","Kent","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Kent","SEO/HEO","45","[c]","33210","32410"
"New entrant CS","2022","South East (England)","Kent","Unknown","245","[c]","28090","26310"
"New entrant CS","2022","South East (England)","Surrey, East and West Sussex","AA/AO","570","[c]","24470","24370"
"New entrant CS","2022","South East (England)","Surrey, East and West Sussex","EO","265","[c]","27750","27570"
"New entrant CS","2022","South East (England)","Surrey, East and West Sussex","G6/G7","50","[c]","59350","54100"
"New entrant CS","2022","South East (England)","Surrey, East and West Sussex","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Surrey, East and West Sussex","SEO/HEO","130","[c]","35700","35900"
"New entrant CS","2022","South East (England)","Surrey, East and West Sussex","Unknown","305","[c]","29170","26310"
"New entrant CS","2022","South West (England)","Cornwall and Isles of Scilly","AA/AO","130","[c]","21390","21260"
"New entrant CS","2022","South West (England)","Cornwall and Isles of Scilly","EO","30","[c]","26770","27570"
"New entrant CS","2022","South West (England)","Cornwall and Isles of Scilly","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Cornwall and Isles of Scilly","SEO/HEO","35","[c]","35200","33000"
"New entrant CS","2022","South West (England)","Cornwall and Isles of Scilly","Unknown","50","[c]","27860","24850"
"New entrant CS","2022","South West (England)","Devon","AA/AO","475","[c]","21400","21300"
"New entrant CS","2022","South West (England)","Devon","EO","145","[c]","26170","24950"
"New entrant CS","2022","South West (England)","Devon","G6/G7","65","[c]","52720","48080"
