"Status","Year","Organisation","Parent_department","Region_ITL2","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Submarine Delivery Agency","Ministry of Defence","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Submarine Delivery Agency","Ministry of Defence","Devon","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Submarine Delivery Agency","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","15","[c]","37170","38660"
"Leaver Dept.","2022","Submarine Delivery Agency","Ministry of Defence","West Central Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Submarine Delivery Agency","Ministry of Defence","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Teaching Regulation Agency","Department for Education","West Midlands","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Teaching Regulation Agency","Department for Education","West Midlands","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Teaching Regulation Agency","Department for Education","West Midlands","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Berkshire, Buckinghamshire and Oxfordshire","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Derbyshire and Nottinghamshire","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Derbyshire and Nottinghamshire","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Derbyshire and Nottinghamshire","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Devon","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Devon","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Devon","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Devon","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Department for Business, Energy and Industrial Strategy","East Anglia","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Department for Business, Energy and Industrial Strategy","East Wales","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Department for Business, Energy and Industrial Strategy","East Wales","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Department for Business, Energy and Industrial Strategy","East Wales","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Department for Business, Energy and Industrial Strategy","East Wales","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Eastern Scotland","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Greater Manchester","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Greater Manchester","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Greater Manchester","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Inner London - East","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Inner London - East","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Inner London - East","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Inner London - East","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Inner London - East","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Inner London - East","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Kent","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Kent","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Lancashire","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Lancashire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Lancashire","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Lancashire","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Lancashire","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Merseyside","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Merseyside","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Merseyside","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Northumberland, and Tyne and Wear","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Northumberland, and Tyne and Wear","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Northumberland, and Tyne and Wear","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Northumberland, and Tyne and Wear","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Outer London - South","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Department for Business, Energy and Industrial Strategy","West Midlands","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Department for Business, Energy and Industrial Strategy","West Midlands","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Department for Business, Energy and Industrial Strategy","West Midlands","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Department for Business, Energy and Industrial Strategy","West Midlands","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Department for Business, Energy and Industrial Strategy","West Midlands","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Department for Business, Energy and Industrial Strategy","West Midlands","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Department for Business, Energy and Industrial Strategy","West Yorkshire","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Department for Business, Energy and Industrial Strategy","West Yorkshire","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The National Archives","The National Archives","Outer London - West and North West","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The National Archives","The National Archives","Outer London - West and North West","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The National Archives","The National Archives","Outer London - West and North West","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Transport Scotland","Scottish Government","Eastern Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Transport Scotland","Scottish Government","West Central Scotland","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Transport Scotland","Scottish Government","West Central Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Export Finance","UK Export Finance","Inner London - West","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Export Finance","UK Export Finance","Inner London - West","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Export Finance","UK Export Finance","Inner London - West","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Export Finance","UK Export Finance","Inner London - West","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Health Security Agency","Department of Health and Social Care","East Anglia","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Health Security Agency","Department of Health and Social Care","Gloucestershire, Wiltshire and Bath/Bristol area","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Health Security Agency","Department of Health and Social Care","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Health Security Agency","Department of Health and Social Care","Inner London - East","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Health Security Agency","Department of Health and Social Care","Inner London - East","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Health Security Agency","Department of Health and Social Care","Inner London - East","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Health Security Agency","Department of Health and Social Care","Inner London - East","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Health Security Agency","Department of Health and Social Care","Inner London - East","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Health Security Agency","Department of Health and Social Care","Inner London - East","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Health Security Agency","Department of Health and Social Care","Inner London - West","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Health Security Agency","Department of Health and Social Care","Inner London - West","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Health Security Agency","Department of Health and Social Care","Inner London - West","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Health Security Agency","Department of Health and Social Care","Inner London - West","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Health Security Agency","Department of Health and Social Care","Inner London - West","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Health Security Agency","Department of Health and Social Care","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Health Security Agency","Department of Health and Social Care","Outer London - West and North West","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Health Security Agency","Department of Health and Social Care","West Midlands","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Hydrographic Office","Ministry of Defence","Dorset and Somerset","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Hydrographic Office","Ministry of Defence","Dorset and Somerset","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","UK Statistics Authority","East Wales","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","UK Statistics Authority","East Wales","EO","15","[c]","24320","23630"
"Leaver Dept.","2022","UK Statistics Authority","UK Statistics Authority","East Wales","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","UK Statistics Authority","East Wales","G7","20","[c]","51300","50210"
"Leaver Dept.","2022","UK Statistics Authority","UK Statistics Authority","East Wales","HEO","35","[c]","30530","29540"
"Leaver Dept.","2022","UK Statistics Authority","UK Statistics Authority","East Wales","SEO","25","[c]","37430","36900"
"Leaver Dept.","2022","UK Statistics Authority","UK Statistics Authority","Eastern Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","UK Statistics Authority","Hampshire and Isle of Wight","AA","10","[c]","21260","20100"
"Leaver Dept.","2022","UK Statistics Authority","UK Statistics Authority","Hampshire and Isle of Wight","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","UK Statistics Authority","Hampshire and Isle of Wight","EO","15","[c]","23880","23630"
"Leaver Dept.","2022","UK Statistics Authority","UK Statistics Authority","Hampshire and Isle of Wight","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","UK Statistics Authority","Hampshire and Isle of Wight","HEO","25","[c]","30030","30210"
"Leaver Dept.","2022","UK Statistics Authority","UK Statistics Authority","Hampshire and Isle of Wight","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","UK Statistics Authority","Hampshire and Isle of Wight","SEO","10","[c]","37720","36840"
"Leaver Dept.","2022","UK Statistics Authority","UK Statistics Authority","Inner London - West","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","UK Statistics Authority","Inner London - West","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","UK Statistics Authority","Inner London - West","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","UK Statistics Authority","Inner London - West","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","UK Statistics Authority","Inner London - West","HEO","25","[c]","32230","32540"
"Leaver Dept.","2022","UK Statistics Authority","UK Statistics Authority","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","UK Statistics Authority","Inner London - West","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","UK Statistics Authority","Southern Scotland","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","UK Statistics Authority","Southern Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Valuation Office Agency","HM Revenue and Customs","Devon","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Valuation Office Agency","HM Revenue and Customs","Devon","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Valuation Office Agency","HM Revenue and Customs","East Anglia","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Valuation Office Agency","HM Revenue and Customs","East Wales","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Valuation Office Agency","HM Revenue and Customs","East Yorkshire and Northern Lincolnshire","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Valuation Office Agency","HM Revenue and Customs","Essex","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Valuation Office Agency","HM Revenue and Customs","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Valuation Office Agency","HM Revenue and Customs","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Valuation Office Agency","HM Revenue and Customs","Greater Manchester","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Valuation Office Agency","HM Revenue and Customs","Greater Manchester","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Valuation Office Agency","HM Revenue and Customs","Inner London - East","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Valuation Office Agency","HM Revenue and Customs","Inner London - East","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Valuation Office Agency","HM Revenue and Customs","Inner London - East","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Valuation Office Agency","HM Revenue and Customs","Inner London - East","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Valuation Office Agency","HM Revenue and Customs","Kent","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Valuation Office Agency","HM Revenue and Customs","Lancashire","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Valuation Office Agency","HM Revenue and Customs","Northumberland, and Tyne and Wear","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Valuation Office Agency","HM Revenue and Customs","Northumberland, and Tyne and Wear","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Valuation Office Agency","HM Revenue and Customs","Northumberland, and Tyne and Wear","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Valuation Office Agency","HM Revenue and Customs","Outer London - South","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Valuation Office Agency","HM Revenue and Customs","Surrey, East and West Sussex","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Valuation Office Agency","HM Revenue and Customs","Tees Valley and Durham","AO","10","[c]","21830","22010"
"Leaver Dept.","2022","Valuation Office Agency","HM Revenue and Customs","Tees Valley and Durham","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Valuation Office Agency","HM Revenue and Customs","West Midlands","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Valuation Office Agency","HM Revenue and Customs","West Midlands","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Valuation Office Agency","HM Revenue and Customs","West Yorkshire","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Valuation Office Agency","HM Revenue and Customs","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Valuation Office Agency","HM Revenue and Customs","West Yorkshire","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Vehicle Certification Agency","Department for Transport","Gloucestershire, Wiltshire and Bath/Bristol area","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Vehicle Certification Agency","Department for Transport","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Vehicle Certification Agency","Department for Transport","Gloucestershire, Wiltshire and Bath/Bristol area","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Vehicle Certification Agency","Department for Transport","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Vehicle Certification Agency","Department for Transport","Leicestershire, Rutland and Northamptonshire","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Vehicle Certification Agency","Department for Transport","Surrey, East and West Sussex","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Veterinary Medicines Directorate","Department for Environment, Food and Rural Affairs","Surrey, East and West Sussex","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Veterinary Medicines Directorate","Department for Environment, Food and Rural Affairs","Surrey, East and West Sussex","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Veterinary Medicines Directorate","Department for Environment, Food and Rural Affairs","Surrey, East and West Sussex","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Water Services Regulation Authority","Water Services Regulation Authority","West Midlands","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Water Services Regulation Authority","Water Services Regulation Authority","West Midlands","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Welsh Government (excl. agencies)","Welsh Government","East Wales","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Welsh Government (excl. agencies)","Welsh Government","East Wales","EO","10","[c]","27450","27400"
"Leaver Dept.","2022","Welsh Government (excl. agencies)","Welsh Government","East Wales","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Welsh Government (excl. agencies)","Welsh Government","East Wales","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Welsh Government (excl. agencies)","Welsh Government","East Wales","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Welsh Government (excl. agencies)","Welsh Government","East Wales","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Welsh Government (excl. agencies)","Welsh Government","West Wales and The Valleys","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Welsh Government (excl. agencies)","Welsh Government","West Wales and The Valleys","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Welsh Government (excl. agencies)","Welsh Government","West Wales and The Valleys","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Welsh Government (excl. agencies)","Welsh Government","West Wales and The Valleys","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Welsh Government (excl. agencies)","Welsh Government","West Wales and The Valleys","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Welsh Government (excl. agencies)","Welsh Government","West Wales and The Valleys","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Welsh Government (excl. agencies)","Welsh Government","West Wales and The Valleys","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Welsh Revenue Authority","Welsh Government","East Wales","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Welsh Revenue Authority","Welsh Government","East Wales","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Welsh Revenue Authority","Welsh Government","West Wales and The Valleys","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Welsh Revenue Authority","Welsh Government","West Wales and The Valleys","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Welsh Revenue Authority","Welsh Government","West Wales and The Valleys","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Welsh Revenue Authority","Welsh Government","West Wales and The Valleys","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wilton Park","Foreign, Commonwealth and Development Office","Surrey, East and West Sussex","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wilton Park","Foreign, Commonwealth and Development Office","Surrey, East and West Sussex","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Accountant in Bankruptcy","Scottish Government","Southern Scotland","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Accountant in Bankruptcy","Scottish Government","Southern Scotland","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Derbyshire and Nottinghamshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Derbyshire and Nottinghamshire","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Derbyshire and Nottinghamshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","East Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","East Wales","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Greater Manchester","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Greater Manchester","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Hampshire and Isle of Wight","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Inner London - West","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Inner London - West","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Inner London - West","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Inner London - West","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Northumberland, and Tyne and Wear","EO","15","[c]","24250","24250"
"New entrant CS","2022","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Northumberland, and Tyne and Wear","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","West Central Scotland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","West Midlands","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","West Midlands","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","West Midlands","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","West Yorkshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Bedfordshire and Hertfordshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Berkshire, Buckinghamshire and Oxfordshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Cheshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Cheshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Cornwall and Isles of Scilly","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Cornwall and Isles of Scilly","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Cumbria","AO","25","[c]","21500","21300"
"New entrant CS","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Cumbria","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Cumbria","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Derbyshire and Nottinghamshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Derbyshire and Nottinghamshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Devon","AO","15","[c]","21300","21300"
"New entrant CS","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Devon","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Devon","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Dorset and Somerset","EO","[c]","[c]","[c]","[c]"
