"Status","Year","Organisation","Region_ITL1","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Driver and Vehicle Standards Agency","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","East Midlands (England)","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","East Midlands (England)","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","East of England","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","East of England","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","East of England","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","North East (England)","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","North East (England)","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","North East (England)","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","North West (England)","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","North West (England)","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","North West (England)","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","Scotland","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","Scotland","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","Scotland","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","South East (England)","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","South East (England)","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","South East (England)","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","South West (England)","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","South West (England)","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","South West (England)","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","Wales","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","Wales","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","Wales","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","West Midlands (England)","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","West Midlands (England)","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","West Midlands (England)","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","Yorkshire and The Humber","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","Yorkshire and The Humber","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","Yorkshire and The Humber","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Education and Skills Funding Agency","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Education and Skills Funding Agency","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Education and Skills Funding Agency","London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Education and Skills Funding Agency","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Education and Skills Funding Agency","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Education and Skills Funding Agency","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Education and Skills Funding Agency","North East (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Education and Skills Funding Agency","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Education and Skills Funding Agency","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Education and Skills Funding Agency","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Education and Skills Funding Agency","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Education and Skills Funding Agency","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Education and Skills Funding Agency","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Education and Skills Funding Agency","West Midlands (England)","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Education and Skills Funding Agency","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Education and Skills Funding Agency","West Midlands (England)","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Education and Skills Funding Agency","Yorkshire and The Humber","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Education and Skills Funding Agency","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Education and Skills Funding Agency","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Education and Skills Funding Agency","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Education Scotland","Scotland","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Education Scotland","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Education Scotland","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Education Scotland","Scotland","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","Estyn","Wales","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Estyn","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Estyn","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Estyn","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","FCDO Services","London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","FCDO Services","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","FCDO Services","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","FCDO Services","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","FCDO Services","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","FCDO Services","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","FCDO Services","South East (England)","Heterosexual / straight","50","[c]","41090","33390"
"Leaver CS","2022","FCDO Services","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","FCDO Services","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","FCDO Services","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","East of England","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Northern Ireland","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","South West (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","West Midlands (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Yorkshire and The Humber","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Scotland","Scotland","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Scotland","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Scotland","Scotland","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office (excl. agencies)","London","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office (excl. agencies)","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office (excl. agencies)","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office (excl. agencies)","London","Unknown","210","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Scotland","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Scotland","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Scotland","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office (excl. agencies)","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office (excl. agencies)","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office (excl. agencies)","South East (England)","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Forestry and Land Scotland","Scotland","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Forestry and Land Scotland","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Forestry and Land Scotland","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Forestry and Land Scotland","Scotland","Unknown","85","[c]","29460","27360"
"Leaver CS","2022","Forestry and Land Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Forestry and Land Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Forestry and Land Scotland","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Government Actuary's Department","London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Government Actuary's Department","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Actuary's Department","London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Government Actuary's Department","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Actuary's Department","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Actuary's Department","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Internal Audit Agency","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Internal Audit Agency","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Internal Audit Agency","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Internal Audit Agency","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Internal Audit Agency","London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Government Internal Audit Agency","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Internal Audit Agency","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Internal Audit Agency","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Internal Audit Agency","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Internal Audit Agency","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Internal Audit Agency","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Internal Audit Agency","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Internal Audit Agency","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Internal Audit Agency","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Internal Audit Agency","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Internal Audit Agency","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Internal Audit Agency","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Internal Audit Agency","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Internal Audit Agency","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Internal Audit Agency","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Internal Audit Agency","West Midlands (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Government Internal Audit Agency","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Internal Audit Agency","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Internal Audit Agency","Yorkshire and The Humber","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Government Internal Audit Agency","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Internal Audit Agency","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Legal Department","London","Heterosexual / straight","135","[c]","48940","50500"
"Leaver CS","2022","Government Legal Department","London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Government Legal Department","London","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Government Legal Department","London","Unknown","35","[c]","61900","65630"
"Leaver CS","2022","Government Legal Department","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Legal Department","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Legal Department","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Legal Department","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Legal Department","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Legal Department","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Legal Department","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Property Agency","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Property Agency","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Property Agency","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Property Agency","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Property Agency","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Property Agency","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Property Agency","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Property Agency","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Property Agency","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Property Agency","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Property Agency","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Property Agency","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Property Agency","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Property Agency","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Property Agency","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Property Agency","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","East Midlands (England)","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","East Midlands (England)","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","East of England","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","North West (England)","Heterosexual / straight","50","[c]","36710","31680"
"Leaver CS","2022","Health and Safety Executive","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","North West (England)","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","North West (England)","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","Scotland","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","Scotland","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","South East (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","Wales","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","Yorkshire and The Humber","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","Yorkshire and The Humber","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","East Midlands (England)","Heterosexual / straight","90","[c]","21130","20370"
"Leaver CS","2022","HM Courts and Tribunals Service","East Midlands (England)","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","East Midlands (England)","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","East Midlands (England)","Unknown","65","[c]","19930","20370"
"Leaver CS","2022","HM Courts and Tribunals Service","East of England","Heterosexual / straight","90","[c]","22300","20970"
"Leaver CS","2022","HM Courts and Tribunals Service","East of England","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","East of England","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","East of England","Unknown","30","[c]","21930","20970"
"Leaver CS","2022","HM Courts and Tribunals Service","London","Heterosexual / straight","285","[c]","28240","23720"
"Leaver CS","2022","HM Courts and Tribunals Service","London","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","London","Undeclared","40","[c]","28570","23720"
"Leaver CS","2022","HM Courts and Tribunals Service","London","Unknown","220","[c]","25080","23720"
"Leaver CS","2022","HM Courts and Tribunals Service","North East (England)","Heterosexual / straight","35","[c]","21490","20230"
"Leaver CS","2022","HM Courts and Tribunals Service","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","North East (England)","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","North West (England)","Heterosexual / straight","160","[c]","25360","20970"
"Leaver CS","2022","HM Courts and Tribunals Service","North West (England)","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","North West (England)","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","North West (England)","Unknown","65","[c]","21300","20810"
"Leaver CS","2022","HM Courts and Tribunals Service","Scotland","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","South East (England)","Heterosexual / straight","120","[c]","24210","20970"
"Leaver CS","2022","HM Courts and Tribunals Service","South East (England)","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","South East (England)","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","South East (England)","Unknown","50","[c]","21870","20970"
"Leaver CS","2022","HM Courts and Tribunals Service","South West (England)","Heterosexual / straight","110","[c]","22150","20100"
"Leaver CS","2022","HM Courts and Tribunals Service","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","South West (England)","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","South West (England)","Unknown","35","[c]","23150","20370"
"Leaver CS","2022","HM Courts and Tribunals Service","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","Unknown","LGBO","[c]","[c]","[c]","[c]"
