"Status","Year","Age","Function_of_post","Region_ITL1","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","30-39","Commercial","North West (England)","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Commercial","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Commercial","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Commercial","North West (England)","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Commercial","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Commercial","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Commercial","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Commercial","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Commercial","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Commercial","Scotland","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Commercial","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Commercial","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Commercial","South East (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Commercial","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Commercial","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Commercial","South East (England)","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Commercial","South West (England)","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Commercial","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Commercial","South West (England)","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Commercial","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Commercial","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Commercial","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Commercial","Wales","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Commercial","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Commercial","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Commercial","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Commercial","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Commercial","West Midlands (England)","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Commercial","Yorkshire and The Humber","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Commercial","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Commercial","Yorkshire and The Humber","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Commercial","Yorkshire and The Humber","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Communications","East Midlands (England)","Heterosexual / straight","35","[c]","27350","26590"
"New entrant CS","2022","30-39","Communications","East Midlands (England)","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Communications","East Midlands (England)","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Communications","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Communications","East of England","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Communications","London","Heterosexual / straight","45","[c]","43070","41750"
"New entrant CS","2022","30-39","Communications","London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Communications","London","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Communications","London","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Communications","North East (England)","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Communications","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Communications","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Communications","North East (England)","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Communications","North West (England)","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Communications","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Communications","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Communications","North West (England)","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Communications","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Communications","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Communications","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Communications","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Communications","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Communications","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Communications","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Communications","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Communications","South West (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Communications","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Communications","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Communications","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Communications","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Communications","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Communications","Wales","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Communications","Wales","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Communications","Wales","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Communications","Wales","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Communications","West Midlands (England)","Heterosexual / straight","40","[c]","27530","26590"
"New entrant CS","2022","30-39","Communications","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Communications","West Midlands (England)","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Communications","West Midlands (England)","Unknown","35","[c]","27330","26590"
"New entrant CS","2022","30-39","Communications","Yorkshire and The Humber","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Communications","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Communications","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Communications","Yorkshire and The Humber","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Counter Fraud","East Midlands (England)","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Counter Fraud","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Counter Fraud","East Midlands (England)","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Counter Fraud","East of England","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Counter Fraud","East of England","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Counter Fraud","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Counter Fraud","London","Heterosexual / straight","40","[c]","31200","30750"
"New entrant CS","2022","30-39","Counter Fraud","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Counter Fraud","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Counter Fraud","London","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Counter Fraud","North East (England)","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Counter Fraud","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Counter Fraud","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Counter Fraud","North East (England)","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Counter Fraud","North West (England)","Heterosexual / straight","40","[c]","27160","26590"
"New entrant CS","2022","30-39","Counter Fraud","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Counter Fraud","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Counter Fraud","North West (England)","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Counter Fraud","Northern Ireland","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Counter Fraud","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Counter Fraud","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Counter Fraud","Scotland","Heterosexual / straight","50","[c]","25200","23920"
"New entrant CS","2022","30-39","Counter Fraud","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Counter Fraud","Scotland","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Counter Fraud","South East (England)","Heterosexual / straight","35","[c]","24650","24250"
"New entrant CS","2022","30-39","Counter Fraud","South East (England)","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Counter Fraud","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Counter Fraud","South West (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Counter Fraud","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Counter Fraud","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Counter Fraud","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Counter Fraud","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Counter Fraud","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Counter Fraud","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Counter Fraud","Wales","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Counter Fraud","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Counter Fraud","Wales","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Counter Fraud","Wales","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Counter Fraud","West Midlands (England)","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Counter Fraud","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Counter Fraud","West Midlands (England)","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Counter Fraud","Yorkshire and The Humber","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Counter Fraud","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Counter Fraud","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Counter Fraud","Yorkshire and The Humber","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Debt","East Midlands (England)","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Debt","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Debt","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Debt","East Midlands (England)","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Debt","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Debt","East of England","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Debt","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Debt","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Debt","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Debt","North East (England)","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Debt","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Debt","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Debt","North East (England)","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Debt","North West (England)","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Debt","North West (England)","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Debt","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Debt","North West (England)","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Debt","Scotland","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Debt","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Debt","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Debt","Scotland","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Debt","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Debt","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Debt","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Debt","Wales","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Debt","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Debt","Wales","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Debt","West Midlands (England)","Heterosexual / straight","35","[c]","21430","21250"
"New entrant CS","2022","30-39","Debt","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Debt","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Debt","West Midlands (England)","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Debt","Yorkshire and The Humber","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Debt","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Debt","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Debt","Yorkshire and The Humber","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Digital, Data & Technology","East Midlands (England)","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Digital, Data & Technology","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Digital, Data & Technology","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Digital, Data & Technology","East Midlands (England)","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Digital, Data & Technology","East of England","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Digital, Data & Technology","East of England","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Digital, Data & Technology","East of England","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Digital, Data & Technology","East of England","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Digital, Data & Technology","London","Heterosexual / straight","115","[c]","46070","42000"
"New entrant CS","2022","30-39","Digital, Data & Technology","London","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Digital, Data & Technology","London","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Digital, Data & Technology","London","Unknown","45","[c]","48710","52290"
"New entrant CS","2022","30-39","Digital, Data & Technology","North East (England)","Heterosexual / straight","50","[c]","38430","36050"
"New entrant CS","2022","30-39","Digital, Data & Technology","North East (England)","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Digital, Data & Technology","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Digital, Data & Technology","North East (England)","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Digital, Data & Technology","North West (England)","Heterosexual / straight","90","[c]","39100","36050"
"New entrant CS","2022","30-39","Digital, Data & Technology","North West (England)","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Digital, Data & Technology","North West (England)","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Digital, Data & Technology","North West (England)","Unknown","35","[c]","39290","36500"
"New entrant CS","2022","30-39","Digital, Data & Technology","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Digital, Data & Technology","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Digital, Data & Technology","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Digital, Data & Technology","Scotland","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Digital, Data & Technology","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Digital, Data & Technology","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Digital, Data & Technology","Scotland","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Digital, Data & Technology","South East (England)","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Digital, Data & Technology","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Digital, Data & Technology","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Digital, Data & Technology","South East (England)","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Digital, Data & Technology","South West (England)","Heterosexual / straight","75","[c]","34580","33000"
"New entrant CS","2022","30-39","Digital, Data & Technology","South West (England)","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Digital, Data & Technology","South West (England)","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Digital, Data & Technology","South West (England)","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Digital, Data & Technology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Digital, Data & Technology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Digital, Data & Technology","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Digital, Data & Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Digital, Data & Technology","Wales","Heterosexual / straight","55","[c]","37020","36840"
"New entrant CS","2022","30-39","Digital, Data & Technology","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Digital, Data & Technology","Wales","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Digital, Data & Technology","Wales","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Digital, Data & Technology","West Midlands (England)","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Digital, Data & Technology","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Digital, Data & Technology","West Midlands (England)","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Digital, Data & Technology","West Midlands (England)","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Digital, Data & Technology","Yorkshire and The Humber","Heterosexual / straight","45","[c]","41580","37300"
"New entrant CS","2022","30-39","Digital, Data & Technology","Yorkshire and The Humber","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Digital, Data & Technology","Yorkshire and The Humber","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Digital, Data & Technology","Yorkshire and The Humber","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Finance","East Midlands (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Finance","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Finance","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Finance","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Finance","East of England","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Finance","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Finance","London","Heterosexual / straight","45","[c]","41410","37290"
"New entrant CS","2022","30-39","Finance","London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Finance","London","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Finance","London","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Finance","North East (England)","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Finance","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Finance","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Finance","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Finance","North West (England)","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Finance","North West (England)","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Finance","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Finance","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Finance","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Finance","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Finance","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Finance","Scotland","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Finance","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Finance","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Finance","South East (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Finance","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Finance","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Finance","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Finance","South West (England)","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Finance","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Finance","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Finance","South West (England)","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Finance","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Finance","Wales","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Finance","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Finance","Wales","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Finance","Wales","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Finance","West Midlands (England)","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Finance","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Finance","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Finance","West Midlands (England)","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Finance","Yorkshire and The Humber","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Finance","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Finance","Yorkshire and The Humber","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Finance","Yorkshire and The Humber","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Grants Management","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Grants Management","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Grants Management","East Midlands (England)","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Grants Management","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Grants Management","East of England","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Grants Management","East of England","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Grants Management","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Grants Management","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Grants Management","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Grants Management","North East (England)","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Grants Management","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Grants Management","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Grants Management","North East (England)","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Grants Management","North West (England)","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Grants Management","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Grants Management","North West (England)","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Grants Management","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Grants Management","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Grants Management","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Grants Management","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Grants Management","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Grants Management","South West (England)","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Grants Management","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
