"Status","Year","Age","Disability","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","16-19","Declared disabled","Charity Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared disabled","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared disabled","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared disabled","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared disabled","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared disabled","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared disabled","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared disabled","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared disabled","Department for Work and Pensions","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared disabled","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared disabled","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared disabled","HM Revenue and Customs","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared disabled","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared disabled","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared disabled","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared disabled","Ministry of Justice","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared disabled","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared disabled","Northern Ireland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared disabled","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared disabled","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared disabled","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared disabled","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared disabled","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared disabled","The National Archives","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared disabled","UK Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared disabled","Welsh Government","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared non-disabled","Attorney General's Departments","25","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared non-disabled","Cabinet Office","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared non-disabled","Chancellor's other departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared non-disabled","Charity Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared non-disabled","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared non-disabled","Department for Business, Energy and Industrial Strategy","10","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared non-disabled","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared non-disabled","Department for Environment, Food and Rural Affairs","25","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared non-disabled","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared non-disabled","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared non-disabled","Department for Transport","35","[c]","19590","18310"
"New entrant CS","2022","16-19","Declared non-disabled","Department for Work and Pensions","120","[c]","22720","21260"
"New entrant CS","2022","16-19","Declared non-disabled","Department of Health and Social Care","10","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared non-disabled","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared non-disabled","HM Revenue and Customs","70","[c]","22300","21250"
"New entrant CS","2022","16-19","Declared non-disabled","HM Treasury","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared non-disabled","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared non-disabled","Ministry of Defence","45","[c]","19290","19460"
"New entrant CS","2022","16-19","Declared non-disabled","Ministry of Justice","105","[c]","23280","23140"
"New entrant CS","2022","16-19","Declared non-disabled","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared non-disabled","Northern Ireland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared non-disabled","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared non-disabled","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared non-disabled","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared non-disabled","Scottish Government","30","[c]","21160","21050"
"New entrant CS","2022","16-19","Declared non-disabled","The National Archives","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared non-disabled","UK Statistics Authority","10","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared non-disabled","Welsh Government","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Undeclared","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Undeclared","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Undeclared","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Undeclared","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Undeclared","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Undeclared","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Undeclared","UK Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Attorney General's Departments","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Cabinet Office","10","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Chancellor's other departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Charity Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Department for Business, Energy and Industrial Strategy","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Department for Education","10","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Department for Environment, Food and Rural Affairs","10","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Department for Levelling Up, Housing and Communities","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Department for Transport","50","[c]","19780","18310"
"New entrant CS","2022","16-19","Unknown","Department for Work and Pensions","20","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","HM Revenue and Customs","65","[c]","22020","21250"
"New entrant CS","2022","16-19","Unknown","Home Office","35","[c]","24190","24880"
"New entrant CS","2022","16-19","Unknown","Ministry of Defence","80","[c]","17580","17140"
"New entrant CS","2022","16-19","Unknown","Ministry of Justice","95","[c]","22670","21790"
"New entrant CS","2022","16-19","Unknown","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Scottish Government","35","[c]","22100","21050"
"New entrant CS","2022","16-19","Unknown","UK Statistics Authority","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Attorney General's Departments","55","[c]","25500","23770"
"New entrant CS","2022","20-29","Declared disabled","Cabinet Office","55","[c]","29290","27500"
"New entrant CS","2022","20-29","Declared disabled","Chancellor's other departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Charity Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Competition and Markets Authority","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Department for Business, Energy and Industrial Strategy","50","[c]","30690","29020"
"New entrant CS","2022","20-29","Declared disabled","Department for Digital, Culture, Media and Sport","30","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Department for Education","25","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Department for Environment, Food and Rural Affairs","120","[c]","29800","29180"
"New entrant CS","2022","20-29","Declared disabled","Department for International Trade","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Department for Levelling Up, Housing and Communities","40","[c]","30710","27850"
"New entrant CS","2022","20-29","Declared disabled","Department for Transport","35","[c]","32130","30730"
"New entrant CS","2022","20-29","Declared disabled","Department for Work and Pensions","440","[c]","24840","21260"
"New entrant CS","2022","20-29","Declared disabled","Department of Health and Social Care","75","[c]","29010","28590"
"New entrant CS","2022","20-29","Declared disabled","Estyn","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","HM Land Registry","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","HM Revenue and Customs","175","[c]","26080","26590"
"New entrant CS","2022","20-29","Declared disabled","HM Treasury","20","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Home Office","20","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Ministry of Defence","90","[c]","26150","25300"
"New entrant CS","2022","20-29","Declared disabled","Ministry of Justice","400","[c]","24270","23170"
"New entrant CS","2022","20-29","Declared disabled","National Crime Agency","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Northern Ireland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Office for Standards in Education, Children's Services and Skills","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Office of Gas and Electricity Markets","15","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Scottish Government","90","[c]","24510","21050"
"New entrant CS","2022","20-29","Declared disabled","The National Archives","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","UK Export Finance","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","UK Statistics Authority","35","[c]","26180","23880"
"New entrant CS","2022","20-29","Declared disabled","UK Supreme Court","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Welsh Government","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared non-disabled","Attorney General's Departments","355","[c]","27280","26090"
"New entrant CS","2022","20-29","Declared non-disabled","Cabinet Office","300","[c]","31120","28000"
"New entrant CS","2022","20-29","Declared non-disabled","Chancellor's other departments","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared non-disabled","Charity Commission","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared non-disabled","Competition and Markets Authority","60","[c]","32740","29280"
"New entrant CS","2022","20-29","Declared non-disabled","Department for Business, Energy and Industrial Strategy","460","[c]","29390","27680"
"New entrant CS","2022","20-29","Declared non-disabled","Department for Digital, Culture, Media and Sport","205","[c]","33090","34020"
"New entrant CS","2022","20-29","Declared non-disabled","Department for Education","45","[c]","32710","29360"
"New entrant CS","2022","20-29","Declared non-disabled","Department for Environment, Food and Rural Affairs","885","[c]","28740","27960"
"New entrant CS","2022","20-29","Declared non-disabled","Department for International Trade","125","[c]","31210","31800"
"New entrant CS","2022","20-29","Declared non-disabled","Department for Levelling Up, Housing and Communities","205","[c]","31730","30190"
"New entrant CS","2022","20-29","Declared non-disabled","Department for Transport","400","[c]","28990","26130"
"New entrant CS","2022","20-29","Declared non-disabled","Department for Work and Pensions","2855","[c]","25640","27570"
"New entrant CS","2022","20-29","Declared non-disabled","Department of Health and Social Care","620","[c]","28510","26880"
"New entrant CS","2022","20-29","Declared non-disabled","Estyn","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared non-disabled","Food Standards Agency","25","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared non-disabled","Foreign, Commonwealth and Development Office","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared non-disabled","HM Land Registry","60","[c]","25260","22600"
"New entrant CS","2022","20-29","Declared non-disabled","HM Revenue and Customs","2080","[c]","26370","26590"
"New entrant CS","2022","20-29","Declared non-disabled","HM Treasury","155","[c]","29470","28500"
"New entrant CS","2022","20-29","Declared non-disabled","Home Office","15","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared non-disabled","Ministry of Defence","1025","[c]","26310","25980"
"New entrant CS","2022","20-29","Declared non-disabled","Ministry of Justice","3505","[c]","24240","23170"
"New entrant CS","2022","20-29","Declared non-disabled","National Crime Agency","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared non-disabled","Northern Ireland Office","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","25","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared non-disabled","Office of Gas and Electricity Markets","170","[c]","27660","25750"
"New entrant CS","2022","20-29","Declared non-disabled","Office of Qualifications and Examinations Regulation","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared non-disabled","Office of Rail and Road","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared non-disabled","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared non-disabled","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared non-disabled","Scottish Government","800","[c]","26430","24400"
"New entrant CS","2022","20-29","Declared non-disabled","The National Archives","25","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared non-disabled","UK Export Finance","50","[c]","34190","33000"
"New entrant CS","2022","20-29","Declared non-disabled","UK Statistics Authority","250","[c]","27160","30210"
"New entrant CS","2022","20-29","Declared non-disabled","UK Supreme Court","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared non-disabled","Water Services Regulation Authority","15","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared non-disabled","Welsh Government","85","[c]","26690","25860"
"New entrant CS","2022","20-29","Undeclared","Attorney General's Departments","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Cabinet Office","15","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Department for Business, Energy and Industrial Strategy","20","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Department for Digital, Culture, Media and Sport","20","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Department for Education","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Department for Environment, Food and Rural Affairs","45","[c]","31780","30090"
"New entrant CS","2022","20-29","Undeclared","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Department for Levelling Up, Housing and Communities","15","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Department for Transport","45","[c]","30150","29500"
"New entrant CS","2022","20-29","Undeclared","Department for Work and Pensions","125","[c]","26130","27570"
"New entrant CS","2022","20-29","Undeclared","Department of Health and Social Care","15","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Food Standards Agency","20","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","HM Revenue and Customs","90","[c]","26780","26590"
"New entrant CS","2022","20-29","Undeclared","HM Treasury","40","[c]","29890","28500"
"New entrant CS","2022","20-29","Undeclared","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Ministry of Defence","45","[c]","26560","25540"
"New entrant CS","2022","20-29","Undeclared","Ministry of Justice","125","[c]","24800","23170"
"New entrant CS","2022","20-29","Undeclared","Northern Ireland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Scottish Government","20","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","UK Statistics Authority","20","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Welsh Government","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Attorney General's Departments","90","[c]","27260","25480"
"New entrant CS","2022","20-29","Unknown","Cabinet Office","695","[c]","28840","28000"
"New entrant CS","2022","20-29","Unknown","Chancellor's other departments","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Charity Commission","30","[c]","22290","24440"
"New entrant CS","2022","20-29","Unknown","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Department for Business, Energy and Industrial Strategy","190","[c]","28250","27680"
"New entrant CS","2022","20-29","Unknown","Department for Digital, Culture, Media and Sport","15","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Department for Education","420","[c]","29630","28500"
"New entrant CS","2022","20-29","Unknown","Department for Environment, Food and Rural Affairs","250","[c]","31830","32560"
"New entrant CS","2022","20-29","Unknown","Department for International Trade","140","[c]","31620","31800"
"New entrant CS","2022","20-29","Unknown","Department for Levelling Up, Housing and Communities","85","[c]","29420","27850"
"New entrant CS","2022","20-29","Unknown","Department for Transport","320","[c]","27930","26130"
"New entrant CS","2022","20-29","Unknown","Department for Work and Pensions","640","[c]","25250","24250"
"New entrant CS","2022","20-29","Unknown","Department of Health and Social Care","590","[c]","33120","32480"
"New entrant CS","2022","20-29","Unknown","Food Standards Agency","15","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","HM Land Registry","105","[c]","25680","22600"
"New entrant CS","2022","20-29","Unknown","HM Revenue and Customs","1525","[c]","25380","21750"
"New entrant CS","2022","20-29","Unknown","HM Treasury","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Home Office","1115","[c]","26970","24880"
"New entrant CS","2022","20-29","Unknown","Ministry of Defence","680","[c]","24870","23540"
"New entrant CS","2022","20-29","Unknown","Ministry of Justice","2565","[c]","24390","23170"
"New entrant CS","2022","20-29","Unknown","National Crime Agency","140","[c]","31940","32260"
"New entrant CS","2022","20-29","Unknown","Northern Ireland Office","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Office of Gas and Electricity Markets","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Office of the Secretary of State for Scotland","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Scottish Government","715","[c]","25850","24400"
"New entrant CS","2022","20-29","Unknown","The National Archives","15","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","UK Statistics Authority","135","[c]","26220","23880"
"New entrant CS","2022","20-29","Unknown","UK Supreme Court","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Water Services Regulation Authority","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Welsh Government","30","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Attorney General's Departments","25","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Cabinet Office","35","[c]","41140","39040"
"New entrant CS","2022","30-39","Declared disabled","Chancellor's other departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Charity Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Department for Business, Energy and Industrial Strategy","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Department for Digital, Culture, Media and Sport","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Department for Education","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Department for Environment, Food and Rural Affairs","65","[c]","36950","33630"
"New entrant CS","2022","30-39","Declared disabled","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Department for Levelling Up, Housing and Communities","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Department for Transport","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Department for Work and Pensions","240","[c]","26670","27570"
"New entrant CS","2022","30-39","Declared disabled","Department of Health and Social Care","45","[c]","33640","32330"
"New entrant CS","2022","30-39","Declared disabled","Estyn","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","HM Land Registry","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","HM Revenue and Customs","115","[c]","28910","26590"
"New entrant CS","2022","30-39","Declared disabled","HM Treasury","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Home Office","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Ministry of Defence","50","[c]","32310","33000"
"New entrant CS","2022","30-39","Declared disabled","Ministry of Justice","300","[c]","25990","24780"
"New entrant CS","2022","30-39","Declared disabled","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Northern Ireland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Office of Gas and Electricity Markets","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Scottish Government","75","[c]","28570","27230"
"New entrant CS","2022","30-39","Declared disabled","The National Archives","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","UK Statistics Authority","30","[c]","30600","30710"
"New entrant CS","2022","30-39","Declared disabled","UK Supreme Court","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Welsh Government","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Attorney General's Departments","205","[c]","41160","43920"
"New entrant CS","2022","30-39","Declared non-disabled","Cabinet Office","200","[c]","42720","37300"
"New entrant CS","2022","30-39","Declared non-disabled","Chancellor's other departments","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Charity Commission","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Competition and Markets Authority","30","[c]","54480","58260"
"New entrant CS","2022","30-39","Declared non-disabled","Department for Business, Energy and Industrial Strategy","230","[c]","35890","33570"
"New entrant CS","2022","30-39","Declared non-disabled","Department for Digital, Culture, Media and Sport","70","[c]","39210","34020"
"New entrant CS","2022","30-39","Declared non-disabled","Department for Education","70","[c]","38660","36500"
"New entrant CS","2022","30-39","Declared non-disabled","Department for Environment, Food and Rural Affairs","515","[c]","32410","29180"
"New entrant CS","2022","30-39","Declared non-disabled","Department for International Trade","40","[c]","43590","41740"
"New entrant CS","2022","30-39","Declared non-disabled","Department for Levelling Up, Housing and Communities","115","[c]","39990","39350"
"New entrant CS","2022","30-39","Declared non-disabled","Department for Transport","295","[c]","34670","30730"
"New entrant CS","2022","30-39","Declared non-disabled","Department for Work and Pensions","1825","[c]","27300","27570"
"New entrant CS","2022","30-39","Declared non-disabled","Department of Health and Social Care","425","[c]","37470","32790"
"New entrant CS","2022","30-39","Declared non-disabled","Estyn","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Food Standards Agency","25","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","HM Land Registry","60","[c]","27790","25850"
"New entrant CS","2022","30-39","Declared non-disabled","HM Revenue and Customs","1320","[c]","28290","26590"
"New entrant CS","2022","30-39","Declared non-disabled","HM Treasury","45","[c]","37990","32320"
"New entrant CS","2022","30-39","Declared non-disabled","Home Office","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Ministry of Defence","630","[c]","32660","31500"
"New entrant CS","2022","30-39","Declared non-disabled","Ministry of Justice","2045","[c]","26930","24430"
"New entrant CS","2022","30-39","Declared non-disabled","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Northern Ireland Office","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","50","[c]","48040","46360"
"New entrant CS","2022","30-39","Declared non-disabled","Office of Gas and Electricity Markets","115","[c]","38350","33400"
"New entrant CS","2022","30-39","Declared non-disabled","Office of Qualifications and Examinations Regulation","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Office of Rail and Road","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Scottish Government","625","[c]","31050","27230"
"New entrant CS","2022","30-39","Declared non-disabled","The National Archives","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","UK Export Finance","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","UK Statistics Authority","130","[c]","34170","30710"
"New entrant CS","2022","30-39","Declared non-disabled","UK Supreme Court","[c]","[c]","[c]","[c]"
