"Status","Year","Ethnicity","Region_ITL1","Region_ITL3","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Black","North West (England)","Greater Manchester South West","Female","55","[c]","25970","23170"
"New entrant CS","2022","Black","North West (England)","Greater Manchester South West","Male","30","[c]","26290","22220"
"New entrant CS","2022","Black","North West (England)","Greater Manchester South West","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","North West (England)","Lancaster and Wyre","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","North West (England)","Lancaster and Wyre","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","North West (England)","Lancaster and Wyre","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","North West (England)","Liverpool","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Black","North West (England)","Liverpool","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Black","North West (England)","Liverpool","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","North West (England)","Manchester","Female","40","[c]","27880","26590"
"New entrant CS","2022","Black","North West (England)","Manchester","Male","30","[c]","31520","27570"
"New entrant CS","2022","Black","North West (England)","Manchester","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","North West (England)","Mid Lancashire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","North West (England)","Mid Lancashire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","North West (England)","Mid Lancashire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","North West (England)","Sefton","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Black","North West (England)","Sefton","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","North West (England)","Sefton","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","North West (England)","Warrington","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","North West (England)","Warrington","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","North West (England)","Warrington","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","North West (England)","West Cumbria","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","North West (England)","West Cumbria","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","North West (England)","West Cumbria","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","North West (England)","Wirral","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","North West (England)","Wirral","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","North West (England)","Wirral","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Northern Ireland","Antrim and Newtownabbey","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Northern Ireland","Antrim and Newtownabbey","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Northern Ireland","Antrim and Newtownabbey","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Northern Ireland","Ards and North Down","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Northern Ireland","Ards and North Down","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Northern Ireland","Ards and North Down","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Northern Ireland","Armagh City, Banbridge and Craigavon","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Northern Ireland","Armagh City, Banbridge and Craigavon","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Northern Ireland","Armagh City, Banbridge and Craigavon","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Northern Ireland","Belfast","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Northern Ireland","Belfast","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Northern Ireland","Belfast","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Northern Ireland","Causeway Coast and Glens","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Northern Ireland","Causeway Coast and Glens","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Northern Ireland","Causeway Coast and Glens","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Northern Ireland","Derry City and Strabane","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Northern Ireland","Derry City and Strabane","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Northern Ireland","Derry City and Strabane","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Northern Ireland","Fermanagh and Omagh","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Northern Ireland","Fermanagh and Omagh","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Northern Ireland","Fermanagh and Omagh","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Northern Ireland","Lisburn and Castlereagh","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Northern Ireland","Lisburn and Castlereagh","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Northern Ireland","Lisburn and Castlereagh","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Northern Ireland","Mid and East Antrim","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Northern Ireland","Mid and East Antrim","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Northern Ireland","Mid and East Antrim","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Northern Ireland","Mid Ulster","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Northern Ireland","Mid Ulster","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Northern Ireland","Mid Ulster","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Northern Ireland","Newry, Mourne and Down","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Northern Ireland","Newry, Mourne and Down","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Northern Ireland","Newry, Mourne and Down","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Overseas","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Overseas","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Overseas","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Scotland","Aberdeen City and Aberdeenshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Scotland","Aberdeen City and Aberdeenshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Scotland","Aberdeen City and Aberdeenshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Scotland","Angus and Dundee City","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Scotland","Angus and Dundee City","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Scotland","Angus and Dundee City","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Scotland","Caithness and Sutherland, and Ross and Cromarty","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Scotland","Caithness and Sutherland, and Ross and Cromarty","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Scotland","Caithness and Sutherland, and Ross and Cromarty","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Scotland","City of Edinburgh","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Black","Scotland","City of Edinburgh","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Black","Scotland","City of Edinburgh","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Scotland","Clackmannanshire and Fife","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Scotland","Clackmannanshire and Fife","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Scotland","Clackmannanshire and Fife","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Scotland","Dumfries and Galloway","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Scotland","Dumfries and Galloway","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Scotland","Dumfries and Galloway","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Scotland","East Ayrshire and North Ayrshire mainland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Scotland","East Ayrshire and North Ayrshire mainland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Scotland","East Ayrshire and North Ayrshire mainland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Scotland","East Lothian and Midlothian","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Scotland","East Lothian and Midlothian","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Scotland","East Lothian and Midlothian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Scotland","Falkirk","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Scotland","Falkirk","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Scotland","Falkirk","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Scotland","Glasgow City","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","Black","Scotland","Glasgow City","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Black","Scotland","Glasgow City","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Scotland","Na h-Eileanan Siar","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Scotland","Na h-Eileanan Siar","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Scotland","Na h-Eileanan Siar","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Scotland","North Lanarkshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Scotland","North Lanarkshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Scotland","North Lanarkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Scotland","Orkney Islands","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Scotland","Orkney Islands","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Scotland","Orkney Islands","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Scotland","Perth and Kinross, and Stirling","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Scotland","Perth and Kinross, and Stirling","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Scotland","Perth and Kinross, and Stirling","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Scotland","Scottish Borders","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Scotland","Scottish Borders","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Scotland","Scottish Borders","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Scotland","Shetland Islands","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Scotland","Shetland Islands","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Scotland","Shetland Islands","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Scotland","South Ayrshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Scotland","South Ayrshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Scotland","South Ayrshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Scotland","South Lanarkshire","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Black","Scotland","South Lanarkshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Scotland","South Lanarkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Scotland","West Lothian","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Scotland","West Lothian","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Scotland","West Lothian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","South East (England)","Berkshire","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Black","South East (England)","Berkshire","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Black","South East (England)","Berkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","South East (England)","Brighton and Hove","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","South East (England)","Brighton and Hove","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","South East (England)","Brighton and Hove","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","South East (England)","Buckinghamshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","South East (England)","Buckinghamshire","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Black","South East (England)","Buckinghamshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","South East (England)","Central Hampshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","South East (England)","Central Hampshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","South East (England)","Central Hampshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","South East (England)","East Kent","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Black","South East (England)","East Kent","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Black","South East (England)","East Kent","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","South East (England)","East Surrey","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Black","South East (England)","East Surrey","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Black","South East (England)","East Surrey","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","South East (England)","East Sussex CC","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","South East (England)","East Sussex CC","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","South East (England)","East Sussex CC","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","South East (England)","Isle of Wight","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","South East (England)","Isle of Wight","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","South East (England)","Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","South East (England)","Kent Thames Gateway","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","South East (England)","Kent Thames Gateway","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","South East (England)","Kent Thames Gateway","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","South East (England)","Medway","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","South East (England)","Medway","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Black","South East (England)","Medway","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","South East (England)","Mid Kent","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","South East (England)","Mid Kent","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","South East (England)","Mid Kent","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","South East (England)","Milton Keynes","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Black","South East (England)","Milton Keynes","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Black","South East (England)","Milton Keynes","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","South East (England)","North Hampshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","South East (England)","North Hampshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","South East (England)","North Hampshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","South East (England)","Oxfordshire CC","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Black","South East (England)","Oxfordshire CC","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","South East (England)","Oxfordshire CC","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","South East (England)","Portsmouth","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","South East (England)","Portsmouth","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","South East (England)","Portsmouth","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","South East (England)","South Hampshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","South East (England)","South Hampshire","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Black","South East (England)","South Hampshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","South East (England)","Southampton","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","South East (England)","Southampton","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","South East (England)","Southampton","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","South East (England)","West Kent","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","South East (England)","West Kent","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","South East (England)","West Kent","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","South East (England)","West Surrey","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","South East (England)","West Surrey","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Black","South East (England)","West Surrey","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","South East (England)","West Sussex (North East)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","South East (England)","West Sussex (North East)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","South East (England)","West Sussex (North East)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","South East (England)","West Sussex (South West)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","South East (England)","West Sussex (South West)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","South East (England)","West Sussex (South West)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Black","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Black","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","South West (England)","Bournemouth, Christchurch and Poole","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","South West (England)","Bournemouth, Christchurch and Poole","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","South West (England)","Bournemouth, Christchurch and Poole","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","South West (England)","Bristol, City of","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Black","South West (England)","Bristol, City of","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Black","South West (England)","Bristol, City of","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","South West (England)","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","South West (England)","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","South West (England)","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","South West (England)","Devon CC","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","South West (England)","Devon CC","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","South West (England)","Devon CC","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","South West (England)","Dorset","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","South West (England)","Dorset","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","South West (England)","Dorset","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","South West (England)","Gloucestershire CC","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","South West (England)","Gloucestershire CC","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","South West (England)","Gloucestershire CC","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","South West (England)","Plymouth","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","South West (England)","Plymouth","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","South West (England)","Plymouth","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","South West (England)","Somerset CC","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","South West (England)","Somerset CC","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","South West (England)","Somerset CC","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","South West (England)","Swindon","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","South West (England)","Swindon","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","South West (England)","Swindon","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","South West (England)","Torbay","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","South West (England)","Torbay","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","South West (England)","Torbay","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","South West (England)","Wiltshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","South West (England)","Wiltshire","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Black","South West (England)","Wiltshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Unknown","Unknown","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Black","Unknown","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Black","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Wales","Bridgend and Neath Port Talbot","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Wales","Bridgend and Neath Port Talbot","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Wales","Bridgend and Neath Port Talbot","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Wales","Cardiff and Vale of Glamorgan","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Black","Wales","Cardiff and Vale of Glamorgan","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Black","Wales","Cardiff and Vale of Glamorgan","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Wales","Central Valleys","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Black","Wales","Central Valleys","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Wales","Central Valleys","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Wales","Conwy and Denbighshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Wales","Conwy and Denbighshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Wales","Conwy and Denbighshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Wales","Flintshire and Wrexham","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Wales","Flintshire and Wrexham","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Wales","Flintshire and Wrexham","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Wales","Gwent Valleys","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Wales","Gwent Valleys","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Wales","Gwent Valleys","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Wales","Gwynedd","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Wales","Gwynedd","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Wales","Gwynedd","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Wales","Isle of Anglesey","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Wales","Isle of Anglesey","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Wales","Isle of Anglesey","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Wales","Monmouthshire and Newport","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Black","Wales","Monmouthshire and Newport","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Black","Wales","Monmouthshire and Newport","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Wales","Powys","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Wales","Powys","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Wales","Powys","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Wales","South West Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Wales","South West Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Wales","South West Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Wales","Swansea","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Black","Wales","Swansea","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Wales","Swansea","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","West Midlands (England)","Birmingham","Female","105","[c]","26490","26220"
"New entrant CS","2022","Black","West Midlands (England)","Birmingham","Male","55","[c]","28500","27570"
"New entrant CS","2022","Black","West Midlands (England)","Birmingham","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","West Midlands (England)","Coventry","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Black","West Midlands (England)","Coventry","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Black","West Midlands (England)","Coventry","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","West Midlands (England)","Dudley","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Black","West Midlands (England)","Dudley","Male","5","[c]","[c]","[c]"
