"Status","Year","Parent_department","Region_ITL1","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","North West (England)","Outside London","35","[c]","31590","26950"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Scotland","Outside London","20","[c]","24330","23560"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","South East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","South West (England)","Outside London","15","[c]","34840","32620"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Unknown","Unknown","55","[c]","48150","51710"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Wales","Outside London","90","[c]","36150","34040"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Outside London","40","[c]","31040","25530"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","London","London","205","[c]","44920","38020"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","East Midlands (England)","Outside London","15","[c]","36440","36500"
"Leaver Dept.","2022","Department for Education","East of England","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","London","London","220","[c]","47300","43430"
"Leaver Dept.","2022","Department for Education","North East (England)","Outside London","35","[c]","41970","37030"
"Leaver Dept.","2022","Department for Education","North West (England)","Outside London","95","[c]","37440","36780"
"Leaver Dept.","2022","Department for Education","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","South West (England)","Outside London","10","[c]","40780","38000"
"Leaver Dept.","2022","Department for Education","West Midlands (England)","Outside London","60","[c]","36270","32110"
"Leaver Dept.","2022","Department for Education","Yorkshire and The Humber","Outside London","65","[c]","40510","36960"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","East Midlands (England)","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","East of England","Outside London","15","[c]","33510","30220"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","London","London","240","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","North East (England)","Outside London","25","[c]","29380","25150"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","North West (England)","Outside London","35","[c]","26310","25150"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","South East (England)","Outside London","25","[c]","32900","29600"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","South West (England)","Outside London","60","[c]","26190","21300"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Wales","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","West Midlands (England)","Outside London","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","Outside London","60","[c]","25070","21300"
"Leaver Dept.","2022","Department for International Trade","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","London","London","215","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","London","London","255","[c]","42480","39600"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","North East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","North West (England)","Outside London","15","[c]","36440","30190"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","South West (England)","Outside London","35","[c]","34560","32780"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Wales","Outside London","35","[c]","42810","37790"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","West Midlands (England)","Outside London","20","[c]","35610","31830"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Yorkshire and The Humber","Outside London","10","[c]","40190","36340"
"Leaver Dept.","2022","Department for Transport","East Midlands (England)","Outside London","30","[c]","34680","31620"
"Leaver Dept.","2022","Department for Transport","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","London","London","285","[c]","43660","42470"
"Leaver Dept.","2022","Department for Transport","North East (England)","Outside London","30","[c]","28770","26130"
"Leaver Dept.","2022","Department for Transport","North West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Scotland","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","South East (England)","Outside London","40","[c]","37510","35590"
"Leaver Dept.","2022","Department for Transport","South West (England)","Outside London","35","[c]","32920","30730"
"Leaver Dept.","2022","Department for Transport","Unknown","Unknown","150","[c]","28950","26470"
"Leaver Dept.","2022","Department for Transport","Wales","Outside London","40","[c]","28060","26470"
"Leaver Dept.","2022","Department for Transport","West Midlands (England)","Outside London","10","[c]","27690","28430"
"Leaver Dept.","2022","Department for Transport","Yorkshire and The Humber","Outside London","15","[c]","37060","26780"
"Leaver Dept.","2022","Department for Work and Pensions","East Midlands (England)","Outside London","120","[c]","27890","27570"
"Leaver Dept.","2022","Department for Work and Pensions","East of England","Outside London","80","[c]","30170","29290"
"Leaver Dept.","2022","Department for Work and Pensions","London","London","480","[c]","36540","31060"
"Leaver Dept.","2022","Department for Work and Pensions","North East (England)","Outside London","365","[c]","28400","27570"
"Leaver Dept.","2022","Department for Work and Pensions","North West (England)","Outside London","540","[c]","29720","27570"
"Leaver Dept.","2022","Department for Work and Pensions","Scotland","Outside London","470","[c]","26250","27570"
"Leaver Dept.","2022","Department for Work and Pensions","South East (England)","Outside London","110","[c]","28210","27570"
"Leaver Dept.","2022","Department for Work and Pensions","South West (England)","Outside London","135","[c]","28240","27570"
"Leaver Dept.","2022","Department for Work and Pensions","Unknown","Unknown","35","[c]","30260","27570"
"Leaver Dept.","2022","Department for Work and Pensions","Wales","Outside London","160","[c]","27640","27570"
"Leaver Dept.","2022","Department for Work and Pensions","West Midlands (England)","Outside London","280","[c]","27800","27570"
"Leaver Dept.","2022","Department for Work and Pensions","Yorkshire and The Humber","Outside London","335","[c]","32400","27570"
"Leaver Dept.","2022","Department of Health and Social Care","East Midlands (England)","Outside London","165","[c]","40840","36330"
"Leaver Dept.","2022","Department of Health and Social Care","East of England","Outside London","360","[c]","42490","36330"
"Leaver Dept.","2022","Department of Health and Social Care","London","London","3795","[c]","45380","40070"
"Leaver Dept.","2022","Department of Health and Social Care","North East (England)","Outside London","100","[c]","46410","40060"
"Leaver Dept.","2022","Department of Health and Social Care","North West (England)","Outside London","485","[c]","37490","29470"
"Leaver Dept.","2022","Department of Health and Social Care","Scotland","Outside London","20","[c]","36170","32410"
"Leaver Dept.","2022","Department of Health and Social Care","South East (England)","Outside London","490","[c]","45500","40060"
"Leaver Dept.","2022","Department of Health and Social Care","South West (England)","Outside London","1145","[c]","38700","34530"
"Leaver Dept.","2022","Department of Health and Social Care","Unknown","Unknown","195","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Wales","Outside London","15","[c]","49440","42300"
"Leaver Dept.","2022","Department of Health and Social Care","West Midlands (England)","Outside London","360","[c]","41520","34530"
"Leaver Dept.","2022","Department of Health and Social Care","Yorkshire and The Humber","Outside London","735","[c]","42790","37010"
"Leaver Dept.","2022","Estyn","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","London","London","30","[c]","44130","40350"
"Leaver Dept.","2022","Food Standards Agency","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","South West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","Wales","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","West Midlands (England)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","Yorkshire and The Humber","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","London","London","310","[c]","48240","41740"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","Overseas","Overseas","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","Scotland","Outside London","65","[c]","40190","38500"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","South East (England)","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","East Midlands (England)","Outside London","70","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","East of England","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","London","London","245","[c]","46990","41150"
"Leaver Dept.","2022","HM Revenue and Customs","North East (England)","Outside London","235","[c]","25010","22010"
"Leaver Dept.","2022","HM Revenue and Customs","North West (England)","Outside London","245","[c]","40090","33370"
"Leaver Dept.","2022","HM Revenue and Customs","Northern Ireland","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Scotland","Outside London","260","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","South East (England)","Outside London","30","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","South West (England)","Outside London","30","[c]","22210","21100"
"Leaver Dept.","2022","HM Revenue and Customs","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Wales","Outside London","70","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","West Midlands (England)","Outside London","85","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Yorkshire and The Humber","Outside London","100","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury","East of England","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury","London","London","200","[c]","46000","40230"
"Leaver Dept.","2022","HM Treasury","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","East Midlands (England)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","East of England","Outside London","35","[c]","25410","24890"
"Leaver Dept.","2022","Home Office","London","London","680","[c]","44090","40640"
"Leaver Dept.","2022","Home Office","North East (England)","Outside London","45","[c]","29010","24890"
"Leaver Dept.","2022","Home Office","North West (England)","Outside London","290","[c]","26930","24890"
"Leaver Dept.","2022","Home Office","Northern Ireland","Outside London","15","[c]","28640","25040"
"Leaver Dept.","2022","Home Office","Overseas","Overseas","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Scotland","Outside London","75","[c]","26780","24890"
"Leaver Dept.","2022","Home Office","South East (England)","Outside London","30","[c]","30940","26690"
"Leaver Dept.","2022","Home Office","South West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Wales","Outside London","35","[c]","25680","24890"
"Leaver Dept.","2022","Home Office","West Midlands (England)","Outside London","60","[c]","27460","24890"
"Leaver Dept.","2022","Home Office","Yorkshire and The Humber","Outside London","105","[c]","30970","25040"
"Leaver Dept.","2022","Ministry of Defence","East Midlands (England)","Outside London","25","[c]","25990","24930"
"Leaver Dept.","2022","Ministry of Defence","East of England","Outside London","60","[c]","35000","33300"
"Leaver Dept.","2022","Ministry of Defence","London","London","180","[c]","45840","41070"
"Leaver Dept.","2022","Ministry of Defence","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","North West (England)","Outside London","35","[c]","27570","21600"
"Leaver Dept.","2022","Ministry of Defence","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Overseas","Overseas","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Scotland","Outside London","70","[c]","28900","26670"
"Leaver Dept.","2022","Ministry of Defence","South East (England)","Outside London","120","[c]","37540","35880"
"Leaver Dept.","2022","Ministry of Defence","South West (England)","Outside London","540","[c]","36040","33730"
"Leaver Dept.","2022","Ministry of Defence","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Wales","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","West Midlands (England)","Outside London","40","[c]","33960","33300"
"Leaver Dept.","2022","Ministry of Defence","Yorkshire and The Humber","Outside London","15","[c]","25910","21170"
"Leaver Dept.","2022","Ministry of Justice","East Midlands (England)","Outside London","160","[c]","24480","20970"
"Leaver Dept.","2022","Ministry of Justice","East of England","Outside London","50","[c]","24400","23620"
"Leaver Dept.","2022","Ministry of Justice","London","London","630","[c]","38410","34260"
"Leaver Dept.","2022","Ministry of Justice","North East (England)","Outside London","75","[c]","28370","25120"
"Leaver Dept.","2022","Ministry of Justice","North West (England)","Outside London","165","[c]","25590","22570"
"Leaver Dept.","2022","Ministry of Justice","Scotland","Outside London","40","[c]","24650","22680"
"Leaver Dept.","2022","Ministry of Justice","South East (England)","Outside London","105","[c]","30880","28610"
"Leaver Dept.","2022","Ministry of Justice","South West (England)","Outside London","70","[c]","29380","22240"
"Leaver Dept.","2022","Ministry of Justice","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice","Wales","Outside London","70","[c]","31600","25120"
"Leaver Dept.","2022","Ministry of Justice","West Midlands (England)","Outside London","255","[c]","25240","20970"
"Leaver Dept.","2022","Ministry of Justice","Yorkshire and The Humber","Outside London","125","[c]","31930","25120"
"Leaver Dept.","2022","National Crime Agency","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","London","London","45","[c]","47690","43630"
"Leaver Dept.","2022","National Crime Agency","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","North West (England)","Outside London","20","[c]","41870","36740"
"Leaver Dept.","2022","National Crime Agency","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","South East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","South West (England)","Outside London","15","[c]","37950","31170"
"Leaver Dept.","2022","National Crime Agency","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","West Midlands (England)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","Yorkshire and The Humber","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland Office","London","London","15","[c]","52930","52850"
"Leaver Dept.","2022","Northern Ireland Office","Northern Ireland","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office for Standards in Education, Children's Services and Skills","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office for Standards in Education, Children's Services and Skills","London","London","15","[c]","44060","42850"
"Leaver Dept.","2022","Office for Standards in Education, Children's Services and Skills","North West (England)","Outside London","15","[c]","36880","32010"
"Leaver Dept.","2022","Office for Standards in Education, Children's Services and Skills","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office for Standards in Education, Children's Services and Skills","South West (England)","Outside London","15","[c]","42060","32010"
"Leaver Dept.","2022","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Gas and Electricity Markets","London","London","50","[c]","41750","36710"
"Leaver Dept.","2022","Office of Gas and Electricity Markets","Scotland","Outside London","55","[c]","32860","26340"
"Leaver Dept.","2022","Office of Qualifications and Examinations Regulation","West Midlands (England)","Outside London","20","[c]","39520","38380"
"Leaver Dept.","2022","Office of Rail and Road","London","London","10","[c]","51980","44470"
"Leaver Dept.","2022","Office of Rail and Road","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Rail and Road","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Rail and Road","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Rail and Road","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Rail and Road","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Scotland","London","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Scotland","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Wales","London","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Wales","Wales","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government","Scotland","Outside London","135","[c]","38110","31540"
"Leaver Dept.","2022","Scottish Government","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The National Archives","London","London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Export Finance","London","London","15","[c]","43760","41000"
"Leaver Dept.","2022","UK Statistics Authority","London","London","50","[c]","43320","33710"
"Leaver Dept.","2022","UK Statistics Authority","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","South East (England)","Outside London","75","[c]","30900","29540"
"Leaver Dept.","2022","UK Statistics Authority","Wales","Outside London","110","[c]","34770","30810"
"Leaver Dept.","2022","Water Services Regulation Authority","West Midlands (England)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Welsh Government","Wales","Outside London","60","[c]","40680","37410"
"New entrant CS","2022","Attorney General's Departments","East Midlands (England)","Outside London","70","[c]","30690","25480"
"New entrant CS","2022","Attorney General's Departments","East of England","Outside London","55","[c]","33090","25480"
"New entrant CS","2022","Attorney General's Departments","London","London","550","[c]","37210","29280"
"New entrant CS","2022","Attorney General's Departments","North East (England)","Outside London","20","[c]","34830","28850"
"New entrant CS","2022","Attorney General's Departments","North West (England)","Outside London","75","[c]","29490","25480"
"New entrant CS","2022","Attorney General's Departments","South East (England)","Outside London","80","[c]","30650","24590"
"New entrant CS","2022","Attorney General's Departments","South West (England)","Outside London","35","[c]","34280","25480"
"New entrant CS","2022","Attorney General's Departments","Wales","Outside London","35","[c]","29830","25480"
"New entrant CS","2022","Attorney General's Departments","West Midlands (England)","Outside London","50","[c]","33160","30130"
"New entrant CS","2022","Attorney General's Departments","Yorkshire and The Humber","Outside London","80","[c]","30010","25480"
"New entrant CS","2022","Cabinet Office","East Midlands (England)","Outside London","10","[c]","45220","28000"
"New entrant CS","2022","Cabinet Office","East of England","Outside London","20","[c]","39100","29210"
"New entrant CS","2022","Cabinet Office","London","London","980","[c]","38280","28000"
"New entrant CS","2022","Cabinet Office","North East (England)","Outside London","85","[c]","25720","21050"
"New entrant CS","2022","Cabinet Office","North West (England)","Outside London","175","[c]","39160","32000"
"New entrant CS","2022","Cabinet Office","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Scotland","Outside London","140","[c]","38440","32000"
"New entrant CS","2022","Cabinet Office","South East (England)","Outside London","30","[c]","51260","30000"
"New entrant CS","2022","Cabinet Office","South West (England)","Outside London","50","[c]","45490","32000"
"New entrant CS","2022","Cabinet Office","Unknown","Unknown","180","[c]","36760","28000"
"New entrant CS","2022","Cabinet Office","Wales","Outside London","45","[c]","34440","30510"
"New entrant CS","2022","Cabinet Office","West Midlands (England)","Outside London","100","[c]","50330","38330"
"New entrant CS","2022","Cabinet Office","Yorkshire and The Humber","Outside London","150","[c]","38030","32000"
"New entrant CS","2022","Chancellor's other departments","London","London","50","[c]","44880","44610"
"New entrant CS","2022","Chancellor's other departments","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","Scotland","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","London","London","15","[c]","36510","37910"
"New entrant CS","2022","Charity Commission","North West (England)","Outside London","75","[c]","26450","24440"
"New entrant CS","2022","Competition and Markets Authority","London","London","125","[c]","45020","35850"
"New entrant CS","2022","Competition and Markets Authority","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Scotland","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","East Midlands (England)","Outside London","25","[c]","25660","24250"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","East of England","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","London","London","550","[c]","37580","33570"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","North East (England)","Outside London","20","[c]","25380","24250"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","North West (England)","Outside London","135","[c]","34090","30360"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Scotland","Outside London","35","[c]","35190","24570"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","South East (England)","Outside London","20","[c]","33640","35570"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","South West (England)","Outside London","220","[c]","29540","24400"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Wales","Outside London","375","[c]","28280","24030"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Outside London","65","[c]","34640","30360"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","Outside London","10","[c]","24960","21280"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","London","London","320","[c]","35230","34020"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","North East (England)","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","North West (England)","Outside London","35","[c]","37950","34110"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Scotland","Outside London","10","[c]","31680","30960"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Wales","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Yorkshire and The Humber","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","East Midlands (England)","Outside London","55","[c]","34390","29360"
"New entrant CS","2022","Department for Education","East of England","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","London","London","190","[c]","37310","32940"
"New entrant CS","2022","Department for Education","North East (England)","Outside London","145","[c]","33420","29360"
"New entrant CS","2022","Department for Education","North West (England)","Outside London","210","[c]","33900","29360"
"New entrant CS","2022","Department for Education","Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","South East (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","South West (England)","Outside London","85","[c]","37130","36500"
"New entrant CS","2022","Department for Education","Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","West Midlands (England)","Outside London","180","[c]","33250","29360"
"New entrant CS","2022","Department for Education","Yorkshire and The Humber","Outside London","205","[c]","32800","29360"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","East Midlands (England)","Outside London","105","[c]","28000","24920"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","East of England","Outside London","145","[c]","29060","26670"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","London","London","795","[c]","38410","32560"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","North East (England)","Outside London","245","[c]","27090","21300"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","North West (England)","Outside London","370","[c]","27410","21300"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Scotland","Outside London","40","[c]","30970","24920"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","South East (England)","Outside London","255","[c]","32440","27960"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","South West (England)","Outside London","430","[c]","33590","29920"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Unknown","Unknown","15","[c]","30390","24920"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Wales","Outside London","55","[c]","26140","21300"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","West Midlands (England)","Outside London","180","[c]","30620","24920"
