"Status","Year","Profession_of_post","Region_ITL2","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Operational Delivery","North Eastern Scotland","AA/AO","Heterosexual / straight","30","[c]","21640","21050"
"New entrant CS","2022","Operational Delivery","North Eastern Scotland","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","North Eastern Scotland","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","North Eastern Scotland","AA/AO","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","North Eastern Scotland","EO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","North Eastern Scotland","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","North Eastern Scotland","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","North Eastern Scotland","EO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","North Eastern Scotland","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","North Eastern Scotland","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","North Eastern Scotland","SEO/HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","North Eastern Scotland","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","North Eastern Scotland","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","North Yorkshire","AA/AO","Heterosexual / straight","40","[c]","21500","21300"
"New entrant CS","2022","Operational Delivery","North Yorkshire","AA/AO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","North Yorkshire","AA/AO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","North Yorkshire","AA/AO","Unknown","40","[c]","21290","21300"
"New entrant CS","2022","Operational Delivery","North Yorkshire","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","North Yorkshire","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","North Yorkshire","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","North Yorkshire","EO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","North Yorkshire","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","North Yorkshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","North Yorkshire","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","North Yorkshire","SEO/HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","North Yorkshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","North Yorkshire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","North Yorkshire","Unknown","Heterosexual / straight","55","[c]","26930","24800"
"New entrant CS","2022","Operational Delivery","North Yorkshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","North Yorkshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","North Yorkshire","Unknown","Unknown","35","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Northern Ireland","AA/AO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Northern Ireland","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Northern Ireland","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Northern Ireland","AA/AO","Unknown","90","[c]","21300","21250"
"New entrant CS","2022","Operational Delivery","Northern Ireland","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Northern Ireland","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Northern Ireland","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Northern Ireland","EO","Unknown","35","[c]","25520","24880"
"New entrant CS","2022","Operational Delivery","Northern Ireland","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Northern Ireland","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Northern Ireland","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Northern Ireland","SEO/HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Northern Ireland","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Northern Ireland","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Northern Ireland","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Northumberland, and Tyne and Wear","AA/AO","Heterosexual / straight","605","[c]","21230","21260"
"New entrant CS","2022","Operational Delivery","Northumberland, and Tyne and Wear","AA/AO","LGBO","85","[c]","21190","21260"
"New entrant CS","2022","Operational Delivery","Northumberland, and Tyne and Wear","AA/AO","Undeclared","35","[c]","21210","21260"
"New entrant CS","2022","Operational Delivery","Northumberland, and Tyne and Wear","AA/AO","Unknown","295","[c]","21240","21260"
"New entrant CS","2022","Operational Delivery","Northumberland, and Tyne and Wear","EO","Heterosexual / straight","220","[c]","26750","26590"
"New entrant CS","2022","Operational Delivery","Northumberland, and Tyne and Wear","EO","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Northumberland, and Tyne and Wear","EO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Northumberland, and Tyne and Wear","EO","Unknown","110","[c]","26160","26130"
"New entrant CS","2022","Operational Delivery","Northumberland, and Tyne and Wear","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Northumberland, and Tyne and Wear","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Northumberland, and Tyne and Wear","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Northumberland, and Tyne and Wear","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Northumberland, and Tyne and Wear","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Northumberland, and Tyne and Wear","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Northumberland, and Tyne and Wear","SEO/HEO","Heterosexual / straight","35","[c]","33130","33080"
"New entrant CS","2022","Operational Delivery","Northumberland, and Tyne and Wear","SEO/HEO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Northumberland, and Tyne and Wear","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Northumberland, and Tyne and Wear","SEO/HEO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Northumberland, and Tyne and Wear","Unknown","Heterosexual / straight","180","[c]","28220","26310"
"New entrant CS","2022","Operational Delivery","Northumberland, and Tyne and Wear","Unknown","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Northumberland, and Tyne and Wear","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Northumberland, and Tyne and Wear","Unknown","Unknown","65","[c]","28420","27810"
"New entrant CS","2022","Operational Delivery","Outer London - East and North East","AA/AO","Heterosexual / straight","70","[c]","26130","25110"
"New entrant CS","2022","Operational Delivery","Outer London - East and North East","AA/AO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Outer London - East and North East","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Outer London - East and North East","AA/AO","Unknown","115","[c]","27210","29020"
"New entrant CS","2022","Operational Delivery","Outer London - East and North East","EO","Heterosexual / straight","130","[c]","30900","31060"
"New entrant CS","2022","Operational Delivery","Outer London - East and North East","EO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Outer London - East and North East","EO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Outer London - East and North East","EO","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Outer London - East and North East","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Outer London - East and North East","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Outer London - East and North East","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Outer London - East and North East","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Outer London - East and North East","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Outer London - East and North East","Unknown","Heterosexual / straight","110","[c]","32520","29650"
"New entrant CS","2022","Operational Delivery","Outer London - East and North East","Unknown","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Outer London - East and North East","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Outer London - East and North East","Unknown","Unknown","35","[c]","32880","28690"
"New entrant CS","2022","Operational Delivery","Outer London - South","AA/AO","Heterosexual / straight","50","[c]","23790","23720"
"New entrant CS","2022","Operational Delivery","Outer London - South","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Outer London - South","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Outer London - South","AA/AO","Unknown","55","[c]","24330","25330"
"New entrant CS","2022","Operational Delivery","Outer London - South","EO","Heterosexual / straight","115","[c]","30900","31060"
"New entrant CS","2022","Operational Delivery","Outer London - South","EO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Outer London - South","EO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Outer London - South","EO","Unknown","105","[c]","28890","28650"
"New entrant CS","2022","Operational Delivery","Outer London - South","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Outer London - South","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Outer London - South","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Outer London - South","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Outer London - South","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Outer London - South","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Outer London - South","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Outer London - South","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Outer London - South","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Outer London - South","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Outer London - South","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Outer London - South","Unknown","Heterosexual / straight","115","[c]","32570","30220"
"New entrant CS","2022","Operational Delivery","Outer London - South","Unknown","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Outer London - South","Unknown","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Outer London - South","Unknown","Unknown","40","[c]","32240","28690"
"New entrant CS","2022","Operational Delivery","Outer London - West and North West","AA/AO","Heterosexual / straight","120","[c]","25390","24080"
"New entrant CS","2022","Operational Delivery","Outer London - West and North West","AA/AO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Outer London - West and North West","AA/AO","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Outer London - West and North West","AA/AO","Unknown","125","[c]","27960","31020"
"New entrant CS","2022","Operational Delivery","Outer London - West and North West","EO","Heterosexual / straight","220","[c]","29760","31060"
"New entrant CS","2022","Operational Delivery","Outer London - West and North West","EO","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Outer London - West and North West","EO","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Outer London - West and North West","EO","Unknown","130","[c]","29810","28650"
"New entrant CS","2022","Operational Delivery","Outer London - West and North West","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Outer London - West and North West","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Outer London - West and North West","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Outer London - West and North West","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Outer London - West and North West","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Outer London - West and North West","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Outer London - West and North West","SEO/HEO","Heterosexual / straight","35","[c]","35550","34260"
"New entrant CS","2022","Operational Delivery","Outer London - West and North West","SEO/HEO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Outer London - West and North West","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Outer London - West and North West","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Outer London - West and North West","Unknown","Heterosexual / straight","105","[c]","32050","27980"
"New entrant CS","2022","Operational Delivery","Outer London - West and North West","Unknown","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Outer London - West and North West","Unknown","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Outer London - West and North West","Unknown","Unknown","55","[c]","31920","29210"
"New entrant CS","2022","Operational Delivery","Overseas","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Overseas","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Overseas","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Overseas","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Overseas","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Overseas","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Overseas","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Overseas","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Overseas","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Overseas","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Shropshire and Staffordshire","AA/AO","Heterosexual / straight","265","[c]","22020","21300"
"New entrant CS","2022","Operational Delivery","Shropshire and Staffordshire","AA/AO","LGBO","30","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Shropshire and Staffordshire","AA/AO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Shropshire and Staffordshire","AA/AO","Unknown","130","[c]","21620","20970"
"New entrant CS","2022","Operational Delivery","Shropshire and Staffordshire","EO","Heterosexual / straight","70","[c]","27240","27570"
"New entrant CS","2022","Operational Delivery","Shropshire and Staffordshire","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Shropshire and Staffordshire","EO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Shropshire and Staffordshire","EO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Shropshire and Staffordshire","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Shropshire and Staffordshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Shropshire and Staffordshire","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Shropshire and Staffordshire","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Shropshire and Staffordshire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Shropshire and Staffordshire","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Shropshire and Staffordshire","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Shropshire and Staffordshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Shropshire and Staffordshire","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Shropshire and Staffordshire","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Shropshire and Staffordshire","Unknown","Heterosexual / straight","140","[c]","27630","24800"
"New entrant CS","2022","Operational Delivery","Shropshire and Staffordshire","Unknown","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Shropshire and Staffordshire","Unknown","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Shropshire and Staffordshire","Unknown","Unknown","55","[c]","27000","24800"
"New entrant CS","2022","Operational Delivery","South Yorkshire","AA/AO","Heterosexual / straight","140","[c]","21470","21260"
"New entrant CS","2022","Operational Delivery","South Yorkshire","AA/AO","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","South Yorkshire","AA/AO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","South Yorkshire","AA/AO","Unknown","135","[c]","22110","21680"
"New entrant CS","2022","Operational Delivery","South Yorkshire","EO","Heterosexual / straight","100","[c]","27450","27570"
"New entrant CS","2022","Operational Delivery","South Yorkshire","EO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","South Yorkshire","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","South Yorkshire","EO","Unknown","55","[c]","26140","24880"
"New entrant CS","2022","Operational Delivery","South Yorkshire","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","South Yorkshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","South Yorkshire","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","South Yorkshire","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","South Yorkshire","SEO/HEO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","South Yorkshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","South Yorkshire","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","South Yorkshire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","South Yorkshire","Unknown","Heterosexual / straight","130","[c]","27840","25480"
"New entrant CS","2022","Operational Delivery","South Yorkshire","Unknown","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","South Yorkshire","Unknown","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","South Yorkshire","Unknown","Unknown","85","[c]","28220","27260"
"New entrant CS","2022","Operational Delivery","Southern Scotland","AA/AO","Heterosexual / straight","140","[c]","21300","21250"
"New entrant CS","2022","Operational Delivery","Southern Scotland","AA/AO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Southern Scotland","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Southern Scotland","AA/AO","Unknown","95","[c]","21410","21250"
"New entrant CS","2022","Operational Delivery","Southern Scotland","EO","Heterosexual / straight","85","[c]","27270","27570"
"New entrant CS","2022","Operational Delivery","Southern Scotland","EO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Southern Scotland","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Southern Scotland","EO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Southern Scotland","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Southern Scotland","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Southern Scotland","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Southern Scotland","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Surrey, East and West Sussex","AA/AO","Heterosexual / straight","330","[c]","25130","24370"
"New entrant CS","2022","Operational Delivery","Surrey, East and West Sussex","AA/AO","LGBO","45","[c]","24810","24370"
"New entrant CS","2022","Operational Delivery","Surrey, East and West Sussex","AA/AO","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Surrey, East and West Sussex","AA/AO","Unknown","105","[c]","23070","21790"
"New entrant CS","2022","Operational Delivery","Surrey, East and West Sussex","EO","Heterosexual / straight","110","[c]","27530","27570"
"New entrant CS","2022","Operational Delivery","Surrey, East and West Sussex","EO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Surrey, East and West Sussex","EO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Surrey, East and West Sussex","EO","Unknown","75","[c]","28440","25770"
"New entrant CS","2022","Operational Delivery","Surrey, East and West Sussex","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Surrey, East and West Sussex","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Surrey, East and West Sussex","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Surrey, East and West Sussex","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Surrey, East and West Sussex","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Surrey, East and West Sussex","SEO/HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Surrey, East and West Sussex","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Surrey, East and West Sussex","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Surrey, East and West Sussex","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Surrey, East and West Sussex","Unknown","Heterosexual / straight","150","[c]","28190","24970"
"New entrant CS","2022","Operational Delivery","Surrey, East and West Sussex","Unknown","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Surrey, East and West Sussex","Unknown","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Surrey, East and West Sussex","Unknown","Unknown","125","[c]","29170","27820"
"New entrant CS","2022","Operational Delivery","Tees Valley and Durham","AA/AO","Heterosexual / straight","280","[c]","22090","21750"
"New entrant CS","2022","Operational Delivery","Tees Valley and Durham","AA/AO","LGBO","30","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Tees Valley and Durham","AA/AO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Tees Valley and Durham","AA/AO","Unknown","210","[c]","22090","22010"
"New entrant CS","2022","Operational Delivery","Tees Valley and Durham","EO","Heterosexual / straight","95","[c]","26800","27570"
"New entrant CS","2022","Operational Delivery","Tees Valley and Durham","EO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Tees Valley and Durham","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Tees Valley and Durham","EO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Tees Valley and Durham","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Tees Valley and Durham","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Tees Valley and Durham","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Tees Valley and Durham","SEO/HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Tees Valley and Durham","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Tees Valley and Durham","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Tees Valley and Durham","Unknown","Heterosexual / straight","175","[c]","28150","26070"
"New entrant CS","2022","Operational Delivery","Tees Valley and Durham","Unknown","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Tees Valley and Durham","Unknown","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Tees Valley and Durham","Unknown","Unknown","55","[c]","29000","28200"
"New entrant CS","2022","Operational Delivery","Unknown","AA/AO","Heterosexual / straight","55","[c]","21480","21260"
"New entrant CS","2022","Operational Delivery","Unknown","AA/AO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Unknown","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Unknown","AA/AO","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Unknown","EO","Heterosexual / straight","30","[c]","29670","29290"
"New entrant CS","2022","Operational Delivery","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Unknown","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Unknown","EO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Unknown","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Unknown","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Unknown","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
