"Status","Year","Ethnicity","Parent_department","Region_ITL1","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Undeclared","Department for Work and Pensions","North West (England)","SEO","70","65","41030","39390"
"In post","2022","Undeclared","Department for Work and Pensions","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Work and Pensions","Scotland","AA","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Work and Pensions","Scotland","AO","185","160","21010","21260"
"In post","2022","Undeclared","Department for Work and Pensions","Scotland","EO","135","125","27450","27570"
"In post","2022","Undeclared","Department for Work and Pensions","Scotland","G6","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Work and Pensions","Scotland","G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Work and Pensions","Scotland","HEO","15","15","[c]","[c]"
"In post","2022","Undeclared","Department for Work and Pensions","Scotland","SEO","10","10","[c]","[c]"
"In post","2022","Undeclared","Department for Work and Pensions","South East (England)","AA","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Work and Pensions","South East (England)","AO","125","105","22460","21260"
"In post","2022","Undeclared","Department for Work and Pensions","South East (England)","EO","190","165","28540","27570"
"In post","2022","Undeclared","Department for Work and Pensions","South East (England)","G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Work and Pensions","South East (England)","HEO","25","25","[c]","[c]"
"In post","2022","Undeclared","Department for Work and Pensions","South East (England)","SEO","10","10","[c]","[c]"
"In post","2022","Undeclared","Department for Work and Pensions","South West (England)","AA","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Work and Pensions","South West (England)","AO","85","70","21060","21260"
"In post","2022","Undeclared","Department for Work and Pensions","South West (England)","EO","135","115","27390","27570"
"In post","2022","Undeclared","Department for Work and Pensions","South West (England)","G6","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Work and Pensions","South West (England)","G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Work and Pensions","South West (England)","HEO","20","15","[c]","[c]"
"In post","2022","Undeclared","Department for Work and Pensions","South West (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Work and Pensions","Unknown","AO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Work and Pensions","Unknown","EO","15","10","[c]","[c]"
"In post","2022","Undeclared","Department for Work and Pensions","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Work and Pensions","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Work and Pensions","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Work and Pensions","Wales","AA","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Work and Pensions","Wales","AO","80","65","21030","21260"
"In post","2022","Undeclared","Department for Work and Pensions","Wales","EO","115","105","27460","27570"
"In post","2022","Undeclared","Department for Work and Pensions","Wales","G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Work and Pensions","Wales","HEO","15","10","[c]","[c]"
"In post","2022","Undeclared","Department for Work and Pensions","Wales","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Work and Pensions","West Midlands (England)","AA","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Work and Pensions","West Midlands (England)","AO","145","115","20900","21260"
"In post","2022","Undeclared","Department for Work and Pensions","West Midlands (England)","EO","225","200","27280","27570"
"In post","2022","Undeclared","Department for Work and Pensions","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Work and Pensions","West Midlands (England)","HEO","25","20","[c]","[c]"
"In post","2022","Undeclared","Department for Work and Pensions","West Midlands (England)","SEO","10","10","[c]","[c]"
"In post","2022","Undeclared","Department for Work and Pensions","Yorkshire and The Humber","AO","110","90","20930","21260"
"In post","2022","Undeclared","Department for Work and Pensions","Yorkshire and The Humber","EO","185","165","27490","27570"
"In post","2022","Undeclared","Department for Work and Pensions","Yorkshire and The Humber","G6","5","5","[c]","[c]"
"In post","2022","Undeclared","Department for Work and Pensions","Yorkshire and The Humber","G7","25","25","[c]","[c]"
"In post","2022","Undeclared","Department for Work and Pensions","Yorkshire and The Humber","HEO","55","50","33110","32470"
"In post","2022","Undeclared","Department for Work and Pensions","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Work and Pensions","Yorkshire and The Humber","SEO","55","50","40100","37750"
"In post","2022","Undeclared","Department of Health and Social Care","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department of Health and Social Care","East Midlands (England)","G6","5","5","[c]","[c]"
"In post","2022","Undeclared","Department of Health and Social Care","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department of Health and Social Care","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department of Health and Social Care","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department of Health and Social Care","East Midlands (England)","SEO","10","10","[c]","[c]"
"In post","2022","Undeclared","Department of Health and Social Care","East of England","AO","5","5","[c]","[c]"
"In post","2022","Undeclared","Department of Health and Social Care","East of England","EO","10","10","[c]","[c]"
"In post","2022","Undeclared","Department of Health and Social Care","East of England","G6","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department of Health and Social Care","East of England","G7","10","10","[c]","[c]"
"In post","2022","Undeclared","Department of Health and Social Care","East of England","HEO","10","10","[c]","[c]"
"In post","2022","Undeclared","Department of Health and Social Care","East of England","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department of Health and Social Care","East of England","SEO","5","5","[c]","[c]"
"In post","2022","Undeclared","Department of Health and Social Care","London","AA","10","5","[c]","[c]"
"In post","2022","Undeclared","Department of Health and Social Care","London","AO","5","5","[c]","[c]"
"In post","2022","Undeclared","Department of Health and Social Care","London","EO","25","25","[c]","[c]"
"In post","2022","Undeclared","Department of Health and Social Care","London","G6","25","20","[c]","[c]"
"In post","2022","Undeclared","Department of Health and Social Care","London","G7","40","40","55210","53830"
"In post","2022","Undeclared","Department of Health and Social Care","London","HEO","35","30","35490","33680"
"In post","2022","Undeclared","Department of Health and Social Care","London","SCS level","15","10","[c]","[c]"
"In post","2022","Undeclared","Department of Health and Social Care","London","SEO","40","40","41970","40860"
"In post","2022","Undeclared","Department of Health and Social Care","North East (England)","G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department of Health and Social Care","North East (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department of Health and Social Care","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department of Health and Social Care","North East (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department of Health and Social Care","North West (England)","AO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department of Health and Social Care","North West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department of Health and Social Care","North West (England)","G6","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department of Health and Social Care","North West (England)","G7","5","5","[c]","[c]"
"In post","2022","Undeclared","Department of Health and Social Care","North West (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department of Health and Social Care","North West (England)","SEO","10","5","[c]","[c]"
"In post","2022","Undeclared","Department of Health and Social Care","Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department of Health and Social Care","Scotland","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department of Health and Social Care","Scotland","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department of Health and Social Care","South East (England)","AA","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department of Health and Social Care","South East (England)","AO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department of Health and Social Care","South East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department of Health and Social Care","South East (England)","G6","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department of Health and Social Care","South East (England)","G7","15","15","[c]","[c]"
"In post","2022","Undeclared","Department of Health and Social Care","South East (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department of Health and Social Care","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department of Health and Social Care","South East (England)","SEO","10","10","[c]","[c]"
"In post","2022","Undeclared","Department of Health and Social Care","South West (England)","AA","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department of Health and Social Care","South West (England)","AO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department of Health and Social Care","South West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department of Health and Social Care","South West (England)","G6","5","5","[c]","[c]"
"In post","2022","Undeclared","Department of Health and Social Care","South West (England)","G7","10","10","[c]","[c]"
"In post","2022","Undeclared","Department of Health and Social Care","South West (England)","HEO","10","10","[c]","[c]"
"In post","2022","Undeclared","Department of Health and Social Care","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department of Health and Social Care","South West (England)","SEO","15","15","[c]","[c]"
"In post","2022","Undeclared","Department of Health and Social Care","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department of Health and Social Care","Wales","G6","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department of Health and Social Care","Wales","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department of Health and Social Care","Wales","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department of Health and Social Care","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department of Health and Social Care","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
