"Status","Year","Disability","Organisation","Profession_of_post","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Unknown","Department for Levelling Up, Housing and Communities (excl. agencies)","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Levelling Up, Housing and Communities (excl. agencies)","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Levelling Up, Housing and Communities (excl. agencies)","Planning","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Levelling Up, Housing and Communities (excl. agencies)","Planning","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Levelling Up, Housing and Communities (excl. agencies)","Planning","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Levelling Up, Housing and Communities (excl. agencies)","Policy","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Levelling Up, Housing and Communities (excl. agencies)","Policy","EO","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Levelling Up, Housing and Communities (excl. agencies)","Policy","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Levelling Up, Housing and Communities (excl. agencies)","Policy","SEO/HEO","40","[c]","35030","33210"
"New entrant CS","2022","Unknown","Department for Levelling Up, Housing and Communities (excl. agencies)","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Levelling Up, Housing and Communities (excl. agencies)","Statistics","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Levelling Up, Housing and Communities (excl. agencies)","Statistics","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Levelling Up, Housing and Communities (excl. agencies)","Statistics","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Transport (excl. agencies)","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Transport (excl. agencies)","Commercial","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Transport (excl. agencies)","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Transport (excl. agencies)","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Transport (excl. agencies)","Communications","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Transport (excl. agencies)","Communications","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Transport (excl. agencies)","Corporate Finance","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Transport (excl. agencies)","Corporate Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Transport (excl. agencies)","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Transport (excl. agencies)","Digital, Data and Technology","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Transport (excl. agencies)","Digital, Data and Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Transport (excl. agencies)","Economics","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Transport (excl. agencies)","Economics","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Transport (excl. agencies)","Economics","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Transport (excl. agencies)","Finance","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Transport (excl. agencies)","Finance","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Transport (excl. agencies)","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Transport (excl. agencies)","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Transport (excl. agencies)","Intelligence Analysis","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Transport (excl. agencies)","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Transport (excl. agencies)","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Transport (excl. agencies)","Policy","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Transport (excl. agencies)","Policy","G6/G7","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Transport (excl. agencies)","Policy","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Transport (excl. agencies)","Policy","SEO/HEO","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Transport (excl. agencies)","Project Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Transport (excl. agencies)","Project Delivery","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Transport (excl. agencies)","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Transport (excl. agencies)","Project Delivery","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Transport (excl. agencies)","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Transport (excl. agencies)","Science and Engineering","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Transport (excl. agencies)","Security","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Transport (excl. agencies)","Social Research","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Transport (excl. agencies)","Social Research","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Transport (excl. agencies)","Statistics","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Transport (excl. agencies)","Statistics","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Transport (excl. agencies)","Unknown","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Transport (excl. agencies)","Unknown","EO","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Transport (excl. agencies)","Unknown","G6/G7","30","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Transport (excl. agencies)","Unknown","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Transport (excl. agencies)","Unknown","SEO/HEO","45","[c]","37370","34880"
"New entrant CS","2022","Unknown","Department for Transport (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Work and Pensions (excl. agencies)","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Work and Pensions (excl. agencies)","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Work and Pensions (excl. agencies)","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Work and Pensions (excl. agencies)","Counter Fraud","AA/AO","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Work and Pensions (excl. agencies)","Counter Fraud","EO","40","[c]","28050","27570"
"New entrant CS","2022","Unknown","Department for Work and Pensions (excl. agencies)","Counter Fraud","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Work and Pensions (excl. agencies)","Digital, Data and Technology","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Work and Pensions (excl. agencies)","Digital, Data and Technology","EO","40","[c]","27740","27570"
"New entrant CS","2022","Unknown","Department for Work and Pensions (excl. agencies)","Digital, Data and Technology","G6/G7","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Work and Pensions (excl. agencies)","Digital, Data and Technology","SEO/HEO","30","[c]","38100","38250"
"New entrant CS","2022","Unknown","Department for Work and Pensions (excl. agencies)","Finance","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Work and Pensions (excl. agencies)","Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Work and Pensions (excl. agencies)","Finance","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Work and Pensions (excl. agencies)","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Work and Pensions (excl. agencies)","Human Resources","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Work and Pensions (excl. agencies)","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Work and Pensions (excl. agencies)","Knowledge and Information Management","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Work and Pensions (excl. agencies)","Knowledge and Information Management","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Work and Pensions (excl. agencies)","Operational Delivery","AA/AO","380","[c]","21680","21260"
"New entrant CS","2022","Unknown","Department for Work and Pensions (excl. agencies)","Operational Delivery","EO","340","[c]","28410","27570"
"New entrant CS","2022","Unknown","Department for Work and Pensions (excl. agencies)","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Work and Pensions (excl. agencies)","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Work and Pensions (excl. agencies)","Other","AA/AO","35","[c]","21340","21260"
"New entrant CS","2022","Unknown","Department for Work and Pensions (excl. agencies)","Other","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Work and Pensions (excl. agencies)","Other","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Work and Pensions (excl. agencies)","Policy","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Work and Pensions (excl. agencies)","Policy","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Work and Pensions (excl. agencies)","Policy","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Work and Pensions (excl. agencies)","Policy","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Work and Pensions (excl. agencies)","Project Delivery","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Work and Pensions (excl. agencies)","Project Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Work and Pensions (excl. agencies)","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Work and Pensions (excl. agencies)","Property","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Work and Pensions (excl. agencies)","Security","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Work and Pensions (excl. agencies)","Security","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Work and Pensions (excl. agencies)","Security","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Work and Pensions (excl. agencies)","Unknown","AA/AO","270","[c]","21410","21260"
"New entrant CS","2022","Unknown","Department for Work and Pensions (excl. agencies)","Unknown","EO","275","[c]","27680","27570"
"New entrant CS","2022","Unknown","Department for Work and Pensions (excl. agencies)","Unknown","G6/G7","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Work and Pensions (excl. agencies)","Unknown","SEO/HEO","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department of Health and Social Care (excl. agencies)","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department of Health and Social Care (excl. agencies)","Commercial","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department of Health and Social Care (excl. agencies)","Commercial","G6/G7","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department of Health and Social Care (excl. agencies)","Commercial","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department of Health and Social Care (excl. agencies)","Commercial","SEO/HEO","100","[c]","36640","36820"
"New entrant CS","2022","Unknown","Department of Health and Social Care (excl. agencies)","Communications","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department of Health and Social Care (excl. agencies)","Communications","EO","55","[c]","27010","27270"
"New entrant CS","2022","Unknown","Department of Health and Social Care (excl. agencies)","Communications","G6/G7","30","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department of Health and Social Care (excl. agencies)","Communications","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department of Health and Social Care (excl. agencies)","Communications","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department of Health and Social Care (excl. agencies)","Digital, Data and Technology","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department of Health and Social Care (excl. agencies)","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department of Health and Social Care (excl. agencies)","Digital, Data and Technology","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department of Health and Social Care (excl. agencies)","Digital, Data and Technology","SEO/HEO","55","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department of Health and Social Care (excl. agencies)","Economics","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department of Health and Social Care (excl. agencies)","Economics","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department of Health and Social Care (excl. agencies)","Economics","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department of Health and Social Care (excl. agencies)","Economics","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department of Health and Social Care (excl. agencies)","Finance","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department of Health and Social Care (excl. agencies)","Finance","EO","45","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department of Health and Social Care (excl. agencies)","Finance","G6/G7","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department of Health and Social Care (excl. agencies)","Finance","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department of Health and Social Care (excl. agencies)","Finance","SEO/HEO","65","[c]","35180","32790"
"New entrant CS","2022","Unknown","Department of Health and Social Care (excl. agencies)","Human Resources","EO","55","[c]","26440","27270"
"New entrant CS","2022","Unknown","Department of Health and Social Care (excl. agencies)","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department of Health and Social Care (excl. agencies)","Human Resources","SEO/HEO","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department of Health and Social Care (excl. agencies)","Medicine","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department of Health and Social Care (excl. agencies)","Medicine","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department of Health and Social Care (excl. agencies)","Medicine","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department of Health and Social Care (excl. agencies)","Medicine","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department of Health and Social Care (excl. agencies)","Operational Delivery","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department of Health and Social Care (excl. agencies)","Operational Delivery","EO","50","[c]","26420","27270"
"New entrant CS","2022","Unknown","Department of Health and Social Care (excl. agencies)","Operational Delivery","G6/G7","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department of Health and Social Care (excl. agencies)","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department of Health and Social Care (excl. agencies)","Operational Delivery","SEO/HEO","35","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department of Health and Social Care (excl. agencies)","Other","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department of Health and Social Care (excl. agencies)","Other","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department of Health and Social Care (excl. agencies)","Other","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department of Health and Social Care (excl. agencies)","Policy","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department of Health and Social Care (excl. agencies)","Policy","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department of Health and Social Care (excl. agencies)","Policy","G6/G7","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department of Health and Social Care (excl. agencies)","Policy","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department of Health and Social Care (excl. agencies)","Policy","SEO/HEO","85","[c]","33720","32790"
"New entrant CS","2022","Unknown","Department of Health and Social Care (excl. agencies)","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department of Health and Social Care (excl. agencies)","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department of Health and Social Care (excl. agencies)","Property","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department of Health and Social Care (excl. agencies)","Property","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department of Health and Social Care (excl. agencies)","Science and Engineering","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department of Health and Social Care (excl. agencies)","Science and Engineering","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department of Health and Social Care (excl. agencies)","Science and Engineering","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department of Health and Social Care (excl. agencies)","Science and Engineering","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department of Health and Social Care (excl. agencies)","Science and Engineering","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department of Health and Social Care (excl. agencies)","Statistics","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department of Health and Social Care (excl. agencies)","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department of Health and Social Care (excl. agencies)","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department of Health and Social Care (excl. agencies)","Unknown","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department of Health and Social Care (excl. agencies)","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department of Health and Social Care (excl. agencies)","Unknown","SEO/HEO","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department of Health and Social Care (excl. agencies)","Unknown","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Disclosure Scotland","Unknown","AA/AO","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Disclosure Scotland","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Disclosure Scotland","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Driver and Vehicle Licensing Agency","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Driver and Vehicle Licensing Agency","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Driver and Vehicle Licensing Agency","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Driver and Vehicle Licensing Agency","Digital, Data and Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Driver and Vehicle Licensing Agency","Finance","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Driver and Vehicle Licensing Agency","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Driver and Vehicle Licensing Agency","Human Resources","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Driver and Vehicle Licensing Agency","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Driver and Vehicle Licensing Agency","Medicine","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Driver and Vehicle Licensing Agency","Operational Delivery","AA/AO","205","[c]","19600","18310"
"New entrant CS","2022","Unknown","Driver and Vehicle Licensing Agency","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Driver and Vehicle Licensing Agency","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Driver and Vehicle Licensing Agency","Policy","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Driver and Vehicle Licensing Agency","Project Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Driver and Vehicle Licensing Agency","Security","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Driver and Vehicle Standards Agency","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Driver and Vehicle Standards Agency","Communications","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Driver and Vehicle Standards Agency","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Driver and Vehicle Standards Agency","Digital, Data and Technology","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Driver and Vehicle Standards Agency","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Driver and Vehicle Standards Agency","Digital, Data and Technology","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Driver and Vehicle Standards Agency","Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Driver and Vehicle Standards Agency","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Driver and Vehicle Standards Agency","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Driver and Vehicle Standards Agency","Human Resources","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Driver and Vehicle Standards Agency","Knowledge and Information Management","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Driver and Vehicle Standards Agency","Operational Delivery","AA/AO","90","[c]","22470","21840"
"New entrant CS","2022","Unknown","Driver and Vehicle Standards Agency","Operational Delivery","EO","205","[c]","26540","26130"
"New entrant CS","2022","Unknown","Driver and Vehicle Standards Agency","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Driver and Vehicle Standards Agency","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Driver and Vehicle Standards Agency","Property","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Driver and Vehicle Standards Agency","Property","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Driver and Vehicle Standards Agency","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Education and Skills Funding Agency","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Education and Skills Funding Agency","Finance","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Education and Skills Funding Agency","Finance","G6/G7","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Education and Skills Funding Agency","Finance","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Education and Skills Funding Agency","Finance","SEO/HEO","45","[c]","33030","29360"
"New entrant CS","2022","Unknown","Education and Skills Funding Agency","Operational Delivery","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Education and Skills Funding Agency","Operational Delivery","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Education and Skills Funding Agency","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Education and Skills Funding Agency","Operational Delivery","SEO/HEO","30","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Education and Skills Funding Agency","Policy","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Education and Skills Funding Agency","Policy","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Education and Skills Funding Agency","Policy","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Education and Skills Funding Agency","Policy","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Education Scotland","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Education Scotland","Unknown","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Education Scotland","Unknown","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Food Standards Agency","Communications","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Food Standards Agency","Counter Fraud","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Food Standards Agency","Digital, Data and Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Food Standards Agency","Economics","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Food Standards Agency","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Food Standards Agency","Operational Delivery","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Food Standards Agency","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Food Standards Agency","Operational Delivery","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Food Standards Agency","Policy","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Food Standards Agency","Policy","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Food Standards Agency","Policy","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Food Standards Agency","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Food Standards Agency","Science and Engineering","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Food Standards Agency","Science and Engineering","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Food Standards Agency","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Food Standards Agency","Veterinarian","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Food Standards Scotland","Unknown","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Food Standards Scotland","Unknown","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Food Standards Scotland","Unknown","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Food Standards Scotland","Unknown","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Government Actuary's Department","Communications","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Government Actuary's Department","Digital, Data and Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Government Actuary's Department","Human Resources","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Government Actuary's Department","Other","AA/AO","[c]","[c]","[c]","[c]"
