"Status","Year","Age","Function_of_post","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","16-19","No function","Outside London","Unknown","200","[c]","21130","21250"
"New entrant CS","2022","16-19","No function","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Project Delivery","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Project Delivery","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Project Delivery","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Project Delivery","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Project Delivery","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Project Delivery","Outside London","Unknown","45","[c]","17440","17140"
"New entrant CS","2022","16-19","Property","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Property","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Property","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Property","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Property","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Property","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Security","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Security","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Security","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Security","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Security","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Security","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Outside London","Heterosexual / straight","35","[c]","21690","21050"
"New entrant CS","2022","16-19","Unknown","Outside London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Outside London","Unknown","65","[c]","22430","21260"
"New entrant CS","2022","16-19","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Unknown","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Analysis","London","Heterosexual / straight","255","[c]","32810","32350"
"New entrant CS","2022","20-29","Analysis","London","LGBO","45","[c]","31940","31800"
"New entrant CS","2022","20-29","Analysis","London","Undeclared","35","[c]","32010","31890"
"New entrant CS","2022","20-29","Analysis","London","Unknown","90","[c]","32600","29980"
"New entrant CS","2022","20-29","Analysis","Outside London","Heterosexual / straight","340","[c]","29180","30710"
"New entrant CS","2022","20-29","Analysis","Outside London","LGBO","60","[c]","28640","30710"
"New entrant CS","2022","20-29","Analysis","Outside London","Undeclared","40","[c]","29460","30710"
"New entrant CS","2022","20-29","Analysis","Outside London","Unknown","105","[c]","27310","26590"
"New entrant CS","2022","20-29","Analysis","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Analysis","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Analysis","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Analysis","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Commercial","London","Heterosexual / straight","65","[c]","33830","33000"
"New entrant CS","2022","20-29","Commercial","London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Commercial","London","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Commercial","London","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Commercial","Outside London","Heterosexual / straight","125","[c]","27740","26590"
"New entrant CS","2022","20-29","Commercial","Outside London","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Commercial","Outside London","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Commercial","Outside London","Unknown","65","[c]","27690","26350"
"New entrant CS","2022","20-29","Commercial","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Commercial","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Commercial","Unknown","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Communications","London","Heterosexual / straight","110","[c]","32730","32560"
"New entrant CS","2022","20-29","Communications","London","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Communications","London","Undeclared","45","[c]","29430","27270"
"New entrant CS","2022","20-29","Communications","London","Unknown","65","[c]","34040","34260"
"New entrant CS","2022","20-29","Communications","Outside London","Heterosexual / straight","230","[c]","26780","26590"
"New entrant CS","2022","20-29","Communications","Outside London","LGBO","35","[c]","27070","26590"
"New entrant CS","2022","20-29","Communications","Outside London","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Communications","Outside London","Unknown","200","[c]","26720","26590"
"New entrant CS","2022","20-29","Communications","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Communications","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Communications","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Counter Fraud","London","Heterosexual / straight","100","[c]","29120","30750"
"New entrant CS","2022","20-29","Counter Fraud","London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Counter Fraud","London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Counter Fraud","London","Unknown","35","[c]","31420","30750"
"New entrant CS","2022","20-29","Counter Fraud","Outside London","Heterosexual / straight","310","[c]","25320","26590"
"New entrant CS","2022","20-29","Counter Fraud","Outside London","LGBO","40","[c]","25240","26590"
"New entrant CS","2022","20-29","Counter Fraud","Outside London","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Counter Fraud","Outside London","Unknown","130","[c]","26150","26590"
"New entrant CS","2022","20-29","Counter Fraud","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Counter Fraud","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Counter Fraud","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Debt","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Debt","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Debt","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Debt","Outside London","Heterosexual / straight","250","[c]","21420","21250"
"New entrant CS","2022","20-29","Debt","Outside London","LGBO","35","[c]","21430","21250"
"New entrant CS","2022","20-29","Debt","Outside London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Debt","Outside London","Unknown","155","[c]","21420","21250"
"New entrant CS","2022","20-29","Digital, Data & Technology","London","Heterosexual / straight","140","[c]","35050","32790"
"New entrant CS","2022","20-29","Digital, Data & Technology","London","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Digital, Data & Technology","London","Undeclared","35","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Digital, Data & Technology","London","Unknown","70","[c]","35080","30910"
"New entrant CS","2022","20-29","Digital, Data & Technology","Outside London","Heterosexual / straight","420","[c]","29450","27570"
"New entrant CS","2022","20-29","Digital, Data & Technology","Outside London","LGBO","70","[c]","28620","27190"
"New entrant CS","2022","20-29","Digital, Data & Technology","Outside London","Undeclared","65","[c]","27070","26590"
"New entrant CS","2022","20-29","Digital, Data & Technology","Outside London","Unknown","195","[c]","30790","27570"
"New entrant CS","2022","20-29","Digital, Data & Technology","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Digital, Data & Technology","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Digital, Data & Technology","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Digital, Data & Technology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Digital, Data & Technology","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Finance","London","Heterosexual / straight","65","[c]","36060","32790"
"New entrant CS","2022","20-29","Finance","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Finance","London","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Finance","London","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Finance","Outside London","Heterosexual / straight","210","[c]","27700","25000"
"New entrant CS","2022","20-29","Finance","Outside London","LGBO","30","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Finance","Outside London","Undeclared","30","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Finance","Outside London","Unknown","75","[c]","26840","25790"
"New entrant CS","2022","20-29","Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Finance","Unknown","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Grants Management","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Grants Management","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Grants Management","Outside London","Heterosexual / straight","60","[c]","21800","21300"
"New entrant CS","2022","20-29","Grants Management","Outside London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Grants Management","Outside London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Grants Management","Outside London","Unknown","135","[c]","21540","21300"
"New entrant CS","2022","20-29","Human Resources","London","Heterosexual / straight","110","[c]","29290","27880"
"New entrant CS","2022","20-29","Human Resources","London","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Human Resources","London","Undeclared","30","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Human Resources","London","Unknown","35","[c]","30400","27770"
"New entrant CS","2022","20-29","Human Resources","Outside London","Heterosexual / straight","195","[c]","25160","23850"
"New entrant CS","2022","20-29","Human Resources","Outside London","LGBO","40","[c]","25520","24100"
"New entrant CS","2022","20-29","Human Resources","Outside London","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Human Resources","Outside London","Unknown","85","[c]","26370","23490"
"New entrant CS","2022","20-29","Human Resources","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Human Resources","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Human Resources","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Internal Audit","London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Internal Audit","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Internal Audit","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Internal Audit","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Internal Audit","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Internal Audit","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Internal Audit","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Legal","London","Heterosexual / straight","200","[c]","30290","26950"
"New entrant CS","2022","20-29","Legal","London","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Legal","London","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Legal","London","Unknown","30","[c]","34470","30750"
"New entrant CS","2022","20-29","Legal","Outside London","Heterosexual / straight","250","[c]","26950","24590"
"New entrant CS","2022","20-29","Legal","Outside London","LGBO","35","[c]","25590","23770"
"New entrant CS","2022","20-29","Legal","Outside London","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Legal","Outside London","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","London","Heterosexual / straight","2220","[c]","31620","31060"
"New entrant CS","2022","20-29","No function","London","LGBO","360","[c]","32510","31060"
"New entrant CS","2022","20-29","No function","London","Undeclared","275","[c]","31620","31060"
"New entrant CS","2022","20-29","No function","London","Unknown","1430","[c]","30660","28000"
"New entrant CS","2022","20-29","No function","Outside London","Heterosexual / straight","7185","[c]","24400","23140"
"New entrant CS","2022","20-29","No function","Outside London","LGBO","1130","[c]","24270","23140"
"New entrant CS","2022","20-29","No function","Outside London","Undeclared","470","[c]","24840","23170"
"New entrant CS","2022","20-29","No function","Outside London","Unknown","3810","[c]","23530","22600"
"New entrant CS","2022","20-29","No function","Unknown","Heterosexual / straight","50","[c]","26760","27570"
"New entrant CS","2022","20-29","No function","Unknown","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Unknown","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Unknown","Unknown","120","[c]","27250","28000"
"New entrant CS","2022","20-29","Project Delivery","London","Heterosexual / straight","70","[c]","34830","33160"
"New entrant CS","2022","20-29","Project Delivery","London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Project Delivery","London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Project Delivery","London","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Project Delivery","Outside London","Heterosexual / straight","350","[c]","27340","26350"
"New entrant CS","2022","20-29","Project Delivery","Outside London","LGBO","45","[c]","27170","25010"
"New entrant CS","2022","20-29","Project Delivery","Outside London","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Project Delivery","Outside London","Unknown","140","[c]","26000","23490"
"New entrant CS","2022","20-29","Project Delivery","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Project Delivery","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Project Delivery","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Project Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Project Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Project Delivery","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Property","London","Heterosexual / straight","40","[c]","31450","31130"
"New entrant CS","2022","20-29","Property","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Property","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Property","London","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Property","Outside London","Heterosexual / straight","135","[c]","27660","25000"
"New entrant CS","2022","20-29","Property","Outside London","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Property","Outside London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Property","Outside London","Unknown","145","[c]","25560","25000"
"New entrant CS","2022","20-29","Property","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Property","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Security","London","Heterosexual / straight","40","[c]","29970","28700"
"New entrant CS","2022","20-29","Security","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Security","London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Security","London","Unknown","45","[c]","28880","28700"
"New entrant CS","2022","20-29","Security","Outside London","Heterosexual / straight","105","[c]","25380","25000"
"New entrant CS","2022","20-29","Security","Outside London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Security","Outside London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Security","Outside London","Unknown","110","[c]","24360","23540"
"New entrant CS","2022","20-29","Security","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Security","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","London","Heterosexual / straight","160","[c]","31570","29380"
"New entrant CS","2022","20-29","Unknown","London","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","London","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","London","Unknown","455","[c]","30730","28650"
"New entrant CS","2022","20-29","Unknown","Outside London","Heterosexual / straight","980","[c]","26190","24880"
"New entrant CS","2022","20-29","Unknown","Outside London","LGBO","200","[c]","26750","27230"
"New entrant CS","2022","20-29","Unknown","Outside London","Undeclared","100","[c]","27320","25860"
"New entrant CS","2022","20-29","Unknown","Outside London","Unknown","1485","[c]","25280","24880"
"New entrant CS","2022","20-29","Unknown","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Unknown","Unknown","90","[c]","20360","16190"
"New entrant CS","2022","30-39","Analysis","London","Heterosexual / straight","60","[c]","43970","39650"
"New entrant CS","2022","30-39","Analysis","London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Analysis","London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Analysis","London","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Analysis","Outside London","Heterosexual / straight","120","[c]","35870","33080"
"New entrant CS","2022","30-39","Analysis","Outside London","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Analysis","Outside London","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Analysis","Outside London","Unknown","35","[c]","34410","33000"
"New entrant CS","2022","30-39","Analysis","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Analysis","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Analysis","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Analysis","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Analysis","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Commercial","London","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Commercial","London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Commercial","London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Commercial","London","Unknown","35","[c]","71210","70000"
"New entrant CS","2022","30-39","Commercial","Outside London","Heterosexual / straight","105","[c]","34000","33000"
"New entrant CS","2022","30-39","Commercial","Outside London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Commercial","Outside London","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Commercial","Outside London","Unknown","70","[c]","51810","61710"
"New entrant CS","2022","30-39","Commercial","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Commercial","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Commercial","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Commercial","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Commercial","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Commercial","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Communications","London","Heterosexual / straight","45","[c]","43070","41750"
"New entrant CS","2022","30-39","Communications","London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Communications","London","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Communications","London","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Communications","Outside London","Heterosexual / straight","175","[c]","28940","26590"
"New entrant CS","2022","30-39","Communications","Outside London","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Communications","Outside London","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Communications","Outside London","Unknown","115","[c]","28500","26590"
"New entrant CS","2022","30-39","Communications","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Communications","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Counter Fraud","London","Heterosexual / straight","40","[c]","31200","30750"
"New entrant CS","2022","30-39","Counter Fraud","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Counter Fraud","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Counter Fraud","London","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Counter Fraud","Outside London","Heterosexual / straight","250","[c]","26570","26590"
"New entrant CS","2022","30-39","Counter Fraud","Outside London","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Counter Fraud","Outside London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Counter Fraud","Outside London","Unknown","90","[c]","27510","26590"
"New entrant CS","2022","30-39","Counter Fraud","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Counter Fraud","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Counter Fraud","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Debt","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Debt","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Debt","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Debt","Outside London","Heterosexual / straight","160","[c]","21540","21250"
"New entrant CS","2022","30-39","Debt","Outside London","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Debt","Outside London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Debt","Outside London","Unknown","85","[c]","21590","21250"
"New entrant CS","2022","30-39","Digital, Data & Technology","London","Heterosexual / straight","115","[c]","46070","42000"
"New entrant CS","2022","30-39","Digital, Data & Technology","London","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Digital, Data & Technology","London","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Digital, Data & Technology","London","Unknown","45","[c]","48710","52290"
"New entrant CS","2022","30-39","Digital, Data & Technology","Outside London","Heterosexual / straight","410","[c]","37080","34860"
"New entrant CS","2022","30-39","Digital, Data & Technology","Outside London","LGBO","40","[c]","35870","33080"
"New entrant CS","2022","30-39","Digital, Data & Technology","Outside London","Undeclared","50","[c]","36610","36330"
"New entrant CS","2022","30-39","Digital, Data & Technology","Outside London","Unknown","155","[c]","36280","33430"
"New entrant CS","2022","30-39","Digital, Data & Technology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Digital, Data & Technology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Digital, Data & Technology","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Digital, Data & Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Finance","London","Heterosexual / straight","45","[c]","41410","37290"
"New entrant CS","2022","30-39","Finance","London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Finance","London","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Finance","London","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Finance","Outside London","Heterosexual / straight","145","[c]","33250","31990"
"New entrant CS","2022","30-39","Finance","Outside London","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Finance","Outside London","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Finance","Outside London","Unknown","55","[c]","31400","27920"
"New entrant CS","2022","30-39","Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Finance","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Grants Management","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Grants Management","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Grants Management","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Grants Management","Outside London","Heterosexual / straight","35","[c]","21490","21300"
"New entrant CS","2022","30-39","Grants Management","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Grants Management","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Grants Management","Outside London","Unknown","80","[c]","21510","21300"
"New entrant CS","2022","30-39","Human Resources","London","Heterosexual / straight","60","[c]","37960","34260"
"New entrant CS","2022","30-39","Human Resources","London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Human Resources","London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Human Resources","London","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Human Resources","Outside London","Heterosexual / straight","170","[c]","32450","29320"
"New entrant CS","2022","30-39","Human Resources","Outside London","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Human Resources","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Human Resources","Outside London","Unknown","45","[c]","36650","30730"
"New entrant CS","2022","30-39","Internal Audit","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Internal Audit","London","LGBO","[c]","[c]","[c]","[c]"
