"Status","Year","Age","Region_ITL1","Region_ITL3","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","16-19","South West (England)","Wiltshire","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","16-19","South West (England)","Wiltshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","South West (England)","Wiltshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","South West (England)","Wiltshire","Unknown","15","15","[c]","[c]"
"In post","2022","16-19","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Unknown","Unknown","35","35","17940","16450"
"In post","2022","16-19","Wales","Bridgend and Neath Port Talbot","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Wales","Bridgend and Neath Port Talbot","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Wales","Cardiff and Vale of Glamorgan","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","16-19","Wales","Cardiff and Vale of Glamorgan","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Wales","Cardiff and Vale of Glamorgan","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Wales","Cardiff and Vale of Glamorgan","Unknown","10","10","[c]","[c]"
"In post","2022","16-19","Wales","Central Valleys","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Wales","Central Valleys","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Wales","Flintshire and Wrexham","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","16-19","Wales","Flintshire and Wrexham","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Wales","Flintshire and Wrexham","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Wales","Flintshire and Wrexham","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Wales","Gwent Valleys","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Wales","Gwent Valleys","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Wales","Monmouthshire and Newport","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","16-19","Wales","Monmouthshire and Newport","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Wales","Monmouthshire and Newport","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Wales","Monmouthshire and Newport","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Wales","South West Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Wales","South West Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Wales","Swansea","Heterosexual / straight","30","25","[c]","[c]"
"In post","2022","16-19","Wales","Swansea","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Wales","Swansea","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Wales","Swansea","Unknown","45","35","19280","18310"
"In post","2022","16-19","West Midlands (England)","Birmingham","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","16-19","West Midlands (England)","Birmingham","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","West Midlands (England)","Birmingham","Unknown","15","15","[c]","[c]"
"In post","2022","16-19","West Midlands (England)","Coventry","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","West Midlands (England)","Coventry","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","West Midlands (England)","Coventry","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","West Midlands (England)","Dudley","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","West Midlands (England)","Dudley","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","West Midlands (England)","Solihull","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","West Midlands (England)","Solihull","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","West Midlands (England)","Solihull","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","West Midlands (England)","Staffordshire CC","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","16-19","West Midlands (England)","Staffordshire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","West Midlands (England)","Staffordshire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","West Midlands (England)","Stoke-on-Trent","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","West Midlands (England)","Stoke-on-Trent","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","West Midlands (England)","Warwickshire CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","West Midlands (England)","Warwickshire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","West Midlands (England)","Wolverhampton","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","West Midlands (England)","Wolverhampton","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","West Midlands (England)","Wolverhampton","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","West Midlands (England)","Worcestershire CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","West Midlands (England)","Worcestershire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","West Midlands (England)","Worcestershire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","16-19","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Yorkshire and The Humber","Bradford","Heterosexual / straight","15","10","[c]","[c]"
"In post","2022","16-19","Yorkshire and The Humber","Bradford","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Yorkshire and The Humber","Bradford","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Yorkshire and The Humber","Bradford","Unknown","5","5","[c]","[c]"
"In post","2022","16-19","Yorkshire and The Humber","Calderdale and Kirklees","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Yorkshire and The Humber","Calderdale and Kirklees","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Yorkshire and The Humber","Calderdale and Kirklees","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Yorkshire and The Humber","East Riding of Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Yorkshire and The Humber","East Riding of Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Yorkshire and The Humber","East Riding of Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Yorkshire and The Humber","Kingston upon Hull, City of","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Yorkshire and The Humber","Kingston upon Hull, City of","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Yorkshire and The Humber","Kingston upon Hull, City of","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Yorkshire and The Humber","Leeds","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","16-19","Yorkshire and The Humber","Leeds","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Yorkshire and The Humber","Leeds","Unknown","20","20","[c]","[c]"
"In post","2022","16-19","Yorkshire and The Humber","North and North East Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Yorkshire and The Humber","North and North East Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Yorkshire and The Humber","Sheffield","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","16-19","Yorkshire and The Humber","Sheffield","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Yorkshire and The Humber","Sheffield","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Yorkshire and The Humber","Sheffield","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Yorkshire and The Humber","Wakefield","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Yorkshire and The Humber","Wakefield","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Yorkshire and The Humber","Wakefield","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Yorkshire and The Humber","York","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Yorkshire and The Humber","York","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Yorkshire and The Humber","York","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","East Midlands (England)","Derby","Heterosexual / straight","95","95","25200","24240"
"In post","2022","20-29","East Midlands (England)","Derby","LGBO","15","15","[c]","[c]"
"In post","2022","20-29","East Midlands (England)","Derby","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","East Midlands (England)","Derby","Unknown","30","30","[c]","[c]"
"In post","2022","20-29","East Midlands (England)","East Derbyshire","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","20-29","East Midlands (England)","East Derbyshire","LGBO","5","5","[c]","[c]"
"In post","2022","20-29","East Midlands (England)","East Derbyshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","East Midlands (England)","East Derbyshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","East Midlands (England)","Leicester","Heterosexual / straight","275","270","24210","23140"
"In post","2022","20-29","East Midlands (England)","Leicester","LGBO","30","30","[c]","[c]"
"In post","2022","20-29","East Midlands (England)","Leicester","Undeclared","20","20","[c]","[c]"
"In post","2022","20-29","East Midlands (England)","Leicester","Unknown","75","70","24050","22600"
"In post","2022","20-29","East Midlands (England)","Leicestershire CC and Rutland","Heterosexual / straight","210","210","25130","24890"
"In post","2022","20-29","East Midlands (England)","Leicestershire CC and Rutland","LGBO","20","20","[c]","[c]"
"In post","2022","20-29","East Midlands (England)","Leicestershire CC and Rutland","Undeclared","10","10","[c]","[c]"
"In post","2022","20-29","East Midlands (England)","Leicestershire CC and Rutland","Unknown","70","65","22450","21680"
"In post","2022","20-29","East Midlands (England)","Lincolnshire CC","Heterosexual / straight","240","240","25600","25700"
"In post","2022","20-29","East Midlands (England)","Lincolnshire CC","LGBO","20","20","[c]","[c]"
"In post","2022","20-29","East Midlands (England)","Lincolnshire CC","Undeclared","20","20","[c]","[c]"
"In post","2022","20-29","East Midlands (England)","Lincolnshire CC","Unknown","35","35","23560","23140"
"In post","2022","20-29","East Midlands (England)","North Northamptonshire","Heterosexual / straight","55","55","24110","21260"
"In post","2022","20-29","East Midlands (England)","North Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","East Midlands (England)","North Northamptonshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","East Midlands (England)","North Northamptonshire","Unknown","20","20","[c]","[c]"
"In post","2022","20-29","East Midlands (England)","North Nottinghamshire","Heterosexual / straight","120","115","25680","25960"
"In post","2022","20-29","East Midlands (England)","North Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","East Midlands (England)","North Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","East Midlands (England)","North Nottinghamshire","Unknown","45","45","23940","23630"
"In post","2022","20-29","East Midlands (England)","Nottingham","Heterosexual / straight","905","890","28130","26590"
"In post","2022","20-29","East Midlands (England)","Nottingham","LGBO","120","120","27210","26590"
"In post","2022","20-29","East Midlands (England)","Nottingham","Undeclared","65","65","28700","26820"
"In post","2022","20-29","East Midlands (England)","Nottingham","Unknown","500","495","26630","26590"
"In post","2022","20-29","East Midlands (England)","South and West Derbyshire","Heterosexual / straight","105","100","25730","26100"
"In post","2022","20-29","East Midlands (England)","South and West Derbyshire","LGBO","10","10","[c]","[c]"
"In post","2022","20-29","East Midlands (England)","South and West Derbyshire","Undeclared","10","10","[c]","[c]"
"In post","2022","20-29","East Midlands (England)","South and West Derbyshire","Unknown","10","10","[c]","[c]"
"In post","2022","20-29","East Midlands (England)","South Nottinghamshire","Heterosexual / straight","100","100","26230","25410"
"In post","2022","20-29","East Midlands (England)","South Nottinghamshire","LGBO","10","10","[c]","[c]"
"In post","2022","20-29","East Midlands (England)","South Nottinghamshire","Undeclared","10","10","[c]","[c]"
"In post","2022","20-29","East Midlands (England)","South Nottinghamshire","Unknown","20","20","[c]","[c]"
"In post","2022","20-29","East Midlands (England)","West Northamptonshire","Heterosexual / straight","130","130","24640","24730"
"In post","2022","20-29","East Midlands (England)","West Northamptonshire","LGBO","10","10","[c]","[c]"
"In post","2022","20-29","East Midlands (England)","West Northamptonshire","Undeclared","5","5","[c]","[c]"
"In post","2022","20-29","East Midlands (England)","West Northamptonshire","Unknown","35","35","23590","23170"
"In post","2022","20-29","East of England","Bedford","Heterosexual / straight","100","100","27490","28140"
"In post","2022","20-29","East of England","Bedford","LGBO","15","15","[c]","[c]"
"In post","2022","20-29","East of England","Bedford","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","East of England","Bedford","Unknown","40","40","26070","27470"
"In post","2022","20-29","East of England","Breckland and South Norfolk","Heterosexual / straight","65","65","24560","24710"
"In post","2022","20-29","East of England","Breckland and South Norfolk","LGBO","5","5","[c]","[c]"
"In post","2022","20-29","East of England","Breckland and South Norfolk","Unknown","20","20","[c]","[c]"
"In post","2022","20-29","East of England","Cambridgeshire CC","Heterosexual / straight","320","315","27760","27060"
"In post","2022","20-29","East of England","Cambridgeshire CC","LGBO","20","20","[c]","[c]"
"In post","2022","20-29","East of England","Cambridgeshire CC","Undeclared","35","35","26240","26350"
"In post","2022","20-29","East of England","Cambridgeshire CC","Unknown","95","95","27040","26350"
"In post","2022","20-29","East of England","Central Bedfordshire","Heterosexual / straight","35","35","27320","27570"
"In post","2022","20-29","East of England","Central Bedfordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","East of England","Central Bedfordshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","East of England","Central Bedfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","East of England","Essex Haven Gateway","Heterosexual / straight","65","65","26160","24890"
"In post","2022","20-29","East of England","Essex Haven Gateway","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","East of England","Essex Haven Gateway","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","East of England","Essex Haven Gateway","Unknown","20","20","[c]","[c]"
"In post","2022","20-29","East of England","Essex Thames Gateway","Heterosexual / straight","90","90","25780","24250"
"In post","2022","20-29","East of England","Essex Thames Gateway","LGBO","10","10","[c]","[c]"
"In post","2022","20-29","East of England","Essex Thames Gateway","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","East of England","Essex Thames Gateway","Unknown","30","30","25500","24250"
