"Status","Year","Ethnicity","Organisation","Parent_department","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Asian","National Savings and Investments","Chancellor's other departments","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","National Savings and Investments","Chancellor's other departments","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Northern Ireland Office","Northern Ireland Office","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Northern Ireland Office","Northern Ireland Office","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Northern Ireland Office","Northern Ireland Office","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Northern Ireland Office","Northern Ireland Office","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Northern Ireland Office","Northern Ireland Office","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office for Budget Responsibility","HM Treasury","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office for Budget Responsibility","HM Treasury","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office for Budget Responsibility","HM Treasury","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office for Budget Responsibility","HM Treasury","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","EO","30","[c]","26210","25750"
"New entrant CS","2022","Asian","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","G6/G7","15","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of Rail and Road","Office of Rail and Road","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of Rail and Road","Office of Rail and Road","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of Rail and Road","Office of Rail and Road","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of Rail and Road","Office of Rail and Road","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of Rail and Road","Office of Rail and Road","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of the Public Guardian","Ministry of Justice","AA/AO","30","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of the Public Guardian","Ministry of Justice","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of the Public Guardian","Ministry of Justice","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of the Public Guardian","Ministry of Justice","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of the Scottish Charity Regulator","Scottish Government","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of the Scottish Charity Regulator","Scottish Government","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of the Scottish Charity Regulator","Scottish Government","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of the Scottish Charity Regulator","Scottish Government","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Office of the Secretary of State for Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Office of the Secretary of State for Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Office of the Secretary of State for Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Office of the Secretary of State for Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of the Secretary of State for Wales","Office of the Secretary of State for Wales","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of the Secretary of State for Wales","Office of the Secretary of State for Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of the Secretary of State for Wales","Office of the Secretary of State for Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Planning Inspectorate","Department for Levelling Up, Housing and Communities","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Planning Inspectorate","Department for Levelling Up, Housing and Communities","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Planning Inspectorate","Department for Levelling Up, Housing and Communities","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Planning Inspectorate","Department for Levelling Up, Housing and Communities","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Public Health England","Department of Health and Social Care","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Public Health England","Department of Health and Social Care","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Public Health England","Department of Health and Social Care","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Public Health England","Department of Health and Social Care","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Public Health England","Department of Health and Social Care","SEO/HEO","20","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Queen Elizabeth II Centre","Department for Levelling Up, Housing and Communities","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Queen Elizabeth II Centre","Department for Levelling Up, Housing and Communities","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Registers of Scotland","Scottish Government","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Registers of Scotland","Scottish Government","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Registers of Scotland","Scottish Government","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Registers of Scotland","Scottish Government","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Revenue Scotland","Scottish Government","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Revenue Scotland","Scottish Government","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Revenue Scotland","Scottish Government","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Revenue Scotland","Scottish Government","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Royal Fleet Auxiliary","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Rural Payments Agency","Department for Environment, Food and Rural Affairs","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Rural Payments Agency","Department for Environment, Food and Rural Affairs","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Rural Payments Agency","Department for Environment, Food and Rural Affairs","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Rural Payments Agency","Department for Environment, Food and Rural Affairs","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Scottish Courts and Tribunals Service","Scottish Government","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Scottish Courts and Tribunals Service","Scottish Government","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Scottish Courts and Tribunals Service","Scottish Government","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Scottish Courts and Tribunals Service","Scottish Government","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Scottish Fiscal Commission","Scottish Government","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Scottish Fiscal Commission","Scottish Government","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Scottish Fiscal Commission","Scottish Government","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Scottish Government (excl. agencies)","Scottish Government","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Scottish Government (excl. agencies)","Scottish Government","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Scottish Government (excl. agencies)","Scottish Government","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Scottish Government (excl. agencies)","Scottish Government","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Scottish Government (excl. agencies)","Scottish Government","SEO/HEO","20","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Scottish Housing Regulator","Scottish Government","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Scottish Housing Regulator","Scottish Government","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Scottish Housing Regulator","Scottish Government","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Scottish Housing Regulator","Scottish Government","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Scottish Prison Service","Scottish Government","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Scottish Prison Service","Scottish Government","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Scottish Prison Service","Scottish Government","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Scottish Prison Service","Scottish Government","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Scottish Prison Service","Scottish Government","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Scottish Public Pensions Agency","Scottish Government","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Scottish Public Pensions Agency","Scottish Government","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Scottish Public Pensions Agency","Scottish Government","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Serious Fraud Office","Attorney General's Departments","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Serious Fraud Office","Attorney General's Departments","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Serious Fraud Office","Attorney General's Departments","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Serious Fraud Office","Attorney General's Departments","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Serious Fraud Office","Attorney General's Departments","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Social Security Scotland","Scottish Government","AA/AO","15","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Social Security Scotland","Scottish Government","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Social Security Scotland","Scottish Government","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Social Security Scotland","Scottish Government","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Standards and Testing Agency","Department for Education","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Standards and Testing Agency","Department for Education","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Student Awards Agency for Scotland","Scottish Government","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Student Awards Agency for Scotland","Scottish Government","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Student Awards Agency for Scotland","Scottish Government","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Student Awards Agency for Scotland","Scottish Government","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Submarine Delivery Agency","Ministry of Defence","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Teaching Regulation Agency","Department for Education","AA/AO","[c]","[c]","[c]","[c]"
