"Status","Year","Organisation","Profession_of_post","Region_ITL1","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Maritime and Coastguard Agency","Internal Audit","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Maritime and Coastguard Agency","Medicine","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Maritime and Coastguard Agency","Operational Delivery","East of England","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Maritime and Coastguard Agency","Operational Delivery","London","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Maritime and Coastguard Agency","Operational Delivery","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Maritime and Coastguard Agency","Operational Delivery","Northern Ireland","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Maritime and Coastguard Agency","Operational Delivery","Scotland","Outside London","15","[c]","31850","26840"
"New entrant CS","2022","Maritime and Coastguard Agency","Operational Delivery","South East (England)","Outside London","75","[c]","28580","26840"
"New entrant CS","2022","Maritime and Coastguard Agency","Operational Delivery","South West (England)","Outside London","10","[c]","28710","26840"
"New entrant CS","2022","Maritime and Coastguard Agency","Operational Delivery","Wales","Outside London","15","[c]","27910","24480"
"New entrant CS","2022","Maritime and Coastguard Agency","Operational Delivery","Yorkshire and The Humber","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Maritime and Coastguard Agency","Policy","South East (England)","Outside London","25","[c]","33820","30730"
"New entrant CS","2022","Maritime and Coastguard Agency","Property","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicines and Healthcare Products Regulatory Agency","Communications","London","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicines and Healthcare Products Regulatory Agency","Digital, Data and Technology","London","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Medicines and Healthcare Products Regulatory Agency","Finance","London","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicines and Healthcare Products Regulatory Agency","Human Resources","London","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Medicines and Healthcare Products Regulatory Agency","Medicine","London","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicines and Healthcare Products Regulatory Agency","Operational Delivery","London","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicines and Healthcare Products Regulatory Agency","Other","London","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Medicines and Healthcare Products Regulatory Agency","Other","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicines and Healthcare Products Regulatory Agency","Policy","London","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicines and Healthcare Products Regulatory Agency","Project Delivery","London","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicines and Healthcare Products Regulatory Agency","Property","East of England","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicines and Healthcare Products Regulatory Agency","Science and Engineering","East of England","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicines and Healthcare Products Regulatory Agency","Science and Engineering","London","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicines and Healthcare Products Regulatory Agency","Statistics","London","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicines and Healthcare Products Regulatory Agency","Unknown","East of England","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicines and Healthcare Products Regulatory Agency","Unknown","London","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Met Office","Commercial","Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Met Office","Commercial","South West (England)","Outside London","15","[c]","43520","45150"
"New entrant CS","2022","Met Office","Communications","South West (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Met Office","Digital, Data and Technology","East of England","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Met Office","Digital, Data and Technology","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Met Office","Digital, Data and Technology","South West (England)","Outside London","100","[c]","23670","20660"
"New entrant CS","2022","Met Office","Human Resources","South West (England)","Outside London","10","[c]","37660","37420"
"New entrant CS","2022","Met Office","Legal","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Met Office","Operational Delivery","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Met Office","Operational Delivery","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Met Office","Operational Delivery","Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Met Office","Operational Delivery","South West (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Met Office","Other","South West (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Met Office","Project Delivery","South West (England)","Outside London","20","[c]","31530","24150"
"New entrant CS","2022","Met Office","Property","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Met Office","Science and Engineering","East Midlands (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Met Office","Science and Engineering","East of England","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Met Office","Science and Engineering","London","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Met Office","Science and Engineering","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Met Office","Science and Engineering","Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Met Office","Science and Engineering","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Met Office","Science and Engineering","South West (England)","Outside London","35","[c]","26450","24370"
"New entrant CS","2022","Met Office","Science and Engineering","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Commercial","East of England","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Commercial","London","London","10","[c]","29660","27200"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Commercial","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Commercial","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Commercial","Scotland","Outside London","10","[c]","28830","26350"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Commercial","South East (England)","Outside London","35","[c]","30360","26670"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Commercial","South West (England)","Outside London","25","[c]","26300","26350"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Commercial","West Midlands (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Commercial","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Communications","East of England","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Communications","London","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Communications","South East (England)","Outside London","10","[c]","31440","33000"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Communications","South West (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Communications","West Midlands (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Digital, Data and Technology","East Midlands (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Digital, Data and Technology","East of England","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Digital, Data and Technology","London","London","10","[c]","46180","37000"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Digital, Data and Technology","North West (England)","Outside London","20","[c]","25160","26350"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Digital, Data and Technology","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Digital, Data and Technology","Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Digital, Data and Technology","South East (England)","Outside London","15","[c]","33880","26350"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Digital, Data and Technology","South West (England)","Outside London","50","[c]","31640","33000"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Digital, Data and Technology","Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Digital, Data and Technology","West Midlands (England)","Outside London","25","[c]","28330","26350"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Finance","East Midlands (England)","Outside London","10","[c]","28010","26350"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Finance","East of England","Outside London","20","[c]","34250","33000"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Finance","London","London","25","[c]","42750","44500"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Finance","North West (England)","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Finance","Scotland","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Finance","South East (England)","Outside London","75","[c]","31830","26350"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Finance","South West (England)","Outside London","35","[c]","37230","33000"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Finance","Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Finance","West Midlands (England)","Outside London","20","[c]","41130","33000"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Finance","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Geography","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Geography","East of England","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Geography","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Geography","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Geography","South West (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Geography","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Geography","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Human Resources","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Human Resources","East of England","Outside London","10","[c]","27680","30200"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Human Resources","London","London","25","[c]","38980","37000"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Human Resources","North West (England)","Outside London","50","[c]","22480","21170"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Human Resources","Scotland","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Human Resources","South East (England)","Outside London","20","[c]","28040","26350"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Human Resources","South West (England)","Outside London","40","[c]","29870","21170"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Human Resources","Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Human Resources","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Human Resources","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Intelligence Analysis","East Midlands (England)","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Intelligence Analysis","East of England","Outside London","20","[c]","28360","26350"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Intelligence Analysis","London","London","40","[c]","31090","28700"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Internal Audit","London","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Internal Audit","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Internal Audit","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Internal Audit","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Knowledge and Information Management","East of England","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Knowledge and Information Management","London","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Knowledge and Information Management","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Knowledge and Information Management","Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Knowledge and Information Management","South East (England)","Outside London","10","[c]","24250","21170"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Knowledge and Information Management","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Knowledge and Information Management","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Medicine","East Midlands (England)","Outside London","35","[c]","38160","34170"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Medicine","East of England","Outside London","25","[c]","53890","43360"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Medicine","London","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Medicine","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Medicine","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Medicine","Northern Ireland","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Medicine","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Medicine","Scotland","Outside London","15","[c]","46740","39030"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Medicine","South East (England)","Outside London","50","[c]","47140","39030"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Medicine","South West (England)","Outside London","45","[c]","38350","31530"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Medicine","Unknown","Unknown","10","[c]","56420","42430"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Medicine","Wales","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Medicine","West Midlands (England)","Outside London","10","[c]","41270","34170"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Medicine","Yorkshire and The Humber","Outside London","20","[c]","40490","34170"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Other","East Midlands (England)","Outside London","55","[c]","22120","20750"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Other","East of England","Outside London","70","[c]","21760","21170"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Other","London","London","35","[c]","26040","25760"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Other","North East (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Other","North West (England)","Outside London","30","[c]","21140","21170"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Other","Northern Ireland","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Other","Overseas","Overseas","20","[c]","37380","39280"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Other","Scotland","Outside London","50","[c]","26280","21170"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Other","South East (England)","Outside London","175","[c]","26040","21170"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Other","South West (England)","Outside London","130","[c]","25200","21170"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Other","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Other","Wales","Outside London","30","[c]","22190","21170"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Other","West Midlands (England)","Outside London","60","[c]","26080","26350"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Other","Yorkshire and The Humber","Outside London","45","[c]","23150","21170"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Policy","East of England","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Policy","London","London","55","[c]","40920","41500"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Policy","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Policy","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Policy","Scotland","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Policy","South East (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Policy","South West (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Policy","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Policy","Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Policy","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Policy","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Project Delivery","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Project Delivery","East of England","Outside London","20","[c]","37710","35500"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Project Delivery","London","London","25","[c]","40790","44500"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Project Delivery","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Project Delivery","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Project Delivery","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Project Delivery","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Project Delivery","Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Project Delivery","South East (England)","Outside London","65","[c]","36740","33000"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Project Delivery","South West (England)","Outside London","60","[c]","37960","33000"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Project Delivery","West Midlands (England)","Outside London","15","[c]","36720","40000"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Project Delivery","Yorkshire and The Humber","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Property","East Midlands (England)","Outside London","20","[c]","25010","19010"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Property","East of England","Outside London","40","[c]","30860","33000"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Property","London","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Property","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Property","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Property","Overseas","Overseas","5","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Property","Scotland","Outside London","10","[c]","28500","26350"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Property","South East (England)","Outside London","35","[c]","29270","33000"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Property","South West (England)","Outside London","40","[c]","30560","33000"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Property","Wales","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Property","West Midlands (England)","Outside London","15","[c]","29940","26350"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Property","Yorkshire and The Humber","Outside London","10","[c]","28880","33000"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Science and Engineering","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Science and Engineering","East of England","Outside London","10","[c]","24170","21170"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Science and Engineering","London","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Science and Engineering","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Science and Engineering","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Science and Engineering","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Science and Engineering","Scotland","Outside London","25","[c]","27720","25000"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Science and Engineering","South East (England)","Outside London","25","[c]","33580","31180"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Science and Engineering","South West (England)","Outside London","25","[c]","32020","26350"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Science and Engineering","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Science and Engineering","Wales","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Science and Engineering","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Science and Engineering","Yorkshire and The Humber","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Security","East Midlands (England)","Outside London","15","[c]","26500","25000"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Security","East of England","Outside London","50","[c]","27910","23540"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Security","London","London","20","[c]","32660","29370"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Security","North West (England)","Outside London","20","[c]","28300","25000"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Security","Northern Ireland","Outside London","15","[c]","20000","19810"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Security","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Security","Scotland","Outside London","115","[c]","25400","23540"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Security","South East (England)","Outside London","125","[c]","25830","25540"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Security","South West (England)","Outside London","85","[c]","26140","25000"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Security","Wales","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Security","West Midlands (England)","Outside London","20","[c]","24460","25000"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Security","Yorkshire and The Humber","Outside London","25","[c]","27090","23540"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Statistics","London","London","20","[c]","34070","31700"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Statistics","South East (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Statistics","South West (England)","Outside London","15","[c]","28560","27850"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Unknown","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Commercial","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Commercial","London","London","10","[c]","35200","35030"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Commercial","North West (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Commercial","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Commercial","Yorkshire and The Humber","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Communications","London","London","25","[c]","34420","34260"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Communications","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Communications","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Digital, Data and Technology","East Midlands (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Digital, Data and Technology","London","London","85","[c]","48680","50430"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Digital, Data and Technology","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Digital, Data and Technology","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Digital, Data and Technology","Scotland","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Digital, Data and Technology","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Digital, Data and Technology","West Midlands (England)","Outside London","15","[c]","45190","40630"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Digital, Data and Technology","Yorkshire and The Humber","Outside London","15","[c]","43440","41120"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Economics","London","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Economics","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Economics","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Finance","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Finance","East of England","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Finance","London","London","10","[c]","34130","34260"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Finance","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Finance","North West (England)","Outside London","10","[c]","34830","30450"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Finance","Scotland","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Finance","South East (England)","Outside London","5","[c]","[c]","[c]"
