"Status","Year","Age","Ethnicity","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","30-39","White","London","SEO/HEO","4045","3960","39580","40050"
"In post","2022","30-39","White","London","Unknown","200","190","35030","34770"
"In post","2022","30-39","White","Outside London","AA/AO","15545","14210","23150","21430"
"In post","2022","30-39","White","Outside London","EO","15525","14675","27390","27380"
"In post","2022","30-39","White","Outside London","G6/G7","5965","5780","54900","53500"
"In post","2022","30-39","White","Outside London","SCS level","145","140","81050","76000"
"In post","2022","30-39","White","Outside London","SEO/HEO","18950","18325","36130","35310"
"In post","2022","30-39","White","Outside London","Unknown","3035","2830","30400","30210"
"In post","2022","30-39","White","Overseas","AA/AO","10","10","[c]","[c]"
"In post","2022","30-39","White","Overseas","EO","35","35","27330","26670"
"In post","2022","30-39","White","Overseas","G6/G7","285","285","56690","55060"
"In post","2022","30-39","White","Overseas","SCS level","15","15","[c]","[c]"
"In post","2022","30-39","White","Overseas","SEO/HEO","285","285","37610","34770"
"In post","2022","30-39","White","Overseas","Unknown","40","40","[c]","[c]"
"In post","2022","30-39","White","Unknown","AA/AO","20","20","[c]","[c]"
"In post","2022","30-39","White","Unknown","EO","40","35","27700","27570"
"In post","2022","30-39","White","Unknown","G6/G7","20","20","[c]","[c]"
"In post","2022","30-39","White","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","30-39","White","Unknown","SEO/HEO","40","40","36910","37300"
"In post","2022","30-39","White","Unknown","Unknown","10","10","[c]","[c]"
"In post","2022","40-49","Asian","London","AA/AO","540","460","25540","25110"
"In post","2022","40-49","Asian","London","EO","1085","995","29970","29980"
"In post","2022","40-49","Asian","London","G6/G7","855","825","60710","59430"
"In post","2022","40-49","Asian","London","SCS level","115","115","89100","82780"
"In post","2022","40-49","Asian","London","SEO/HEO","1245","1210","39390","38930"
"In post","2022","40-49","Asian","London","Unknown","50","50","36620","37400"
"In post","2022","40-49","Asian","Outside London","AA/AO","1510","1260","21740","21260"
"In post","2022","40-49","Asian","Outside London","EO","1555","1420","27150","27570"
"In post","2022","40-49","Asian","Outside London","G6/G7","480","465","56930","55210"
"In post","2022","40-49","Asian","Outside London","SCS level","40","35","85430","83070"
"In post","2022","40-49","Asian","Outside London","SEO/HEO","1235","1190","36730","35310"
"In post","2022","40-49","Asian","Outside London","Unknown","190","175","31590","29210"
"In post","2022","40-49","Asian","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Asian","Overseas","EO","10","10","[c]","[c]"
"In post","2022","40-49","Asian","Overseas","G6/G7","20","20","[c]","[c]"
"In post","2022","40-49","Asian","Overseas","SCS level","5","5","[c]","[c]"
"In post","2022","40-49","Asian","Overseas","SEO/HEO","10","10","[c]","[c]"
"In post","2022","40-49","Asian","Overseas","Unknown","15","15","[c]","[c]"
"In post","2022","40-49","Asian","Unknown","AA/AO","10","10","[c]","[c]"
"In post","2022","40-49","Asian","Unknown","EO","10","10","[c]","[c]"
"In post","2022","40-49","Asian","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Asian","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Asian","Unknown","SEO/HEO","5","5","[c]","[c]"
"In post","2022","40-49","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Black","London","AA/AO","380","350","26720","25110"
"In post","2022","40-49","Black","London","EO","655","625","30410","31060"
"In post","2022","40-49","Black","London","G6/G7","310","305","58990","57460"
"In post","2022","40-49","Black","London","SCS level","20","20","[c]","[c]"
"In post","2022","40-49","Black","London","SEO/HEO","675","670","39050","37930"
"In post","2022","40-49","Black","London","Unknown","120","115","34460","34100"
"In post","2022","40-49","Black","Outside London","AA/AO","420","390","22700","21260"
"In post","2022","40-49","Black","Outside London","EO","520","495","27380","27570"
"In post","2022","40-49","Black","Outside London","G6/G7","125","120","55370","53050"
"In post","2022","40-49","Black","Outside London","SCS level","5","5","[c]","[c]"
"In post","2022","40-49","Black","Outside London","SEO/HEO","470","465","36360","34810"
"In post","2022","40-49","Black","Outside London","Unknown","95","90","28870","26310"
"In post","2022","40-49","Black","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Black","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Black","Overseas","G6/G7","10","10","[c]","[c]"
"In post","2022","40-49","Black","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Black","Overseas","SEO/HEO","10","10","[c]","[c]"
"In post","2022","40-49","Black","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Black","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Black","Unknown","EO","5","5","[c]","[c]"
"In post","2022","40-49","Black","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Black","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Black","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Mixed","London","AA/AO","55","50","26050","25110"
"In post","2022","40-49","Mixed","London","EO","115","110","30090","30600"
"In post","2022","40-49","Mixed","London","G6/G7","245","235","61160","60250"
"In post","2022","40-49","Mixed","London","SCS level","45","40","86210","79900"
"In post","2022","40-49","Mixed","London","SEO/HEO","195","190","39680","38930"
"In post","2022","40-49","Mixed","London","Unknown","30","30","36030","36580"
"In post","2022","40-49","Mixed","Outside London","AA/AO","290","260","22940","21260"
"In post","2022","40-49","Mixed","Outside London","EO","320","300","27540","27570"
"In post","2022","40-49","Mixed","Outside London","G6/G7","175","165","57520","55210"
"In post","2022","40-49","Mixed","Outside London","SCS level","10","10","[c]","[c]"
"In post","2022","40-49","Mixed","Outside London","SEO/HEO","295","285","37510","36800"
"In post","2022","40-49","Mixed","Outside London","Unknown","100","90","32280","31700"
"In post","2022","40-49","Mixed","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Mixed","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Mixed","Overseas","G6/G7","15","15","[c]","[c]"
"In post","2022","40-49","Mixed","Overseas","SCS level","5","5","[c]","[c]"
"In post","2022","40-49","Mixed","Overseas","SEO/HEO","10","10","[c]","[c]"
"In post","2022","40-49","Mixed","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Mixed","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Mixed","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Mixed","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Mixed","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Mixed","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Other ethnicity","London","AA/AO","35","30","26680","25110"
"In post","2022","40-49","Other ethnicity","London","EO","70","65","30040","30610"
"In post","2022","40-49","Other ethnicity","London","G6/G7","85","80","61520","59800"
"In post","2022","40-49","Other ethnicity","London","SCS level","10","10","[c]","[c]"
"In post","2022","40-49","Other ethnicity","London","SEO/HEO","85","85","38900","37930"
"In post","2022","40-49","Other ethnicity","London","Unknown","10","10","[c]","[c]"
"In post","2022","40-49","Other ethnicity","Outside London","AA/AO","80","75","22890","21260"
"In post","2022","40-49","Other ethnicity","Outside London","EO","90","85","26960","27250"
"In post","2022","40-49","Other ethnicity","Outside London","G6/G7","45","40","56300","55450"
"In post","2022","40-49","Other ethnicity","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Other ethnicity","Outside London","SEO/HEO","90","90","37910","36420"
"In post","2022","40-49","Other ethnicity","Outside London","Unknown","10","10","[c]","[c]"
"In post","2022","40-49","Other ethnicity","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Other ethnicity","Overseas","EO","5","5","[c]","[c]"
"In post","2022","40-49","Other ethnicity","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Other ethnicity","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Other ethnicity","Overseas","SEO/HEO","5","5","[c]","[c]"
"In post","2022","40-49","Other ethnicity","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Other ethnicity","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Other ethnicity","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Other ethnicity","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Other ethnicity","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Other ethnicity","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","London","AA/AO","95","85","25860","25230"
"In post","2022","40-49","Undeclared","London","EO","235","220","30540","30780"
"In post","2022","40-49","Undeclared","London","G6/G7","310","300","62260","61210"
"In post","2022","40-49","Undeclared","London","SCS level","40","35","84320","80280"
"In post","2022","40-49","Undeclared","London","SEO/HEO","325","315","40350","40490"
"In post","2022","40-49","Undeclared","London","Unknown","20","20","[c]","[c]"
"In post","2022","40-49","Undeclared","Outside London","AA/AO","890","805","23080","21260"
"In post","2022","40-49","Undeclared","Outside London","EO","1000","945","27990","27570"
"In post","2022","40-49","Undeclared","Outside London","G6/G7","530","515","57270","55210"
"In post","2022","40-49","Undeclared","Outside London","SCS level","20","20","[c]","[c]"
"In post","2022","40-49","Undeclared","Outside London","SEO/HEO","1170","1140","37230","36570"
"In post","2022","40-49","Undeclared","Outside London","Unknown","120","115","34860","35020"
"In post","2022","40-49","Undeclared","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Overseas","EO","10","10","[c]","[c]"
"In post","2022","40-49","Undeclared","Overseas","G6/G7","25","25","[c]","[c]"
"In post","2022","40-49","Undeclared","Overseas","SCS level","5","5","[c]","[c]"
"In post","2022","40-49","Undeclared","Overseas","SEO/HEO","20","20","[c]","[c]"
"In post","2022","40-49","Undeclared","Overseas","Unknown","10","10","[c]","[c]"
"In post","2022","40-49","Undeclared","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Unknown","SEO/HEO","10","10","[c]","[c]"
"In post","2022","40-49","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Unknown","London","AA/AO","260","245","26630","25330"
"In post","2022","40-49","Unknown","London","EO","405","385","30110","30630"
"In post","2022","40-49","Unknown","London","G6/G7","1115","1075","62210","61710"
"In post","2022","40-49","Unknown","London","SCS level","270","265","94110","88800"
"In post","2022","40-49","Unknown","London","SEO/HEO","720","695","39490","39840"
"In post","2022","40-49","Unknown","London","Unknown","100","90","35290","34020"
"In post","2022","40-49","Unknown","Outside London","AA/AO","3285","3000","22510","21260"
"In post","2022","40-49","Unknown","Outside London","EO","2330","2200","27680","26900"
"In post","2022","40-49","Unknown","Outside London","G6/G7","1395","1345","59070","55610"
"In post","2022","40-49","Unknown","Outside London","SCS level","120","115","94980","90200"
"In post","2022","40-49","Unknown","Outside London","SEO/HEO","2365","2280","36790","36060"
"In post","2022","40-49","Unknown","Outside London","Unknown","705","630","30320","28200"
"In post","2022","40-49","Unknown","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Unknown","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Unknown","Overseas","G6/G7","70","70","60870","58750"
"In post","2022","40-49","Unknown","Overseas","SCS level","5","5","[c]","[c]"
"In post","2022","40-49","Unknown","Overseas","SEO/HEO","90","90","42870","41600"
"In post","2022","40-49","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Unknown","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Unknown","Unknown","EO","15","15","[c]","[c]"
"In post","2022","40-49","Unknown","Unknown","G6/G7","15","10","[c]","[c]"
"In post","2022","40-49","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Unknown","Unknown","SEO/HEO","15","15","[c]","[c]"
"In post","2022","40-49","Unknown","Unknown","Unknown","360","355","40970","35380"
"In post","2022","40-49","White","London","AA/AO","705","655","26610","25130"
"In post","2022","40-49","White","London","EO","1265","1200","30660","30660"
"In post","2022","40-49","White","London","G6/G7","5035","4765","62290","61800"
"In post","2022","40-49","White","London","SCS level","1465","1400","87930","80550"
"In post","2022","40-49","White","London","SEO/HEO","3185","3065","40770","40650"
"In post","2022","40-49","White","London","Unknown","195","185","40940","41060"
"In post","2022","40-49","White","Outside London","AA/AO","17225","15410","22840","21260"
"In post","2022","40-49","White","Outside London","EO","18100","16800","27590","27570"
"In post","2022","40-49","White","Outside London","G6/G7","10200","9845","57850","55210"
"In post","2022","40-49","White","Outside London","SCS level","655","640","85480","79480"
"In post","2022","40-49","White","Outside London","SEO/HEO","20315","19480","37240","36500"
"In post","2022","40-49","White","Outside London","Unknown","3330","3090","33970","34340"
"In post","2022","40-49","White","Overseas","AA/AO","5","5","[c]","[c]"
"In post","2022","40-49","White","Overseas","EO","55","50","27270","26670"
"In post","2022","40-49","White","Overseas","G6/G7","310","305","60430","60130"
"In post","2022","40-49","White","Overseas","SCS level","100","100","82920","75570"
"In post","2022","40-49","White","Overseas","SEO/HEO","245","245","39710","34770"
"In post","2022","40-49","White","Overseas","Unknown","45","45","[c]","[c]"
"In post","2022","40-49","White","Unknown","AA/AO","25","25","[c]","[c]"
"In post","2022","40-49","White","Unknown","EO","55","55","27750","27570"
"In post","2022","40-49","White","Unknown","G6/G7","30","30","[c]","[c]"
"In post","2022","40-49","White","Unknown","SCS level","10","5","[c]","[c]"
"In post","2022","40-49","White","Unknown","SEO/HEO","45","45","38000","37300"
"In post","2022","40-49","White","Unknown","Unknown","25","25","[c]","[c]"
"In post","2022","50-59","Asian","London","AA/AO","535","485","24950","25110"
"In post","2022","50-59","Asian","London","EO","990","920","30310","30600"
"In post","2022","50-59","Asian","London","G6/G7","430","420","62240","61960"
"In post","2022","50-59","Asian","London","SCS level","50","50","100820","93000"
"In post","2022","50-59","Asian","London","SEO/HEO","830","815","39620","38880"
"In post","2022","50-59","Asian","London","Unknown","30","25","[c]","[c]"
"In post","2022","50-59","Asian","Outside London","AA/AO","1060","930","21690","21260"
"In post","2022","50-59","Asian","Outside London","EO","1010","945","27470","27570"
"In post","2022","50-59","Asian","Outside London","G6/G7","250","245","58240","55580"
"In post","2022","50-59","Asian","Outside London","SCS level","35","35","103360","107950"
"In post","2022","50-59","Asian","Outside London","SEO/HEO","660","640","37390","35630"
"In post","2022","50-59","Asian","Outside London","Unknown","110","105","31690","28200"
"In post","2022","50-59","Asian","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Asian","Overseas","EO","5","5","[c]","[c]"
"In post","2022","50-59","Asian","Overseas","G6/G7","5","5","[c]","[c]"
"In post","2022","50-59","Asian","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Asian","Overseas","SEO/HEO","10","10","[c]","[c]"
