"Status","Year","Age","Disability","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","30-39","Undeclared","Scotland","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Scotland","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","South East (England)","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","South East (England)","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","South West (England)","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","South West (England)","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Wales","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Wales","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","West Midlands (England)","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","West Midlands (England)","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Yorkshire and The Humber","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Yorkshire and The Humber","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","East Midlands (England)","Female","180","[c]","27260","25120"
"New entrant CS","2022","30-39","Unknown","East Midlands (England)","Male","100","[c]","27440","25070"
"New entrant CS","2022","30-39","Unknown","East of England","Female","135","[c]","27830","25880"
"New entrant CS","2022","30-39","Unknown","East of England","Male","105","[c]","29830","25570"
"New entrant CS","2022","30-39","Unknown","London","Female","680","[c]","40130","35050"
"New entrant CS","2022","30-39","Unknown","London","Male","505","[c]","40240","35050"
"New entrant CS","2022","30-39","Unknown","North East (England)","Female","185","[c]","26640","24880"
"New entrant CS","2022","30-39","Unknown","North East (England)","Male","145","[c]","28480","26590"
"New entrant CS","2022","30-39","Unknown","North West (England)","Female","480","[c]","28340","24880"
"New entrant CS","2022","30-39","Unknown","North West (England)","Male","380","[c]","29110","26100"
"New entrant CS","2022","30-39","Unknown","Northern Ireland","Female","45","[c]","27160","24670"
"New entrant CS","2022","30-39","Unknown","Northern Ireland","Male","50","[c]","27690","24880"
"New entrant CS","2022","30-39","Unknown","Overseas","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Overseas","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Scotland","Female","435","[c]","30610","27230"
"New entrant CS","2022","30-39","Unknown","Scotland","Male","415","[c]","29240","27230"
"New entrant CS","2022","30-39","Unknown","South East (England)","Female","230","[c]","28840","26310"
"New entrant CS","2022","30-39","Unknown","South East (England)","Male","195","[c]","29170","26130"
"New entrant CS","2022","30-39","Unknown","South West (England)","Female","235","[c]","28470","25670"
"New entrant CS","2022","30-39","Unknown","South West (England)","Male","200","[c]","32060","29180"
"New entrant CS","2022","30-39","Unknown","Unknown","Female","65","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Unknown","Male","65","[c]","25770","23500"
"New entrant CS","2022","30-39","Unknown","Wales","Female","185","[c]","26400","23170"
"New entrant CS","2022","30-39","Unknown","Wales","Male","140","[c]","28230","24670"
"New entrant CS","2022","30-39","Unknown","West Midlands (England)","Female","275","[c]","27790","24880"
"New entrant CS","2022","30-39","Unknown","West Midlands (England)","Male","195","[c]","29320","26590"
"New entrant CS","2022","30-39","Unknown","Yorkshire and The Humber","Female","295","[c]","29890","26590"
"New entrant CS","2022","30-39","Unknown","Yorkshire and The Humber","Male","300","[c]","31840","26590"
"New entrant CS","2022","40-49","Declared disabled","East Midlands (England)","Female","50","[c]","29070","27570"
"New entrant CS","2022","40-49","Declared disabled","East Midlands (England)","Male","30","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","East of England","Female","35","[c]","28640","27570"
"New entrant CS","2022","40-49","Declared disabled","East of England","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","London","Female","95","[c]","39450","36580"
"New entrant CS","2022","40-49","Declared disabled","London","Male","50","[c]","40860","37920"
"New entrant CS","2022","40-49","Declared disabled","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","North East (England)","Female","30","[c]","26060","23500"
"New entrant CS","2022","40-49","Declared disabled","North East (England)","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","North West (England)","Female","75","[c]","31430","27570"
"New entrant CS","2022","40-49","Declared disabled","North West (England)","Male","45","[c]","26380","24930"
"New entrant CS","2022","40-49","Declared disabled","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Scotland","Female","60","[c]","28410","27230"
"New entrant CS","2022","40-49","Declared disabled","Scotland","Male","40","[c]","29720","27570"
"New entrant CS","2022","40-49","Declared disabled","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","South East (England)","Female","55","[c]","33560","29290"
"New entrant CS","2022","40-49","Declared disabled","South East (England)","Male","30","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","South West (England)","Female","50","[c]","32020","28680"
"New entrant CS","2022","40-49","Declared disabled","South West (England)","Male","30","[c]","34210","32500"
"New entrant CS","2022","40-49","Declared disabled","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Unknown","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Wales","Female","35","[c]","31140","25860"
"New entrant CS","2022","40-49","Declared disabled","Wales","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","West Midlands (England)","Female","70","[c]","30580","29360"
"New entrant CS","2022","40-49","Declared disabled","West Midlands (England)","Male","30","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Yorkshire and The Humber","Female","55","[c]","33340","28740"
"New entrant CS","2022","40-49","Declared disabled","Yorkshire and The Humber","Male","30","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","East Midlands (England)","Female","230","[c]","28540","26130"
"New entrant CS","2022","40-49","Declared non-disabled","East Midlands (England)","Male","135","[c]","29570","26590"
"New entrant CS","2022","40-49","Declared non-disabled","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","East of England","Female","230","[c]","31330","27570"
"New entrant CS","2022","40-49","Declared non-disabled","East of England","Male","130","[c]","30290","26140"
"New entrant CS","2022","40-49","Declared non-disabled","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","London","Female","555","[c]","42010","37610"
"New entrant CS","2022","40-49","Declared non-disabled","London","Male","380","[c]","45830","40460"
"New entrant CS","2022","40-49","Declared non-disabled","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","North East (England)","Female","305","[c]","26980","24090"
"New entrant CS","2022","40-49","Declared non-disabled","North East (England)","Male","155","[c]","30210","27570"
"New entrant CS","2022","40-49","Declared non-disabled","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","North West (England)","Female","450","[c]","29050","26470"
"New entrant CS","2022","40-49","Declared non-disabled","North West (England)","Male","320","[c]","31300","27570"
"New entrant CS","2022","40-49","Declared non-disabled","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Northern Ireland","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Northern Ireland","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Scotland","Female","420","[c]","31490","27570"
"New entrant CS","2022","40-49","Declared non-disabled","Scotland","Male","275","[c]","33290","27570"
"New entrant CS","2022","40-49","Declared non-disabled","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","South East (England)","Female","305","[c]","31010","27570"
"New entrant CS","2022","40-49","Declared non-disabled","South East (England)","Male","215","[c]","32920","28820"
"New entrant CS","2022","40-49","Declared non-disabled","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","South West (England)","Female","315","[c]","32250","28590"
"New entrant CS","2022","40-49","Declared non-disabled","South West (England)","Male","270","[c]","35970","33000"
"New entrant CS","2022","40-49","Declared non-disabled","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Unknown","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Unknown","Male","30","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Wales","Female","260","[c]","30150","26820"
"New entrant CS","2022","40-49","Declared non-disabled","Wales","Male","175","[c]","33390","27570"
"New entrant CS","2022","40-49","Declared non-disabled","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","West Midlands (England)","Female","335","[c]","31370","27570"
"New entrant CS","2022","40-49","Declared non-disabled","West Midlands (England)","Male","215","[c]","33230","27570"
"New entrant CS","2022","40-49","Declared non-disabled","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Yorkshire and The Humber","Female","270","[c]","31690","27570"
"New entrant CS","2022","40-49","Declared non-disabled","Yorkshire and The Humber","Male","225","[c]","32810","27570"
"New entrant CS","2022","40-49","Declared non-disabled","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","East Midlands (England)","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","East Midlands (England)","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","East of England","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","East of England","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","London","Female","30","[c]","38340","37000"
"New entrant CS","2022","40-49","Undeclared","London","Male","30","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","North East (England)","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","North East (England)","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","North West (England)","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","North West (England)","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Scotland","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Scotland","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","South East (England)","Female","20","[c]","[c]","[c]"
