"Status","Year","Function_of_post","Organisation","Parent_department","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Analysis","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Inner London - East","25","[c]","48040","36880"
"Leaver CS","2022","Analysis","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","West Central Scotland","10","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Office of Rail and Road","Office of Rail and Road","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Office of Rail and Road","Office of Rail and Road","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Office of Rail and Road","Office of Rail and Road","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Rural Payments Agency","Department for Environment, Food and Rural Affairs","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Scottish Courts and Tribunals Service","Scottish Government","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","UK Debt Management Office","HM Treasury","Inner London - West","10","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","UK Export Finance","UK Export Finance","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","UK Statistics Authority","UK Statistics Authority","East Wales","75","[c]","27780","19610"
"Leaver CS","2022","Analysis","UK Statistics Authority","UK Statistics Authority","Hampshire and Isle of Wight","25","[c]","34480","29540"
"Leaver CS","2022","Analysis","UK Statistics Authority","UK Statistics Authority","Inner London - West","25","[c]","33720","33120"
"Leaver CS","2022","Analysis","Valuation Office Agency","HM Revenue and Customs","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Valuation Office Agency","HM Revenue and Customs","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Water Services Regulation Authority","Water Services Regulation Authority","West Midlands","10","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Cabinet Office (excl. agencies)","Cabinet Office","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Cabinet Office (excl. agencies)","Cabinet Office","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Cabinet Office (excl. agencies)","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","5","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Cabinet Office (excl. agencies)","Cabinet Office","Greater Manchester","5","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Cabinet Office (excl. agencies)","Cabinet Office","Hampshire and Isle of Wight","5","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Cabinet Office (excl. agencies)","Cabinet Office","Inner London - East","10","[c]","79550","64500"
"Leaver CS","2022","Commercial","Cabinet Office (excl. agencies)","Cabinet Office","Inner London - West","70","[c]","76780","70900"
"Leaver CS","2022","Commercial","Cabinet Office (excl. agencies)","Cabinet Office","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Cabinet Office (excl. agencies)","Cabinet Office","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Cabinet Office (excl. agencies)","Cabinet Office","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Cabinet Office (excl. agencies)","Cabinet Office","Unknown","30","[c]","74100","69000"
"Leaver CS","2022","Commercial","Cabinet Office (excl. agencies)","Cabinet Office","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Cabinet Office (excl. agencies)","Cabinet Office","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Cabinet Office (excl. agencies)","Cabinet Office","West Yorkshire","5","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Competition and Markets Authority","Competition and Markets Authority","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Crown Commercial Service","Cabinet Office","East Anglia","10","[c]","32320","32000"
"Leaver CS","2022","Commercial","Crown Commercial Service","Cabinet Office","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Crown Commercial Service","Cabinet Office","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Crown Commercial Service","Cabinet Office","Merseyside","10","[c]","37530","35590"
"Leaver CS","2022","Commercial","Crown Commercial Service","Cabinet Office","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Crown Commercial Service","Cabinet Office","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Crown Commercial Service","Cabinet Office","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Crown Prosecution Service","Attorney General's Departments","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Crown Prosecution Service","Attorney General's Departments","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Crown Prosecution Service","Attorney General's Departments","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Defence Electronics and Components Agency","Ministry of Defence","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Defence Equipment and Support","Ministry of Defence","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Defence Equipment and Support","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","10","[c]","40270","38000"
"Leaver CS","2022","Commercial","Defence Equipment and Support","Ministry of Defence","West Central Scotland","5","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Defence Science and Technology Laboratory","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","5","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Defence Science and Technology Laboratory","Ministry of Defence","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Defence Science and Technology Laboratory","Ministry of Defence","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Department for Education (excl. agencies)","Department for Education","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Department for Education (excl. agencies)","Department for Education","Greater Manchester","10","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Department for Education (excl. agencies)","Department for Education","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Department for Education (excl. agencies)","Department for Education","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Department for Education (excl. agencies)","Department for Education","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Department for Education (excl. agencies)","Department for Education","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Department for Education (excl. agencies)","Department for Education","West Midlands","5","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Department for International Trade","Department for International Trade","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Inner London - West","30","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","West Yorkshire","15","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Driver and Vehicle Licensing Agency","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Driver and Vehicle Standards Agency","Department for Transport","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Driver and Vehicle Standards Agency","Department for Transport","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","FCDO Services","Foreign, Commonwealth and Development Office","Berkshire, Buckinghamshire and Oxfordshire","5","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","FCDO Services","Foreign, Commonwealth and Development Office","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","Southern Scotland","10","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Health and Safety Executive","Department for Work and Pensions","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Health and Safety Executive","Department for Work and Pensions","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","HM Land Registry","HM Land Registry","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Intellectual Property Office","Department for Business, Energy and Industrial Strategy","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Maritime and Coastguard Agency","Department for Transport","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Met Office","Department for Business, Energy and Industrial Strategy","Devon","10","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Ministry of Defence (excl. agencies)","Ministry of Defence","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Ministry of Defence (excl. agencies)","Ministry of Defence","Berkshire, Buckinghamshire and Oxfordshire","10","[c]","37220","39400"
"Leaver CS","2022","Commercial","Ministry of Defence (excl. agencies)","Ministry of Defence","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Ministry of Defence (excl. agencies)","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","35","[c]","39030","34500"
"Leaver CS","2022","Commercial","Ministry of Defence (excl. agencies)","Ministry of Defence","Hampshire and Isle of Wight","5","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Ministry of Defence (excl. agencies)","Ministry of Defence","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Ministry of Defence (excl. agencies)","Ministry of Defence","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Ministry of Defence (excl. agencies)","Ministry of Defence","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Ministry of Defence (excl. agencies)","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Ministry of Defence (excl. agencies)","Ministry of Defence","Shropshire and Staffordshire","5","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Ministry of Defence (excl. agencies)","Ministry of Defence","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","National Crime Agency","National Crime Agency","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Public Health England","Department of Health and Social Care","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Queen Elizabeth II Centre","Department for Levelling Up, Housing and Communities","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Scottish Courts and Tribunals Service","Scottish Government","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Scottish Prison Service","Scottish Government","Eastern Scotland","5","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Scottish Prison Service","Scottish Government","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Submarine Delivery Agency","Ministry of Defence","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Submarine Delivery Agency","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","5","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Submarine Delivery Agency","Ministry of Defence","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","The National Archives","The National Archives","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","UK Export Finance","UK Export Finance","Inner London - West","20","[c]","54650","49130"
"Leaver CS","2022","Commercial","UK Health Security Agency","Department of Health and Social Care","Gloucestershire, Wiltshire and Bath/Bristol area","5","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","UK Health Security Agency","Department of Health and Social Care","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","UK Health Security Agency","Department of Health and Social Care","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","UK Hydrographic Office","Ministry of Defence","Dorset and Somerset","5","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","UK Statistics Authority","UK Statistics Authority","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","UK Statistics Authority","UK Statistics Authority","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Attorney General's Office","Attorney General's Departments","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Cabinet Office (excl. agencies)","Cabinet Office","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Cabinet Office (excl. agencies)","Cabinet Office","Inner London - West","60","[c]","47300","41480"
"Leaver CS","2022","Communications","Cabinet Office (excl. agencies)","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Cabinet Office (excl. agencies)","Cabinet Office","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Charity Commission","Charity Commission","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Companies House","Department for Business, Energy and Industrial Strategy","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Competition and Markets Authority","Competition and Markets Authority","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Crown Commercial Service","Cabinet Office","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Crown Prosecution Service","Attorney General's Departments","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Defence Science and Technology Laboratory","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Inner London - West","10","[c]","38980","40050"
"Leaver CS","2022","Communications","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Department for Education (excl. agencies)","Department for Education","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Department for Education (excl. agencies)","Department for Education","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Department for Education (excl. agencies)","Department for Education","Inner London - West","25","[c]","37280","36660"
"Leaver CS","2022","Communications","Department for Education (excl. agencies)","Department for Education","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Department for Education (excl. agencies)","Department for Education","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Department for Education (excl. agencies)","Department for Education","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Inner London - West","10","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Department for International Trade","Department for International Trade","Inner London - West","10","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","Inner London - West","10","[c]","43550","36900"
"Leaver CS","2022","Communications","Department for Transport (excl. agencies)","Department for Transport","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Inner London - West","10","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Inner London - West","35","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Driver and Vehicle Licensing Agency","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Driver and Vehicle Standards Agency","Department for Transport","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Driver and Vehicle Standards Agency","Department for Transport","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","FCDO Services","Foreign, Commonwealth and Development Office","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Food Standards Agency","Food Standards Agency","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Food Standards Agency","Food Standards Agency","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Food Standards Agency","Food Standards Agency","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Food Standards Agency","Food Standards Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Government Internal Audit Agency","HM Treasury","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Government Legal Department","Attorney General's Departments","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Health and Safety Executive","Department for Work and Pensions","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","HM Land Registry","HM Land Registry","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","HM Land Registry","HM Land Registry","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","HM Land Registry","HM Land Registry","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","HM Prison and Probation Service","Ministry of Justice","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","HM Treasury (excl. agencies)","HM Treasury","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Institute for Apprenticeships and Technical Education","Department for Education","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Maritime and Coastguard Agency","Department for Transport","Hampshire and Isle of Wight","5","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Inner London - East","5","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Met Office","Department for Business, Energy and Industrial Strategy","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Ministry of Defence (excl. agencies)","Ministry of Defence","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Ministry of Defence (excl. agencies)","Ministry of Defence","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Ministry of Defence (excl. agencies)","Ministry of Defence","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Ministry of Defence (excl. agencies)","Ministry of Defence","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Ministry of Defence (excl. agencies)","Ministry of Defence","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Ministry of Defence (excl. agencies)","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Ministry of Defence (excl. agencies)","Ministry of Defence","Hampshire and Isle of Wight","10","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Ministry of Defence (excl. agencies)","Ministry of Defence","Inner London - West","15","[c]","41720","40640"
"Leaver CS","2022","Communications","Ministry of Defence (excl. agencies)","Ministry of Defence","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Ministry of Defence (excl. agencies)","Ministry of Defence","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Ministry of Defence (excl. agencies)","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Ministry of Defence (excl. agencies)","Ministry of Defence","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Ministry of Defence (excl. agencies)","Ministry of Defence","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","National Crime Agency","National Crime Agency","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","National Crime Agency","National Crime Agency","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","National Savings and Investments","Chancellor's other departments","Inner London - West","5","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Northern Ireland Office","Northern Ireland Office","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Inner London - East","10","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","West Midlands","[c]","[c]","[c]","[c]"
