"Status","Year","Age","Organisation","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","16-19","Valuation Office Agency","Outside London","Unknown","5","5","[c]","[c]"
"In post","2022","16-19","Vehicle Certification Agency","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Vehicle Certification Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Vehicle Certification Agency","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Welsh Government (excl. agencies)","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Welsh Government (excl. agencies)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Welsh Government (excl. agencies)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Accountant in Bankruptcy","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","20-29","Accountant in Bankruptcy","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Accountant in Bankruptcy","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Advisory, Conciliation and Arbitration Service","London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","20-29","Advisory, Conciliation and Arbitration Service","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Advisory, Conciliation and Arbitration Service","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Advisory, Conciliation and Arbitration Service","London","Unknown","10","10","[c]","[c]"
"In post","2022","20-29","Advisory, Conciliation and Arbitration Service","Outside London","Heterosexual / straight","40","40","25830","24250"
"In post","2022","20-29","Advisory, Conciliation and Arbitration Service","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Advisory, Conciliation and Arbitration Service","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Advisory, Conciliation and Arbitration Service","Outside London","Unknown","30","30","[c]","[c]"
"In post","2022","20-29","Animal and Plant Health Agency","London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","20-29","Animal and Plant Health Agency","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Animal and Plant Health Agency","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Animal and Plant Health Agency","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Animal and Plant Health Agency","Outside London","Heterosexual / straight","340","335","25460","24920"
"In post","2022","20-29","Animal and Plant Health Agency","Outside London","LGBO","70","70","25330","24370"
"In post","2022","20-29","Animal and Plant Health Agency","Outside London","Undeclared","40","40","26620","24920"
"In post","2022","20-29","Animal and Plant Health Agency","Outside London","Unknown","55","50","24590","24370"
"In post","2022","20-29","Animal and Plant Health Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Animal and Plant Health Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Attorney General's Office","London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","20-29","Attorney General's Office","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Attorney General's Office","London","Unknown","5","5","[c]","[c]"
"In post","2022","20-29","Cabinet Office (excl. agencies)","London","Heterosexual / straight","735","730","38820","34550"
"In post","2022","20-29","Cabinet Office (excl. agencies)","London","LGBO","155","155","40550","36710"
"In post","2022","20-29","Cabinet Office (excl. agencies)","London","Undeclared","110","110","40350","36440"
"In post","2022","20-29","Cabinet Office (excl. agencies)","London","Unknown","1405","1400","33520","29250"
"In post","2022","20-29","Cabinet Office (excl. agencies)","Outside London","Heterosexual / straight","225","225","29520","26670"
"In post","2022","20-29","Cabinet Office (excl. agencies)","Outside London","LGBO","45","45","29070","24100"
"In post","2022","20-29","Cabinet Office (excl. agencies)","Outside London","Undeclared","15","15","[c]","[c]"
"In post","2022","20-29","Cabinet Office (excl. agencies)","Outside London","Unknown","395","395","30300","29250"
"In post","2022","20-29","Cabinet Office (excl. agencies)","Unknown","Heterosexual / straight","55","55","33490","32000"
"In post","2022","20-29","Cabinet Office (excl. agencies)","Unknown","LGBO","10","10","[c]","[c]"
"In post","2022","20-29","Cabinet Office (excl. agencies)","Unknown","Undeclared","5","5","[c]","[c]"
"In post","2022","20-29","Cabinet Office (excl. agencies)","Unknown","Unknown","215","210","30570","29250"
"In post","2022","20-29","Centre for Environment, Fisheries and Aquaculture Science","Outside London","Heterosexual / straight","30","30","26640","25460"
"In post","2022","20-29","Centre for Environment, Fisheries and Aquaculture Science","Outside London","LGBO","5","5","[c]","[c]"
"In post","2022","20-29","Centre for Environment, Fisheries and Aquaculture Science","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Centre for Environment, Fisheries and Aquaculture Science","Outside London","Unknown","75","75","25920","25460"
"In post","2022","20-29","Charity Commission","London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","20-29","Charity Commission","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Charity Commission","London","Unknown","5","5","[c]","[c]"
"In post","2022","20-29","Charity Commission","Outside London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","20-29","Charity Commission","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Charity Commission","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Charity Commission","Outside London","Unknown","40","35","23280","24440"
"In post","2022","20-29","Companies House","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Companies House","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Companies House","Outside London","Heterosexual / straight","100","95","26680","24500"
"In post","2022","20-29","Companies House","Outside London","LGBO","10","10","[c]","[c]"
"In post","2022","20-29","Companies House","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2022","20-29","Companies House","Outside London","Unknown","45","45","24190","20100"
"In post","2022","20-29","Competition and Markets Authority","London","Heterosexual / straight","115","115","38340","33610"
"In post","2022","20-29","Competition and Markets Authority","London","LGBO","15","15","[c]","[c]"
"In post","2022","20-29","Competition and Markets Authority","London","Undeclared","15","15","[c]","[c]"
"In post","2022","20-29","Competition and Markets Authority","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Competition and Markets Authority","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Competition and Markets Authority","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Criminal Injuries Compensation Authority","Outside London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","20-29","Criminal Injuries Compensation Authority","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Criminal Injuries Compensation Authority","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Criminal Injuries Compensation Authority","Outside London","Unknown","15","15","[c]","[c]"
"In post","2022","20-29","Crown Commercial Service","London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","20-29","Crown Commercial Service","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Crown Commercial Service","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Crown Commercial Service","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Crown Commercial Service","Outside London","Heterosexual / straight","85","85","29410","30420"
"In post","2022","20-29","Crown Commercial Service","Outside London","LGBO","10","10","[c]","[c]"
"In post","2022","20-29","Crown Commercial Service","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2022","20-29","Crown Commercial Service","Outside London","Unknown","40","40","30700","30940"
"In post","2022","20-29","Crown Office and Procurator Fiscal Service","Outside London","Heterosexual / straight","475","465","28470","27230"
"In post","2022","20-29","Crown Office and Procurator Fiscal Service","Outside London","LGBO","55","55","26100","22480"
"In post","2022","20-29","Crown Office and Procurator Fiscal Service","Outside London","Undeclared","20","20","[c]","[c]"
"In post","2022","20-29","Crown Office and Procurator Fiscal Service","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Crown Prosecution Service","London","Heterosexual / straight","230","230","28540","26970"
"In post","2022","20-29","Crown Prosecution Service","London","LGBO","15","15","[c]","[c]"
"In post","2022","20-29","Crown Prosecution Service","London","Undeclared","15","15","[c]","[c]"
"In post","2022","20-29","Crown Prosecution Service","London","Unknown","25","25","[c]","[c]"
"In post","2022","20-29","Crown Prosecution Service","Outside London","Heterosexual / straight","605","600","27550","25480"
"In post","2022","20-29","Crown Prosecution Service","Outside London","LGBO","60","60","25120","23770"
"In post","2022","20-29","Crown Prosecution Service","Outside London","Undeclared","35","35","25670","24590"
"In post","2022","20-29","Crown Prosecution Service","Outside London","Unknown","55","55","31340","26970"
"In post","2022","20-29","Defence Electronics and Components Agency","Outside London","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","20-29","Defence Electronics and Components Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Defence Electronics and Components Agency","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2022","20-29","Defence Electronics and Components Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Defence Equipment and Support","London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","20-29","Defence Equipment and Support","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Defence Equipment and Support","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Defence Equipment and Support","Outside London","Heterosexual / straight","1460","1450","27050","27200"
"In post","2022","20-29","Defence Equipment and Support","Outside London","LGBO","105","105","27250","27520"
"In post","2022","20-29","Defence Equipment and Support","Outside London","Undeclared","105","105","28240","27540"
"In post","2022","20-29","Defence Equipment and Support","Outside London","Unknown","215","210","27410","27540"
"In post","2022","20-29","Defence Equipment and Support","Overseas","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","20-29","Defence Equipment and Support","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Defence Equipment and Support","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Defence Science and Technology Laboratory","Outside London","Heterosexual / straight","200","200","29880","29230"
"In post","2022","20-29","Defence Science and Technology Laboratory","Outside London","LGBO","60","60","28560","29230"
"In post","2022","20-29","Defence Science and Technology Laboratory","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2022","20-29","Defence Science and Technology Laboratory","Outside London","Unknown","790","785","29630","29230"
"In post","2022","20-29","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","Heterosexual / straight","1295","1295","42010","40050"
"In post","2022","20-29","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","LGBO","225","225","41540","40050"
"In post","2022","20-29","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","Undeclared","145","145","42890","40050"
"In post","2022","20-29","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","Unknown","185","185","40810","40050"
"In post","2022","20-29","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","Heterosexual / straight","140","140","32090","30360"
"In post","2022","20-29","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","LGBO","15","15","[c]","[c]"
"In post","2022","20-29","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2022","20-29","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","Unknown","20","20","[c]","[c]"
"In post","2022","20-29","Department for Digital, Culture, Media and Sport","London","Heterosexual / straight","475","475","39130","34020"
"In post","2022","20-29","Department for Digital, Culture, Media and Sport","London","LGBO","95","95","41270","34020"
"In post","2022","20-29","Department for Digital, Culture, Media and Sport","London","Undeclared","55","55","36440","34020"
"In post","2022","20-29","Department for Digital, Culture, Media and Sport","London","Unknown","55","55","38800","34260"
"In post","2022","20-29","Department for Digital, Culture, Media and Sport","Outside London","Heterosexual / straight","65","65","36560","34020"
"In post","2022","20-29","Department for Digital, Culture, Media and Sport","Outside London","LGBO","15","15","[c]","[c]"
"In post","2022","20-29","Department for Digital, Culture, Media and Sport","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2022","20-29","Department for Digital, Culture, Media and Sport","Outside London","Unknown","[c]","[c]","[c]","[c]"
