"Status","Year","Organisation","Parent_department","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Undeclared","40","[c]","41860","33570"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Unknown","100","[c]","38280","33570"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Heterosexual / straight","295","[c]","36040","34020"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","LGBO","40","[c]","35300","34020"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Undeclared","40","[c]","32060","34020"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","Department for Education","Heterosexual / straight","540","[c]","34770","30000"
"New entrant CS","2022","Department for Education (excl. agencies)","Department for Education","LGBO","55","[c]","32300","29360"
"New entrant CS","2022","Department for Education (excl. agencies)","Department for Education","Undeclared","45","[c]","36390","36500"
"New entrant CS","2022","Department for Education (excl. agencies)","Department for Education","Unknown","170","[c]","34450","32870"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Heterosexual / straight","1150","[c]","37770","35900"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","LGBO","165","[c]","37510","33310"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Undeclared","110","[c]","37730","35900"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Unknown","375","[c]","37670","33390"
"New entrant CS","2022","Department for International Trade","Department for International Trade","Heterosexual / straight","235","[c]","37150","31800"
"New entrant CS","2022","Department for International Trade","Department for International Trade","LGBO","35","[c]","31800","31800"
"New entrant CS","2022","Department for International Trade","Department for International Trade","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Department for International Trade","Unknown","150","[c]","36440","31800"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","Heterosexual / straight","400","[c]","36500","33210"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","LGBO","75","[c]","33130","30190"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","Undeclared","30","[c]","32240","33210"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","Unknown","100","[c]","34920","33210"
"New entrant CS","2022","Department for Transport (excl. agencies)","Department for Transport","Heterosexual / straight","380","[c]","42260","38650"
"New entrant CS","2022","Department for Transport (excl. agencies)","Department for Transport","LGBO","65","[c]","41040","38650"
"New entrant CS","2022","Department for Transport (excl. agencies)","Department for Transport","Undeclared","35","[c]","41950","42470"
"New entrant CS","2022","Department for Transport (excl. agencies)","Department for Transport","Unknown","250","[c]","42400","38650"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Heterosexual / straight","7595","[c]","26270","27570"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","LGBO","730","[c]","25400","27570"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Undeclared","450","[c]","26290","27570"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","1490","[c]","26410","27570"
"New entrant CS","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Heterosexual / straight","325","[c]","37010","32790"
"New entrant CS","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","LGBO","60","[c]","37230","32790"
"New entrant CS","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Undeclared","570","[c]","36860","32790"
"New entrant CS","2022","Disclosure Scotland","Scottish Government","Heterosexual / straight","45","[c]","25290","21050"
"New entrant CS","2022","Disclosure Scotland","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Disclosure Scotland","Scottish Government","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Disclosure Scotland","Scottish Government","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Licensing Agency","Department for Transport","Heterosexual / straight","395","[c]","22780","21840"
"New entrant CS","2022","Driver and Vehicle Licensing Agency","Department for Transport","LGBO","40","[c]","21010","21840"
"New entrant CS","2022","Driver and Vehicle Licensing Agency","Department for Transport","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Licensing Agency","Department for Transport","Unknown","220","[c]","20350","18310"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Department for Transport","Heterosexual / straight","260","[c]","26980","26130"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Department for Transport","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Department for Transport","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Department for Transport","Unknown","335","[c]","25860","26130"
"New entrant CS","2022","Education and Skills Funding Agency","Department for Education","Heterosexual / straight","120","[c]","33720","29360"
"New entrant CS","2022","Education and Skills Funding Agency","Department for Education","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","Education and Skills Funding Agency","Department for Education","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Education and Skills Funding Agency","Department for Education","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2022","Education Scotland","Scottish Government","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","Education Scotland","Scottish Government","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Education Scotland","Scottish Government","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Estyn","Estyn","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Estyn","Estyn","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Food Standards Agency","Heterosexual / straight","150","[c]","33660","31320"
"New entrant CS","2022","Food Standards Agency","Food Standards Agency","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Food Standards Agency","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Food Standards Agency","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Scotland","Scottish Government","Heterosexual / straight","45","[c]","32450","31540"
"New entrant CS","2022","Food Standards Scotland","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Scotland","Scottish Government","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Scotland","Scottish Government","Unknown","35","[c]","33990","31540"
"New entrant CS","2022","Government Actuary's Department","Chancellor's other departments","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Government Actuary's Department","Chancellor's other departments","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Actuary's Department","Chancellor's other departments","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Actuary's Department","Chancellor's other departments","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Government Internal Audit Agency","HM Treasury","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","Government Internal Audit Agency","HM Treasury","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Internal Audit Agency","HM Treasury","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Legal Department","Attorney General's Departments","Heterosexual / straight","265","[c]","40540","43920"
"New entrant CS","2022","Government Legal Department","Attorney General's Departments","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Government Legal Department","Attorney General's Departments","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","Government Legal Department","Attorney General's Departments","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Government Property Agency","Cabinet Office","Heterosexual / straight","60","[c]","43690","41450"
"New entrant CS","2022","Government Property Agency","Cabinet Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Property Agency","Cabinet Office","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Property Agency","Cabinet Office","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","Department for Work and Pensions","Heterosexual / straight","220","[c]","34860","31650"
"New entrant CS","2022","Health and Safety Executive","Department for Work and Pensions","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","Department for Work and Pensions","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","Department for Work and Pensions","Unknown","35","[c]","34630","31660"
"New entrant CS","2022","HM Courts and Tribunals Service","Ministry of Justice","Heterosexual / straight","930","[c]","24390","20970"
"New entrant CS","2022","HM Courts and Tribunals Service","Ministry of Justice","LGBO","95","[c]","23700","20970"
"New entrant CS","2022","HM Courts and Tribunals Service","Ministry of Justice","Undeclared","65","[c]","26730","20970"
"New entrant CS","2022","HM Courts and Tribunals Service","Ministry of Justice","Unknown","805","[c]","23900","20970"
"New entrant CS","2022","HM Crown Prosecution Service Inspectorate","Attorney General's Departments","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Crown Prosecution Service Inspectorate","Attorney General's Departments","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Land Registry","HM Land Registry","Heterosexual / straight","265","[c]","27110","22600"
"New entrant CS","2022","HM Land Registry","HM Land Registry","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","HM Land Registry","HM Land Registry","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","HM Land Registry","HM Land Registry","Unknown","220","[c]","27150","22600"
"New entrant CS","2022","HM Prison and Probation Service","Ministry of Justice","Heterosexual / straight","8510","[c]","27080","24620"
"New entrant CS","2022","HM Prison and Probation Service","Ministry of Justice","LGBO","815","[c]","26740","24090"
"New entrant CS","2022","HM Prison and Probation Service","Ministry of Justice","Undeclared","465","[c]","28870","27060"
"New entrant CS","2022","HM Prison and Probation Service","Ministry of Justice","Unknown","5405","[c]","26630","24800"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Heterosexual / straight","3990","[c]","27450","26590"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","LGBO","435","[c]","27080","26590"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Undeclared","225","[c]","28140","26590"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Unknown","3360","[c]","26380","21250"
"New entrant CS","2022","HM Treasury (excl. agencies)","HM Treasury","Heterosexual / straight","220","[c]","33110","28500"
"New entrant CS","2022","HM Treasury (excl. agencies)","HM Treasury","LGBO","35","[c]","29670","28500"
"New entrant CS","2022","HM Treasury (excl. agencies)","HM Treasury","Undeclared","40","[c]","34660","30120"
"New entrant CS","2022","HM Treasury (excl. agencies)","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Home Office","Heterosexual / straight","545","[c]","30120","24880"
"New entrant CS","2022","Home Office","Home Office","LGBO","60","[c]","29910","24880"
"New entrant CS","2022","Home Office","Home Office","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Home Office","Unknown","1945","[c]","29660","24880"
"New entrant CS","2022","Institute for Apprenticeships and Technical Education","Department for Education","Heterosexual / straight","35","[c]","41470","36570"
"New entrant CS","2022","Institute for Apprenticeships and Technical Education","Department for Education","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Institute for Apprenticeships and Technical Education","Department for Education","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Institute for Apprenticeships and Technical Education","Department for Education","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Intellectual Property Office","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","125","[c]","29540","24030"
"New entrant CS","2022","Intellectual Property Office","Department for Business, Energy and Industrial Strategy","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Intellectual Property Office","Department for Business, Energy and Industrial Strategy","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intellectual Property Office","Department for Business, Energy and Industrial Strategy","Unknown","85","[c]","27640","24030"
"New entrant CS","2022","Legal Aid Agency","Ministry of Justice","Heterosexual / straight","50","[c]","22670","20970"
"New entrant CS","2022","Legal Aid Agency","Ministry of Justice","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Legal Aid Agency","Ministry of Justice","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Legal Aid Agency","Ministry of Justice","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","Maritime and Coastguard Agency","Department for Transport","Heterosexual / straight","105","[c]","32480","26840"
"New entrant CS","2022","Maritime and Coastguard Agency","Department for Transport","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Maritime and Coastguard Agency","Department for Transport","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Maritime and Coastguard Agency","Department for Transport","Unknown","60","[c]","29840","26840"
"New entrant CS","2022","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Heterosexual / straight","40","[c]","42990","32640"
"New entrant CS","2022","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Met Office","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","155","[c]","28260","24370"
"New entrant CS","2022","Met Office","Department for Business, Energy and Industrial Strategy","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","Met Office","Department for Business, Energy and Industrial Strategy","Undeclared","50","[c]","28740","24380"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Heterosexual / straight","1745","[c]","30220","26350"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","LGBO","100","[c]","30000","27000"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Undeclared","90","[c]","31690","28380"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Unknown","925","[c]","30330","26350"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Ministry of Justice","Heterosexual / straight","375","[c]","37370","34260"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Ministry of Justice","LGBO","55","[c]","33430","30450"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Ministry of Justice","Undeclared","30","[c]","38160","36050"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Ministry of Justice","Unknown","280","[c]","34180","34260"
"New entrant CS","2022","National Crime Agency","National Crime Agency","Heterosexual / straight","410","[c]","37020","34140"
"New entrant CS","2022","National Crime Agency","National Crime Agency","LGBO","30","[c]","36050","36410"
"New entrant CS","2022","National Crime Agency","National Crime Agency","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","National Crime Agency","Unknown","50","[c]","37160","32260"
"New entrant CS","2022","National Infrastructure Commission","HM Treasury","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","National Infrastructure Commission","HM Treasury","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Infrastructure Commission","HM Treasury","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Infrastructure Commission","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Records of Scotland","Scottish Government","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","National Records of Scotland","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Records of Scotland","Scottish Government","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Records of Scotland","Scottish Government","Unknown","45","[c]","33820","30110"
"New entrant CS","2022","National Savings and Investments","Chancellor's other departments","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","National Savings and Investments","Chancellor's other departments","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Savings and Investments","Chancellor's other departments","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Savings and Investments","Chancellor's other departments","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Northern Ireland Office","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Northern Ireland Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Northern Ireland Office","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Office for Budget Responsibility","HM Treasury","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Budget Responsibility","HM Treasury","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Budget Responsibility","HM Treasury","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Heterosexual / straight","220","[c]","49060","46360"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Heterosexual / straight","365","[c]","36620","30000"
"New entrant CS","2022","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","LGBO","50","[c]","31890","25750"
"New entrant CS","2022","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Undeclared","35","[c]","36150","34240"
"New entrant CS","2022","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Heterosexual / straight","45","[c]","38620","38000"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Office of Rail and Road","Heterosexual / straight","35","[c]","44520","42670"
"New entrant CS","2022","Office of Rail and Road","Office of Rail and Road","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Office of Rail and Road","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Public Guardian","Ministry of Justice","Heterosexual / straight","70","[c]","21730","20970"
"New entrant CS","2022","Office of the Public Guardian","Ministry of Justice","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Public Guardian","Ministry of Justice","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Public Guardian","Ministry of Justice","Unknown","125","[c]","21860","20970"
"New entrant CS","2022","Office of the Scottish Charity Regulator","Scottish Government","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Scottish Charity Regulator","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Scottish Charity Regulator","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Office of the Secretary of State for Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Office of the Secretary of State for Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Office of the Secretary of State for Scotland","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Wales","Office of the Secretary of State for Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Wales","Office of the Secretary of State for Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Wales","Office of the Secretary of State for Wales","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Wales","Office of the Secretary of State for Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Heterosexual / straight","40","[c]","32580","32780"
"New entrant CS","2022","Planning Inspectorate","Department for Levelling Up, Housing and Communities","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Public Health England","Department of Health and Social Care","Heterosexual / straight","195","[c]","39440","36330"
"New entrant CS","2022","Public Health England","Department of Health and Social Care","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","Public Health England","Department of Health and Social Care","Undeclared","40","[c]","37660","33140"
"New entrant CS","2022","Public Health England","Department of Health and Social Care","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Queen Elizabeth II Centre","Department for Levelling Up, Housing and Communities","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Queen Elizabeth II Centre","Department for Levelling Up, Housing and Communities","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Queen Elizabeth II Centre","Department for Levelling Up, Housing and Communities","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Registers of Scotland","Scottish Government","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Registers of Scotland","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Registers of Scotland","Scottish Government","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Registers of Scotland","Scottish Government","Unknown","35","[c]","27210","22780"
"New entrant CS","2022","Revenue Scotland","Scottish Government","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Revenue Scotland","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Revenue Scotland","Scottish Government","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Revenue Scotland","Scottish Government","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Royal Fleet Auxiliary","Ministry of Defence","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Royal Fleet Auxiliary","Ministry of Defence","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Royal Fleet Auxiliary","Ministry of Defence","Unknown","155","[c]","20590","16190"
"New entrant CS","2022","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Heterosexual / straight","160","[c]","22110","21300"
"New entrant CS","2022","Rural Payments Agency","Department for Environment, Food and Rural Affairs","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Unknown","345","[c]","21900","21300"
"New entrant CS","2022","Scottish Courts and Tribunals Service","Scottish Government","Heterosexual / straight","125","[c]","25300","22000"
"New entrant CS","2022","Scottish Courts and Tribunals Service","Scottish Government","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Courts and Tribunals Service","Scottish Government","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Courts and Tribunals Service","Scottish Government","Unknown","165","[c]","22870","22000"
"New entrant CS","2022","Scottish Fiscal Commission","Scottish Government","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Fiscal Commission","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Fiscal Commission","Scottish Government","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Fiscal Commission","Scottish Government","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Government (excl. agencies)","Scottish Government","Heterosexual / straight","675","[c]","34850","31540"
"New entrant CS","2022","Scottish Government (excl. agencies)","Scottish Government","LGBO","120","[c]","34640","31540"
"New entrant CS","2022","Scottish Government (excl. agencies)","Scottish Government","Undeclared","70","[c]","34370","31540"
"New entrant CS","2022","Scottish Government (excl. agencies)","Scottish Government","Unknown","590","[c]","35590","31540"
"New entrant CS","2022","Scottish Housing Regulator","Scottish Government","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Housing Regulator","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Housing Regulator","Scottish Government","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Housing Regulator","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Prison Service","Scottish Government","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Prison Service","Scottish Government","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Prison Service","Scottish Government","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Prison Service","Scottish Government","Unknown","360","[c]","22890","21640"
"New entrant CS","2022","Scottish Public Pensions Agency","Scottish Government","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Public Pensions Agency","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Public Pensions Agency","Scottish Government","Unknown","45","[c]","24960","24400"
"New entrant CS","2022","Serious Fraud Office","Attorney General's Departments","Heterosexual / straight","30","[c]","34440","28980"
"New entrant CS","2022","Serious Fraud Office","Attorney General's Departments","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Serious Fraud Office","Attorney General's Departments","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Serious Fraud Office","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Social Security Scotland","Scottish Government","Heterosexual / straight","725","[c]","27610","27230"
"New entrant CS","2022","Social Security Scotland","Scottish Government","LGBO","110","[c]","26780","27230"
"New entrant CS","2022","Social Security Scotland","Scottish Government","Undeclared","35","[c]","26390","27230"
"New entrant CS","2022","Social Security Scotland","Scottish Government","Unknown","525","[c]","26930","27230"
"New entrant CS","2022","Standards and Testing Agency","Department for Education","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Standards and Testing Agency","Department for Education","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Standards and Testing Agency","Department for Education","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Student Awards Agency for Scotland","Scottish Government","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Student Awards Agency for Scotland","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Student Awards Agency for Scotland","Scottish Government","Unknown","15","[c]","[c]","[c]"
