"Status","Year","Organisation","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","AA/AO","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","AA/AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","EO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","G6/G7","Female","50","[c]","71150","70500"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","G6/G7","Male","30","[c]","71570","70500"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","SEO/HEO","Female","95","[c]","45720","46360"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","SEO/HEO","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","AA/AO","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","AA/AO","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","EO","Female","95","[c]","26360","25750"
"New entrant CS","2022","Office of Gas and Electricity Markets","EO","Male","105","[c]","25530","25750"
"New entrant CS","2022","Office of Gas and Electricity Markets","G6/G7","Female","40","[c]","57030","55000"
"New entrant CS","2022","Office of Gas and Electricity Markets","G6/G7","Male","45","[c]","65260","64000"
"New entrant CS","2022","Office of Gas and Electricity Markets","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","SEO/HEO","Female","55","[c]","38020","37500"
"New entrant CS","2022","Office of Gas and Electricity Markets","SEO/HEO","Male","55","[c]","37570","36880"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","G6/G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","G6/G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","SEO/HEO","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","SEO/HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","G6/G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","G6/G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","SEO/HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Public Guardian","AA/AO","Female","90","[c]","20950","20970"
"New entrant CS","2022","Office of the Public Guardian","AA/AO","Male","85","[c]","20970","20970"
"New entrant CS","2022","Office of the Public Guardian","EO","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Public Guardian","EO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Public Guardian","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Public Guardian","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Public Guardian","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Public Guardian","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Scottish Charity Regulator","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Scottish Charity Regulator","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Scottish Charity Regulator","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Scottish Charity Regulator","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Scottish Charity Regulator","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Scottish Charity Regulator","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Scottish Charity Regulator","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Scottish Charity Regulator","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","AA/AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Wales","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Wales","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Wales","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Wales","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Wales","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Wales","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectorate","AA/AO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectorate","AA/AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectorate","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectorate","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectorate","G6/G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectorate","G6/G7","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectorate","SEO/HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectorate","SEO/HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectorate","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectorate","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Public Health England","AA/AO","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Public Health England","AA/AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Public Health England","EO","Female","40","[c]","25690","26880"
"New entrant CS","2022","Public Health England","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Public Health England","G6/G7","Female","35","[c]","59910","54110"
"New entrant CS","2022","Public Health England","G6/G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Public Health England","SCS level","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Public Health England","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Public Health England","SEO/HEO","Female","85","[c]","36250","36980"
"New entrant CS","2022","Public Health England","SEO/HEO","Male","30","[c]","34580","32330"
"New entrant CS","2022","Queen Elizabeth II Centre","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Queen Elizabeth II Centre","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Queen Elizabeth II Centre","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Queen Elizabeth II Centre","SEO/HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Registers of Scotland","AA/AO","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","Registers of Scotland","AA/AO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Registers of Scotland","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Registers of Scotland","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Registers of Scotland","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Registers of Scotland","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Registers of Scotland","SEO/HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Registers of Scotland","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Revenue Scotland","AA/AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Revenue Scotland","AA/AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Revenue Scotland","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Revenue Scotland","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Revenue Scotland","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Revenue Scotland","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Revenue Scotland","SEO/HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Revenue Scotland","SEO/HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Royal Fleet Auxiliary","Unknown","Female","35","[c]","20570","16190"
"New entrant CS","2022","Royal Fleet Auxiliary","Unknown","Male","120","[c]","20600","16190"
"New entrant CS","2022","Rural Payments Agency","AA/AO","Female","275","[c]","21240","21300"
"New entrant CS","2022","Rural Payments Agency","AA/AO","Male","200","[c]","21190","21300"
"New entrant CS","2022","Rural Payments Agency","EO","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Rural Payments Agency","EO","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Rural Payments Agency","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Rural Payments Agency","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Rural Payments Agency","SEO/HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Rural Payments Agency","SEO/HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Courts and Tribunals Service","AA/AO","Female","190","[c]","21610","22000"
"New entrant CS","2022","Scottish Courts and Tribunals Service","AA/AO","Male","70","[c]","21460","20950"
"New entrant CS","2022","Scottish Courts and Tribunals Service","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Courts and Tribunals Service","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Courts and Tribunals Service","G6/G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Courts and Tribunals Service","G6/G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Courts and Tribunals Service","SEO/HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Courts and Tribunals Service","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Fiscal Commission","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Fiscal Commission","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Fiscal Commission","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Fiscal Commission","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Fiscal Commission","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Fiscal Commission","SEO/HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Government (excl. agencies)","AA/AO","Female","170","[c]","23000","24400"
"New entrant CS","2022","Scottish Government (excl. agencies)","AA/AO","Male","140","[c]","23250","22140"
"New entrant CS","2022","Scottish Government (excl. agencies)","EO","Female","140","[c]","27390","27230"
"New entrant CS","2022","Scottish Government (excl. agencies)","EO","Male","100","[c]","27480","27230"
"New entrant CS","2022","Scottish Government (excl. agencies)","G6/G7","Female","130","[c]","56180","53480"
"New entrant CS","2022","Scottish Government (excl. agencies)","G6/G7","Male","80","[c]","57140","57190"
"New entrant CS","2022","Scottish Government (excl. agencies)","SCS level","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Government (excl. agencies)","SCS level","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Government (excl. agencies)","SEO/HEO","Female","405","[c]","35740","33070"
"New entrant CS","2022","Scottish Government (excl. agencies)","SEO/HEO","Male","270","[c]","36170","33790"
"New entrant CS","2022","Scottish Housing Regulator","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Housing Regulator","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Housing Regulator","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Housing Regulator","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Housing Regulator","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Housing Regulator","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Housing Regulator","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Housing Regulator","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Prison Service","AA/AO","Female","170","[c]","21740","21640"
"New entrant CS","2022","Scottish Prison Service","AA/AO","Male","180","[c]","22050","21640"
"New entrant CS","2022","Scottish Prison Service","EO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Prison Service","EO","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Prison Service","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Prison Service","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Prison Service","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Prison Service","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Prison Service","SEO/HEO","Female","5","[c]","[c]","[c]"
