"Status","Year","Disability","Organisation","Parent_department","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Unknown","Defence Equipment and Support","Ministry of Defence","Female","45","[c]","28150","25000"
"Leaver CS","2022","Unknown","Defence Equipment and Support","Ministry of Defence","Male","110","[c]","28410","26000"
"Leaver CS","2022","Unknown","Defence Science and Technology Laboratory","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Defence Science and Technology Laboratory","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Education (excl. agencies)","Department for Education","Female","100","[c]","33210","28500"
"Leaver CS","2022","Unknown","Department for Education (excl. agencies)","Department for Education","Male","70","[c]","38390","36500"
"Leaver CS","2022","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Female","55","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Male","55","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for International Trade","Department for International Trade","Female","55","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for International Trade","Department for International Trade","Male","55","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Transport (excl. agencies)","Department for Transport","Female","35","[c]","36220","34710"
"Leaver CS","2022","Unknown","Department for Transport (excl. agencies)","Department for Transport","Male","40","[c]","39670","35060"
"Leaver CS","2022","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Female","580","[c]","25840","27570"
"Leaver CS","2022","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Male","435","[c]","27780","27570"
"Leaver CS","2022","Unknown","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Female","315","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Male","230","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Disclosure Scotland","Scottish Government","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Disclosure Scotland","Scottish Government","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Driver and Vehicle Licensing Agency","Department for Transport","Female","50","[c]","22620","21840"
"Leaver CS","2022","Unknown","Driver and Vehicle Licensing Agency","Department for Transport","Male","40","[c]","22660","21590"
"Leaver CS","2022","Unknown","Driver and Vehicle Standards Agency","Department for Transport","Female","35","[c]","26470","26130"
"Leaver CS","2022","Unknown","Driver and Vehicle Standards Agency","Department for Transport","Male","110","[c]","27250","26130"
"Leaver CS","2022","Unknown","Education and Skills Funding Agency","Department for Education","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Education and Skills Funding Agency","Department for Education","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Education Scotland","Scottish Government","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Education Scotland","Scottish Government","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Estyn","Estyn","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Estyn","Estyn","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","FCDO Services","Foreign, Commonwealth and Development Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","FCDO Services","Foreign, Commonwealth and Development Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Food Standards Agency","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Food Standards Agency","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Food Standards Scotland","Scottish Government","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Food Standards Scotland","Scottish Government","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","Female","45","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","Male","55","[c]","42780","38890"
"Leaver CS","2022","Unknown","Forestry and Land Scotland","Scottish Government","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Forestry and Land Scotland","Scottish Government","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Government Actuary's Department","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Government Actuary's Department","Chancellor's other departments","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Government Internal Audit Agency","HM Treasury","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Government Internal Audit Agency","HM Treasury","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Government Legal Department","Attorney General's Departments","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Government Legal Department","Attorney General's Departments","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Government Property Agency","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Government Property Agency","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Health and Safety Executive","Department for Work and Pensions","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Health and Safety Executive","Department for Work and Pensions","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Courts and Tribunals Service","Ministry of Justice","Female","380","[c]","21910","20970"
"Leaver CS","2022","Unknown","HM Courts and Tribunals Service","Ministry of Justice","Male","205","[c]","22790","20970"
"Leaver CS","2022","Unknown","HM Land Registry","HM Land Registry","Female","65","[c]","28390","25850"
"Leaver CS","2022","Unknown","HM Land Registry","HM Land Registry","Male","70","[c]","31710","27130"
"Leaver CS","2022","Unknown","HM Prison and Probation Service","Ministry of Justice","Female","905","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Prison and Probation Service","Ministry of Justice","Male","830","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Female","850","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Male","740","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Treasury (excl. agencies)","HM Treasury","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Treasury (excl. agencies)","HM Treasury","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Home Office","Home Office","Female","160","[c]","29290","25700"
"Leaver CS","2022","Unknown","Home Office","Home Office","Male","215","[c]","32810","28650"
"Leaver CS","2022","Unknown","Institute for Apprenticeships and Technical Education","Department for Education","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Institute for Apprenticeships and Technical Education","Department for Education","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Intellectual Property Office","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Intellectual Property Office","Department for Business, Energy and Industrial Strategy","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal Aid Agency","Ministry of Justice","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal Aid Agency","Ministry of Justice","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Maritime and Coastguard Agency","Department for Transport","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Maritime and Coastguard Agency","Department for Transport","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Female","95","[c]","41260","33090"
"Leaver CS","2022","Unknown","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Male","75","[c]","50480","41270"
"Leaver CS","2022","Unknown","Met Office","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Met Office","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Ministry of Defence (excl. agencies)","Ministry of Defence","Female","235","[c]","30830","26670"
"Leaver CS","2022","Unknown","Ministry of Defence (excl. agencies)","Ministry of Defence","Male","430","[c]","31470","26750"
"Leaver CS","2022","Unknown","Ministry of Justice (excl. agencies)","Ministry of Justice","Female","70","[c]","35110","30920"
"Leaver CS","2022","Unknown","Ministry of Justice (excl. agencies)","Ministry of Justice","Male","45","[c]","38480","35770"
"Leaver CS","2022","Unknown","National Crime Agency","National Crime Agency","Female","85","[c]","38860","34140"
"Leaver CS","2022","Unknown","National Crime Agency","National Crime Agency","Male","125","[c]","43340","40060"
"Leaver CS","2022","Unknown","National Infrastructure Commission","HM Treasury","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","National Infrastructure Commission","HM Treasury","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","National Records of Scotland","Scottish Government","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","National Records of Scotland","Scottish Government","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","National Savings and Investments","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","National Savings and Investments","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Northern Ireland Office","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Northern Ireland Office","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office for Budget Responsibility","HM Treasury","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office for Budget Responsibility","HM Treasury","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office of Rail and Road","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office of Rail and Road","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office of the Public Guardian","Ministry of Justice","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office of the Public Guardian","Ministry of Justice","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office of the Scottish Charity Regulator","Scottish Government","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office of the Scottish Charity Regulator","Scottish Government","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Office of the Secretary of State for Scotland","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Office of the Secretary of State for Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office of the Secretary of State for Wales","Office of the Secretary of State for Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office of the Secretary of State for Wales","Office of the Secretary of State for Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Public Health England","Department of Health and Social Care","Female","225","[c]","47560","41350"
"Leaver CS","2022","Unknown","Public Health England","Department of Health and Social Care","Male","85","[c]","50600","42480"
"Leaver CS","2022","Unknown","Queen Elizabeth II Centre","Department for Levelling Up, Housing and Communities","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Queen Elizabeth II Centre","Department for Levelling Up, Housing and Communities","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Registers of Scotland","Scottish Government","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Registers of Scotland","Scottish Government","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Revenue Scotland","Scottish Government","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Revenue Scotland","Scottish Government","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Royal Fleet Auxiliary","Ministry of Defence","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Royal Fleet Auxiliary","Ministry of Defence","Male","215","[c]","36610","33570"
"Leaver CS","2022","Unknown","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scottish Courts and Tribunals Service","Scottish Government","Female","75","[c]","26440","23780"
"Leaver CS","2022","Unknown","Scottish Courts and Tribunals Service","Scottish Government","Male","50","[c]","33660","30450"
"Leaver CS","2022","Unknown","Scottish Forestry","Scottish Government","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scottish Forestry","Scottish Government","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scottish Government (excl. agencies)","Scottish Government","Female","90","[c]","36980","31540"
"Leaver CS","2022","Unknown","Scottish Government (excl. agencies)","Scottish Government","Male","110","[c]","37730","31740"
"Leaver CS","2022","Unknown","Scottish Housing Regulator","Scottish Government","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scottish Housing Regulator","Scottish Government","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scottish Prison Service","Scottish Government","Female","85","[c]","30900","26900"
"Leaver CS","2022","Unknown","Scottish Prison Service","Scottish Government","Male","210","[c]","32150","35000"
"Leaver CS","2022","Unknown","Scottish Public Pensions Agency","Scottish Government","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scottish Public Pensions Agency","Scottish Government","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Serious Fraud Office","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Serious Fraud Office","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Social Security Scotland","Scottish Government","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Social Security Scotland","Scottish Government","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Standards and Testing Agency","Department for Education","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Standards and Testing Agency","Department for Education","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Student Awards Agency for Scotland","Scottish Government","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Student Awards Agency for Scotland","Scottish Government","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Submarine Delivery Agency","Ministry of Defence","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Submarine Delivery Agency","Ministry of Defence","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Teaching Regulation Agency","Department for Education","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Teaching Regulation Agency","Department for Education","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","The National Archives","The National Archives","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","The National Archives","The National Archives","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Transport Scotland","Scottish Government","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Transport Scotland","Scottish Government","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","UK Debt Management Office","HM Treasury","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","UK Debt Management Office","HM Treasury","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","UK Export Finance","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","UK Export Finance","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","UK Health Security Agency","Department of Health and Social Care","Female","165","[c]","45980","40320"
"Leaver CS","2022","Unknown","UK Health Security Agency","Department of Health and Social Care","Male","105","[c]","52490","40650"
"Leaver CS","2022","Unknown","UK Hydrographic Office","Ministry of Defence","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","UK Hydrographic Office","Ministry of Defence","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","UK Space Agency","Department for Business, Energy and Industrial Strategy","Female","40","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","UK Space Agency","Department for Business, Energy and Industrial Strategy","Male","45","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","UK Statistics Authority","UK Statistics Authority","Female","75","[c]","23330","19610"
"Leaver CS","2022","Unknown","UK Statistics Authority","UK Statistics Authority","Male","120","[c]","25870","22370"
"Leaver CS","2022","Unknown","UK Supreme Court","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","UK Supreme Court","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Valuation Office Agency","HM Revenue and Customs","Female","45","[c]","25130","22010"
"Leaver CS","2022","Unknown","Valuation Office Agency","HM Revenue and Customs","Male","35","[c]","29690","25000"
"Leaver CS","2022","Unknown","Vehicle Certification Agency","Department for Transport","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Vehicle Certification Agency","Department for Transport","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Veterinary Medicines Directorate","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Veterinary Medicines Directorate","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Water Services Regulation Authority","Water Services Regulation Authority","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Water Services Regulation Authority","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Welsh Government (excl. agencies)","Welsh Government","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Welsh Government (excl. agencies)","Welsh Government","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Welsh Revenue Authority","Welsh Government","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Welsh Revenue Authority","Welsh Government","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Wilton Park","Foreign, Commonwealth and Development Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Wilton Park","Foreign, Commonwealth and Development Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Attorney General's Office","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Attorney General's Office","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Attorney General's Office","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Cabinet Office (excl. agencies)","Cabinet Office","Female","75","[c]","41450","36760"
"Leaver Dept.","2022","Declared disabled","Cabinet Office (excl. agencies)","Cabinet Office","Male","55","[c]","36670","33250"
"Leaver Dept.","2022","Declared disabled","Cabinet Office (excl. agencies)","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Charity Commission","Charity Commission","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Charity Commission","Charity Commission","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Charity Commission","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Companies House","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Companies House","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Companies House","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Competition and Markets Authority","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Competition and Markets Authority","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Competition and Markets Authority","Competition and Markets Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Criminal Injuries Compensation Authority","Ministry of Justice","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Criminal Injuries Compensation Authority","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Criminal Injuries Compensation Authority","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Crown Commercial Service","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Crown Commercial Service","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Crown Commercial Service","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Crown Office and Procurator Fiscal Service","Scottish Government","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Crown Office and Procurator Fiscal Service","Scottish Government","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Crown Office and Procurator Fiscal Service","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Crown Prosecution Service","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Crown Prosecution Service","Attorney General's Departments","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Crown Prosecution Service","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Defence Equipment and Support","Ministry of Defence","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Defence Equipment and Support","Ministry of Defence","Male","30","[c]","36480","33050"
"Leaver Dept.","2022","Declared disabled","Defence Equipment and Support","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Defence Science and Technology Laboratory","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Defence Science and Technology Laboratory","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Defence Science and Technology Laboratory","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Education (excl. agencies)","Department for Education","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Education (excl. agencies)","Department for Education","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Education (excl. agencies)","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Female","15","[c]","[c]","[c]"
