"Status","Year","Organisation","Region_ITL1","Region_ITL2","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","National Crime Agency","London","Outer London - West and North West","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","North East (England)","Northumberland, and Tyne and Wear","Heterosexual / straight","80","80","37630","36410"
"In post","2022","National Crime Agency","North East (England)","Northumberland, and Tyne and Wear","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","North East (England)","Northumberland, and Tyne and Wear","Undeclared","5","5","[c]","[c]"
"In post","2022","National Crime Agency","North East (England)","Northumberland, and Tyne and Wear","Unknown","15","15","[c]","[c]"
"In post","2022","National Crime Agency","North East (England)","Tees Valley and Durham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","North East (England)","Tees Valley and Durham","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","North West (England)","Cheshire","Heterosexual / straight","975","955","36980","36410"
"In post","2022","National Crime Agency","North West (England)","Cheshire","LGBO","55","55","36220","34140"
"In post","2022","National Crime Agency","North West (England)","Cheshire","Undeclared","80","80","36320","35930"
"In post","2022","National Crime Agency","North West (England)","Cheshire","Unknown","110","105","39200","36740"
"In post","2022","National Crime Agency","North West (England)","Cumbria","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","North West (England)","Cumbria","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","North West (England)","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","North West (England)","Greater Manchester","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","North West (England)","Greater Manchester","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","North West (England)","Greater Manchester","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","North West (England)","Lancashire","Heterosexual / straight","60","55","38090","36410"
"In post","2022","National Crime Agency","North West (England)","Lancashire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","North West (England)","Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","North West (England)","Lancashire","Unknown","10","10","[c]","[c]"
"In post","2022","National Crime Agency","North West (England)","Merseyside","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","National Crime Agency","North West (England)","Merseyside","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","North West (England)","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","Northern Ireland","Northern Ireland","Heterosexual / straight","100","100","39920","36740"
"In post","2022","National Crime Agency","Northern Ireland","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","Northern Ireland","Northern Ireland","Undeclared","5","5","[c]","[c]"
"In post","2022","National Crime Agency","Northern Ireland","Northern Ireland","Unknown","15","15","[c]","[c]"
"In post","2022","National Crime Agency","Overseas","Overseas","Heterosexual / straight","100","100","63350","61570"
"In post","2022","National Crime Agency","Overseas","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","Overseas","Overseas","Undeclared","10","10","[c]","[c]"
"In post","2022","National Crime Agency","Overseas","Overseas","Unknown","20","20","[c]","[c]"
"In post","2022","National Crime Agency","Scotland","Eastern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","Scotland","Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","Scotland","West Central Scotland","Heterosexual / straight","50","50","39370","36740"
"In post","2022","National Crime Agency","Scotland","West Central Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","Scotland","West Central Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","Scotland","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","80","75","41070","39840"
"In post","2022","National Crime Agency","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","5","5","[c]","[c]"
"In post","2022","National Crime Agency","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Unknown","30","30","41400","39820"
"In post","2022","National Crime Agency","South East (England)","Hampshire and Isle of Wight","Heterosexual / straight","55","55","38160","36410"
"In post","2022","National Crime Agency","South East (England)","Hampshire and Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","South East (England)","Hampshire and Isle of Wight","Undeclared","5","5","[c]","[c]"
"In post","2022","National Crime Agency","South East (England)","Hampshire and Isle of Wight","Unknown","10","10","[c]","[c]"
"In post","2022","National Crime Agency","South East (England)","Kent","Heterosexual / straight","145","140","40270","39950"
"In post","2022","National Crime Agency","South East (England)","Kent","LGBO","5","5","[c]","[c]"
"In post","2022","National Crime Agency","South East (England)","Kent","Undeclared","20","20","[c]","[c]"
"In post","2022","National Crime Agency","South East (England)","Kent","Unknown","30","30","41640","39450"
"In post","2022","National Crime Agency","South East (England)","Surrey, East and West Sussex","Heterosexual / straight","55","55","41920","40170"
"In post","2022","National Crime Agency","South East (England)","Surrey, East and West Sussex","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","South East (England)","Surrey, East and West Sussex","Undeclared","10","10","[c]","[c]"
"In post","2022","National Crime Agency","South East (England)","Surrey, East and West Sussex","Unknown","15","15","[c]","[c]"
"In post","2022","National Crime Agency","South West (England)","Devon","Heterosexual / straight","50","50","38950","36630"
"In post","2022","National Crime Agency","South West (England)","Devon","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","South West (England)","Devon","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","South West (England)","Devon","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","South West (England)","Dorset and Somerset","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","South West (England)","Dorset and Somerset","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","305","295","37550","36410"
"In post","2022","National Crime Agency","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","25","25","[c]","[c]"
"In post","2022","National Crime Agency","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","25","25","[c]","[c]"
"In post","2022","National Crime Agency","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","60","55","35900","35280"
"In post","2022","National Crime Agency","Unknown","Unknown","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","National Crime Agency","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","Unknown","Unknown","Unknown","15","15","[c]","[c]"
"In post","2022","National Crime Agency","Wales","East Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","Wales","East Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","Wales","West Wales and The Valleys","Heterosexual / straight","55","55","40260","36420"
"In post","2022","National Crime Agency","Wales","West Wales and The Valleys","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","Wales","West Wales and The Valleys","Undeclared","5","5","[c]","[c]"
"In post","2022","National Crime Agency","Wales","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","West Midlands (England)","Shropshire and Staffordshire","Heterosexual / straight","35","30","37860","36920"
"In post","2022","National Crime Agency","West Midlands (England)","Shropshire and Staffordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","West Midlands (England)","Shropshire and Staffordshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","West Midlands (England)","Shropshire and Staffordshire","Unknown","5","5","[c]","[c]"
"In post","2022","National Crime Agency","West Midlands (England)","West Midlands","Heterosexual / straight","365","350","38190","36740"
"In post","2022","National Crime Agency","West Midlands (England)","West Midlands","LGBO","15","15","[c]","[c]"
"In post","2022","National Crime Agency","West Midlands (England)","West Midlands","Undeclared","30","30","37500","36520"
"In post","2022","National Crime Agency","West Midlands (England)","West Midlands","Unknown","55","55","39800","36750"
"In post","2022","National Crime Agency","Yorkshire and The Humber","North Yorkshire","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","National Crime Agency","Yorkshire and The Humber","North Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","Yorkshire and The Humber","North Yorkshire","Unknown","5","5","[c]","[c]"
"In post","2022","National Crime Agency","Yorkshire and The Humber","South Yorkshire","Heterosexual / straight","65","65","36150","34370"
"In post","2022","National Crime Agency","Yorkshire and The Humber","South Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","Yorkshire and The Humber","South Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","Yorkshire and The Humber","South Yorkshire","Unknown","20","20","[c]","[c]"
"In post","2022","National Crime Agency","Yorkshire and The Humber","West Yorkshire","Heterosexual / straight","120","120","39150","36740"
"In post","2022","National Crime Agency","Yorkshire and The Humber","West Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","Yorkshire and The Humber","West Yorkshire","Undeclared","10","10","[c]","[c]"
"In post","2022","National Crime Agency","Yorkshire and The Humber","West Yorkshire","Unknown","30","30","[c]","[c]"
"In post","2022","National Infrastructure Commission","London","Inner London - West","Heterosexual / straight","40","35","56560","53500"
"In post","2022","National Infrastructure Commission","London","Inner London - West","LGBO","5","5","[c]","[c]"
"In post","2022","National Infrastructure Commission","London","Inner London - West","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","National Records of Scotland","Scotland","Eastern Scotland","Heterosexual / straight","200","190","39570","36130"
"In post","2022","National Records of Scotland","Scotland","Eastern Scotland","LGBO","25","25","[c]","[c]"
"In post","2022","National Records of Scotland","Scotland","Eastern Scotland","Undeclared","15","15","[c]","[c]"
"In post","2022","National Records of Scotland","Scotland","Eastern Scotland","Unknown","200","190","33610","27230"
"In post","2022","National Records of Scotland","Scotland","Southern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","National Records of Scotland","Scotland","Southern Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","National Records of Scotland","Scotland","Southern Scotland","Unknown","10","10","[c]","[c]"
"In post","2022","National Savings and Investments","London","Inner London - West","Heterosexual / straight","95","95","52590","47520"
"In post","2022","National Savings and Investments","London","Inner London - West","LGBO","5","5","[c]","[c]"
"In post","2022","National Savings and Investments","London","Inner London - West","Undeclared","45","45","56190","48750"
"In post","2022","National Savings and Investments","London","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
