"Status","Year","Profession_of_post","Region_ITL1","Region_ITL2","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Operational Delivery","Yorkshire and The Humber","West Yorkshire","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Research","East Midlands (England)","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Research","London","Inner London - West","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Research","London","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Research","London","Inner London - West","SEO/HEO","20","[c]","35440","36590"
"Leaver Dept.","2022","Operational Research","London","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Research","London","Outer London - South","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Research","London","Outer London - South","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Research","London","Outer London - South","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Research","South East (England)","Hampshire and Isle of Wight","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Research","South East (England)","Hampshire and Isle of Wight","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Research","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Research","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Research","Yorkshire and The Humber","South Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Research","Yorkshire and The Humber","West Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","East Midlands (England)","Derbyshire and Nottinghamshire","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","East Midlands (England)","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","East Midlands (England)","Derbyshire and Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","East Midlands (England)","Lincolnshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","East Midlands (England)","Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","East of England","Bedfordshire and Hertfordshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","East of England","Bedfordshire and Hertfordshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","East of England","East Anglia","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","East of England","East Anglia","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","East of England","East Anglia","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","East of England","Essex","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","East of England","Essex","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","London","Inner London - East","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","London","Inner London - East","EO","30","[c]","28210","27070"
"Leaver Dept.","2022","Other","London","Inner London - East","G6/G7","10","[c]","60840","54750"
"Leaver Dept.","2022","Other","London","Inner London - East","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","London","Inner London - East","SEO/HEO","15","[c]","35960","35400"
"Leaver Dept.","2022","Other","London","Inner London - West","AA/AO","15","[c]","24220","23570"
"Leaver Dept.","2022","Other","London","Inner London - West","EO","55","[c]","28430","27500"
"Leaver Dept.","2022","Other","London","Inner London - West","G6/G7","25","[c]","60530","59540"
"Leaver Dept.","2022","Other","London","Inner London - West","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","London","Inner London - West","SEO/HEO","70","[c]","35640","35070"
"Leaver Dept.","2022","Other","London","Outer London - East and North East","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","London","Outer London - East and North East","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","London","Outer London - South","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","London","Outer London - South","EO","15","[c]","30450","31060"
"Leaver Dept.","2022","Other","London","Outer London - South","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","London","Outer London - South","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","London","Outer London - South","SEO/HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","London","Outer London - West and North West","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","London","Outer London - West and North West","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","North East (England)","Northumberland, and Tyne and Wear","AA/AO","15","[c]","21260","21260"
"Leaver Dept.","2022","Other","North East (England)","Northumberland, and Tyne and Wear","EO","10","[c]","27570","27570"
"Leaver Dept.","2022","Other","North East (England)","Northumberland, and Tyne and Wear","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","North East (England)","Northumberland, and Tyne and Wear","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","North East (England)","Tees Valley and Durham","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","North East (England)","Tees Valley and Durham","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","North East (England)","Tees Valley and Durham","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","North West (England)","Cheshire","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","North West (England)","Cheshire","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","North West (England)","Cheshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","North West (England)","Cumbria","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","North West (England)","Greater Manchester","AA/AO","15","[c]","21210","21260"
"Leaver Dept.","2022","Other","North West (England)","Greater Manchester","EO","15","[c]","27410","27570"
"Leaver Dept.","2022","Other","North West (England)","Greater Manchester","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","North West (England)","Greater Manchester","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","North West (England)","Lancashire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","North West (England)","Lancashire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","North West (England)","Lancashire","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","North West (England)","Merseyside","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","North West (England)","Merseyside","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","North West (England)","Merseyside","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","North West (England)","Merseyside","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Northern Ireland","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Overseas","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Overseas","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Overseas","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Overseas","Overseas","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Overseas","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Scotland","Eastern Scotland","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Scotland","Eastern Scotland","EO","10","[c]","26630","27570"
"Leaver Dept.","2022","Other","Scotland","Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Scotland","Highlands and Islands","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Scotland","Highlands and Islands","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Scotland","North Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Scotland","Southern Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Scotland","West Central Scotland","AA/AO","10","[c]","20240","21220"
"Leaver Dept.","2022","Other","Scotland","West Central Scotland","EO","35","[c]","24100","23700"
"Leaver Dept.","2022","Other","Scotland","West Central Scotland","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Scotland","West Central Scotland","SEO/HEO","10","[c]","32940","31720"
"Leaver Dept.","2022","Other","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","South East (England)","Hampshire and Isle of Wight","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","South East (England)","Hampshire and Isle of Wight","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","South East (England)","Hampshire and Isle of Wight","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","South East (England)","Kent","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","South East (England)","Kent","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","South East (England)","Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","South East (England)","Surrey, East and West Sussex","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","South East (England)","Surrey, East and West Sussex","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","South West (England)","Cornwall and Isles of Scilly","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","South West (England)","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","South West (England)","Devon","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","South West (England)","Devon","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","South West (England)","Devon","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","South West (England)","Dorset and Somerset","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","South West (England)","Dorset and Somerset","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","South West (England)","Dorset and Somerset","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","10","[c]","21280","21170"
"Leaver Dept.","2022","Other","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","EO","45","[c]","24160","26050"
"Leaver Dept.","2022","Other","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","15","[c]","54160","53650"
"Leaver Dept.","2022","Other","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","40","[c]","34020","35440"
"Leaver Dept.","2022","Other","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Unknown","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Wales","East Wales","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Wales","East Wales","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Wales","East Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Wales","East Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Wales","West Wales and The Valleys","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Wales","West Wales and The Valleys","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Wales","West Wales and The Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","West Midlands (England)","Shropshire and Staffordshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","West Midlands (England)","Shropshire and Staffordshire","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","West Midlands (England)","West Midlands","AA/AO","10","[c]","21250","21260"
"Leaver Dept.","2022","Other","West Midlands (England)","West Midlands","EO","10","[c]","27300","27570"
"Leaver Dept.","2022","Other","West Midlands (England)","West Midlands","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","West Midlands (England)","West Midlands","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Yorkshire and The Humber","North Yorkshire","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Yorkshire and The Humber","North Yorkshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Yorkshire and The Humber","North Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Yorkshire and The Humber","South Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Yorkshire and The Humber","South Yorkshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Yorkshire and The Humber","South Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Yorkshire and The Humber","South Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Yorkshire and The Humber","West Yorkshire","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Yorkshire and The Humber","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Yorkshire and The Humber","West Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning","London","Inner London - West","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning","London","Inner London - West","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning","Wales","East Wales","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning","Yorkshire and The Humber","West Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectors","North West (England)","Cheshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectors","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectors","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectors","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectors","Wales","East Wales","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectors","Wales","East Wales","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectors","Wales","East Wales","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectors","Wales","East Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectors","Wales","West Wales and The Valleys","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","East Midlands (England)","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","East Midlands (England)","Derbyshire and Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","East Midlands (England)","Derbyshire and Nottinghamshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","East Midlands (England)","Derbyshire and Nottinghamshire","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","East Midlands (England)","Lincolnshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","East of England","Bedfordshire and Hertfordshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","East of England","Bedfordshire and Hertfordshire","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","East of England","East Anglia","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","East of England","East Anglia","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","East of England","East Anglia","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","London","Inner London - East","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","London","Inner London - East","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","London","Inner London - East","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","London","Inner London - East","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","London","Inner London - West","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","London","Inner London - West","EO","175","[c]","28270","28340"
"Leaver Dept.","2022","Policy","London","Inner London - West","G6/G7","620","[c]","57480","54400"
"Leaver Dept.","2022","Policy","London","Inner London - West","SCS level","120","[c]","84510","77530"
"Leaver Dept.","2022","Policy","London","Inner London - West","SEO/HEO","860","[c]","37330","36000"
"Leaver Dept.","2022","Policy","London","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","London","Outer London - South","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","London","Outer London - South","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","London","Outer London - South","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","North East (England)","Northumberland, and Tyne and Wear","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","North East (England)","Northumberland, and Tyne and Wear","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","North East (England)","Northumberland, and Tyne and Wear","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","North East (England)","Tees Valley and Durham","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","North East (England)","Tees Valley and Durham","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","North East (England)","Tees Valley and Durham","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","North West (England)","Cheshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","North West (England)","Cheshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","North West (England)","Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","North West (England)","Greater Manchester","EO","10","[c]","26020","25440"
"Leaver Dept.","2022","Policy","North West (England)","Greater Manchester","G6/G7","15","[c]","51280","49860"
"Leaver Dept.","2022","Policy","North West (England)","Greater Manchester","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","North West (England)","Greater Manchester","SEO/HEO","40","[c]","34310","36020"
"Leaver Dept.","2022","Policy","North West (England)","Lancashire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","North West (England)","Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","North West (England)","Merseyside","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","North West (England)","Merseyside","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","North West (England)","Merseyside","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","North West (England)","Merseyside","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Northern Ireland","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Northern Ireland","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Overseas","Overseas","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Overseas","Overseas","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Scotland","Eastern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Scotland","Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Scotland","Southern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Scotland","West Central Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Scotland","West Central Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Scotland","West Central Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Scotland","West Central Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Scotland","West Central Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","South East (England)","Hampshire and Isle of Wight","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","South East (England)","Hampshire and Isle of Wight","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","South East (England)","Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","South East (England)","Surrey, East and West Sussex","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","South East (England)","Surrey, East and West Sussex","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","South West (England)","Devon","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","South West (England)","Devon","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Unknown","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Unknown","Unknown","G6/G7","15","[c]","57140","53720"
"Leaver Dept.","2022","Policy","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Unknown","Unknown","SEO/HEO","20","[c]","37030","38160"
"Leaver Dept.","2022","Policy","Wales","East Wales","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Wales","East Wales","EO","10","[c]","25730","24890"
"Leaver Dept.","2022","Policy","Wales","East Wales","G6/G7","10","[c]","59200","59370"
"Leaver Dept.","2022","Policy","Wales","East Wales","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Wales","East Wales","SEO/HEO","15","[c]","34610","35180"
"Leaver Dept.","2022","Policy","Wales","West Wales and The Valleys","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Wales","West Wales and The Valleys","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Wales","West Wales and The Valleys","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Wales","West Wales and The Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","G6/G7","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","West Midlands (England)","Shropshire and Staffordshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","West Midlands (England)","Shropshire and Staffordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","West Midlands (England)","West Midlands","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","West Midlands (England)","West Midlands","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","West Midlands (England)","West Midlands","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","West Midlands (England)","West Midlands","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","West Midlands (England)","West Midlands","SEO/HEO","30","[c]","34650","32690"
"Leaver Dept.","2022","Policy","Yorkshire and The Humber","North Yorkshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Yorkshire and The Humber","North Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Yorkshire and The Humber","North Yorkshire","SEO/HEO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Yorkshire and The Humber","South Yorkshire","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Yorkshire and The Humber","South Yorkshire","G6/G7","10","[c]","53920","52150"
"Leaver Dept.","2022","Policy","Yorkshire and The Humber","South Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Yorkshire and The Humber","South Yorkshire","SEO/HEO","25","[c]","36260","36960"
"Leaver Dept.","2022","Policy","Yorkshire and The Humber","West Yorkshire","EO","5","[c]","[c]","[c]"
