"Status","Year","Age","Function_of_post","Profession_of_post","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","50-59","Finance","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Finance","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Grants Management","Operational Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Grants Management","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Grants Management","Operational Delivery","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Human Resources","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Human Resources","Human Resources","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Human Resources","Human Resources","G6/G7","30","[c]","58940","61570"
"Leaver Dept.","2022","50-59","Human Resources","Human Resources","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Human Resources","Human Resources","SEO/HEO","40","[c]","37350","36350"
"Leaver Dept.","2022","50-59","Human Resources","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Human Resources","Operational Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Human Resources","Operational Delivery","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Human Resources","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Human Resources","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Human Resources","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Human Resources","Unknown","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Human Resources","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Human Resources","Unknown","SEO/HEO","10","[c]","37500","36810"
"Leaver Dept.","2022","50-59","Internal Audit","Internal Audit","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Internal Audit","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Internal Audit","Other","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Legal","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Legal","Legal","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Legal","Legal","G6/G7","15","[c]","69360","70590"
"Leaver Dept.","2022","50-59","Legal","Legal","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Legal","Operational Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Legal","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Legal","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Legal","Other","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Legal","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","No function","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","No function","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","No function","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","No function","Digital, Data and Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","No function","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","No function","Inspector of Education and Training","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","No function","Intelligence Analysis","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","No function","International Trade","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","No function","International Trade","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","No function","International Trade","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","No function","International Trade","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","No function","Knowledge and Information Management","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","No function","Knowledge and Information Management","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","No function","Knowledge and Information Management","G6/G7","35","[c]","59370","59230"
"Leaver Dept.","2022","50-59","No function","Knowledge and Information Management","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","No function","Knowledge and Information Management","SEO/HEO","20","[c]","37710","38090"
"Leaver Dept.","2022","50-59","No function","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","No function","Medicine","G6/G7","20","[c]","67270","54800"
"Leaver Dept.","2022","50-59","No function","Medicine","SCS level","90","[c]","119670","115410"
"Leaver Dept.","2022","50-59","No function","Medicine","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","No function","Operational Delivery","AA/AO","235","[c]","21290","21260"
"Leaver Dept.","2022","50-59","No function","Operational Delivery","EO","360","[c]","27290","27570"
"Leaver Dept.","2022","50-59","No function","Operational Delivery","G6/G7","270","[c]","58850","55930"
"Leaver Dept.","2022","50-59","No function","Operational Delivery","SCS level","55","[c]","99820","96210"
"Leaver Dept.","2022","50-59","No function","Operational Delivery","SEO/HEO","350","[c]","35710","34730"
"Leaver Dept.","2022","50-59","No function","Operational Delivery","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","No function","Operational Research","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","No function","Operational Research","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","No function","Other","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","No function","Other","EO","20","[c]","27130","27570"
"Leaver Dept.","2022","50-59","No function","Other","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","No function","Other","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","No function","Other","SEO/HEO","20","[c]","33720","33110"
"Leaver Dept.","2022","50-59","No function","Planning","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","No function","Planning","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","No function","Planning Inspectors","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","No function","Planning Inspectors","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","No function","Policy","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","No function","Policy","G6/G7","80","[c]","57900","53600"
"Leaver Dept.","2022","50-59","No function","Policy","SCS level","30","[c]","91480","83240"
"Leaver Dept.","2022","50-59","No function","Policy","SEO/HEO","65","[c]","37260","37470"
"Leaver Dept.","2022","50-59","No function","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","No function","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","No function","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","No function","Property","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","No function","Science and Engineering","AA/AO","20","[c]","22640","22270"
"Leaver Dept.","2022","50-59","No function","Science and Engineering","EO","15","[c]","27080","27900"
"Leaver Dept.","2022","50-59","No function","Science and Engineering","G6/G7","200","[c]","58170","55130"
"Leaver Dept.","2022","50-59","No function","Science and Engineering","SCS level","15","[c]","115390","108080"
"Leaver Dept.","2022","50-59","No function","Science and Engineering","SEO/HEO","205","[c]","38010","40060"
"Leaver Dept.","2022","50-59","No function","Statistics","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","No function","Unknown","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","No function","Unknown","EO","15","[c]","28900","29970"
"Leaver Dept.","2022","50-59","No function","Unknown","G6/G7","50","[c]","59970","59540"
"Leaver Dept.","2022","50-59","No function","Unknown","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","No function","Unknown","SEO/HEO","35","[c]","37090","35850"
"Leaver Dept.","2022","50-59","No function","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Project Delivery","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Project Delivery","Commercial","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Project Delivery","Digital, Data and Technology","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Project Delivery","Digital, Data and Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Project Delivery","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Project Delivery","Finance","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Project Delivery","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Project Delivery","Knowledge and Information Management","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Project Delivery","Medicine","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Project Delivery","Operational Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Project Delivery","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Project Delivery","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Project Delivery","Other","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Project Delivery","Other","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Project Delivery","Other","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Project Delivery","Other","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Project Delivery","Policy","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Project Delivery","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Project Delivery","Project Delivery","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Project Delivery","Project Delivery","G6/G7","15","[c]","59460","57420"
"Leaver Dept.","2022","50-59","Project Delivery","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Project Delivery","Project Delivery","SEO/HEO","40","[c]","38440","36970"
"Leaver Dept.","2022","50-59","Project Delivery","Property","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Project Delivery","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Project Delivery","Science and Engineering","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Project Delivery","Science and Engineering","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Project Delivery","Security","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Project Delivery","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Property","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Property","Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Property","Operational Delivery","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Property","Other","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Property","Other","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Property","Property","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Property","Property","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Property","Property","G6/G7","15","[c]","62060","62870"
"Leaver Dept.","2022","50-59","Property","Property","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Property","Property","SEO/HEO","20","[c]","37210","36800"
"Leaver Dept.","2022","50-59","Security","Intelligence Analysis","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Security","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Security","Security","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Security","Security","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Security","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Security","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Security","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Security","Unknown","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Communications","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Digital, Data and Technology","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Digital, Data and Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Economics","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Finance","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Finance","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Human Resources","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Intelligence Analysis","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Knowledge and Information Management","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Operational Delivery","AA/AO","20","[c]","21340","21680"
"Leaver Dept.","2022","50-59","Unknown","Operational Delivery","EO","50","[c]","26600","26160"
"Leaver Dept.","2022","50-59","Unknown","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Operational Delivery","SEO/HEO","15","[c]","35120","33900"
"Leaver Dept.","2022","50-59","Unknown","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Other","AA/AO","20","[c]","21440","21170"
"Leaver Dept.","2022","50-59","Unknown","Other","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Other","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Other","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Policy","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Policy","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Policy","G6/G7","15","[c]","60870","60410"
"Leaver Dept.","2022","50-59","Unknown","Policy","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Policy","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Science and Engineering","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Social Research","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Statistics","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Statistics","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Unknown","AA/AO","75","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Unknown","EO","50","[c]","28280","27570"
"Leaver Dept.","2022","50-59","Unknown","Unknown","G6/G7","45","[c]","64890","65280"
"Leaver Dept.","2022","50-59","Unknown","Unknown","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Unknown","SEO/HEO","65","[c]","36060","34600"
"Leaver Dept.","2022","50-59","Unknown","Unknown","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Analysis","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Analysis","Operational Research","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Analysis","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Commercial","Commercial","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Commercial","Commercial","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Commercial","Commercial","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Commercial","Commercial","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Commercial","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Communications","Communications","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Communications","Communications","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Communications","Communications","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Communications","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Counter Fraud","Operational Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Digital, Data & Technology","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Digital, Data & Technology","Digital, Data and Technology","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Digital, Data & Technology","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Digital, Data & Technology","Digital, Data and Technology","SEO/HEO","10","[c]","[c]","[c]"
