"Status","Year","Profession_of_post","Region_ITL3","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Intelligence Analysis","City of Edinburgh","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Croydon","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Croydon","EO","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Croydon","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Croydon","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Devon CC","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Durham","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","East Kent","EO","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","East Kent","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Glasgow City","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Greater Manchester South West","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Greater Manchester South West","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Hackney and Newham","EO","EO","10","[c]","30750","30750"
"New entrant CS","2022","Intelligence Analysis","Hackney and Newham","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Harrow and Hillingdon","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Heart of Essex","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Hertfordshire CC","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Hounslow and Richmond upon Thames","EO","EO","30","[c]","28700","28700"
"New entrant CS","2022","Intelligence Analysis","Kingston upon Hull, City of","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Leeds","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Leeds","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Leeds","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Leicestershire CC and Rutland","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Lincolnshire CC","EO","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Liverpool","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Manchester","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Monmouthshire and Newport","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","North Lanarkshire","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","North Lanarkshire","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Norwich and East Norfolk","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Nottingham","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Nottingham","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Oxfordshire CC","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Oxfordshire CC","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Portsmouth","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Portsmouth","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Sefton","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Sheffield","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Sheffield","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Solihull","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","South Teesside","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Suffolk CC","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Suffolk CC","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Tower Hamlets","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Tyneside","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Tyneside","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Westminster","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Westminster","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Westminster","SEO/HEO","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Westminster","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Wiltshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Wiltshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Worcestershire CC","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Birmingham","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Birmingham","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Birmingham","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Blackpool","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Bristol, City of","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Bristol, City of","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Camden and City of London","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Central Hampshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Central Valleys","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Coventry","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Dorset","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Glasgow City","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Glasgow City","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Greater Manchester South West","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Hackney and Newham","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Hackney and Newham","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Leeds","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Manchester","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Manchester","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Monmouthshire and Newport","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Monmouthshire and Newport","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Nottingham","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Plymouth","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Sheffield","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Somerset CC","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","South Hampshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Southampton","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Southampton","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Swindon","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Telford and Wrekin","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Tower Hamlets","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Tower Hamlets","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Tyneside","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Tyneside","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Westminster","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Westminster","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Westminster","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Westminster","SEO/HEO","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Wiltshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","Belfast","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","Birmingham","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","Birmingham","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","Cardiff and Vale of Glamorgan","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","Cardiff and Vale of Glamorgan","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","Cardiff and Vale of Glamorgan","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","City of Edinburgh","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","City of Edinburgh","G6/G7","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","Darlington","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","Darlington","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","Darlington","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","Darlington","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","Leeds","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","Leeds","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","Manchester","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","Nottingham","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","Tyneside","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","Westminster","EO","EO","55","[c]","26050","26250"
"New entrant CS","2022","International Trade","Westminster","G6/G7","G6","5","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","Westminster","G6/G7","G7","10","[c]","52960","51710"
"New entrant CS","2022","International Trade","Westminster","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","Westminster","SEO/HEO","HEO","70","[c]","31750","31800"
"New entrant CS","2022","International Trade","Westminster","SEO/HEO","SEO","25","[c]","39740","38160"
"New entrant CS","2022","Knowledge and Information Management","Ards and North Down","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Belfast","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Berkshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Birmingham","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Bristol, City of","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Buckinghamshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Cambridgeshire CC","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Cambridgeshire CC","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Camden and City of London","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Camden and City of London","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Cardiff and Vale of Glamorgan","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Cardiff and Vale of Glamorgan","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Cardiff and Vale of Glamorgan","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Cardiff and Vale of Glamorgan","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Central Hampshire","AA/AO","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Central Hampshire","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Central Hampshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Cheshire East","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Darlington","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","East Merseyside","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","East Sussex CC","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Glasgow City","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Glasgow City","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Herefordshire, County of","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Herefordshire, County of","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Hertfordshire CC","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Hounslow and Richmond upon Thames","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Hounslow and Richmond upon Thames","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Hounslow and Richmond upon Thames","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Inverness and Nairn, Moray, and Badenoch and Strathspey","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Lambeth","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Lambeth","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Lambeth","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Lambeth","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Lambeth","SEO/HEO","HEO","10","[c]","30040","28590"
"New entrant CS","2022","Knowledge and Information Management","Lambeth","SEO/HEO","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Leeds","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Leeds","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Leeds","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Leeds","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Leeds","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Lewisham and Southwark","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Lewisham and Southwark","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Lewisham and Southwark","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Lincolnshire CC","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Lincolnshire CC","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Liverpool","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Liverpool","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Manchester","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Monmouthshire and Newport","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Monmouthshire and Newport","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","North Hampshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Northumberland","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Norwich and East Norfolk","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Nottingham","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Nottingham","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Nottingham","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Oxfordshire CC","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Portsmouth","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Sefton","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Sefton","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Sefton","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Sheffield","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Shropshire","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Somerset CC","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Somerset CC","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","South Hampshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Staffordshire CC","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Staffordshire CC","AA/AO","AO","15","[c]","20970","20970"
"New entrant CS","2022","Knowledge and Information Management","Staffordshire CC","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Staffordshire CC","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Tower Hamlets","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Tower Hamlets","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Tyneside","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Tyneside","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Westminster","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Westminster","EO","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Westminster","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Westminster","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Westminster","SEO/HEO","HEO","10","[c]","34590","34630"
"New entrant CS","2022","Knowledge and Information Management","Westminster","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Wiltshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Wiltshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Wiltshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","York","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","York","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Aberdeen City and Aberdeenshire","SEO/HEO","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Angus and Dundee City","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Angus and Dundee City","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Belfast","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Berkshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Berkshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Birmingham","EO","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Birmingham","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Birmingham","G6/G7","G7","10","[c]","48880","48080"
"New entrant CS","2022","Legal","Birmingham","SEO/HEO","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Birmingham","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Blackburn with Darwen","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Blackpool","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Bradford","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Brent","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Brighton and Hove","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Brighton and Hove","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Bristol, City of","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Bristol, City of","G6/G7","G7","10","[c]","50670","50080"
"New entrant CS","2022","Legal","Bristol, City of","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Bromley","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Buckinghamshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Cambridgeshire CC","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Cambridgeshire CC","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Camden and City of London","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Cardiff and Vale of Glamorgan","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Cardiff and Vale of Glamorgan","EO","EO","10","[c]","26300","26590"
"New entrant CS","2022","Legal","Cardiff and Vale of Glamorgan","G6/G7","G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Cardiff and Vale of Glamorgan","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","City of Edinburgh","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","City of Edinburgh","EO","EO","15","[c]","27040","27230"
"New entrant CS","2022","Legal","City of Edinburgh","SEO/HEO","SEO","10","[c]","41190","41750"
"New entrant CS","2022","Legal","Clackmannanshire and Fife","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Clackmannanshire and Fife","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Conwy and Denbighshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Conwy and Denbighshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Cornwall and Isles of Scilly","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Cornwall and Isles of Scilly","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Coventry","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Coventry","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Croydon","EO","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Croydon","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Croydon","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Croydon","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Darlington","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Derby","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Devon CC","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Devon CC","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Devon CC","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Durham","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Durham","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","East Ayrshire and North Ayrshire mainland","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
