"Status","Year","Age","Profession_of_post","Region_ITL1","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","30-39","Unknown","East of England","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","East of England","Heart of Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","East of England","Hertfordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","East of England","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","East of England","Peterborough","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","East of England","Southend-on-Sea","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","East of England","Suffolk CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","London","Barnet","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","London","Croydon","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","London","Hackney and Newham","30","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","London","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","London","Lambeth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","London","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","London","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","London","Tower Hamlets","35","[c]","43500","38090"
"Leaver Dept.","2022","30-39","Unknown","London","Westminster","635","[c]","48800","54650"
"Leaver Dept.","2022","30-39","Unknown","North East (England)","Durham","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","North East (England)","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","North East (England)","Sunderland","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","North East (England)","Tyneside","60","[c]","27580","31990"
"Leaver Dept.","2022","30-39","Unknown","North West (England)","Blackpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","North West (England)","East Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","North West (England)","Greater Manchester North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","North West (England)","Greater Manchester South West","35","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","North West (England)","Liverpool","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","North West (England)","Manchester","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","North West (England)","Mid Lancashire","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","North West (England)","Sefton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","North West (England)","Warrington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Northern Ireland","Belfast","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Overseas","Overseas","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Scotland","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Scotland","Angus and Dundee City","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Scotland","City of Edinburgh","40","[c]","44890","38670"
"Leaver Dept.","2022","30-39","Unknown","Scotland","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Scotland","Glasgow City","25","[c]","37950","33290"
"Leaver Dept.","2022","30-39","Unknown","Scotland","North Lanarkshire","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Scotland","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Scotland","South Lanarkshire","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Scotland","West Lothian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","South East (England)","East Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","South East (England)","East Sussex CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","South East (England)","Medway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","South East (England)","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","South East (England)","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","South East (England)","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","South East (England)","Southampton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","South East (England)","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","South West (England)","Bristol, City of","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Unknown","Unknown","110","[c]","45460","35590"
"Leaver Dept.","2022","30-39","Unknown","Wales","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Wales","Cardiff and Vale of Glamorgan","30","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Wales","Central Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Wales","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Wales","Gwent Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Wales","Monmouthshire and Newport","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Wales","Swansea","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","West Midlands (England)","Birmingham","30","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","West Midlands (England)","Coventry","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","West Midlands (England)","Dudley","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","West Midlands (England)","Sandwell","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","West Midlands (England)","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","West Midlands (England)","Wolverhampton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","West Midlands (England)","Worcestershire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Yorkshire and The Humber","Bradford","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Yorkshire and The Humber","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Yorkshire and The Humber","Leeds","45","[c]","33900","31990"
"Leaver Dept.","2022","30-39","Unknown","Yorkshire and The Humber","Sheffield","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Yorkshire and The Humber","York","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Veterinarian","South West (England)","Somerset CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Veterinarian","Wales","South West Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Commercial","East of England","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Commercial","East of England","Suffolk CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Commercial","London","Barnet","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Commercial","London","Croydon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Commercial","London","Lambeth","10","[c]","59740","64410"
"Leaver Dept.","2022","40-49","Commercial","London","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Commercial","London","Westminster","20","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Commercial","North West (England)","Blackpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Commercial","North West (England)","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Commercial","North West (England)","Liverpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Commercial","North West (England)","Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Commercial","Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Commercial","Scotland","South Lanarkshire","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Commercial","South East (England)","Oxfordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Commercial","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","15","[c]","41820","39180"
"Leaver Dept.","2022","40-49","Commercial","South West (England)","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Commercial","South West (England)","Devon CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Commercial","South West (England)","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Commercial","Unknown","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Commercial","Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Commercial","West Midlands (England)","Coventry","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Commercial","Yorkshire and The Humber","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Commercial","Yorkshire and The Humber","Leeds","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Commercial","Yorkshire and The Humber","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Commercial","Yorkshire and The Humber","Sheffield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Commercial","Yorkshire and The Humber","York","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Communications","East Midlands (England)","Nottingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Communications","East of England","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Communications","East of England","Southend-on-Sea","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Communications","London","Barnet","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Communications","London","Hackney and Newham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Communications","London","Lambeth","15","[c]","63370","57600"
"Leaver Dept.","2022","40-49","Communications","London","Westminster","35","[c]","57220","47880"
"Leaver Dept.","2022","40-49","Communications","North West (England)","Liverpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Communications","North West (England)","Sefton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Communications","Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Communications","South East (England)","Oxfordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Communications","South East (England)","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Communications","South East (England)","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Communications","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Communications","South West (England)","Devon CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Communications","South West (England)","Gloucestershire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Communications","South West (England)","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Communications","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Communications","Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Communications","Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Communications","West Midlands (England)","Coventry","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Communications","West Midlands (England)","Solihull","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Communications","West Midlands (England)","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Communications","West Midlands (England)","Worcestershire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Communications","Yorkshire and The Humber","Leeds","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Communications","Yorkshire and The Humber","Sheffield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Communications","Yorkshire and The Humber","York","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Corporate Finance","London","Lambeth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Counter Fraud","East Midlands (England)","North Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Counter Fraud","London","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Counter Fraud","London","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Counter Fraud","London","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Counter Fraud","London","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Counter Fraud","North East (England)","Sunderland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Counter Fraud","North East (England)","Tyneside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Counter Fraud","North West (England)","Greater Manchester North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Counter Fraud","North West (England)","Greater Manchester North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Counter Fraud","Scotland","Angus and Dundee City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Counter Fraud","Scotland","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Counter Fraud","Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Counter Fraud","Scotland","North Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Counter Fraud","South East (England)","Berkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Counter Fraud","South East (England)","East Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Counter Fraud","South East (England)","Mid Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Counter Fraud","South West (England)","Gloucestershire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Counter Fraud","South West (England)","Plymouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Counter Fraud","Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Counter Fraud","Wales","Central Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Counter Fraud","West Midlands (England)","Birmingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Counter Fraud","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Counter Fraud","Yorkshire and The Humber","Leeds","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Counter Fraud","Yorkshire and The Humber","Sheffield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Counter Fraud","Yorkshire and The Humber","York","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Digital, Data and Technology","East Midlands (England)","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Digital, Data and Technology","East Midlands (England)","Lincolnshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Digital, Data and Technology","East Midlands (England)","Nottingham","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Digital, Data and Technology","East of England","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Digital, Data and Technology","East of England","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Digital, Data and Technology","London","Barnet","20","[c]","49830","46710"
"Leaver Dept.","2022","40-49","Digital, Data and Technology","London","Croydon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Digital, Data and Technology","London","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Digital, Data and Technology","London","Lambeth","10","[c]","62190","61420"
"Leaver Dept.","2022","40-49","Digital, Data and Technology","London","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Digital, Data and Technology","London","Westminster","30","[c]","61480","54070"
"Leaver Dept.","2022","40-49","Digital, Data and Technology","North East (England)","Darlington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Digital, Data and Technology","North East (England)","Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Digital, Data and Technology","North East (England)","Tyneside","15","[c]","43030","49860"
"Leaver Dept.","2022","40-49","Digital, Data and Technology","North West (England)","Blackpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Digital, Data and Technology","North West (England)","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Digital, Data and Technology","North West (England)","Manchester","10","[c]","49220","46090"
"Leaver Dept.","2022","40-49","Digital, Data and Technology","North West (England)","Sefton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Digital, Data and Technology","Scotland","Angus and Dundee City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Digital, Data and Technology","Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Digital, Data and Technology","Scotland","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Digital, Data and Technology","South East (England)","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Digital, Data and Technology","South East (England)","East Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Digital, Data and Technology","South East (England)","Oxfordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Digital, Data and Technology","South East (England)","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Digital, Data and Technology","South East (England)","Southampton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Digital, Data and Technology","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Digital, Data and Technology","South West (England)","Bristol, City of","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Digital, Data and Technology","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Digital, Data and Technology","South West (England)","Devon CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Digital, Data and Technology","South West (England)","Somerset CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Digital, Data and Technology","South West (England)","Wiltshire","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Digital, Data and Technology","Unknown","Unknown","20","[c]","39760","41090"
"Leaver Dept.","2022","40-49","Digital, Data and Technology","Wales","Cardiff and Vale of Glamorgan","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Digital, Data and Technology","Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Digital, Data and Technology","West Midlands (England)","Birmingham","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Digital, Data and Technology","West Midlands (England)","Coventry","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Digital, Data and Technology","Yorkshire and The Humber","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Digital, Data and Technology","Yorkshire and The Humber","Leeds","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Digital, Data and Technology","Yorkshire and The Humber","Sheffield","10","[c]","50590","57600"
"Leaver Dept.","2022","40-49","Digital, Data and Technology","Yorkshire and The Humber","York","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Economics","London","Croydon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Economics","London","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Economics","London","Westminster","15","[c]","73560","74920"
"Leaver Dept.","2022","40-49","Economics","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Finance","East Midlands (England)","Nottingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Finance","East Midlands (England)","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Finance","London","Barnet","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Finance","London","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Finance","London","Lambeth","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Finance","London","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Finance","London","Westminster","35","[c]","60100","54400"
"Leaver Dept.","2022","40-49","Finance","North East (England)","Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Finance","North East (England)","Tyneside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Finance","North West (England)","Blackpool","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Finance","North West (England)","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Finance","North West (England)","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Finance","North West (England)","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Finance","North West (England)","Manchester","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Finance","North West (England)","Sefton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Finance","Scotland","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Finance","Scotland","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Finance","South East (England)","Buckinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Finance","South East (England)","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Finance","South East (England)","Oxfordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Finance","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Finance","South West (England)","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Finance","South West (England)","Plymouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Finance","South West (England)","Wiltshire","20","[c]","34690","26400"
"Leaver Dept.","2022","40-49","Finance","Unknown","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Finance","Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Finance","Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Finance","West Midlands (England)","Birmingham","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Finance","West Midlands (England)","Coventry","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Finance","West Midlands (England)","Shropshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Finance","West Midlands (England)","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Finance","Yorkshire and The Humber","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Finance","Yorkshire and The Humber","Leeds","30","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Finance","Yorkshire and The Humber","Sheffield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Finance","Yorkshire and The Humber","York","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Geography","East of England","Suffolk CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Geography","Wales","Isle of Anglesey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Geography","Yorkshire and The Humber","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Human Resources","East Midlands (England)","North Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Human Resources","East Midlands (England)","Nottingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Human Resources","East of England","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Human Resources","East of England","Hertfordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Human Resources","East of England","Suffolk CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Human Resources","London","Barnet","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Human Resources","London","Bromley","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Human Resources","London","Croydon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Human Resources","London","Lambeth","25","[c]","42680","33330"
"Leaver Dept.","2022","40-49","Human Resources","London","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Human Resources","London","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Human Resources","London","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Human Resources","London","Westminster","15","[c]","61040","58110"
"Leaver Dept.","2022","40-49","Human Resources","North East (England)","Darlington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Human Resources","North East (England)","Sunderland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Human Resources","North East (England)","Tyneside","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Human Resources","North West (England)","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Human Resources","North West (England)","Greater Manchester North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Human Resources","North West (England)","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Human Resources","North West (England)","Liverpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Human Resources","North West (England)","Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Human Resources","North West (England)","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Human Resources","North West (England)","Sefton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Human Resources","North West (England)","Warrington","[c]","[c]","[c]","[c]"
