"Status","Year","Parent_department","Region_ITL3","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Office of the Secretary of State for Scotland","Westminster","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Scotland","Westminster","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Scotland","Westminster","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Scotland","Westminster","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Wales","Cardiff and Vale of Glamorgan","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Wales","Cardiff and Vale of Glamorgan","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Wales","Cardiff and Vale of Glamorgan","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Wales","Westminster","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Wales","Westminster","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Wales","Westminster","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Wales","Westminster","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Wales","Westminster","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government","Aberdeen City and Aberdeenshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government","Aberdeen City and Aberdeenshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government","Angus and Dundee City","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government","City of Edinburgh","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government","City of Edinburgh","Outside London","AO","15","[c]","23790","23780"
"Leaver Dept.","2022","Scottish Government","City of Edinburgh","Outside London","EO","10","[c]","30000","30690"
"Leaver Dept.","2022","Scottish Government","City of Edinburgh","Outside London","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government","City of Edinburgh","Outside London","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government","City of Edinburgh","Outside London","HEO","10","[c]","35830","36280"
"Leaver Dept.","2022","Scottish Government","City of Edinburgh","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government","City of Edinburgh","Outside London","SEO","10","[c]","44820","46280"
"Leaver Dept.","2022","Scottish Government","Dumfries and Galloway","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government","Dumfries and Galloway","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government","Dumfries and Galloway","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government","East Ayrshire and North Ayrshire mainland","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government","Falkirk","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government","Falkirk","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government","Glasgow City","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government","Glasgow City","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government","Glasgow City","Outside London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government","Glasgow City","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government","Glasgow City","Outside London","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government","Glasgow City","Outside London","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government","Perth and Kinross, and Stirling","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government","Perth and Kinross, and Stirling","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government","Scottish Borders","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government","Scottish Borders","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government","Scottish Borders","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government","South Lanarkshire","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government","South Lanarkshire","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government","South Lanarkshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government","Unknown","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government","Unknown","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government","West Lothian","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government","West Lothian","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The National Archives","Hounslow and Richmond upon Thames","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The National Archives","Hounslow and Richmond upon Thames","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The National Archives","Hounslow and Richmond upon Thames","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Export Finance","Westminster","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Export Finance","Westminster","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Export Finance","Westminster","London","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Export Finance","Westminster","London","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","City of Edinburgh","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","Monmouthshire and Newport","Outside London","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","Monmouthshire and Newport","Outside London","EO","15","[c]","24320","23630"
"Leaver Dept.","2022","UK Statistics Authority","Monmouthshire and Newport","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","Monmouthshire and Newport","Outside London","G7","20","[c]","51300","50210"
"Leaver Dept.","2022","UK Statistics Authority","Monmouthshire and Newport","Outside London","HEO","35","[c]","30530","29540"
"Leaver Dept.","2022","UK Statistics Authority","Monmouthshire and Newport","Outside London","SEO","25","[c]","37430","36900"
"Leaver Dept.","2022","UK Statistics Authority","South Hampshire","Outside London","AA","10","[c]","21260","20100"
"Leaver Dept.","2022","UK Statistics Authority","South Hampshire","Outside London","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","South Hampshire","Outside London","EO","15","[c]","23880","23630"
"Leaver Dept.","2022","UK Statistics Authority","South Hampshire","Outside London","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","South Hampshire","Outside London","HEO","25","[c]","30030","30210"
"Leaver Dept.","2022","UK Statistics Authority","South Hampshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","South Hampshire","Outside London","SEO","10","[c]","37720","36840"
"Leaver Dept.","2022","UK Statistics Authority","South Lanarkshire","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","South Lanarkshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","Westminster","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","Westminster","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","Westminster","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","Westminster","London","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","Westminster","London","HEO","25","[c]","32230","32540"
"Leaver Dept.","2022","UK Statistics Authority","Westminster","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","Westminster","London","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Water Services Regulation Authority","Birmingham","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Water Services Regulation Authority","Birmingham","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Welsh Government","Cardiff and Vale of Glamorgan","Outside London","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Welsh Government","Cardiff and Vale of Glamorgan","Outside London","EO","10","[c]","27450","27400"
"Leaver Dept.","2022","Welsh Government","Cardiff and Vale of Glamorgan","Outside London","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Welsh Government","Cardiff and Vale of Glamorgan","Outside London","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Welsh Government","Cardiff and Vale of Glamorgan","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Welsh Government","Cardiff and Vale of Glamorgan","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Welsh Government","Central Valleys","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Welsh Government","Central Valleys","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Welsh Government","Central Valleys","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Welsh Government","Central Valleys","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Welsh Government","Central Valleys","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Welsh Government","Conwy and Denbighshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Welsh Government","Gwent Valleys","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Welsh Government","South West Wales","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Welsh Government","South West Wales","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Welsh Government","South West Wales","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Welsh Government","South West Wales","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Welsh Government","Swansea","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","Berkshire","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","Berkshire","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","Berkshire","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","Berkshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","Bexley and Greenwich","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","Birmingham","Outside London","AO","15","[c]","20700","20500"
"New entrant CS","2022","Attorney General's Departments","Birmingham","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","Birmingham","Outside London","G7","10","[c]","48880","48080"
"New entrant CS","2022","Attorney General's Departments","Birmingham","Outside London","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","Brighton and Hove","Outside London","AO","15","[c]","22800","23770"
"New entrant CS","2022","Attorney General's Departments","Brighton and Hove","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","Brighton and Hove","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","Bristol, City of","Outside London","AO","10","[c]","20740","21350"
"New entrant CS","2022","Attorney General's Departments","Bristol, City of","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","Bristol, City of","Outside London","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","Bristol, City of","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","Bristol, City of","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","Cambridgeshire CC","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","Cambridgeshire CC","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","Cambridgeshire CC","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","Camden and City of London","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","Cardiff and Vale of Glamorgan","Outside London","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","Cardiff and Vale of Glamorgan","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","Cardiff and Vale of Glamorgan","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","Cardiff and Vale of Glamorgan","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","Cornwall and Isles of Scilly","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","Cornwall and Isles of Scilly","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","Croydon","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","Croydon","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","Croydon","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","Devon CC","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","Devon CC","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","Devon CC","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","Devon CC","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","East Cumbria","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","East Cumbria","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","East Kent","Outside London","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","East Kent","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","East Kent","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","East Kent","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","East Kent","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","Flintshire and Wrexham","Outside London","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","Flintshire and Wrexham","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","Flintshire and Wrexham","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","Flintshire and Wrexham","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","Harrow and Hillingdon","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","Heart of Essex","Outside London","AO","10","[c]","22000","21250"
"New entrant CS","2022","Attorney General's Departments","Heart of Essex","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","Heart of Essex","Outside London","G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","Heart of Essex","Outside London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","Hertfordshire CC","Outside London","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","Hertfordshire CC","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","Hertfordshire CC","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","Hertfordshire CC","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","Hounslow and Richmond upon Thames","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","Kingston upon Hull, City of","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","Kingston upon Hull, City of","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","Kingston upon Hull, City of","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","Kingston upon Hull, City of","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","Leeds","Outside London","AO","15","[c]","21100","22200"
"New entrant CS","2022","Attorney General's Departments","Leeds","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","Leeds","Outside London","G7","10","[c]","49220","48530"
"New entrant CS","2022","Attorney General's Departments","Leeds","Outside London","HEO","10","[c]","39970","38000"
"New entrant CS","2022","Attorney General's Departments","Leicester","Outside London","AO","10","[c]","20420","19740"
"New entrant CS","2022","Attorney General's Departments","Leicester","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","Leicester","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","Leicester","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","Leicester","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","Lewisham and Southwark","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","Lincolnshire CC","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","Liverpool","Outside London","AO","20","[c]","20370","18990"
"New entrant CS","2022","Attorney General's Departments","Liverpool","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","Liverpool","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","Liverpool","Outside London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","Manchester","Outside London","AO","10","[c]","20410","20500"
"New entrant CS","2022","Attorney General's Departments","Manchester","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","Manchester","Outside London","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","Manchester","Outside London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","Manchester","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","Merton, Kingston upon Thames and Sutton","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","Mid Kent","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","Mid Lancashire","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","Mid Lancashire","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","Mid Lancashire","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","Mid Lancashire","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","Norwich and East Norfolk","Outside London","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","Norwich and East Norfolk","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","Norwich and East Norfolk","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","Nottingham","Outside London","AO","20","[c]","20420","18990"
"New entrant CS","2022","Attorney General's Departments","Nottingham","Outside London","EO","15","[c]","25480","25480"
"New entrant CS","2022","Attorney General's Departments","Nottingham","Outside London","G7","10","[c]","48080","48080"
"New entrant CS","2022","Attorney General's Departments","Nottingham","Outside London","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","Portsmouth","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","Portsmouth","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","Portsmouth","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","Redbridge and Waltham Forest","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","Sheffield","Outside London","AO","10","[c]","21110","22200"
"New entrant CS","2022","Attorney General's Departments","Sheffield","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","Sheffield","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","Sheffield","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","South Hampshire","Outside London","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","South Hampshire","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","South Hampshire","Outside London","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","South Hampshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","Stoke-on-Trent","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","Stoke-on-Trent","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","Stoke-on-Trent","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","Stoke-on-Trent","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","Swansea","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","Swansea","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","Swansea","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","Swansea","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","Tyneside","Outside London","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","Tyneside","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","Tyneside","Outside London","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","Tyneside","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","Tyneside","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","Wakefield","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","Wakefield","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","Warrington","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","West Northamptonshire","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","West Surrey","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","West Surrey","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","West Surrey","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","Westminster","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","Westminster","London","AO","85","[c]","22020","21250"
"New entrant CS","2022","Attorney General's Departments","Westminster","London","EO","175","[c]","27290","26950"
"New entrant CS","2022","Attorney General's Departments","Westminster","London","G6","25","[c]","66030","63730"
"New entrant CS","2022","Attorney General's Departments","Westminster","London","G7","155","[c]","51990","50500"
"New entrant CS","2022","Attorney General's Departments","Westminster","London","HEO","70","[c]","40210","43920"
"New entrant CS","2022","Attorney General's Departments","Westminster","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","Westminster","London","SEO","10","[c]","39350","39750"
"New entrant CS","2022","Attorney General's Departments","Wiltshire","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","York","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","York","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","York","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","York","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","York","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Belfast","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Berkshire","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Berkshire","Outside London","HEO","10","[c]","28000","28000"
"New entrant CS","2022","Cabinet Office","Birmingham","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Birmingham","Outside London","EO","10","[c]","24590","24100"
"New entrant CS","2022","Cabinet Office","Birmingham","Outside London","G6","5","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Birmingham","Outside London","G7","15","[c]","59340","57000"
"New entrant CS","2022","Cabinet Office","Birmingham","Outside London","HEO","25","[c]","29690","28000"
"New entrant CS","2022","Cabinet Office","Birmingham","Outside London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Birmingham","Outside London","SEO","15","[c]","38720","37810"
"New entrant CS","2022","Cabinet Office","Blackpool","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Bradford","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Bristol, City of","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Bristol, City of","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Bristol, City of","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Bristol, City of","Outside London","G7","10","[c]","53440","49700"
