"Status","Year","Ethnicity","Parent_department","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Other ethnicity","Office for Standards in Education, Children's Services and Skills","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office for Standards in Education, Children's Services and Skills","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office for Standards in Education, Children's Services and Skills","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office for Standards in Education, Children's Services and Skills","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office for Standards in Education, Children's Services and Skills","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office for Standards in Education, Children's Services and Skills","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office for Standards in Education, Children's Services and Skills","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office for Standards in Education, Children's Services and Skills","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office for Standards in Education, Children's Services and Skills","G7","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Office for Standards in Education, Children's Services and Skills","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office for Standards in Education, Children's Services and Skills","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office for Standards in Education, Children's Services and Skills","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office for Standards in Education, Children's Services and Skills","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office for Standards in Education, Children's Services and Skills","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office for Standards in Education, Children's Services and Skills","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office for Standards in Education, Children's Services and Skills","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office for Standards in Education, Children's Services and Skills","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office for Standards in Education, Children's Services and Skills","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office for Standards in Education, Children's Services and Skills","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office for Standards in Education, Children's Services and Skills","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office for Standards in Education, Children's Services and Skills","SEO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Office for Standards in Education, Children's Services and Skills","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office for Standards in Education, Children's Services and Skills","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office for Standards in Education, Children's Services and Skills","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office of Gas and Electricity Markets","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office of Gas and Electricity Markets","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office of Gas and Electricity Markets","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office of Gas and Electricity Markets","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office of Gas and Electricity Markets","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office of Gas and Electricity Markets","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office of Gas and Electricity Markets","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office of Gas and Electricity Markets","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office of Gas and Electricity Markets","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office of Gas and Electricity Markets","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office of Gas and Electricity Markets","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office of Gas and Electricity Markets","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office of Gas and Electricity Markets","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office of Gas and Electricity Markets","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office of Gas and Electricity Markets","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office of Gas and Electricity Markets","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office of Gas and Electricity Markets","HEO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Office of Gas and Electricity Markets","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office of Gas and Electricity Markets","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office of Gas and Electricity Markets","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office of Gas and Electricity Markets","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office of Gas and Electricity Markets","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office of Gas and Electricity Markets","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office of Gas and Electricity Markets","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office of Gas and Electricity Markets","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office of Gas and Electricity Markets","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office of Gas and Electricity Markets","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office of Gas and Electricity Markets","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office of Qualifications and Examinations Regulation","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office of Qualifications and Examinations Regulation","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office of Qualifications and Examinations Regulation","AA","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office of Qualifications and Examinations Regulation","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office of Qualifications and Examinations Regulation","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office of Qualifications and Examinations Regulation","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office of Qualifications and Examinations Regulation","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office of Qualifications and Examinations Regulation","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office of Qualifications and Examinations Regulation","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office of Qualifications and Examinations Regulation","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office of Qualifications and Examinations Regulation","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office of Qualifications and Examinations Regulation","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office of Qualifications and Examinations Regulation","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office of Qualifications and Examinations Regulation","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office of Qualifications and Examinations Regulation","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office of Qualifications and Examinations Regulation","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office of Qualifications and Examinations Regulation","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office of Qualifications and Examinations Regulation","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office of Qualifications and Examinations Regulation","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office of Qualifications and Examinations Regulation","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office of Qualifications and Examinations Regulation","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office of Qualifications and Examinations Regulation","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office of Qualifications and Examinations Regulation","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office of Qualifications and Examinations Regulation","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office of Qualifications and Examinations Regulation","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office of Qualifications and Examinations Regulation","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office of Qualifications and Examinations Regulation","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office of Qualifications and Examinations Regulation","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office of Rail and Road","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office of Rail and Road","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office of Rail and Road","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office of Rail and Road","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office of Rail and Road","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office of Rail and Road","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office of Rail and Road","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office of Rail and Road","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office of Rail and Road","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office of Rail and Road","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office of Rail and Road","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office of Rail and Road","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office of Rail and Road","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office of Rail and Road","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office of Rail and Road","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office of Rail and Road","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office of Rail and Road","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office of Rail and Road","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office of Rail and Road","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office of Rail and Road","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office of Rail and Road","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office of Rail and Road","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office of Rail and Road","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office of Rail and Road","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office of Rail and Road","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office of Rail and Road","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office of Rail and Road","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office of Rail and Road","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office of the Secretary of State for Scotland","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office of the Secretary of State for Scotland","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office of the Secretary of State for Scotland","AA","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office of the Secretary of State for Scotland","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office of the Secretary of State for Scotland","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office of the Secretary of State for Scotland","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office of the Secretary of State for Scotland","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office of the Secretary of State for Scotland","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office of the Secretary of State for Scotland","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office of the Secretary of State for Scotland","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office of the Secretary of State for Scotland","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office of the Secretary of State for Scotland","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office of the Secretary of State for Scotland","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office of the Secretary of State for Scotland","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office of the Secretary of State for Scotland","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office of the Secretary of State for Scotland","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office of the Secretary of State for Scotland","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office of the Secretary of State for Scotland","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office of the Secretary of State for Scotland","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office of the Secretary of State for Scotland","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office of the Secretary of State for Scotland","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office of the Secretary of State for Scotland","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office of the Secretary of State for Scotland","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office of the Secretary of State for Scotland","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office of the Secretary of State for Scotland","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office of the Secretary of State for Scotland","SCS level","LGBO","[c]","[c]","[c]","[c]"
