"Status","Year","Organisation","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Defence Science and Technology Laboratory","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Defence Science and Technology Laboratory","G6/G7","30","[c]","53010","48090"
"Leaver Dept.","2022","Defence Science and Technology Laboratory","SEO/HEO","35","[c]","32880","29230"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","EO","45","[c]","27300","27680"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","G6/G7","215","[c]","56110","53600"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","SCS level","35","[c]","87360","80120"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","SEO/HEO","280","[c]","36060","34730"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","EO","15","[c]","27560","26180"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","G6/G7","75","[c]","56370","55650"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","SCS level","15","[c]","73730","73500"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","SEO/HEO","100","[c]","35010","34020"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education (excl. agencies)","EO","55","[c]","26900","26000"
"Leaver Dept.","2022","Department for Education (excl. agencies)","G6/G7","135","[c]","55800","53810"
"Leaver Dept.","2022","Department for Education (excl. agencies)","SCS level","20","[c]","84460","75690"
"Leaver Dept.","2022","Department for Education (excl. agencies)","SEO/HEO","215","[c]","36280","36500"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","EO","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","G6/G7","95","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","SEO/HEO","240","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","EO","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","G6/G7","65","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","SEO/HEO","125","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","EO","45","[c]","27310","27850"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","G6/G7","95","[c]","55770","53130"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","SCS level","10","[c]","76500","75910"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","SEO/HEO","155","[c]","35410","33650"
"Leaver Dept.","2022","Department for Transport (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport (excl. agencies)","EO","45","[c]","29620","30270"
"Leaver Dept.","2022","Department for Transport (excl. agencies)","G6/G7","90","[c]","57160","54760"
"Leaver Dept.","2022","Department for Transport (excl. agencies)","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport (excl. agencies)","SEO/HEO","160","[c]","37960","35430"
"Leaver Dept.","2022","Department for Transport (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","AA/AO","510","[c]","21360","21260"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","EO","1860","[c]","28190","27570"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","G6/G7","130","[c]","56380","54070"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","SCS level","20","[c]","95610","84860"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","SEO/HEO","525","[c]","34760","34190"
"Leaver Dept.","2022","Department of Health and Social Care (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care (excl. agencies)","EO","170","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care (excl. agencies)","G6/G7","420","[c]","59090","54260"
"Leaver Dept.","2022","Department of Health and Social Care (excl. agencies)","SCS level","85","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care (excl. agencies)","SEO/HEO","535","[c]","36950","40410"
"Leaver Dept.","2022","Department of Health and Social Care (excl. agencies)","Unknown","90","[c]","[c]","[c]"
"Leaver Dept.","2022","Disclosure Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Disclosure Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Driver and Vehicle Licensing Agency","AA/AO","60","[c]","21250","21840"
"Leaver Dept.","2022","Driver and Vehicle Licensing Agency","EO","30","[c]","26820","26470"
"Leaver Dept.","2022","Driver and Vehicle Licensing Agency","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Driver and Vehicle Licensing Agency","SEO/HEO","55","[c]","35720","33350"
"Leaver Dept.","2022","Driver and Vehicle Standards Agency","AA/AO","30","[c]","22150","21840"
"Leaver Dept.","2022","Driver and Vehicle Standards Agency","EO","45","[c]","27270","26470"
"Leaver Dept.","2022","Driver and Vehicle Standards Agency","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Driver and Vehicle Standards Agency","SEO/HEO","55","[c]","35400","33230"
"Leaver Dept.","2022","Education and Skills Funding Agency","EO","15","[c]","25350","25000"
"Leaver Dept.","2022","Education and Skills Funding Agency","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Education and Skills Funding Agency","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Education and Skills Funding Agency","SEO/HEO","35","[c]","35610","36780"
"Leaver Dept.","2022","Estyn","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Estyn","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","FCDO Services","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","FCDO Services","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","G6/G7","15","[c]","61270","56440"
"Leaver Dept.","2022","Food Standards Agency","SEO/HEO","45","[c]","37100","37910"
"Leaver Dept.","2022","Food Standards Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office (excl. agencies)","AA/AO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office (excl. agencies)","EO","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office (excl. agencies)","G6/G7","155","[c]","54220","52430"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office (excl. agencies)","SCS level","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office (excl. agencies)","SEO/HEO","185","[c]","37430","38500"
"Leaver Dept.","2022","Forestry and Land Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Forestry and Land Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Forestry and Land Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Forestry and Land Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Government Actuary's Department","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Government Actuary's Department","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Government Actuary's Department","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Government Internal Audit Agency","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Government Internal Audit Agency","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Government Internal Audit Agency","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Government Legal Department","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Government Legal Department","EO","25","[c]","27430","27350"
"Leaver Dept.","2022","Government Legal Department","G6/G7","50","[c]","58690","52650"
"Leaver Dept.","2022","Government Legal Department","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Government Legal Department","SEO/HEO","15","[c]","33670","31670"
"Leaver Dept.","2022","Government Property Agency","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Government Property Agency","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Government Property Agency","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Government Property Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Health and Safety Executive","AA/AO","10","[c]","20640","20480"
"Leaver Dept.","2022","Health and Safety Executive","EO","10","[c]","27210","26410"
"Leaver Dept.","2022","Health and Safety Executive","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Health and Safety Executive","SEO/HEO","40","[c]","40170","40800"
"Leaver Dept.","2022","HM Courts and Tribunals Service","AA/AO","305","[c]","20820","20970"
"Leaver Dept.","2022","HM Courts and Tribunals Service","EO","100","[c]","25310","25120"
"Leaver Dept.","2022","HM Courts and Tribunals Service","G6/G7","20","[c]","56740","58130"
"Leaver Dept.","2022","HM Courts and Tribunals Service","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Courts and Tribunals Service","SEO/HEO","105","[c]","34640","34260"
"Leaver Dept.","2022","HM Courts and Tribunals Service","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Crown Prosecution Service Inspectorate","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Crown Prosecution Service Inspectorate","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Crown Prosecution Service Inspectorate","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Prison and Probation Service","AA/AO","220","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Prison and Probation Service","EO","65","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Prison and Probation Service","G6/G7","20","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Prison and Probation Service","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Prison and Probation Service","SEO/HEO","135","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Prison and Probation Service","Unknown","125","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","AA/AO","570","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","EO","255","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","G6/G7","130","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","SCS level","15","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","SEO/HEO","305","[c]","36170","33370"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Unknown","65","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury (excl. agencies)","EO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury (excl. agencies)","G6/G7","60","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury (excl. agencies)","SCS level","15","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury (excl. agencies)","SEO/HEO","90","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","AA/AO","170","[c]","22120","21680"
"Leaver Dept.","2022","Home Office","EO","535","[c]","26370","25210"
"Leaver Dept.","2022","Home Office","G6/G7","205","[c]","61150","57740"
"Leaver Dept.","2022","Home Office","SCS level","25","[c]","96110","91080"
"Leaver Dept.","2022","Home Office","SEO/HEO","455","[c]","37140","36590"
"Leaver Dept.","2022","Home Office","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Institute for Apprenticeships and Technical Education","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Institute for Apprenticeships and Technical Education","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Institute for Apprenticeships and Technical Education","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Intellectual Property Office","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intellectual Property Office","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Intellectual Property Office","G6/G7","10","[c]","61810","60220"
"Leaver Dept.","2022","Intellectual Property Office","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intellectual Property Office","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal Aid Agency","AA/AO","15","[c]","20360","20370"
"Leaver Dept.","2022","Legal Aid Agency","EO","15","[c]","24550","25120"
"Leaver Dept.","2022","Legal Aid Agency","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal Aid Agency","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal Aid Agency","SEO/HEO","10","[c]","32200","31700"
"Leaver Dept.","2022","Maritime and Coastguard Agency","AA/AO","20","[c]","23770","21840"
"Leaver Dept.","2022","Maritime and Coastguard Agency","EO","10","[c]","27050","26470"
"Leaver Dept.","2022","Maritime and Coastguard Agency","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Maritime and Coastguard Agency","SEO/HEO","15","[c]","36690","38690"
"Leaver Dept.","2022","Medicines and Healthcare Products Regulatory Agency","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicines and Healthcare Products Regulatory Agency","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicines and Healthcare Products Regulatory Agency","SEO/HEO","20","[c]","35980","33090"
"Leaver Dept.","2022","Met Office","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Met Office","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Met Office","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","AA/AO","130","[c]","21980","21170"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","EO","110","[c]","28110","26670"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","G6/G7","60","[c]","61440","59730"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","SCS level","20","[c]","87870","80760"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","SEO/HEO","255","[c]","39570","40580"
"Leaver Dept.","2022","Ministry of Justice (excl. agencies)","AA/AO","25","[c]","22050","22680"
"Leaver Dept.","2022","Ministry of Justice (excl. agencies)","EO","55","[c]","26790","26410"
"Leaver Dept.","2022","Ministry of Justice (excl. agencies)","G6/G7","75","[c]","56900","54850"
"Leaver Dept.","2022","Ministry of Justice (excl. agencies)","SCS level","15","[c]","86560","79760"
"Leaver Dept.","2022","Ministry of Justice (excl. agencies)","SEO/HEO","255","[c]","37350","36800"
"Leaver Dept.","2022","Ministry of Justice (excl. agencies)","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","EO","35","[c]","33420","32770"
"Leaver Dept.","2022","National Crime Agency","G6/G7","15","[c]","64760","63520"
"Leaver Dept.","2022","National Crime Agency","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","SEO/HEO","45","[c]","42990","43710"
"Leaver Dept.","2022","National Infrastructure Commission","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Infrastructure Commission","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Infrastructure Commission","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Records of Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Records of Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Savings and Investments","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland Office","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland Office","G6/G7","10","[c]","55090","52850"
"Leaver Dept.","2022","Northern Ireland Office","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland Office","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Office for Budget Responsibility","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office for Budget Responsibility","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office for Standards in Education, Children's Services and Skills","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office for Standards in Education, Children's Services and Skills","EO","10","[c]","26310","25880"
"Leaver Dept.","2022","Office for Standards in Education, Children's Services and Skills","G6/G7","10","[c]","68930","69390"
"Leaver Dept.","2022","Office for Standards in Education, Children's Services and Skills","SEO/HEO","30","[c]","37600","38340"
"Leaver Dept.","2022","Office of Gas and Electricity Markets","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Gas and Electricity Markets","EO","40","[c]","25100","25560"
"Leaver Dept.","2022","Office of Gas and Electricity Markets","G6/G7","30","[c]","55800","53110"
"Leaver Dept.","2022","Office of Gas and Electricity Markets","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Gas and Electricity Markets","SEO/HEO","25","[c]","35330","34820"
"Leaver Dept.","2022","Office of Qualifications and Examinations Regulation","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Qualifications and Examinations Regulation","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Qualifications and Examinations Regulation","SEO/HEO","15","[c]","36280","38000"
"Leaver Dept.","2022","Office of Rail and Road","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Rail and Road","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Rail and Road","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Rail and Road","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Public Guardian","AA/AO","70","[c]","20470","20970"
"Leaver Dept.","2022","Office of the Public Guardian","EO","45","[c]","23550","23700"
"Leaver Dept.","2022","Office of the Public Guardian","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Public Guardian","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Public Guardian","SEO/HEO","20","[c]","29910","30450"
"Leaver Dept.","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Wales","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Wales","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Wales","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Wales","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectorate","AA/AO","15","[c]","21410","21520"
"Leaver Dept.","2022","Planning Inspectorate","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectorate","G6/G7","20","[c]","60330","58810"
"Leaver Dept.","2022","Planning Inspectorate","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectorate","SEO/HEO","20","[c]","36610","34860"
"Leaver Dept.","2022","Public Health England","AA/AO","815","[c]","21380","21120"
"Leaver Dept.","2022","Public Health England","EO","900","[c]","25860","26880"
"Leaver Dept.","2022","Public Health England","G6/G7","1735","[c]","58390","54290"
"Leaver Dept.","2022","Public Health England","SCS level","385","[c]","107680","105540"
"Leaver Dept.","2022","Public Health England","SEO/HEO","2650","[c]","36020","36330"
"Leaver Dept.","2022","Public Health England","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Queen Elizabeth II Centre","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Queen Elizabeth II Centre","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Registers of Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Registers of Scotland","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Registers of Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Registers of Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Royal Fleet Auxiliary","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Rural Payments Agency","AA/AO","35","[c]","21130","21300"
"Leaver Dept.","2022","Rural Payments Agency","EO","20","[c]","25280","25190"
"Leaver Dept.","2022","Rural Payments Agency","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Rural Payments Agency","SEO/HEO","20","[c]","33470","30920"
"Leaver Dept.","2022","Scottish Courts and Tribunals Service","AA/AO","15","[c]","23250","23780"
"Leaver Dept.","2022","Scottish Courts and Tribunals Service","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Courts and Tribunals Service","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Courts and Tribunals Service","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Forestry","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Forestry","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Forestry","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Forestry","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government (excl. agencies)","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government (excl. agencies)","SEO/HEO","15","[c]","40650","40810"
"Leaver Dept.","2022","Serious Fraud Office","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Serious Fraud Office","G6/G7","15","[c]","61100","58990"
"Leaver Dept.","2022","Serious Fraud Office","SEO/HEO","20","[c]","36960","35140"
"Leaver Dept.","2022","Social Security Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Social Security Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Social Security Scotland","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Standards and Testing Agency","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Standards and Testing Agency","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Standards and Testing Agency","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Student Awards Agency for Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Student Awards Agency for Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Submarine Delivery Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Submarine Delivery Agency","Unknown","15","[c]","37700","38150"
"Leaver Dept.","2022","Teaching Regulation Agency","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Teaching Regulation Agency","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Teaching Regulation Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","AA/AO","35","[c]","21290","21130"
"Leaver Dept.","2022","The Insolvency Service","EO","15","[c]","25200","24500"
"Leaver Dept.","2022","The Insolvency Service","G6/G7","10","[c]","55780","52530"
"Leaver Dept.","2022","The Insolvency Service","SEO/HEO","25","[c]","35640","34060"
"Leaver Dept.","2022","The National Archives","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The National Archives","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Transport Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Transport Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Export Finance","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Export Finance","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Export Finance","SEO/HEO","10","[c]","39500","41000"
"Leaver Dept.","2022","UK Health Security Agency","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Health Security Agency","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Health Security Agency","G6/G7","15","[c]","56700","53360"
"Leaver Dept.","2022","UK Health Security Agency","SEO/HEO","20","[c]","34910","34950"
"Leaver Dept.","2022","UK Health Security Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Hydrographic Office","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","AA/AO","25","[c]","20570","19860"
"Leaver Dept.","2022","UK Statistics Authority","EO","30","[c]","24340","23630"
"Leaver Dept.","2022","UK Statistics Authority","G6/G7","40","[c]","53550","51900"
"Leaver Dept.","2022","UK Statistics Authority","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","SEO/HEO","130","[c]","33380","32040"
"Leaver Dept.","2022","Valuation Office Agency","AA/AO","25","[c]","21620","22010"
"Leaver Dept.","2022","Valuation Office Agency","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Valuation Office Agency","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Valuation Office Agency","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Valuation Office Agency","SEO/HEO","15","[c]","34880","34430"
"Leaver Dept.","2022","Vehicle Certification Agency","AA/AO","[c]","[c]","[c]","[c]"
