"Status","Year","Organisation","Profession_of_post","Region_ITL2","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Finance","West Wales and The Valleys","Swansea","10","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Human Resources","Bedfordshire and Hertfordshire","Bedford","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Human Resources","Derbyshire and Nottinghamshire","Nottingham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Human Resources","East Anglia","Suffolk CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","5","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Human Resources","Outer London - East and North East","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Human Resources","Shropshire and Staffordshire","Staffordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Knowledge and Information Management","Derbyshire and Nottinghamshire","Nottingham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Knowledge and Information Management","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Operational Delivery","Bedfordshire and Hertfordshire","Bedford","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Operational Delivery","Bedfordshire and Hertfordshire","Central Bedfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Operational Delivery","Bedfordshire and Hertfordshire","Hertfordshire CC","10","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Operational Delivery","Bedfordshire and Hertfordshire","Luton","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","15","[c]","26130","26130"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Operational Delivery","Cheshire","Cheshire East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Operational Delivery","Cheshire","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Operational Delivery","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Operational Delivery","Cumbria","East Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Operational Delivery","Cumbria","West Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Operational Delivery","Derbyshire and Nottinghamshire","Derby","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Operational Delivery","Derbyshire and Nottinghamshire","East Derbyshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Operational Delivery","Derbyshire and Nottinghamshire","North Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Operational Delivery","Derbyshire and Nottinghamshire","Nottingham","5","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Operational Delivery","Derbyshire and Nottinghamshire","South Nottinghamshire","5","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Operational Delivery","Devon","Devon CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Operational Delivery","Devon","Plymouth","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Operational Delivery","Dorset and Somerset","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Operational Delivery","Dorset and Somerset","Dorset","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Operational Delivery","Dorset and Somerset","Somerset CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Operational Delivery","East Anglia","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Operational Delivery","East Anglia","North and West Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Operational Delivery","East Anglia","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Operational Delivery","East Anglia","Peterborough","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Operational Delivery","East Anglia","Suffolk CC","5","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Operational Delivery","East Wales","Cardiff and Vale of Glamorgan","5","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Operational Delivery","East Wales","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Operational Delivery","East Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Operational Delivery","East Wales","Powys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Operational Delivery","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Operational Delivery","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Operational Delivery","Eastern Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Operational Delivery","Eastern Scotland","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Operational Delivery","Eastern Scotland","East Lothian and Midlothian","5","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Operational Delivery","Essex","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Operational Delivery","Essex","Heart of Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Operational Delivery","Essex","Southend-on-Sea","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Operational Delivery","Essex","Thurrock","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","5","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","15","[c]","24140","21840"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Operational Delivery","Greater Manchester","Greater Manchester North East","5","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Operational Delivery","Greater Manchester","Greater Manchester North West","10","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Operational Delivery","Greater Manchester","Greater Manchester South East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Operational Delivery","Greater Manchester","Greater Manchester South West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Operational Delivery","Greater Manchester","Manchester","5","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Operational Delivery","Hampshire and Isle of Wight","Central Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Operational Delivery","Hampshire and Isle of Wight","Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Operational Delivery","Hampshire and Isle of Wight","North Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Operational Delivery","Hampshire and Isle of Wight","Portsmouth","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Operational Delivery","Hampshire and Isle of Wight","South Hampshire","5","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Operational Delivery","Hampshire and Isle of Wight","Southampton","5","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Operational Delivery","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Operational Delivery","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","5","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Operational Delivery","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Operational Delivery","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Operational Delivery","Inner London - East","Haringey and Islington","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Operational Delivery","Inner London - East","Lewisham and Southwark","5","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Operational Delivery","Kent","East Kent","5","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Operational Delivery","Kent","Medway","5","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Operational Delivery","Kent","Mid Kent","5","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Operational Delivery","Kent","West Kent","5","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Operational Delivery","Lancashire","East Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Operational Delivery","Lancashire","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Operational Delivery","Lancashire","Mid Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Operational Delivery","Leicestershire, Rutland and Northamptonshire","Leicester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Operational Delivery","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Operational Delivery","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Operational Delivery","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Operational Delivery","Lincolnshire","Lincolnshire CC","5","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Operational Delivery","Merseyside","East Merseyside","5","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Operational Delivery","Merseyside","Liverpool","10","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Operational Delivery","Merseyside","Wirral","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Operational Delivery","North Eastern Scotland","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Operational Delivery","North Yorkshire","North Yorkshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Operational Delivery","Northumberland, and Tyne and Wear","Northumberland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Operational Delivery","Northumberland, and Tyne and Wear","Tyneside","50","[c]","23350","21840"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Operational Delivery","Outer London - East and North East","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Operational Delivery","Outer London - East and North East","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Operational Delivery","Outer London - East and North East","Enfield","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Operational Delivery","Outer London - East and North East","Redbridge and Waltham Forest","10","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Operational Delivery","Outer London - South","Bromley","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Operational Delivery","Outer London - South","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Operational Delivery","Outer London - West and North West","Barnet","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Operational Delivery","Outer London - West and North West","Harrow and Hillingdon","5","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Operational Delivery","Outer London - West and North West","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Operational Delivery","Shropshire and Staffordshire","Shropshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Operational Delivery","Shropshire and Staffordshire","Staffordshire CC","15","[c]","24000","24240"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Operational Delivery","Shropshire and Staffordshire","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Operational Delivery","Shropshire and Staffordshire","Telford and Wrekin","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Operational Delivery","South Yorkshire","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Operational Delivery","South Yorkshire","Sheffield","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Operational Delivery","Southern Scotland","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Operational Delivery","Southern Scotland","Scottish Borders","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Operational Delivery","Surrey, East and West Sussex","East Surrey","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Operational Delivery","Surrey, East and West Sussex","East Sussex CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Operational Delivery","Surrey, East and West Sussex","West Surrey","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Operational Delivery","Surrey, East and West Sussex","West Sussex (North East)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Operational Delivery","Surrey, East and West Sussex","West Sussex (South West)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Operational Delivery","Tees Valley and Durham","Darlington","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Operational Delivery","Tees Valley and Durham","Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Operational Delivery","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Operational Delivery","Tees Valley and Durham","South Teesside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Operational Delivery","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Operational Delivery","West Central Scotland","Glasgow City","5","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Operational Delivery","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Operational Delivery","West Central Scotland","North Lanarkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Operational Delivery","West Midlands","Birmingham","15","[c]","24980","26130"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Operational Delivery","West Midlands","Dudley","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Operational Delivery","West Midlands","Sandwell","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Operational Delivery","West Midlands","Wolverhampton","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Operational Delivery","West Wales and The Valleys","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Operational Delivery","West Wales and The Valleys","Gwynedd","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Operational Delivery","West Wales and The Valleys","South West Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Operational Delivery","West Wales and The Valleys","Swansea","35","[c]","22400","21840"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Operational Delivery","West Yorkshire","Bradford","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Operational Delivery","West Yorkshire","Leeds","40","[c]","22310","21840"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Operational Delivery","West Yorkshire","Wakefield","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Operational Research","Derbyshire and Nottinghamshire","Nottingham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Operational Research","East Anglia","Suffolk CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Operational Research","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Other","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Other","Surrey, East and West Sussex","West Sussex (South West)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Policy","Derbyshire and Nottinghamshire","Nottingham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Policy","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Policy","Northumberland, and Tyne and Wear","Sunderland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Project Delivery","Derbyshire and Nottinghamshire","Nottingham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Property","Derbyshire and Nottinghamshire","Nottingham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Property","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Property","Northumberland, and Tyne and Wear","Tyneside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Education and Skills Funding Agency","Digital, Data and Technology","Inner London - West","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Education and Skills Funding Agency","Digital, Data and Technology","West Midlands","Coventry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Education and Skills Funding Agency","Finance","Derbyshire and Nottinghamshire","Nottingham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Education and Skills Funding Agency","Finance","East Anglia","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Education and Skills Funding Agency","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","15","[c]","32890","29360"
"New entrant CS","2022","Education and Skills Funding Agency","Finance","Greater Manchester","Manchester","15","[c]","37040","32930"
"New entrant CS","2022","Education and Skills Funding Agency","Finance","Inner London - West","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Education and Skills Funding Agency","Finance","Northumberland, and Tyne and Wear","Tyneside","5","[c]","[c]","[c]"
"New entrant CS","2022","Education and Skills Funding Agency","Finance","South Yorkshire","Sheffield","10","[c]","37180","36500"
"New entrant CS","2022","Education and Skills Funding Agency","Finance","Tees Valley and Durham","Darlington","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Education and Skills Funding Agency","Finance","West Midlands","Coventry","30","[c]","36220","30830"
"New entrant CS","2022","Education and Skills Funding Agency","Finance","West Yorkshire","Leeds","5","[c]","[c]","[c]"
"New entrant CS","2022","Education and Skills Funding Agency","Operational Delivery","Derbyshire and Nottinghamshire","Nottingham","5","[c]","[c]","[c]"
"New entrant CS","2022","Education and Skills Funding Agency","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","10","[c]","34380","30750"
"New entrant CS","2022","Education and Skills Funding Agency","Operational Delivery","Greater Manchester","Manchester","10","[c]","28490","29360"
"New entrant CS","2022","Education and Skills Funding Agency","Operational Delivery","Inner London - West","Westminster","15","[c]","31880","32940"
"New entrant CS","2022","Education and Skills Funding Agency","Operational Delivery","Outer London - South","Croydon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Education and Skills Funding Agency","Operational Delivery","South Yorkshire","Sheffield","10","[c]","32550","36500"
"New entrant CS","2022","Education and Skills Funding Agency","Operational Delivery","Tees Valley and Durham","Darlington","5","[c]","[c]","[c]"
"New entrant CS","2022","Education and Skills Funding Agency","Operational Delivery","West Midlands","Coventry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Education and Skills Funding Agency","Operational Delivery","West Yorkshire","Leeds","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Education and Skills Funding Agency","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Education and Skills Funding Agency","Policy","Greater Manchester","Manchester","5","[c]","[c]","[c]"
"New entrant CS","2022","Education and Skills Funding Agency","Policy","Inner London - West","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Education and Skills Funding Agency","Policy","Northumberland, and Tyne and Wear","Tyneside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Education and Skills Funding Agency","Policy","South Yorkshire","Sheffield","5","[c]","[c]","[c]"
"New entrant CS","2022","Education and Skills Funding Agency","Policy","Tees Valley and Durham","Darlington","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Education and Skills Funding Agency","Policy","West Midlands","Coventry","15","[c]","35290","36500"
"New entrant CS","2022","Education and Skills Funding Agency","Policy","West Yorkshire","Leeds","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Education Scotland","Unknown","Eastern Scotland","Angus and Dundee City","5","[c]","[c]","[c]"
"New entrant CS","2022","Education Scotland","Unknown","Eastern Scotland","West Lothian","5","[c]","[c]","[c]"
"New entrant CS","2022","Education Scotland","Unknown","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Education Scotland","Unknown","North Eastern Scotland","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Education Scotland","Unknown","West Central Scotland","Glasgow City","35","[c]","50680","49860"
"New entrant CS","2022","Estyn","Human Resources","East Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Estyn","Inspector of Education and Training","East Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Estyn","Inspector of Education and Training","West Wales and The Valleys","Central Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Estyn","Inspector of Education and Training","West Wales and The Valleys","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Estyn","Inspector of Education and Training","West Wales and The Valleys","Gwent Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Estyn","Inspector of Education and Training","West Wales and The Valleys","South West Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Estyn","Inspector of Education and Training","West Wales and The Valleys","Swansea","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Estyn","Project Delivery","East Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Commercial","North Yorkshire","York","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Communications","Derbyshire and Nottinghamshire","East Derbyshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Communications","Derbyshire and Nottinghamshire","South and West Derbyshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Communications","East Anglia","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Communications","East Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Communications","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Communications","Greater Manchester","Greater Manchester North East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Communications","Greater Manchester","Greater Manchester South West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Communications","Inner London - West","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Communications","North Yorkshire","York","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Communications","Northern Ireland","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Communications","Northern Ireland","Ards and North Down","[c]","[c]","[c]","[c]"
