"Status","Year","Function_of_post","Region_ITL1","Region_ITL3","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Commercial","London","Hackney and Newham","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","London","Haringey and Islington","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","London","Hounslow and Richmond upon Thames","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","London","Hounslow and Richmond upon Thames","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","London","Lambeth","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","London","Lambeth","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","London","Lewisham and Southwark","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","London","Lewisham and Southwark","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","London","Lewisham and Southwark","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","London","Merton, Kingston upon Thames and Sutton","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","London","Tower Hamlets","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","London","Tower Hamlets","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","London","Tower Hamlets","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","London","Tower Hamlets","SEO/HEO","15","[c]","36710","34260"
"New entrant CS","2022","Commercial","London","Westminster","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","London","Westminster","EO","35","[c]","27680","27270"
"New entrant CS","2022","Commercial","London","Westminster","G6/G7","80","[c]","67500","67880"
"New entrant CS","2022","Commercial","London","Westminster","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","London","Westminster","SEO/HEO","110","[c]","37890","38010"
"New entrant CS","2022","Commercial","North East (England)","Darlington","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","North East (England)","Darlington","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","North East (England)","Darlington","SEO/HEO","10","[c]","34360","36500"
"New entrant CS","2022","Commercial","North East (England)","Durham","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","North East (England)","Durham","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","North East (England)","Northumberland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","North East (England)","Tyneside","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","North East (England)","Tyneside","SEO/HEO","10","[c]","33570","36500"
"New entrant CS","2022","Commercial","North West (England)","Blackburn with Darwen","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","North West (England)","Blackpool","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","North West (England)","East Merseyside","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","North West (England)","East Merseyside","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","North West (England)","Greater Manchester South West","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","North West (England)","Greater Manchester South West","G6/G7","15","[c]","64130","63500"
"New entrant CS","2022","Commercial","North West (England)","Greater Manchester South West","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","North West (England)","Liverpool","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","North West (England)","Liverpool","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","North West (England)","Liverpool","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","North West (England)","Liverpool","SEO/HEO","15","[c]","33900","30420"
"New entrant CS","2022","Commercial","North West (England)","Manchester","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","North West (England)","Manchester","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","North West (England)","Manchester","SEO/HEO","15","[c]","34330","36500"
"New entrant CS","2022","Commercial","North West (England)","Sefton","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","North West (England)","Warrington","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","North West (England)","Warrington","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","North West (England)","West Cumbria","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","North West (England)","West Cumbria","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","North West (England)","Wirral","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Northern Ireland","Belfast","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Northern Ireland","Lisburn and Castlereagh","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Northern Ireland","Lisburn and Castlereagh","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Overseas","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Scotland","City of Edinburgh","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Scotland","City of Edinburgh","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Scotland","City of Edinburgh","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Scotland","Clackmannanshire and Fife","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Scotland","Clackmannanshire and Fife","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Scotland","Clackmannanshire and Fife","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Scotland","Falkirk","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Scotland","Glasgow City","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Scotland","Glasgow City","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Scotland","Glasgow City","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Scotland","Glasgow City","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Scotland","South Lanarkshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","South East (England)","Berkshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","South East (England)","Berkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","South East (England)","Buckinghamshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","South East (England)","Buckinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","South East (England)","Buckinghamshire","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","South East (England)","Central Hampshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","South East (England)","Central Hampshire","EO","15","[c]","25040","26350"
"New entrant CS","2022","Commercial","South East (England)","Central Hampshire","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","South East (England)","Central Hampshire","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","South East (England)","East Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","South East (England)","East Sussex CC","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","South East (England)","Medway","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","South East (England)","Milton Keynes","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","South East (England)","Oxfordshire CC","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","South East (England)","Oxfordshire CC","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","South East (England)","Oxfordshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","South East (England)","Portsmouth","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","South East (England)","South Hampshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","South East (England)","South Hampshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","South East (England)","Southampton","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","South East (England)","Southampton","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","South East (England)","Southampton","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","South East (England)","West Surrey","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","South East (England)","West Surrey","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","South East (England)","West Surrey","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","South East (England)","West Sussex (South West)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","South East (England)","West Sussex (South West)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","30","[c]","24890","26670"
"New entrant CS","2022","Commercial","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","20","[c]","35660","35000"
"New entrant CS","2022","Commercial","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","15","[c]","32980","27500"
"New entrant CS","2022","Commercial","South West (England)","Bristol, City of","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","South West (England)","Bristol, City of","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","South West (England)","Bristol, City of","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","South West (England)","Bristol, City of","SEO/HEO","10","[c]","35870","36500"
"New entrant CS","2022","Commercial","South West (England)","Devon CC","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","South West (England)","Devon CC","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","South West (England)","Devon CC","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","South West (England)","Plymouth","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","South West (England)","Plymouth","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","South West (England)","Somerset CC","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","South West (England)","Somerset CC","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","South West (England)","Somerset CC","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","South West (England)","Wiltshire","AA/AO","10","[c]","19970","21170"
"New entrant CS","2022","Commercial","South West (England)","Wiltshire","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","South West (England)","Wiltshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","South West (England)","Wiltshire","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Unknown","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Unknown","Unknown","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Unknown","Unknown","G6/G7","15","[c]","67650","67750"
"New entrant CS","2022","Commercial","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Unknown","Unknown","SEO/HEO","20","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Wales","Bridgend and Neath Port Talbot","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Wales","Cardiff and Vale of Glamorgan","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Wales","Cardiff and Vale of Glamorgan","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Wales","Monmouthshire and Newport","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Wales","Monmouthshire and Newport","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Wales","Monmouthshire and Newport","SEO/HEO","10","[c]","32960","30510"
"New entrant CS","2022","Commercial","Wales","Swansea","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Wales","Swansea","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Wales","Swansea","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","West Midlands (England)","Birmingham","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","West Midlands (England)","Birmingham","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","West Midlands (England)","Birmingham","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","West Midlands (England)","Coventry","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","West Midlands (England)","Coventry","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","West Midlands (England)","Coventry","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","West Midlands (England)","Solihull","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","West Midlands (England)","Solihull","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","West Midlands (England)","Staffordshire CC","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","West Midlands (England)","Staffordshire CC","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","West Midlands (England)","Staffordshire CC","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","West Midlands (England)","Staffordshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","West Midlands (England)","Stoke-on-Trent","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","West Midlands (England)","Telford and Wrekin","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","West Midlands (England)","Telford and Wrekin","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","West Midlands (England)","Telford and Wrekin","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","West Midlands (England)","Wolverhampton","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","West Midlands (England)","Wolverhampton","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","West Midlands (England)","Wolverhampton","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","West Midlands (England)","Worcestershire CC","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","West Midlands (England)","Worcestershire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Yorkshire and The Humber","Bradford","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Yorkshire and The Humber","East Riding of Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Yorkshire and The Humber","Leeds","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Yorkshire and The Humber","Leeds","EO","10","[c]","25330","25120"
"New entrant CS","2022","Commercial","Yorkshire and The Humber","Leeds","G6/G7","20","[c]","64820","65000"
"New entrant CS","2022","Commercial","Yorkshire and The Humber","Leeds","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Yorkshire and The Humber","Leeds","SEO/HEO","50","[c]","34680","36050"
"New entrant CS","2022","Commercial","Yorkshire and The Humber","North Yorkshire CC","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Yorkshire and The Humber","North Yorkshire CC","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Yorkshire and The Humber","North Yorkshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Yorkshire and The Humber","Sheffield","EO","10","[c]","25000","25000"
"New entrant CS","2022","Commercial","Yorkshire and The Humber","Sheffield","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Yorkshire and The Humber","Sheffield","SEO/HEO","20","[c]","33130","34250"
"New entrant CS","2022","Commercial","Yorkshire and The Humber","Wakefield","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Yorkshire and The Humber","York","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Yorkshire and The Humber","York","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Yorkshire and The Humber","York","SEO/HEO","10","[c]","34940","33950"
"New entrant CS","2022","Communications","East Midlands (England)","East Derbyshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","East Midlands (England)","Nottingham","AA/AO","35","[c]","21160","21250"
"New entrant CS","2022","Communications","East Midlands (England)","Nottingham","EO","160","[c]","26580","26590"
"New entrant CS","2022","Communications","East Midlands (England)","Nottingham","SEO/HEO","25","[c]","33570","33080"
"New entrant CS","2022","Communications","East Midlands (England)","South and West Derbyshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","East of England","Cambridgeshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","East of England","Central Bedfordshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","East of England","Hertfordshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","East of England","Peterborough","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","East of England","Suffolk CC","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","East of England","Suffolk CC","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","London","Barnet","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","London","Barnet","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","London","Camden and City of London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","London","Camden and City of London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","London","Camden and City of London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","London","Camden and City of London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","London","Croydon","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","London","Croydon","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","London","Hounslow and Richmond upon Thames","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","London","Hounslow and Richmond upon Thames","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","London","Lambeth","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","London","Lambeth","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","London","Lambeth","SEO/HEO","10","[c]","36110","32330"
"New entrant CS","2022","Communications","London","Lewisham and Southwark","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","London","Tower Hamlets","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","London","Tower Hamlets","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","London","Tower Hamlets","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Communications","London","Tower Hamlets","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","London","Tower Hamlets","SEO/HEO","15","[c]","39170","40000"
"New entrant CS","2022","Communications","London","Westminster","AA/AO","30","[c]","22850","23170"
"New entrant CS","2022","Communications","London","Westminster","EO","110","[c]","27510","27270"
"New entrant CS","2022","Communications","London","Westminster","G6/G7","50","[c]","57390","54700"
"New entrant CS","2022","Communications","London","Westminster","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","Communications","London","Westminster","SEO/HEO","180","[c]","37400","36660"
"New entrant CS","2022","Communications","London","Westminster","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","North East (England)","Darlington","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","North East (England)","Darlington","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","North East (England)","Darlington","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","North East (England)","Darlington","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","North East (England)","Tyneside","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","North East (England)","Tyneside","EO","95","[c]","26610","26590"
"New entrant CS","2022","Communications","North East (England)","Tyneside","SEO/HEO","25","[c]","33420","33080"
"New entrant CS","2022","Communications","North West (England)","East Merseyside","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","North West (England)","East Merseyside","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","North West (England)","Greater Manchester North East","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","North West (England)","Greater Manchester South West","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","North West (England)","Greater Manchester South West","EO","60","[c]","26610","26590"
"New entrant CS","2022","Communications","North West (England)","Greater Manchester South West","SEO/HEO","15","[c]","33610","33220"
"New entrant CS","2022","Communications","North West (England)","Liverpool","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","North West (England)","Manchester","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","North West (England)","Manchester","EO","75","[c]","26500","26590"
"New entrant CS","2022","Communications","North West (England)","Manchester","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","North West (England)","Manchester","SEO/HEO","10","[c]","35000","33080"
"New entrant CS","2022","Communications","North West (England)","Sefton","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","North West (England)","Sefton","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","North West (England)","Warrington","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Northern Ireland","Antrim and Newtownabbey","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Northern Ireland","Ards and North Down","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Northern Ireland","Belfast","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Northern Ireland","Belfast","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Scotland","City of Edinburgh","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Scotland","City of Edinburgh","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Scotland","City of Edinburgh","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Scotland","City of Edinburgh","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Scotland","Dumfries and Galloway","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Scotland","Glasgow City","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Scotland","Glasgow City","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Communications","South East (England)","Buckinghamshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","South East (England)","Buckinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","South East (England)","Central Hampshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","South East (England)","North Hampshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","South East (England)","Oxfordshire CC","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","South East (England)","Oxfordshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","South East (England)","Portsmouth","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","South East (England)","Southampton","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","South East (England)","West Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","South East (England)","West Sussex (North East)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","South East (England)","West Sussex (South West)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","South West (England)","Bournemouth, Christchurch and Poole","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","South West (England)","Bristol, City of","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","South West (England)","Bristol, City of","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Communications","South West (England)","Cornwall and Isles of Scilly","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","South West (England)","Devon CC","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","South West (England)","Devon CC","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","South West (England)","Dorset","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","South West (England)","Somerset CC","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","South West (England)","Wiltshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","South West (England)","Wiltshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Unknown","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Unknown","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Wales","Cardiff and Vale of Glamorgan","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Wales","Cardiff and Vale of Glamorgan","EO","50","[c]","26600","26590"
"New entrant CS","2022","Communications","Wales","Cardiff and Vale of Glamorgan","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Wales","Cardiff and Vale of Glamorgan","SEO/HEO","20","[c]","32570","33080"
"New entrant CS","2022","Communications","Wales","Swansea","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Wales","Swansea","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Wales","Swansea","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","West Midlands (England)","Birmingham","AA/AO","65","[c]","21250","21250"
"New entrant CS","2022","Communications","West Midlands (England)","Birmingham","EO","125","[c]","26640","26590"
"New entrant CS","2022","Communications","West Midlands (England)","Birmingham","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","West Midlands (England)","Birmingham","SEO/HEO","45","[c]","33000","33080"
