"Status","Year","Function_of_post","Profession_of_post","Region_ITL1","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","No function","Operational Delivery","London","Tower Hamlets","100","[c]","38970","34260"
"Leaver Dept.","2022","No function","Operational Delivery","London","Wandsworth","25","[c]","28570","31060"
"Leaver Dept.","2022","No function","Operational Delivery","London","Westminster","525","[c]","41400","36800"
"Leaver Dept.","2022","No function","Operational Delivery","North East (England)","Darlington","15","[c]","30870","27570"
"Leaver Dept.","2022","No function","Operational Delivery","North East (England)","Durham","45","[c]","27340","27570"
"Leaver Dept.","2022","No function","Operational Delivery","North East (England)","Hartlepool and Stockton-on-Tees","25","[c]","26430","27570"
"Leaver Dept.","2022","No function","Operational Delivery","North East (England)","Northumberland","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Operational Delivery","North East (England)","South Teesside","15","[c]","27100","29010"
"Leaver Dept.","2022","No function","Operational Delivery","North East (England)","Sunderland","45","[c]","28610","27570"
"Leaver Dept.","2022","No function","Operational Delivery","North East (England)","Tyneside","235","[c]","28270","24250"
"Leaver Dept.","2022","No function","Operational Delivery","North West (England)","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Operational Delivery","North West (England)","Blackpool","25","[c]","24890","24020"
"Leaver Dept.","2022","No function","Operational Delivery","North West (England)","Cheshire East","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Operational Delivery","North West (England)","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Operational Delivery","North West (England)","Chorley and West Lancashire","10","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Operational Delivery","North West (England)","East Cumbria","10","[c]","24550","21300"
"Leaver Dept.","2022","No function","Operational Delivery","North West (England)","East Lancashire","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Operational Delivery","North West (England)","East Merseyside","15","[c]","27270","27570"
"Leaver Dept.","2022","No function","Operational Delivery","North West (England)","Greater Manchester North East","30","[c]","28240","27570"
"Leaver Dept.","2022","No function","Operational Delivery","North West (England)","Greater Manchester North West","25","[c]","25070","27570"
"Leaver Dept.","2022","No function","Operational Delivery","North West (England)","Greater Manchester South East","20","[c]","25230","27570"
"Leaver Dept.","2022","No function","Operational Delivery","North West (England)","Greater Manchester South West","35","[c]","24860","22720"
"Leaver Dept.","2022","No function","Operational Delivery","North West (England)","Lancaster and Wyre","10","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Operational Delivery","North West (England)","Liverpool","125","[c]","29450","27570"
"Leaver Dept.","2022","No function","Operational Delivery","North West (England)","Manchester","275","[c]","27800","24600"
"Leaver Dept.","2022","No function","Operational Delivery","North West (England)","Mid Lancashire","40","[c]","26010","23750"
"Leaver Dept.","2022","No function","Operational Delivery","North West (England)","Sefton","45","[c]","31840","27570"
"Leaver Dept.","2022","No function","Operational Delivery","North West (England)","Warrington","25","[c]","32820","28200"
"Leaver Dept.","2022","No function","Operational Delivery","North West (England)","West Cumbria","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Operational Delivery","North West (England)","Wirral","40","[c]","27040","27570"
"Leaver Dept.","2022","No function","Operational Delivery","Northern Ireland","Ards and North Down","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Operational Delivery","Northern Ireland","Belfast","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Operational Delivery","Scotland","Aberdeen City and Aberdeenshire","10","[c]","27640","27570"
"Leaver Dept.","2022","No function","Operational Delivery","Scotland","Angus and Dundee City","80","[c]","24570","22980"
"Leaver Dept.","2022","No function","Operational Delivery","Scotland","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Operational Delivery","Scotland","City of Edinburgh","70","[c]","27780","27570"
"Leaver Dept.","2022","No function","Operational Delivery","Scotland","Clackmannanshire and Fife","20","[c]","25700","27570"
"Leaver Dept.","2022","No function","Operational Delivery","Scotland","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Operational Delivery","Scotland","East Ayrshire and North Ayrshire mainland","10","[c]","27220","27570"
"Leaver Dept.","2022","No function","Operational Delivery","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","15","[c]","27770","27570"
"Leaver Dept.","2022","No function","Operational Delivery","Scotland","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Operational Delivery","Scotland","Falkirk","40","[c]","23830","21260"
"Leaver Dept.","2022","No function","Operational Delivery","Scotland","Glasgow City","165","[c]","26520","27570"
"Leaver Dept.","2022","No function","Operational Delivery","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","10","[c]","29150","27570"
"Leaver Dept.","2022","No function","Operational Delivery","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Operational Delivery","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Operational Delivery","Scotland","North Lanarkshire","40","[c]","24900","26820"
"Leaver Dept.","2022","No function","Operational Delivery","Scotland","Orkney Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Operational Delivery","Scotland","Perth and Kinross, and Stirling","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Operational Delivery","Scotland","Scottish Borders","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Operational Delivery","Scotland","South Ayrshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Operational Delivery","Scotland","South Lanarkshire","15","[c]","29660","27570"
"Leaver Dept.","2022","No function","Operational Delivery","Scotland","West Lothian","10","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Operational Delivery","South East (England)","Berkshire","25","[c]","32840","29290"
"Leaver Dept.","2022","No function","Operational Delivery","South East (England)","Brighton and Hove","10","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Operational Delivery","South East (England)","Buckinghamshire","10","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Operational Delivery","South East (England)","Central Hampshire","10","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Operational Delivery","South East (England)","East Kent","20","[c]","27770","29290"
"Leaver Dept.","2022","No function","Operational Delivery","South East (England)","East Surrey","20","[c]","31190","29290"
"Leaver Dept.","2022","No function","Operational Delivery","South East (England)","East Sussex CC","25","[c]","31550","27570"
"Leaver Dept.","2022","No function","Operational Delivery","South East (England)","Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Operational Delivery","South East (England)","Kent Thames Gateway","15","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Operational Delivery","South East (England)","Medway","15","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Operational Delivery","South East (England)","Mid Kent","40","[c]","44910","49250"
"Leaver Dept.","2022","No function","Operational Delivery","South East (England)","Milton Keynes","10","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Operational Delivery","South East (England)","North Hampshire","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Operational Delivery","South East (England)","Oxfordshire CC","115","[c]","36840","28750"
"Leaver Dept.","2022","No function","Operational Delivery","South East (England)","Portsmouth","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Operational Delivery","South East (England)","South Hampshire","50","[c]","28020","25940"
"Leaver Dept.","2022","No function","Operational Delivery","South East (England)","Southampton","15","[c]","35480","27570"
"Leaver Dept.","2022","No function","Operational Delivery","South East (England)","West Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Operational Delivery","South East (England)","West Surrey","15","[c]","37160","30920"
"Leaver Dept.","2022","No function","Operational Delivery","South East (England)","West Sussex (North East)","20","[c]","31760","27220"
"Leaver Dept.","2022","No function","Operational Delivery","South East (England)","West Sussex (South West)","10","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Operational Delivery","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","20","[c]","34730","27570"
"Leaver Dept.","2022","No function","Operational Delivery","South West (England)","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Operational Delivery","South West (England)","Bristol, City of","175","[c]","33430","27570"
"Leaver Dept.","2022","No function","Operational Delivery","South West (England)","Cornwall and Isles of Scilly","20","[c]","37650","33640"
"Leaver Dept.","2022","No function","Operational Delivery","South West (England)","Devon CC","50","[c]","28440","24250"
"Leaver Dept.","2022","No function","Operational Delivery","South West (England)","Dorset","15","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Operational Delivery","South West (England)","Gloucestershire CC","25","[c]","35750","28870"
"Leaver Dept.","2022","No function","Operational Delivery","South West (England)","Plymouth","15","[c]","28620","27570"
"Leaver Dept.","2022","No function","Operational Delivery","South West (England)","Somerset CC","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Operational Delivery","South West (England)","Swindon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Operational Delivery","South West (England)","Torbay","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Operational Delivery","South West (England)","Wiltshire","305","[c]","35240","29490"
"Leaver Dept.","2022","No function","Operational Delivery","Unknown","Unknown","125","[c]","26520","21840"
"Leaver Dept.","2022","No function","Operational Delivery","Wales","Bridgend and Neath Port Talbot","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Operational Delivery","Wales","Cardiff and Vale of Glamorgan","105","[c]","29790","27570"
"Leaver Dept.","2022","No function","Operational Delivery","Wales","Central Valleys","25","[c]","28100","27570"
"Leaver Dept.","2022","No function","Operational Delivery","Wales","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Operational Delivery","Wales","Flintshire and Wrexham","15","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Operational Delivery","Wales","Gwent Valleys","20","[c]","26770","27570"
"Leaver Dept.","2022","No function","Operational Delivery","Wales","Gwynedd","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Operational Delivery","Wales","Isle of Anglesey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Operational Delivery","Wales","Monmouthshire and Newport","50","[c]","28520","27570"
"Leaver Dept.","2022","No function","Operational Delivery","Wales","Powys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Operational Delivery","Wales","South West Wales","10","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Operational Delivery","Wales","Swansea","30","[c]","26370","25120"
"Leaver Dept.","2022","No function","Operational Delivery","West Midlands (England)","Birmingham","465","[c]","30310","25120"
"Leaver Dept.","2022","No function","Operational Delivery","West Midlands (England)","Coventry","45","[c]","30490","27570"
"Leaver Dept.","2022","No function","Operational Delivery","West Midlands (England)","Dudley","20","[c]","28580","27570"
"Leaver Dept.","2022","No function","Operational Delivery","West Midlands (England)","Sandwell","20","[c]","27510","27570"
"Leaver Dept.","2022","No function","Operational Delivery","West Midlands (England)","Shropshire","10","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Operational Delivery","West Midlands (England)","Solihull","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Operational Delivery","West Midlands (England)","Staffordshire CC","40","[c]","37260","27570"
"Leaver Dept.","2022","No function","Operational Delivery","West Midlands (England)","Stoke-on-Trent","25","[c]","23390","21260"
"Leaver Dept.","2022","No function","Operational Delivery","West Midlands (England)","Telford and Wrekin","10","[c]","28040","27570"
"Leaver Dept.","2022","No function","Operational Delivery","West Midlands (England)","Walsall","15","[c]","25970","27570"
"Leaver Dept.","2022","No function","Operational Delivery","West Midlands (England)","Warwickshire CC","15","[c]","36650","27570"
"Leaver Dept.","2022","No function","Operational Delivery","West Midlands (England)","Wolverhampton","20","[c]","26160","27570"
"Leaver Dept.","2022","No function","Operational Delivery","West Midlands (England)","Worcestershire CC","25","[c]","37390","27570"
"Leaver Dept.","2022","No function","Operational Delivery","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","15","[c]","29800","27570"
"Leaver Dept.","2022","No function","Operational Delivery","Yorkshire and The Humber","Bradford","35","[c]","26140","27570"
"Leaver Dept.","2022","No function","Operational Delivery","Yorkshire and The Humber","Calderdale and Kirklees","25","[c]","30960","27570"
"Leaver Dept.","2022","No function","Operational Delivery","Yorkshire and The Humber","East Riding of Yorkshire","15","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Operational Delivery","Yorkshire and The Humber","Kingston upon Hull, City of","10","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Operational Delivery","Yorkshire and The Humber","Leeds","290","[c]","32430","28590"
"Leaver Dept.","2022","No function","Operational Delivery","Yorkshire and The Humber","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Operational Delivery","Yorkshire and The Humber","North Yorkshire CC","15","[c]","31820","27570"
"Leaver Dept.","2022","No function","Operational Delivery","Yorkshire and The Humber","Sheffield","50","[c]","34250","27570"
"Leaver Dept.","2022","No function","Operational Delivery","Yorkshire and The Humber","Wakefield","10","[c]","34410","33060"
"Leaver Dept.","2022","No function","Operational Delivery","Yorkshire and The Humber","York","35","[c]","37970","32330"
"Leaver Dept.","2022","No function","Operational Research","London","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Operational Research","South East (England)","Central Hampshire","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Operational Research","South West (England)","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Operational Research","Yorkshire and The Humber","Leeds","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Other","East Midlands (England)","Leicester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Other","East Midlands (England)","Nottingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Other","East of England","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Other","East of England","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Other","East of England","Hertfordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Other","East of England","Luton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Other","East of England","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Other","East of England","Peterborough","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Other","East of England","Suffolk CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Other","London","Barnet","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Other","London","Bromley","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Other","London","Croydon","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Other","London","Ealing","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Other","London","Enfield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Other","London","Hackney and Newham","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Other","London","Haringey and Islington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Other","London","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Other","London","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Other","London","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Other","London","Redbridge and Waltham Forest","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Other","London","Tower Hamlets","35","[c]","39160","32960"
"Leaver Dept.","2022","No function","Other","London","Westminster","40","[c]","44920","34550"
"Leaver Dept.","2022","No function","Other","North East (England)","Durham","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Other","North East (England)","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Other","North East (England)","Northumberland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Other","North East (England)","Sunderland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Other","North East (England)","Tyneside","15","[c]","30610","27570"
"Leaver Dept.","2022","No function","Other","North West (England)","Blackpool","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Other","North West (England)","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Other","North West (England)","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Other","North West (England)","East Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Other","North West (England)","Greater Manchester North East","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Other","North West (England)","Greater Manchester North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Other","North West (England)","Greater Manchester South East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Other","North West (England)","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Other","North West (England)","Liverpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Other","North West (England)","Manchester","10","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Other","North West (England)","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Other","North West (England)","Sefton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Other","North West (England)","Warrington","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Other","Scotland","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Other","Scotland","Angus and Dundee City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Other","Scotland","Clackmannanshire and Fife","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Other","Scotland","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Other","Scotland","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Other","Scotland","Falkirk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Other","Scotland","Glasgow City","45","[c]","29790","24650"
"Leaver Dept.","2022","No function","Other","Scotland","North Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Other","Scotland","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Other","Scotland","West Lothian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Other","South East (England)","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Other","South East (England)","East Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Other","South East (England)","East Sussex CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Other","South East (England)","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Other","South East (England)","Southampton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Other","South East (England)","West Surrey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Other","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","25","[c]","32930","33330"
"Leaver Dept.","2022","No function","Other","South West (England)","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Other","South West (England)","Bristol, City of","20","[c]","26850","27570"
"Leaver Dept.","2022","No function","Other","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Other","South West (England)","Devon CC","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Other","South West (England)","Gloucestershire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Other","South West (England)","Somerset CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Other","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Other","Wales","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Other","Wales","Cardiff and Vale of Glamorgan","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Other","Wales","Central Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Other","Wales","Gwent Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Other","Wales","Gwynedd","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Other","Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Other","Wales","South West Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Other","West Midlands (England)","Birmingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Other","West Midlands (England)","Sandwell","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Other","West Midlands (England)","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Other","West Midlands (England)","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Other","West Midlands (England)","Wolverhampton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Other","Yorkshire and The Humber","Bradford","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Other","Yorkshire and The Humber","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Other","Yorkshire and The Humber","Leeds","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Other","Yorkshire and The Humber","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Other","Yorkshire and The Humber","Sheffield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Other","Yorkshire and The Humber","York","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Planning","London","Westminster","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Planning","South West (England)","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Planning Inspectors","North West (England)","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Planning Inspectors","South West (England)","Bristol, City of","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Planning Inspectors","South West (England)","Gloucestershire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Planning Inspectors","Wales","Cardiff and Vale of Glamorgan","10","[c]","41440","33820"
"Leaver Dept.","2022","No function","Planning Inspectors","Wales","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Planning Inspectors","Wales","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Planning Inspectors","Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Planning Inspectors","Wales","South West Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Planning Inspectors","Wales","Swansea","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Policy","East Midlands (England)","Nottingham","10","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Policy","East of England","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Policy","East of England","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Policy","London","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Policy","London","Croydon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Policy","London","Hackney and Newham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Policy","London","Haringey and Islington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Policy","London","Tower Hamlets","15","[c]","55570","52780"
"Leaver Dept.","2022","No function","Policy","London","Westminster","1445","[c]","45850","40220"
"Leaver Dept.","2022","No function","Policy","North East (England)","Darlington","10","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Policy","North East (England)","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Policy","North East (England)","Tyneside","15","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Policy","North West (England)","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Policy","North West (England)","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Policy","North West (England)","Greater Manchester South West","10","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Policy","North West (England)","Manchester","45","[c]","37430","36500"
"Leaver Dept.","2022","No function","Policy","North West (England)","Wirral","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Policy","Northern Ireland","Ards and North Down","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Policy","Northern Ireland","Belfast","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Policy","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Policy","Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Policy","Scotland","Glasgow City","10","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Policy","South East (England)","Berkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Policy","South East (England)","East Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Policy","South East (England)","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Policy","South East (England)","Southampton","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Policy","South East (England)","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Policy","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Policy","South West (England)","Bristol, City of","35","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Policy","South West (England)","Devon CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Policy","South West (England)","Plymouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Policy","Unknown","Unknown","45","[c]","45570","40050"
"Leaver Dept.","2022","No function","Policy","Wales","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Policy","Wales","Cardiff and Vale of Glamorgan","15","[c]","36680","31630"
"Leaver Dept.","2022","No function","Policy","Wales","Monmouthshire and Newport","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Policy","Wales","Swansea","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Policy","West Midlands (England)","Birmingham","25","[c]","39390","36340"
"Leaver Dept.","2022","No function","Policy","West Midlands (England)","Coventry","15","[c]","42100","38000"
"Leaver Dept.","2022","No function","Policy","West Midlands (England)","Warwickshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Policy","West Midlands (England)","Wolverhampton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Policy","West Midlands (England)","Worcestershire CC","20","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Policy","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Policy","Yorkshire and The Humber","Leeds","130","[c]","38570","36340"
"Leaver Dept.","2022","No function","Policy","Yorkshire and The Humber","Sheffield","20","[c]","36990","36730"
"Leaver Dept.","2022","No function","Policy","Yorkshire and The Humber","York","25","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Project Delivery","London","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Project Delivery","London","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Project Delivery","London","Westminster","5","[c]","[c]","[c]"
