"Status","Year","Function_of_post","Profession_of_post","Region_ITL2","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Analysis","Intelligence Analysis","Hampshire and Isle of Wight","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Intelligence Analysis","Hampshire and Isle of Wight","Unknown","5","5","[c]","[c]"
"In post","2022","Analysis","Intelligence Analysis","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Intelligence Analysis","Herefordshire, Worcestershire and Warwickshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Intelligence Analysis","Inner London - East","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Analysis","Intelligence Analysis","Inner London - East","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Intelligence Analysis","Inner London - East","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Intelligence Analysis","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Intelligence Analysis","Inner London - West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Intelligence Analysis","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Intelligence Analysis","Kent","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Intelligence Analysis","Kent","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Intelligence Analysis","Kent","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Intelligence Analysis","Merseyside","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Intelligence Analysis","Merseyside","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Intelligence Analysis","North Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Intelligence Analysis","North Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Intelligence Analysis","South Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Intelligence Analysis","South Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Intelligence Analysis","West Midlands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Intelligence Analysis","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Intelligence Analysis","West Midlands","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Intelligence Analysis","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Intelligence Analysis","West Wales and The Valleys","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Intelligence Analysis","West Wales and The Valleys","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Internal Audit","West Central Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Internal Audit","West Central Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","International Trade","Inner London - West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","International Trade","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Knowledge and Information Management","Devon","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Knowledge and Information Management","Devon","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Knowledge and Information Management","Devon","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Knowledge and Information Management","East Wales","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Analysis","Knowledge and Information Management","East Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Knowledge and Information Management","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Knowledge and Information Management","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Knowledge and Information Management","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Knowledge and Information Management","Greater Manchester","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Knowledge and Information Management","Greater Manchester","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Knowledge and Information Management","Greater Manchester","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Knowledge and Information Management","Hampshire and Isle of Wight","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Knowledge and Information Management","Hampshire and Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Knowledge and Information Management","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Knowledge and Information Management","Inner London - East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Knowledge and Information Management","Inner London - East","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Knowledge and Information Management","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Knowledge and Information Management","Inner London - West","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Analysis","Knowledge and Information Management","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Knowledge and Information Management","Inner London - West","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Knowledge and Information Management","Shropshire and Staffordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Knowledge and Information Management","Shropshire and Staffordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Knowledge and Information Management","Shropshire and Staffordshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Knowledge and Information Management","West Wales and The Valleys","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Knowledge and Information Management","West Wales and The Valleys","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Knowledge and Information Management","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Knowledge and Information Management","West Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Knowledge and Information Management","West Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Knowledge and Information Management","West Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Medicine","Inner London - West","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Analysis","Medicine","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Medicine","Inner London - West","Undeclared","5","5","[c]","[c]"
"In post","2022","Analysis","Medicine","West Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Medicine","West Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Medicine","West Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Delivery","Bedfordshire and Hertfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Delivery","Bedfordshire and Hertfordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Delivery","Cheshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Delivery","Cheshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Delivery","Cumbria","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Analysis","Operational Delivery","Cumbria","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Delivery","Cumbria","Unknown","5","5","[c]","[c]"
"In post","2022","Analysis","Operational Delivery","Derbyshire and Nottinghamshire","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Analysis","Operational Delivery","Derbyshire and Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Delivery","Derbyshire and Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Delivery","Devon","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Analysis","Operational Delivery","Devon","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Delivery","Devon","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Delivery","East Wales","Heterosexual / straight","230","215","32150","30710"
"In post","2022","Analysis","Operational Delivery","East Wales","LGBO","15","15","[c]","[c]"
"In post","2022","Analysis","Operational Delivery","East Wales","Undeclared","15","15","[c]","[c]"
"In post","2022","Analysis","Operational Delivery","East Wales","Unknown","115","110","32510","30710"
"In post","2022","Analysis","Operational Delivery","Eastern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Delivery","Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Analysis","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","5","5","[c]","[c]"
"In post","2022","Analysis","Operational Delivery","Greater Manchester","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Analysis","Operational Delivery","Greater Manchester","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Delivery","Greater Manchester","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Delivery","Hampshire and Isle of Wight","Heterosexual / straight","90","85","32940","30210"
"In post","2022","Analysis","Operational Delivery","Hampshire and Isle of Wight","LGBO","10","10","[c]","[c]"
"In post","2022","Analysis","Operational Delivery","Hampshire and Isle of Wight","Undeclared","5","5","[c]","[c]"
"In post","2022","Analysis","Operational Delivery","Hampshire and Isle of Wight","Unknown","35","35","31000","30210"
"In post","2022","Analysis","Operational Delivery","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Delivery","Herefordshire, Worcestershire and Warwickshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Delivery","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Delivery","Inner London - East","Heterosexual / straight","35","35","44710","42830"
"In post","2022","Analysis","Operational Delivery","Inner London - East","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Delivery","Inner London - East","Undeclared","10","10","[c]","[c]"
"In post","2022","Analysis","Operational Delivery","Inner London - East","Unknown","15","15","[c]","[c]"
"In post","2022","Analysis","Operational Delivery","Inner London - West","Heterosexual / straight","60","55","39580","34440"
"In post","2022","Analysis","Operational Delivery","Inner London - West","LGBO","10","10","[c]","[c]"
"In post","2022","Analysis","Operational Delivery","Inner London - West","Undeclared","15","15","[c]","[c]"
"In post","2022","Analysis","Operational Delivery","Inner London - West","Unknown","25","25","[c]","[c]"
"In post","2022","Analysis","Operational Delivery","Lancashire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Delivery","Lancashire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Delivery","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Delivery","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Delivery","Leicestershire, Rutland and Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Delivery","Leicestershire, Rutland and Northamptonshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Delivery","Merseyside","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Analysis","Operational Delivery","Merseyside","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Delivery","Merseyside","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Delivery","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Delivery","North Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Delivery","North Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Delivery","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Delivery","Northumberland, and Tyne and Wear","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Analysis","Operational Delivery","Northumberland, and Tyne and Wear","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Delivery","Northumberland, and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Delivery","Outer London - South","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Delivery","Outer London - South","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Delivery","Shropshire and Staffordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Delivery","Shropshire and Staffordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Delivery","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Delivery","South Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Delivery","South Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Delivery","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Delivery","Tees Valley and Durham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Delivery","Tees Valley and Durham","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Delivery","West Central Scotland","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Analysis","Operational Delivery","West Central Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Delivery","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Delivery","West Midlands","Heterosexual / straight","[c]","[c]","[c]","[c]"
