"Status","Year","Region_ITL3","Responsibility_level_grouped","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Tyneside","SEO/HEO","HEO","Heterosexual / straight","155","[c]","32180","33080"
"New entrant CS","2022","Tyneside","SEO/HEO","HEO","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","Tyneside","SEO/HEO","HEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Tyneside","SEO/HEO","HEO","Unknown","90","[c]","31110","33080"
"New entrant CS","2022","Tyneside","SEO/HEO","SEO","Heterosexual / straight","85","[c]","37840","37000"
"New entrant CS","2022","Tyneside","SEO/HEO","SEO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Tyneside","SEO/HEO","SEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Tyneside","SEO/HEO","SEO","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","Tyneside","Unknown","Unknown","Heterosexual / straight","130","[c]","28040","26310"
"New entrant CS","2022","Tyneside","Unknown","Unknown","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Tyneside","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Tyneside","Unknown","Unknown","Unknown","45","[c]","28020","27860"
"New entrant CS","2022","Unknown","AA/AO","AA","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","AA/AO","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","AA/AO","AA","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","AA/AO","AO","Heterosexual / straight","50","[c]","21840","21300"
"New entrant CS","2022","Unknown","AA/AO","AO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","AA/AO","AO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","AA/AO","AO","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","EO","EO","Heterosexual / straight","55","[c]","28400","27570"
"New entrant CS","2022","Unknown","EO","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","EO","EO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","EO","EO","Unknown","40","[c]","27100","27500"
"New entrant CS","2022","Unknown","G6/G7","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","G6/G7","G6","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","G6/G7","G7","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","G6/G7","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","G6/G7","G7","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","SCS level","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","SCS level","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","SCS level","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","SEO/HEO","HEO","Heterosexual / straight","40","[c]","32710","32000"
"New entrant CS","2022","Unknown","SEO/HEO","HEO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","SEO/HEO","HEO","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","SEO/HEO","HEO","Unknown","70","[c]","29220","28000"
"New entrant CS","2022","Unknown","SEO/HEO","SEO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","SEO/HEO","SEO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","SEO/HEO","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Unknown","Heterosexual / straight","60","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Unknown","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Unknown","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Unknown","Unknown","325","[c]","22320","16190"
"New entrant CS","2022","Wakefield","AA/AO","AA","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Wakefield","AA/AO","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wakefield","AA/AO","AA","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Wakefield","AA/AO","AO","Heterosexual / straight","45","[c]","23050","23140"
"New entrant CS","2022","Wakefield","AA/AO","AO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Wakefield","AA/AO","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wakefield","AA/AO","AO","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2022","Wakefield","EO","EO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Wakefield","EO","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wakefield","EO","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wakefield","EO","EO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Wakefield","G6/G7","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wakefield","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wakefield","G6/G7","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wakefield","SEO/HEO","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Wakefield","SEO/HEO","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wakefield","SEO/HEO","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wakefield","SEO/HEO","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Wakefield","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wakefield","SEO/HEO","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wakefield","Unknown","Unknown","Heterosexual / straight","65","[c]","28160","24090"
"New entrant CS","2022","Wakefield","Unknown","Unknown","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Wakefield","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wakefield","Unknown","Unknown","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","Walsall","AA/AO","AO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","Walsall","AA/AO","AO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Walsall","AA/AO","AO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Walsall","EO","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Walsall","EO","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Walsall","EO","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Walsall","EO","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Walsall","G6/G7","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Walsall","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Walsall","SEO/HEO","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Walsall","SEO/HEO","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Walsall","SEO/HEO","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Walsall","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Walsall","Unknown","Unknown","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Walsall","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Walsall","Unknown","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Wandsworth","AA/AO","AA","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Wandsworth","AA/AO","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wandsworth","AA/AO","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wandsworth","AA/AO","AA","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Wandsworth","AA/AO","AO","Heterosexual / straight","30","[c]","27820","30520"
"New entrant CS","2022","Wandsworth","AA/AO","AO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Wandsworth","AA/AO","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wandsworth","AA/AO","AO","Unknown","50","[c]","29830","30520"
"New entrant CS","2022","Wandsworth","EO","EO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","Wandsworth","EO","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wandsworth","EO","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wandsworth","EO","EO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Wandsworth","SEO/HEO","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wandsworth","SEO/HEO","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wandsworth","SEO/HEO","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wandsworth","SEO/HEO","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wandsworth","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wandsworth","Unknown","Unknown","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Wandsworth","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wandsworth","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wandsworth","Unknown","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Warrington","AA/AO","AA","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Warrington","AA/AO","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Warrington","AA/AO","AA","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Warrington","AA/AO","AO","Heterosexual / straight","30","[c]","21720","21260"
"New entrant CS","2022","Warrington","AA/AO","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Warrington","AA/AO","AO","Unknown","30","[c]","22730","23140"
"New entrant CS","2022","Warrington","EO","EO","Heterosexual / straight","60","[c]","30160","28840"
"New entrant CS","2022","Warrington","EO","EO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Warrington","EO","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Warrington","EO","EO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Warrington","G6/G7","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Warrington","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Warrington","G6/G7","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Warrington","G6/G7","G7","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Warrington","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Warrington","G6/G7","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Warrington","G6/G7","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Warrington","SCS level","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Warrington","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Warrington","SEO/HEO","HEO","Heterosexual / straight","35","[c]","35040","36740"
"New entrant CS","2022","Warrington","SEO/HEO","HEO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Warrington","SEO/HEO","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Warrington","SEO/HEO","HEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Warrington","SEO/HEO","SEO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Warrington","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Warrington","SEO/HEO","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Warrington","SEO/HEO","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Warrington","Unknown","Unknown","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Warrington","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Warrington","Unknown","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Warwickshire CC","AA/AO","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Warwickshire CC","AA/AO","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Warwickshire CC","AA/AO","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Warwickshire CC","AA/AO","AO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Warwickshire CC","AA/AO","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Warwickshire CC","AA/AO","AO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Warwickshire CC","EO","EO","Heterosexual / straight","50","[c]","26640","27570"
"New entrant CS","2022","Warwickshire CC","EO","EO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Warwickshire CC","EO","EO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Warwickshire CC","EO","EO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Warwickshire CC","G6/G7","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Warwickshire CC","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Warwickshire CC","G6/G7","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Warwickshire CC","G6/G7","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Warwickshire CC","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Warwickshire CC","G6/G7","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Warwickshire CC","SEO/HEO","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Warwickshire CC","SEO/HEO","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Warwickshire CC","SEO/HEO","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Warwickshire CC","SEO/HEO","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Warwickshire CC","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Warwickshire CC","SEO/HEO","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Warwickshire CC","Unknown","Unknown","Heterosexual / straight","45","[c]","31100","27360"
"New entrant CS","2022","Warwickshire CC","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Warwickshire CC","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Warwickshire CC","Unknown","Unknown","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","West Cumbria","AA/AO","AO","Heterosexual / straight","35","[c]","22470","21300"
"New entrant CS","2022","West Cumbria","AA/AO","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Cumbria","AA/AO","AO","Unknown","80","[c]","21740","21300"
"New entrant CS","2022","West Cumbria","EO","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","West Cumbria","EO","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Cumbria","EO","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Cumbria","EO","EO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","West Cumbria","G6/G7","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Cumbria","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Cumbria","G6/G7","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Cumbria","SEO/HEO","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","West Cumbria","SEO/HEO","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Cumbria","SEO/HEO","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Cumbria","SEO/HEO","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Cumbria","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Cumbria","Unknown","Unknown","Heterosexual / straight","35","[c]","34620","31500"
"New entrant CS","2022","West Cumbria","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Cumbria","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Cumbria","Unknown","Unknown","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","West Essex","AA/AO","AO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","West Essex","AA/AO","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Essex","AA/AO","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Essex","AA/AO","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Essex","EO","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","West Essex","EO","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Essex","EO","EO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","West Essex","G6/G7","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Essex","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Essex","G6/G7","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Essex","SEO/HEO","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","West Essex","SEO/HEO","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Essex","SEO/HEO","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","West Essex","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Essex","Unknown","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","West Essex","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Essex","Unknown","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","West Kent","AA/AO","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Kent","AA/AO","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Kent","AA/AO","AA","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","West Kent","AA/AO","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Kent","AA/AO","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Kent","AA/AO","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Kent","EO","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Kent","EO","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Kent","EO","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Kent","G6/G7","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Kent","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Kent","G6/G7","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Kent","G6/G7","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Kent","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Kent","SEO/HEO","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Kent","SEO/HEO","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Kent","SEO/HEO","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Kent","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Kent","SEO/HEO","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Kent","Unknown","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","West Kent","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Kent","Unknown","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","West Lothian","AA/AO","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Lothian","AA/AO","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Lothian","AA/AO","AO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","West Lothian","AA/AO","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Lothian","AA/AO","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Lothian","AA/AO","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Lothian","EO","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Lothian","EO","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Lothian","EO","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Lothian","G6/G7","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Lothian","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Lothian","G6/G7","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Lothian","SEO/HEO","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Lothian","SEO/HEO","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Lothian","SEO/HEO","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Lothian","SEO/HEO","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Lothian","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Lothian","SEO/HEO","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Northamptonshire","AA/AO","AA","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","West Northamptonshire","AA/AO","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Northamptonshire","AA/AO","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Northamptonshire","AA/AO","AA","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","West Northamptonshire","AA/AO","AO","Heterosexual / straight","40","[c]","22260","23140"
"New entrant CS","2022","West Northamptonshire","AA/AO","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Northamptonshire","AA/AO","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Northamptonshire","AA/AO","AO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","West Northamptonshire","EO","EO","Heterosexual / straight","30","[c]","26870","27570"
"New entrant CS","2022","West Northamptonshire","EO","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Northamptonshire","EO","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Northamptonshire","EO","EO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","West Northamptonshire","G6/G7","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Northamptonshire","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Northamptonshire","SEO/HEO","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Northamptonshire","SEO/HEO","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Northamptonshire","SEO/HEO","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Northamptonshire","SEO/HEO","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Northamptonshire","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Northamptonshire","SEO/HEO","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Northamptonshire","Unknown","Unknown","Heterosexual / straight","30","[c]","30000","27770"
"New entrant CS","2022","West Northamptonshire","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Northamptonshire","Unknown","Unknown","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2022","West Surrey","AA/AO","AA","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","West Surrey","AA/AO","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Surrey","AA/AO","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Surrey","AA/AO","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Surrey","AA/AO","AO","Heterosexual / straight","95","[c]","26280","26460"
"New entrant CS","2022","West Surrey","AA/AO","AO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","West Surrey","AA/AO","AO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","West Surrey","AA/AO","AO","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","West Surrey","EO","EO","Heterosexual / straight","40","[c]","28370","27960"
"New entrant CS","2022","West Surrey","EO","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Surrey","EO","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Surrey","EO","EO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","West Surrey","G6/G7","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Surrey","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Surrey","G6/G7","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Surrey","G6/G7","G6","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","West Surrey","G6/G7","G7","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","West Surrey","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Surrey","G6/G7","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Surrey","G6/G7","G7","Unknown","[c]","[c]","[c]","[c]"
