"Status","Year","Ethnicity","Function_of_post","Profession_of_post","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Asian","Finance","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Finance","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Finance","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Grants Management","Finance","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Grants Management","Finance","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Grants Management","Operational Delivery","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Grants Management","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Grants Management","Operational Delivery","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Grants Management","Operational Delivery","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Human Resources","Commercial","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Human Resources","Communications","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Human Resources","Corporate Finance","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Human Resources","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Human Resources","Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Human Resources","Human Resources","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Human Resources","Human Resources","AO","15","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Human Resources","Human Resources","EO","25","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Human Resources","Human Resources","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Human Resources","Human Resources","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Human Resources","Human Resources","HEO","20","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Human Resources","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Human Resources","Human Resources","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Human Resources","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Human Resources","Knowledge and Information Management","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Human Resources","Operational Delivery","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Human Resources","Operational Delivery","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Human Resources","Operational Delivery","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Human Resources","Operational Delivery","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Human Resources","Operational Delivery","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Human Resources","Other","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Human Resources","Other","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Human Resources","Policy","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Human Resources","Policy","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Human Resources","Project Delivery","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Human Resources","Property","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Human Resources","Security","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Human Resources","Statistics","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Human Resources","Tax","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Human Resources","Tax","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Human Resources","Tax","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Human Resources","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Human Resources","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Human Resources","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Human Resources","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Human Resources","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Human Resources","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Human Resources","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Internal Audit","Internal Audit","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Internal Audit","Internal Audit","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Internal Audit","Internal Audit","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Internal Audit","Internal Audit","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Internal Audit","Internal Audit","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Internal Audit","Internal Audit","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Internal Audit","Internal Audit","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Legal","Communications","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Legal","Communications","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Legal","Digital, Data and Technology","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Legal","Human Resources","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Legal","Human Resources","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Legal","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Legal","Knowledge and Information Management","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Legal","Knowledge and Information Management","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Legal","Knowledge and Information Management","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Legal","Legal","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Legal","Legal","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Legal","Legal","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Legal","Legal","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Legal","Legal","G7","60","[c]","52030","50500"
"New entrant CS","2022","Asian","Legal","Legal","HEO","20","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Legal","Legal","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Legal","Legal","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Legal","Operational Delivery","AO","40","[c]","21230","20880"
"New entrant CS","2022","Asian","Legal","Operational Delivery","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Legal","Operational Delivery","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Legal","Operational Delivery","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Legal","Operational Delivery","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Legal","Other","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Legal","Other","EO","20","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Legal","Other","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Legal","Other","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Legal","Policy","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Legal","Project Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Legal","Property","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Legal","Property","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Legal","Property","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Legal","Security","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Legal","Tax","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Legal","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Legal","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Legal","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Legal","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","No function","Commercial","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","No function","Commercial","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","No function","Commercial","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","No function","Commercial","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","No function","Commercial","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","No function","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","No function","Communications","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","No function","Communications","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","No function","Communications","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","No function","Communications","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","No function","Communications","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","No function","Communications","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","No function","Corporate Finance","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","No function","Corporate Finance","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","No function","Corporate Finance","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","No function","Digital, Data and Technology","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","No function","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","No function","Digital, Data and Technology","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","No function","Digital, Data and Technology","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","No function","Digital, Data and Technology","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","No function","Digital, Data and Technology","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","No function","Economics","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","No function","Economics","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","No function","Economics","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","No function","Economics","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","No function","Economics","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","No function","Economics","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","No function","Economics","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","No function","Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","No function","Finance","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","No function","Finance","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","No function","Geography","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","No function","Geography","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","No function","Geography","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","No function","Geography","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","No function","Geography","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","No function","Geography","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","No function","Geography","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","No function","Human Resources","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","No function","Human Resources","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","No function","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","No function","Human Resources","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","No function","Inspector of Education and Training","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","No function","Inspector of Education and Training","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","No function","Inspector of Education and Training","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","No function","Intelligence Analysis","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","No function","Intelligence Analysis","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","No function","Intelligence Analysis","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","No function","Intelligence Analysis","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","No function","Internal Audit","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","No function","Internal Audit","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","No function","Internal Audit","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","No function","International Trade","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","No function","International Trade","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","No function","International Trade","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","No function","International Trade","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Asian","No function","International Trade","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","No function","International Trade","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","No function","Knowledge and Information Management","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","No function","Knowledge and Information Management","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","No function","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","No function","Knowledge and Information Management","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","No function","Knowledge and Information Management","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","No function","Knowledge and Information Management","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","No function","Knowledge and Information Management","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","No function","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","No function","Legal","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","No function","Legal","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","No function","Legal","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","No function","Legal","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Asian","No function","Legal","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","No function","Medicine","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","No function","Medicine","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","No function","Medicine","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","No function","Medicine","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2022","Asian","No function","Medicine","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","No function","Medicine","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","No function","Operational Delivery","AA","70","[c]","21100","20890"
"New entrant CS","2022","Asian","No function","Operational Delivery","AO","840","[c]","22070","21260"
"New entrant CS","2022","Asian","No function","Operational Delivery","EO","880","[c]","28360","27570"
"New entrant CS","2022","Asian","No function","Operational Delivery","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","No function","Operational Delivery","G7","15","[c]","[c]","[c]"
"New entrant CS","2022","Asian","No function","Operational Delivery","HEO","105","[c]","32640","32330"
"New entrant CS","2022","Asian","No function","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","No function","Operational Delivery","SEO","65","[c]","39960","40070"
"New entrant CS","2022","Asian","No function","Operational Delivery","Unknown","255","[c]","27610","24800"
"New entrant CS","2022","Asian","No function","Operational Research","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","No function","Operational Research","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","No function","Operational Research","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","No function","Operational Research","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","No function","Other","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","No function","Other","AO","20","[c]","[c]","[c]"
"New entrant CS","2022","Asian","No function","Other","EO","30","[c]","27520","27140"
"New entrant CS","2022","Asian","No function","Other","G6","[c]","[c]","[c]","[c]"
