"Status","Year","Function_of_post","Region_ITL2","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Grants Management","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","Outside London","20","[c]","23540","21300"
"Leaver CS","2022","Grants Management","North Yorkshire","York","Outside London","20","[c]","23370","21300"
"Leaver CS","2022","Grants Management","Northumberland, and Tyne and Wear","Northumberland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Grants Management","Northumberland, and Tyne and Wear","Tyneside","Outside London","20","[c]","23230","21300"
"Leaver CS","2022","Grants Management","Outer London - West and North West","Hounslow and Richmond upon Thames","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Grants Management","Shropshire and Staffordshire","Shropshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Grants Management","West Wales and The Valleys","Gwynedd","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Grants Management","West Yorkshire","Leeds","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Bedfordshire and Hertfordshire","Bedford","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Bedfordshire and Hertfordshire","Hertfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Cheshire","Cheshire East","Outside London","15","[c]","23280","21170"
"Leaver CS","2022","Human Resources","Cheshire","Cheshire West and Chester","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Cheshire","Warrington","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Cumbria","East Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Derbyshire and Nottinghamshire","Nottingham","Outside London","15","[c]","30670","27130"
"Leaver CS","2022","Human Resources","Derbyshire and Nottinghamshire","South and West Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Derbyshire and Nottinghamshire","South Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Devon","Devon CC","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Devon","Plymouth","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Dorset and Somerset","Dorset","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Dorset and Somerset","Somerset CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","East Anglia","Cambridgeshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","East Anglia","Norwich and East Norfolk","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","East Anglia","Suffolk CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","East Wales","Cardiff and Vale of Glamorgan","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","East Wales","Flintshire and Wrexham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","East Wales","Monmouthshire and Newport","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Eastern Scotland","City of Edinburgh","Outside London","15","[c]","37220","27570"
"Leaver CS","2022","Human Resources","Eastern Scotland","Clackmannanshire and Fife","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Eastern Scotland","Falkirk","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Eastern Scotland","West Lothian","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Essex","Essex Haven Gateway","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","30","[c]","28680","21170"
"Leaver CS","2022","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Greater Manchester","Greater Manchester North East","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Greater Manchester","Greater Manchester South East","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Greater Manchester","Greater Manchester South West","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Greater Manchester","Manchester","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Hampshire and Isle of Wight","Central Hampshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Hampshire and Isle of Wight","North Hampshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Hampshire and Isle of Wight","Portsmouth","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Hampshire and Isle of Wight","South Hampshire","Outside London","15","[c]","33110","30500"
"Leaver CS","2022","Human Resources","Hampshire and Isle of Wight","Southampton","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Inner London - East","Lambeth","London","30","[c]","47650","40710"
"Leaver CS","2022","Human Resources","Inner London - East","Tower Hamlets","London","30","[c]","42690","39000"
"Leaver CS","2022","Human Resources","Inner London - West","Camden and City of London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Inner London - West","Westminster","London","150","[c]","42690","36820"
"Leaver CS","2022","Human Resources","Kent","East Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Kent","Medway","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Lancashire","Blackpool","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Lancashire","Lancaster and Wyre","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Lancashire","Mid Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Lincolnshire","Lincolnshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Merseyside","Liverpool","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Merseyside","Sefton","Outside London","15","[c]","27540","26970"
"Leaver CS","2022","Human Resources","Merseyside","Wirral","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","North Yorkshire","York","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Northern Ireland","Antrim and Newtownabbey","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Northern Ireland","Lisburn and Castlereagh","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Northumberland, and Tyne and Wear","Sunderland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Northumberland, and Tyne and Wear","Tyneside","Outside London","20","[c]","31200","21050"
"Leaver CS","2022","Human Resources","Outer London - East and North East","Barking & Dagenham and Havering","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Outer London - East and North East","Redbridge and Waltham Forest","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Outer London - South","Bromley","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Outer London - South","Croydon","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Outer London - West and North West","Barnet","London","15","[c]","41430","36330"
"Leaver CS","2022","Human Resources","Outer London - West and North West","Ealing","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Outer London - West and North West","Hounslow and Richmond upon Thames","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Shropshire and Staffordshire","Staffordshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Shropshire and Staffordshire","Stoke-on-Trent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Shropshire and Staffordshire","Telford and Wrekin","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","South Yorkshire","Barnsley, Doncaster and Rotherham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","South Yorkshire","Sheffield","Outside London","10","[c]","30340","28650"
"Leaver CS","2022","Human Resources","Southern Scotland","South Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Surrey, East and West Sussex","East Sussex CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Surrey, East and West Sussex","West Surrey","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Tees Valley and Durham","Darlington","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Tees Valley and Durham","Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Unknown","Unknown","Unknown","20","[c]","44940","41230"
"Leaver CS","2022","Human Resources","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","West Central Scotland","Glasgow City","Outside London","35","[c]","27800","22210"
"Leaver CS","2022","Human Resources","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","West Central Scotland","North Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","West Midlands","Birmingham","Outside London","10","[c]","33890","27570"
"Leaver CS","2022","Human Resources","West Midlands","Coventry","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","West Midlands","Dudley","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","West Wales and The Valleys","Bridgend and Neath Port Talbot","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","West Wales and The Valleys","Central Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","West Wales and The Valleys","Swansea","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","West Yorkshire","Calderdale and Kirklees","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","West Yorkshire","Leeds","Outside London","20","[c]","31730","28590"
"Leaver CS","2022","Human Resources","West Yorkshire","Wakefield","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Bedfordshire and Hertfordshire","Central Bedfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Derbyshire and Nottinghamshire","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Devon","Devon CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Dorset and Somerset","Somerset CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","East Anglia","Cambridgeshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","East Wales","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","East Wales","Monmouthshire and Newport","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Eastern Scotland","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Greater Manchester","Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Hampshire and Isle of Wight","Central Hampshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Hampshire and Isle of Wight","Portsmouth","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Hampshire and Isle of Wight","Southampton","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Inner London - West","Westminster","London","10","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Lancashire","Blackpool","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Lancashire","Lancaster and Wyre","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Leicestershire, Rutland and Northamptonshire","Leicester","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Northumberland, and Tyne and Wear","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Outer London - South","Croydon","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","South Yorkshire","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Southern Scotland","South Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Tees Valley and Durham","Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","West Midlands","Birmingham","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","West Wales and The Valleys","Swansea","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","West Yorkshire","Leeds","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Bedfordshire and Hertfordshire","Hertfordshire CC","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","Outside London","10","[c]","44490","53050"
"Leaver CS","2022","Legal","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Cheshire","Warrington","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Cumbria","East Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Cumbria","West Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Derbyshire and Nottinghamshire","Nottingham","Outside London","30","[c]","33820","26820"
"Leaver CS","2022","Legal","Devon","Devon CC","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Devon","Plymouth","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Dorset and Somerset","Somerset CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","East Anglia","Cambridgeshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","East Anglia","Norwich and East Norfolk","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","East Anglia","Peterborough","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","East Anglia","Suffolk CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","East Wales","Cardiff and Vale of Glamorgan","Outside London","10","[c]","49230","53350"
"Leaver CS","2022","Legal","East Wales","Flintshire and Wrexham","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Legal","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Eastern Scotland","Angus and Dundee City","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Eastern Scotland","City of Edinburgh","Outside London","10","[c]","56200","55200"
"Leaver CS","2022","Legal","Eastern Scotland","Clackmannanshire and Fife","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Eastern Scotland","West Lothian","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Essex","Heart of Essex","Outside London","10","[c]","37410","34930"
"Leaver CS","2022","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Outside London","10","[c]","40660","35980"
"Leaver CS","2022","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Greater Manchester","Manchester","Outside London","15","[c]","43760","38000"
"Leaver CS","2022","Legal","Hampshire and Isle of Wight","Portsmouth","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Hampshire and Isle of Wight","South Hampshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Inner London - East","Hackney and Newham","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Inner London - East","Lambeth","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Inner London - East","Lewisham and Southwark","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Inner London - East","Tower Hamlets","London","30","[c]","69700","61390"
"Leaver CS","2022","Legal","Inner London - West","Westminster","London","300","[c]","48970","51250"
"Leaver CS","2022","Legal","Kent","East Kent","Outside London","10","[c]","42730","53050"
"Leaver CS","2022","Legal","Kent","Mid Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Lancashire","Mid Lancashire","Outside London","10","[c]","48650","55310"
"Leaver CS","2022","Legal","Leicestershire, Rutland and Northamptonshire","Leicester","Outside London","15","[c]","36270","31180"
"Leaver CS","2022","Legal","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Lincolnshire","Lincolnshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Merseyside","Liverpool","Outside London","15","[c]","45990","49770"
"Leaver CS","2022","Legal","Merseyside","Sefton","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Merseyside","Wirral","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","North Eastern Scotland","Aberdeen City and Aberdeenshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","North Yorkshire","York","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Northumberland, and Tyne and Wear","Tyneside","Outside London","15","[c]","36240","26080"
"Leaver CS","2022","Legal","Outer London - East and North East","Redbridge and Waltham Forest","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Outer London - South","Croydon","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Outer London - South","Merton, Kingston upon Thames and Sutton","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Outer London - West and North West","Harrow and Hillingdon","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Outer London - West and North West","Hounslow and Richmond upon Thames","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Overseas","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Shropshire and Staffordshire","Stoke-on-Trent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Shropshire and Staffordshire","Telford and Wrekin","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","South Yorkshire","Sheffield","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Southern Scotland","South Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Surrey, East and West Sussex","Brighton and Hove","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Surrey, East and West Sussex","West Surrey","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Tees Valley and Durham","Darlington","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Tees Valley and Durham","Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Tees Valley and Durham","South Teesside","Outside London","10","[c]","38150","34070"
"Leaver CS","2022","Legal","West Central Scotland","Glasgow City","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Legal","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","West Central Scotland","North Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","West Midlands","Birmingham","Outside London","35","[c]","38460","36240"
"Leaver CS","2022","Legal","West Midlands","Coventry","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","West Wales and The Valleys","Gwent Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","West Wales and The Valleys","Swansea","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Legal","West Yorkshire","Leeds","Outside London","30","[c]","42500","38000"
"Leaver CS","2022","No function","Bedfordshire and Hertfordshire","Bedford","Outside London","135","[c]","32240","27570"
"Leaver CS","2022","No function","Bedfordshire and Hertfordshire","Central Bedfordshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Bedfordshire and Hertfordshire","Hertfordshire CC","Outside London","245","[c]","34030","29290"
"Leaver CS","2022","No function","Bedfordshire and Hertfordshire","Luton","Outside London","60","[c]","24100","22470"
"Leaver CS","2022","No function","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","Outside London","110","[c]","29650","29290"
"Leaver CS","2022","No function","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","Outside London","135","[c]","31310","27570"
"Leaver CS","2022","No function","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","Outside London","195","[c]","26370","27570"
"Leaver CS","2022","No function","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","Outside London","260","[c]","30920","27570"
"Leaver CS","2022","No function","Cheshire","Cheshire East","Outside London","75","[c]","28360","27570"
"Leaver CS","2022","No function","Cheshire","Cheshire West and Chester","Outside London","40","[c]","24910","21260"
"Leaver CS","2022","No function","Cheshire","Warrington","Outside London","150","[c]","36020","32060"
"Leaver CS","2022","No function","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","Outside London","110","[c]","25470","21260"
"Leaver CS","2022","No function","Cumbria","East Cumbria","Outside London","50","[c]","31220","22410"
"Leaver CS","2022","No function","Cumbria","West Cumbria","Outside London","55","[c]","31410","27570"
"Leaver CS","2022","No function","Derbyshire and Nottinghamshire","Derby","Outside London","105","[c]","25990","21260"
"Leaver CS","2022","No function","Derbyshire and Nottinghamshire","East Derbyshire","Outside London","40","[c]","29980","27570"
"Leaver CS","2022","No function","Derbyshire and Nottinghamshire","North Nottinghamshire","Outside London","85","[c]","28580","27570"
"Leaver CS","2022","No function","Derbyshire and Nottinghamshire","Nottingham","Outside London","255","[c]","26300","21260"
"Leaver CS","2022","No function","Derbyshire and Nottinghamshire","South and West Derbyshire","Outside London","110","[c]","33970","27890"
"Leaver CS","2022","No function","Derbyshire and Nottinghamshire","South Nottinghamshire","Outside London","65","[c]","33780","28990"
"Leaver CS","2022","No function","Devon","Devon CC","Outside London","300","[c]","25630","21260"
"Leaver CS","2022","No function","Devon","Plymouth","Outside London","65","[c]","27110","26410"
"Leaver CS","2022","No function","Devon","Torbay","Outside London","20","[c]","24500","21260"
"Leaver CS","2022","No function","Dorset and Somerset","Bournemouth, Christchurch and Poole","Outside London","65","[c]","28010","27570"
"Leaver CS","2022","No function","Dorset and Somerset","Dorset","Outside London","165","[c]","28340","27130"
"Leaver CS","2022","No function","Dorset and Somerset","Somerset CC","Outside London","105","[c]","30340","27570"
"Leaver CS","2022","No function","East Anglia","Breckland and South Norfolk","Outside London","95","[c]","[c]","[c]"
"Leaver CS","2022","No function","East Anglia","Cambridgeshire CC","Outside London","330","[c]","37200","29210"
"Leaver CS","2022","No function","East Anglia","North and West Norfolk","Outside London","50","[c]","28280","27570"
"Leaver CS","2022","No function","East Anglia","Norwich and East Norfolk","Outside London","180","[c]","25570","24420"
"Leaver CS","2022","No function","East Anglia","Peterborough","Outside London","65","[c]","28620","27570"
"Leaver CS","2022","No function","East Anglia","Suffolk CC","Outside London","300","[c]","26160","23830"
"Leaver CS","2022","No function","East Wales","Cardiff and Vale of Glamorgan","Outside London","235","[c]","26080","22740"
"Leaver CS","2022","No function","East Wales","Flintshire and Wrexham","Outside London","260","[c]","24640","21260"
"Leaver CS","2022","No function","East Wales","Monmouthshire and Newport","Outside London","150","[c]","27750","23830"
"Leaver CS","2022","No function","East Wales","Powys","Outside London","10","[c]","29250","27570"
"Leaver CS","2022","No function","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","Outside London","160","[c]","30940","27570"
"Leaver CS","2022","No function","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","Outside London","130","[c]","25210","27130"
"Leaver CS","2022","No function","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","Outside London","45","[c]","27480","26780"
"Leaver CS","2022","No function","Eastern Scotland","Angus and Dundee City","Outside London","80","[c]","23590","21260"
"Leaver CS","2022","No function","Eastern Scotland","City of Edinburgh","Outside London","155","[c]","31760","27570"
"Leaver CS","2022","No function","Eastern Scotland","Clackmannanshire and Fife","Outside London","105","[c]","26910","26900"
"Leaver CS","2022","No function","Eastern Scotland","East Lothian and Midlothian","Outside London","10","[c]","31660","27570"
"Leaver CS","2022","No function","Eastern Scotland","Falkirk","Outside London","95","[c]","26140","21260"
"Leaver CS","2022","No function","Eastern Scotland","Perth and Kinross, and Stirling","Outside London","60","[c]","29150","27570"
"Leaver CS","2022","No function","Eastern Scotland","West Lothian","Outside London","40","[c]","23410","21260"
"Leaver CS","2022","No function","Essex","Essex Haven Gateway","Outside London","55","[c]","32570","29290"
"Leaver CS","2022","No function","Essex","Essex Thames Gateway","Outside London","90","[c]","26900","25110"
"Leaver CS","2022","No function","Essex","Heart of Essex","Outside London","165","[c]","34740","29290"
