"Status","Year","Age","Organisation","Region_ITL1","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","65+","UK Health Security Agency","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","65+","UK Health Security Agency","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","65+","UK Health Security Agency","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","65+","UK Health Security Agency","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","20","15","41130","30460"
"In post","2022","65+","UK Health Security Agency","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","65+","UK Health Security Agency","South East (England)","Kent","[c]","[c]","[c]","[c]"
"In post","2022","65+","UK Health Security Agency","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","65+","UK Health Security Agency","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","20","15","47140","39030"
"In post","2022","65+","UK Health Security Agency","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","65+","UK Health Security Agency","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","65+","UK Health Security Agency","West Midlands (England)","West Midlands","5","5","[c]","[c]"
"In post","2022","65+","UK Health Security Agency","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","65+","UK Health Security Agency","Yorkshire and The Humber","West Yorkshire","5","5","[c]","[c]"
"In post","2022","65+","UK Hydrographic Office","South West (England)","Dorset and Somerset","20","15","31840","32130"
"In post","2022","65+","UK Space Agency","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","65+","UK Statistics Authority","London","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","65+","UK Statistics Authority","South East (England)","Hampshire and Isle of Wight","215","135","22670","20350"
"In post","2022","65+","UK Statistics Authority","Wales","East Wales","35","30","33590","25800"
"In post","2022","65+","UK Supreme Court","London","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","65+","Valuation Office Agency","East Midlands (England)","Derbyshire and Nottinghamshire","5","5","[c]","[c]"
"In post","2022","65+","Valuation Office Agency","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","65+","Valuation Office Agency","East of England","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","65+","Valuation Office Agency","London","Inner London - East","10","10","37680","35650"
"In post","2022","65+","Valuation Office Agency","London","Outer London - South","10","10","34660","31140"
"In post","2022","65+","Valuation Office Agency","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2022","65+","Valuation Office Agency","North East (England)","Northumberland, and Tyne and Wear","5","5","[c]","[c]"
"In post","2022","65+","Valuation Office Agency","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","65+","Valuation Office Agency","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","65+","Valuation Office Agency","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","65+","Valuation Office Agency","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","65+","Valuation Office Agency","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","65+","Valuation Office Agency","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","65+","Valuation Office Agency","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","65+","Valuation Office Agency","South West (England)","Devon","5","5","[c]","[c]"
"In post","2022","65+","Valuation Office Agency","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","65+","Valuation Office Agency","Wales","East Wales","5","5","[c]","[c]"
"In post","2022","65+","Valuation Office Agency","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","65+","Valuation Office Agency","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","65+","Valuation Office Agency","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","65+","Valuation Office Agency","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","65+","Valuation Office Agency","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","65+","Valuation Office Agency","Yorkshire and The Humber","West Yorkshire","5","5","[c]","[c]"
"In post","2022","65+","Vehicle Certification Agency","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","65+","Vehicle Certification Agency","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","65+","Vehicle Certification Agency","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","65+","Vehicle Certification Agency","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","65+","Veterinary Medicines Directorate","South East (England)","Surrey, East and West Sussex","5","5","[c]","[c]"
"In post","2022","65+","Welsh Government (excl. agencies)","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","65+","Welsh Government (excl. agencies)","Wales","East Wales","100","80","43170","38160"
"In post","2022","65+","Welsh Government (excl. agencies)","Wales","West Wales and The Valleys","90","70","38860","38160"
"In post","2022","65+","Welsh Revenue Authority","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","65+","Wilton Park","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Defence Electronics and Components Agency","Wales","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions (excl. agencies)","East of England","Essex","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions (excl. agencies)","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions (excl. agencies)","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions (excl. agencies)","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions (excl. agencies)","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions (excl. agencies)","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions (excl. agencies)","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions (excl. agencies)","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions (excl. agencies)","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions (excl. agencies)","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions (excl. agencies)","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions (excl. agencies)","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions (excl. agencies)","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Animal and Plant Health Agency","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Animal and Plant Health Agency","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Animal and Plant Health Agency","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Animal and Plant Health Agency","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Cabinet Office (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Crown Office and Procurator Fiscal Service","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Crown Office and Procurator Fiscal Service","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Crown Prosecution Service","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Crown Prosecution Service","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Crown Prosecution Service","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Crown Prosecution Service","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Defence Equipment and Support","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Defence Equipment and Support","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","10","[c]","17540","17140"
"Leaver CS","2022","16-19","Defence Science and Technology Laboratory","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Department for Education (excl. agencies)","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Department for Environment, Food and Rural Affairs (excl. agencies)","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Department for Environment, Food and Rural Affairs (excl. agencies)","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Department for International Trade","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Department for Levelling Up, Housing and Communities (excl. agencies)","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Department for Transport (excl. agencies)","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Department for Work and Pensions (excl. agencies)","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Department for Work and Pensions (excl. agencies)","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Department for Work and Pensions (excl. agencies)","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Department for Work and Pensions (excl. agencies)","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Department for Work and Pensions (excl. agencies)","North East (England)","Northumberland, and Tyne and Wear","10","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Department for Work and Pensions (excl. agencies)","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Department for Work and Pensions (excl. agencies)","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Department for Work and Pensions (excl. agencies)","North West (England)","Greater Manchester","5","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Department for Work and Pensions (excl. agencies)","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Department for Work and Pensions (excl. agencies)","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Department for Work and Pensions (excl. agencies)","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Department for Work and Pensions (excl. agencies)","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Department for Work and Pensions (excl. agencies)","South East (England)","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Department for Work and Pensions (excl. agencies)","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Department for Work and Pensions (excl. agencies)","South West (England)","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Department for Work and Pensions (excl. agencies)","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Department for Work and Pensions (excl. agencies)","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Department for Work and Pensions (excl. agencies)","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Department for Work and Pensions (excl. agencies)","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Department of Health and Social Care (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Driver and Vehicle Licensing Agency","Unknown","Unknown","15","[c]","19340","18310"
"Leaver CS","2022","16-19","Forestry and Land Scotland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","HM Courts and Tribunals Service","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","HM Courts and Tribunals Service","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","HM Courts and Tribunals Service","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","HM Courts and Tribunals Service","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","HM Courts and Tribunals Service","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","HM Courts and Tribunals Service","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","HM Courts and Tribunals Service","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","HM Courts and Tribunals Service","South East (England)","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","HM Courts and Tribunals Service","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","HM Courts and Tribunals Service","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","HM Courts and Tribunals Service","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","HM Courts and Tribunals Service","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","HM Prison and Probation Service","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","HM Prison and Probation Service","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","HM Prison and Probation Service","East of England","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","HM Prison and Probation Service","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","HM Prison and Probation Service","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","HM Prison and Probation Service","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","HM Prison and Probation Service","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","HM Prison and Probation Service","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","HM Prison and Probation Service","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","HM Prison and Probation Service","South East (England)","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","HM Prison and Probation Service","South West (England)","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","HM Prison and Probation Service","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","HM Prison and Probation Service","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","HM Prison and Probation Service","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","HM Prison and Probation Service","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","HM Prison and Probation Service","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","HM Revenue and Customs (excl. agencies)","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","HM Revenue and Customs (excl. agencies)","East of England","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","HM Revenue and Customs (excl. agencies)","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","HM Revenue and Customs (excl. agencies)","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","HM Revenue and Customs (excl. agencies)","Scotland","Eastern Scotland","5","[c]","[c]","[c]"
"Leaver CS","2022","16-19","HM Revenue and Customs (excl. agencies)","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","HM Revenue and Customs (excl. agencies)","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","HM Revenue and Customs (excl. agencies)","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Home Office","London","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Home Office","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Maritime and Coastguard Agency","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Met Office","South West (England)","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Ministry of Defence (excl. agencies)","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Ministry of Defence (excl. agencies)","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Office for Standards in Education, Children's Services and Skills","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Public Health England","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Public Health England","London","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Royal Fleet Auxiliary","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Rural Payments Agency","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Scottish Courts and Tribunals Service","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Scottish Government (excl. agencies)","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Serious Fraud Office","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Student Awards Agency for Scotland","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","The Insolvency Service","South East (England)","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","The National Archives","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","UK Health Security Agency","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","UK Statistics Authority","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","UK Statistics Authority","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Valuation Office Agency","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Advisory, Conciliation and Arbitration Service","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Advisory, Conciliation and Arbitration Service","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Advisory, Conciliation and Arbitration Service","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Advisory, Conciliation and Arbitration Service","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Advisory, Conciliation and Arbitration Service","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Advisory, Conciliation and Arbitration Service","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Animal and Plant Health Agency","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Animal and Plant Health Agency","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Animal and Plant Health Agency","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Animal and Plant Health Agency","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Animal and Plant Health Agency","North West (England)","Cumbria","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Animal and Plant Health Agency","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Animal and Plant Health Agency","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Animal and Plant Health Agency","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Animal and Plant Health Agency","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Animal and Plant Health Agency","South East (England)","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Animal and Plant Health Agency","South East (England)","Surrey, East and West Sussex","25","[c]","24930","24370"
"Leaver CS","2022","20-29","Animal and Plant Health Agency","South West (England)","Devon","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Animal and Plant Health Agency","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Animal and Plant Health Agency","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Animal and Plant Health Agency","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Animal and Plant Health Agency","Wales","West Wales and The Valleys","10","[c]","21640","21300"
"Leaver CS","2022","20-29","Animal and Plant Health Agency","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Animal and Plant Health Agency","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Animal and Plant Health Agency","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Animal and Plant Health Agency","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Attorney General's Office","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Cabinet Office (excl. agencies)","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Cabinet Office (excl. agencies)","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Cabinet Office (excl. agencies)","London","Inner London - East","40","[c]","33880","27500"
"Leaver CS","2022","20-29","Cabinet Office (excl. agencies)","London","Inner London - West","125","[c]","32570","29250"
"Leaver CS","2022","20-29","Cabinet Office (excl. agencies)","London","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Cabinet Office (excl. agencies)","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Cabinet Office (excl. agencies)","North West (England)","Greater Manchester","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Cabinet Office (excl. agencies)","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Cabinet Office (excl. agencies)","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Cabinet Office (excl. agencies)","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Cabinet Office (excl. agencies)","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Cabinet Office (excl. agencies)","Unknown","Unknown","25","[c]","33270","31920"
"Leaver CS","2022","20-29","Cabinet Office (excl. agencies)","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Cabinet Office (excl. agencies)","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Cabinet Office (excl. agencies)","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Cabinet Office (excl. agencies)","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Cabinet Office (excl. agencies)","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Centre for Environment, Fisheries and Aquaculture Science","East of England","East Anglia","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Centre for Environment, Fisheries and Aquaculture Science","South West (England)","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Centre for Environment, Fisheries and Aquaculture Science","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Charity Commission","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Charity Commission","North West (England)","Merseyside","10","[c]","22790","24440"
"Leaver CS","2022","20-29","Companies House","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Companies House","Wales","East Wales","15","[c]","27820","24500"
"Leaver CS","2022","20-29","Competition and Markets Authority","London","Inner London - East","30","[c]","32850","33120"
"Leaver CS","2022","20-29","Competition and Markets Authority","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Competition and Markets Authority","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Criminal Injuries Compensation Authority","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Criminal Injuries Compensation Authority","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Crown Commercial Service","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Crown Commercial Service","London","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Crown Commercial Service","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Crown Commercial Service","Wales","East Wales","5","[c]","[c]","[c]"
