"Status","Year","Profession_of_post","Region_ITL2","Region_ITL3","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Science and Engineering","Derbyshire and Nottinghamshire","Nottingham","G6/G7","10","[c]","54340","53850"
"Leaver Dept.","2022","Science and Engineering","Derbyshire and Nottinghamshire","Nottingham","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","Derbyshire and Nottinghamshire","Nottingham","SEO/HEO","45","[c]","35290","36330"
"Leaver Dept.","2022","Science and Engineering","Derbyshire and Nottinghamshire","South and West Derbyshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","Derbyshire and Nottinghamshire","South and West Derbyshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","Devon","Devon CC","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","Devon","Devon CC","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","Devon","Devon CC","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","Devon","Plymouth","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","Devon","Plymouth","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","Dorset and Somerset","Bournemouth, Christchurch and Poole","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","Dorset and Somerset","Dorset","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","Dorset and Somerset","Dorset","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","Dorset and Somerset","Somerset CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","East Anglia","Cambridgeshire CC","AA/AO","10","[c]","21930","21820"
"Leaver Dept.","2022","Science and Engineering","East Anglia","Cambridgeshire CC","EO","20","[c]","25950","25130"
"Leaver Dept.","2022","Science and Engineering","East Anglia","Cambridgeshire CC","G6/G7","15","[c]","60200","52850"
"Leaver Dept.","2022","Science and Engineering","East Anglia","Cambridgeshire CC","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","East Anglia","Cambridgeshire CC","SEO/HEO","55","[c]","35200","34530"
"Leaver Dept.","2022","Science and Engineering","East Anglia","Suffolk CC","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","East Anglia","Suffolk CC","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","East Wales","Cardiff and Vale of Glamorgan","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","East Wales","Cardiff and Vale of Glamorgan","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","East Wales","Cardiff and Vale of Glamorgan","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","East Wales","Monmouthshire and Newport","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","East Wales","Powys","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","Essex","Essex Haven Gateway","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","Essex","Essex Thames Gateway","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","Essex","Heart of Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","Essex","Southend-on-Sea","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","Essex","Thurrock","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","Essex","West Essex","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","Essex","West Essex","SEO/HEO","20","[c]","34980","32320"
"Leaver Dept.","2022","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","35","[c]","24870","27540"
"Leaver Dept.","2022","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","25","[c]","36530","37270"
"Leaver Dept.","2022","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","AA/AO","20","[c]","21990","23080"
"Leaver Dept.","2022","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","EO","15","[c]","24930","24030"
"Leaver Dept.","2022","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","G6/G7","25","[c]","58750","53500"
"Leaver Dept.","2022","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","SEO/HEO","80","[c]","35700","36150"
"Leaver Dept.","2022","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","AA/AO","35","[c]","20240","19880"
"Leaver Dept.","2022","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","EO","55","[c]","24240","23390"
"Leaver Dept.","2022","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","G6/G7","100","[c]","55600","50420"
"Leaver Dept.","2022","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","SEO/HEO","190","[c]","34250","34530"
"Leaver Dept.","2022","Science and Engineering","Greater Manchester","Manchester","AA/AO","20","[c]","20480","19880"
"Leaver Dept.","2022","Science and Engineering","Greater Manchester","Manchester","EO","35","[c]","24640","23780"
"Leaver Dept.","2022","Science and Engineering","Greater Manchester","Manchester","G6/G7","15","[c]","53110","48860"
"Leaver Dept.","2022","Science and Engineering","Greater Manchester","Manchester","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","Greater Manchester","Manchester","SEO/HEO","55","[c]","35020","34530"
"Leaver Dept.","2022","Science and Engineering","Hampshire and Isle of Wight","Central Hampshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","Hampshire and Isle of Wight","Central Hampshire","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","Hampshire and Isle of Wight","Portsmouth","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","Hampshire and Isle of Wight","South Hampshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","Hampshire and Isle of Wight","South Hampshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","Hampshire and Isle of Wight","South Hampshire","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","Hampshire and Isle of Wight","South Hampshire","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","Inner London - East","Hackney and Newham","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","Inner London - East","Haringey and Islington","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","Inner London - East","Lambeth","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","Inner London - East","Lambeth","EO","10","[c]","26440","26880"
"Leaver Dept.","2022","Science and Engineering","Inner London - East","Lambeth","G6/G7","45","[c]","56050","52610"
"Leaver Dept.","2022","Science and Engineering","Inner London - East","Lambeth","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","Inner London - East","Lambeth","SEO/HEO","110","[c]","36230","36330"
"Leaver Dept.","2022","Science and Engineering","Inner London - East","Lewisham and Southwark","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","Inner London - East","Lewisham and Southwark","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","Inner London - East","Lewisham and Southwark","SEO/HEO","10","[c]","37710","40070"
"Leaver Dept.","2022","Science and Engineering","Inner London - East","Tower Hamlets","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","Inner London - West","Camden and City of London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","Inner London - West","Camden and City of London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","Inner London - West","Westminster","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","Inner London - West","Westminster","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","Inner London - West","Westminster","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","Inner London - West","Westminster","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","Kent","East Kent","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","Kent","East Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","Kent","Medway","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","Kent","Mid Kent","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","Kent","Mid Kent","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","Kent","Mid Kent","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","Kent","West Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","Lancashire","Lancaster and Wyre","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","Lancashire","Mid Lancashire","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","Lancashire","Mid Lancashire","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","Lincolnshire","Lincolnshire CC","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","Lincolnshire","Lincolnshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","Merseyside","Liverpool","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","Merseyside","Liverpool","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","Merseyside","Liverpool","SEO/HEO","15","[c]","35210","36330"
"Leaver Dept.","2022","Science and Engineering","Merseyside","Sefton","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","Merseyside","Sefton","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","Merseyside","Sefton","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","Merseyside","Wirral","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","North Yorkshire","North Yorkshire CC","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","North Yorkshire","North Yorkshire CC","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","North Yorkshire","North Yorkshire CC","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","North Yorkshire","North Yorkshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","North Yorkshire","York","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","North Yorkshire","York","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","North Yorkshire","York","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","North Yorkshire","York","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","North Yorkshire","York","SEO/HEO","10","[c]","37140","37480"
"Leaver Dept.","2022","Science and Engineering","Northumberland, and Tyne and Wear","Tyneside","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","Northumberland, and Tyne and Wear","Tyneside","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","Northumberland, and Tyne and Wear","Tyneside","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","Northumberland, and Tyne and Wear","Tyneside","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","Northumberland, and Tyne and Wear","Tyneside","SEO/HEO","20","[c]","39020","40660"
"Leaver Dept.","2022","Science and Engineering","Outer London - East and North East","Barking & Dagenham and Havering","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","Outer London - South","Bromley","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","Outer London - South","Merton, Kingston upon Thames and Sutton","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","Outer London - West and North West","Barnet","AA/AO","40","[c]","23500","23780"
"Leaver Dept.","2022","Science and Engineering","Outer London - West and North West","Barnet","EO","65","[c]","27390","26880"
"Leaver Dept.","2022","Science and Engineering","Outer London - West and North West","Barnet","G6/G7","145","[c]","59100","55130"
"Leaver Dept.","2022","Science and Engineering","Outer London - West and North West","Barnet","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","Outer London - West and North West","Barnet","SEO/HEO","240","[c]","37530","40070"
"Leaver Dept.","2022","Science and Engineering","Outer London - West and North West","Ealing","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","Outer London - West and North West","Harrow and Hillingdon","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","Shropshire and Staffordshire","Staffordshire CC","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","Shropshire and Staffordshire","Staffordshire CC","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","Shropshire and Staffordshire","Staffordshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","South Yorkshire","Sheffield","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","Surrey, East and West Sussex","Brighton and Hove","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","Surrey, East and West Sussex","East Surrey","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","Surrey, East and West Sussex","East Surrey","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","Surrey, East and West Sussex","East Sussex CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","Surrey, East and West Sussex","West Surrey","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","Surrey, East and West Sussex","West Surrey","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","Surrey, East and West Sussex","West Surrey","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","Surrey, East and West Sussex","West Sussex (North East)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","Surrey, East and West Sussex","West Sussex (North East)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","Surrey, East and West Sussex","West Sussex (South West)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","West Central Scotland","Glasgow City","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","West Central Scotland","Glasgow City","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","West Central Scotland","Glasgow City","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","West Central Scotland","Glasgow City","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","West Midlands","Birmingham","AA/AO","15","[c]","21390","20400"
"Leaver Dept.","2022","Science and Engineering","West Midlands","Birmingham","EO","25","[c]","24110","23620"
"Leaver Dept.","2022","Science and Engineering","West Midlands","Birmingham","G6/G7","20","[c]","56820","51590"
"Leaver Dept.","2022","Science and Engineering","West Midlands","Birmingham","SEO/HEO","70","[c]","36610","36330"
"Leaver Dept.","2022","Science and Engineering","West Midlands","Solihull","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","West Wales and The Valleys","Bridgend and Neath Port Talbot","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","West Wales and The Valleys","Conwy and Denbighshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","West Yorkshire","Calderdale and Kirklees","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","West Yorkshire","Leeds","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","West Yorkshire","Leeds","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","West Yorkshire","Leeds","G6/G7","25","[c]","55360","50410"
"Leaver Dept.","2022","Science and Engineering","West Yorkshire","Leeds","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","West Yorkshire","Leeds","SEO/HEO","35","[c]","35110","34530"
"Leaver Dept.","2022","Security","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Devon","Plymouth","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","East Anglia","Cambridgeshire CC","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","East Anglia","North and West Norfolk","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","East Anglia","Peterborough","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","East Anglia","Suffolk CC","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","East Wales","Cardiff and Vale of Glamorgan","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","East Wales","Powys","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Eastern Scotland","Angus and Dundee City","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Greater Manchester","Greater Manchester South West","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Greater Manchester","Manchester","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Hampshire and Isle of Wight","Central Hampshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Inner London - East","Lambeth","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Inner London - West","Westminster","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Inner London - West","Westminster","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Inner London - West","Westminster","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Inner London - West","Westminster","SEO/HEO","15","[c]","39010","39480"
"Leaver Dept.","2022","Security","Kent","Medway","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Lancashire","Blackpool","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Lancashire","Blackpool","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","North Yorkshire","North Yorkshire CC","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Northumberland, and Tyne and Wear","Tyneside","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Outer London - South","Croydon","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Overseas","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Shropshire and Staffordshire","Staffordshire CC","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Shropshire and Staffordshire","Staffordshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Tees Valley and Durham","Durham","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Tees Valley and Durham","South Teesside","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Unknown","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","West Central Scotland","Glasgow City","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","West Midlands","Birmingham","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","West Midlands","Birmingham","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","West Wales and The Valleys","Isle of Anglesey","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","West Yorkshire","Calderdale and Kirklees","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Social Research","Derbyshire and Nottinghamshire","South Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Social Research","Dorset and Somerset","Somerset CC","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Social Research","East Wales","Cardiff and Vale of Glamorgan","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Social Research","East Wales","Monmouthshire and Newport","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Social Research","East Wales","Monmouthshire and Newport","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Social Research","East Wales","Monmouthshire and Newport","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Social Research","Eastern Scotland","City of Edinburgh","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Social Research","Hampshire and Isle of Wight","South Hampshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Social Research","Hampshire and Isle of Wight","South Hampshire","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Social Research","Inner London - East","Lambeth","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Social Research","Inner London - West","Camden and City of London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Social Research","Inner London - West","Westminster","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Social Research","Inner London - West","Westminster","G6/G7","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Social Research","Inner London - West","Westminster","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Social Research","Inner London - West","Westminster","SEO/HEO","25","[c]","39540","42460"
"Leaver Dept.","2022","Social Research","Outer London - South","Croydon","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Social Research","Outer London - South","Croydon","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Social Research","West Midlands","Birmingham","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","Derbyshire and Nottinghamshire","Nottingham","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","East Anglia","Norwich and East Norfolk","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","East Wales","Cardiff and Vale of Glamorgan","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","East Wales","Cardiff and Vale of Glamorgan","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","East Wales","Monmouthshire and Newport","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","East Wales","Monmouthshire and Newport","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","East Wales","Monmouthshire and Newport","SEO/HEO","10","[c]","[c]","[c]"
