"Status","Year","Ethnicity","Profession_of_post","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Other ethnicity","Unknown","SEO/HEO","HEO","25","25","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","SEO/HEO","SEO","25","25","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Veterinarian","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Veterinarian","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Veterinarian","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Veterinarian","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Veterinarian","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Veterinarian","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Veterinarian","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Commercial","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Commercial","AA/AO","AO","15","10","[c]","[c]"
"In post","2022","Undeclared","Commercial","EO","EO","20","20","[c]","[c]"
"In post","2022","Undeclared","Commercial","G6/G7","G6","15","15","[c]","[c]"
"In post","2022","Undeclared","Commercial","G6/G7","G7","30","30","53550","54430"
"In post","2022","Undeclared","Commercial","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Commercial","SEO/HEO","HEO","65","65","33620","33160"
"In post","2022","Undeclared","Commercial","SEO/HEO","SEO","85","85","41100","40580"
"In post","2022","Undeclared","Commercial","Unknown","Unknown","10","10","[c]","[c]"
"In post","2022","Undeclared","Communications","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Communications","AA/AO","AO","5","5","[c]","[c]"
"In post","2022","Undeclared","Communications","EO","EO","15","15","[c]","[c]"
"In post","2022","Undeclared","Communications","G6/G7","G6","5","5","[c]","[c]"
"In post","2022","Undeclared","Communications","G6/G7","G7","15","15","[c]","[c]"
"In post","2022","Undeclared","Communications","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Communications","SEO/HEO","HEO","30","25","[c]","[c]"
"In post","2022","Undeclared","Communications","SEO/HEO","SEO","35","35","42240","42490"
"In post","2022","Undeclared","Corporate Finance","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Corporate Finance","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Counter Fraud","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Counter Fraud","AA/AO","AO","95","85","22840","22810"
"In post","2022","Undeclared","Counter Fraud","EO","EO","210","180","28590","27570"
"In post","2022","Undeclared","Counter Fraud","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Counter Fraud","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Counter Fraud","SEO/HEO","HEO","60","60","34490","34150"
"In post","2022","Undeclared","Counter Fraud","SEO/HEO","SEO","15","15","[c]","[c]"
"In post","2022","Undeclared","Digital, Data and Technology","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Digital, Data and Technology","AA/AO","AO","30","30","[c]","[c]"
"In post","2022","Undeclared","Digital, Data and Technology","EO","EO","180","170","28360","27570"
"In post","2022","Undeclared","Digital, Data and Technology","G6/G7","G6","75","75","70620","71180"
"In post","2022","Undeclared","Digital, Data and Technology","G6/G7","G7","210","205","55700","55130"
"In post","2022","Undeclared","Digital, Data and Technology","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Digital, Data and Technology","SEO/HEO","HEO","260","250","34450","34060"
"In post","2022","Undeclared","Digital, Data and Technology","SEO/HEO","SEO","300","295","42350","41180"
"In post","2022","Undeclared","Digital, Data and Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Economics","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Economics","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Economics","G6/G7","G6","10","10","[c]","[c]"
"In post","2022","Undeclared","Economics","G6/G7","G7","20","20","[c]","[c]"
"In post","2022","Undeclared","Economics","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Economics","SEO/HEO","HEO","15","15","[c]","[c]"
"In post","2022","Undeclared","Economics","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Finance","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Finance","AA/AO","AO","35","30","22160","21830"
"In post","2022","Undeclared","Finance","EO","EO","100","100","27260","26760"
"In post","2022","Undeclared","Finance","G6/G7","G6","25","25","[c]","[c]"
"In post","2022","Undeclared","Finance","G6/G7","G7","85","85","55780","55310"
"In post","2022","Undeclared","Finance","SCS level","SCS level","5","5","[c]","[c]"
"In post","2022","Undeclared","Finance","SEO/HEO","HEO","135","130","34570","33350"
"In post","2022","Undeclared","Finance","SEO/HEO","SEO","135","130","42570","41950"
"In post","2022","Undeclared","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Geography","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Geography","EO","EO","10","10","[c]","[c]"
"In post","2022","Undeclared","Geography","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Geography","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2022","Undeclared","Geography","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Human Resources","AA/AO","AA","5","5","[c]","[c]"
"In post","2022","Undeclared","Human Resources","AA/AO","AO","35","30","21980","21600"
"In post","2022","Undeclared","Human Resources","EO","EO","60","55","28180","27570"
"In post","2022","Undeclared","Human Resources","G6/G7","G6","10","10","[c]","[c]"
"In post","2022","Undeclared","Human Resources","G6/G7","G7","30","30","55590","55210"
"In post","2022","Undeclared","Human Resources","SCS level","SCS level","5","5","[c]","[c]"
"In post","2022","Undeclared","Human Resources","SEO/HEO","HEO","75","75","33460","33300"
"In post","2022","Undeclared","Human Resources","SEO/HEO","SEO","60","60","41490","40690"
"In post","2022","Undeclared","Inspector of Education and Training","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Inspector of Education and Training","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Inspector of Education and Training","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Inspector of Education and Training","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2022","Undeclared","Intelligence Analysis","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Intelligence Analysis","EO","EO","80","70","28250","27870"
"In post","2022","Undeclared","Intelligence Analysis","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Intelligence Analysis","G6/G7","G7","20","20","[c]","[c]"
"In post","2022","Undeclared","Intelligence Analysis","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Intelligence Analysis","SEO/HEO","HEO","60","60","34920","33900"
"In post","2022","Undeclared","Intelligence Analysis","SEO/HEO","SEO","30","30","42550","42370"
"In post","2022","Undeclared","Internal Audit","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Internal Audit","EO","EO","5","5","[c]","[c]"
"In post","2022","Undeclared","Internal Audit","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Internal Audit","G6/G7","G7","5","5","[c]","[c]"
"In post","2022","Undeclared","Internal Audit","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Internal Audit","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Internal Audit","SEO/HEO","SEO","15","10","[c]","[c]"
"In post","2022","Undeclared","International Trade","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","International Trade","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","International Trade","G6/G7","G7","25","25","[c]","[c]"
"In post","2022","Undeclared","International Trade","SCS level","SCS level","10","10","[c]","[c]"
"In post","2022","Undeclared","International Trade","SEO/HEO","HEO","20","20","[c]","[c]"
"In post","2022","Undeclared","International Trade","SEO/HEO","SEO","10","10","[c]","[c]"
"In post","2022","Undeclared","Knowledge and Information Management","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Knowledge and Information Management","AA/AO","AO","25","25","[c]","[c]"
"In post","2022","Undeclared","Knowledge and Information Management","EO","EO","40","40","28670","27640"
"In post","2022","Undeclared","Knowledge and Information Management","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Knowledge and Information Management","G6/G7","G7","20","20","[c]","[c]"
"In post","2022","Undeclared","Knowledge and Information Management","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Knowledge and Information Management","SEO/HEO","HEO","35","35","34310","33300"
"In post","2022","Undeclared","Knowledge and Information Management","SEO/HEO","SEO","25","25","[c]","[c]"
"In post","2022","Undeclared","Knowledge and Information Management","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Legal","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Legal","AA/AO","AO","15","10","[c]","[c]"
"In post","2022","Undeclared","Legal","EO","EO","75","70","28900","28040"
"In post","2022","Undeclared","Legal","G6/G7","G6","55","55","70380","69990"
"In post","2022","Undeclared","Legal","G6/G7","G7","145","135","57720","56070"
"In post","2022","Undeclared","Legal","SCS level","SCS level","15","15","[c]","[c]"
"In post","2022","Undeclared","Legal","SEO/HEO","HEO","100","95","35400","33680"
"In post","2022","Undeclared","Legal","SEO/HEO","SEO","95","85","44370","43810"
"In post","2022","Undeclared","Medicine","AA/AO","AO","5","5","[c]","[c]"
"In post","2022","Undeclared","Medicine","EO","EO","10","10","[c]","[c]"
"In post","2022","Undeclared","Medicine","G6/G7","G6","20","15","[c]","[c]"
"In post","2022","Undeclared","Medicine","G6/G7","G7","10","10","[c]","[c]"
"In post","2022","Undeclared","Medicine","SCS level","SCS level","15","15","[c]","[c]"
"In post","2022","Undeclared","Medicine","SEO/HEO","HEO","10","10","[c]","[c]"
"In post","2022","Undeclared","Medicine","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2022","Undeclared","Operational Delivery","AA/AO","AA","215","185","20430","20890"
"In post","2022","Undeclared","Operational Delivery","AA/AO","AO","3215","2830","23000","21680"
"In post","2022","Undeclared","Operational Delivery","EO","EO","3765","3435","28630","27570"
"In post","2022","Undeclared","Operational Delivery","G6/G7","G6","70","70","69190","67910"
"In post","2022","Undeclared","Operational Delivery","G6/G7","G7","240","235","56940","54890"
"In post","2022","Undeclared","Operational Delivery","SCS level","SCS level","25","25","[c]","[c]"
"In post","2022","Undeclared","Operational Delivery","SEO/HEO","HEO","1165","1095","34570","33840"
"In post","2022","Undeclared","Operational Delivery","SEO/HEO","SEO","545","520","43330","41310"
"In post","2022","Undeclared","Operational Delivery","Unknown","Unknown","475","435","32180","32090"
"In post","2022","Undeclared","Operational Research","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Operational Research","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Operational Research","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Operational Research","G6/G7","G7","25","25","[c]","[c]"
"In post","2022","Undeclared","Operational Research","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Operational Research","SEO/HEO","HEO","10","10","[c]","[c]"
"In post","2022","Undeclared","Operational Research","SEO/HEO","SEO","15","15","[c]","[c]"
"In post","2022","Undeclared","Other","AA/AO","AA","65","60","19690","19050"
"In post","2022","Undeclared","Other","AA/AO","AO","390","365","21920","21260"
"In post","2022","Undeclared","Other","EO","EO","365","345","27750","27570"
"In post","2022","Undeclared","Other","G6/G7","G6","20","20","[c]","[c]"
"In post","2022","Undeclared","Other","G6/G7","G7","55","50","55420","54620"
"In post","2022","Undeclared","Other","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Other","SEO/HEO","HEO","200","190","33380","33300"
"In post","2022","Undeclared","Other","SEO/HEO","SEO","120","115","41800","40680"
"In post","2022","Undeclared","Other","Unknown","Unknown","20","20","[c]","[c]"
"In post","2022","Undeclared","Planning","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Planning","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Planning","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Planning Inspectors","G6/G7","G6","10","5","[c]","[c]"
"In post","2022","Undeclared","Planning Inspectors","G6/G7","G7","5","5","[c]","[c]"
"In post","2022","Undeclared","Planning Inspectors","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Policy","AA/AO","AO","20","20","[c]","[c]"
"In post","2022","Undeclared","Policy","EO","EO","100","95","29040","28490"
"In post","2022","Undeclared","Policy","G6/G7","G6","165","160","67770","67530"
"In post","2022","Undeclared","Policy","G6/G7","G7","360","355","55580","54750"
"In post","2022","Undeclared","Policy","SCS level","SCS level","60","55","81780","77060"
"In post","2022","Undeclared","Policy","SEO/HEO","HEO","280","275","34830","34570"
"In post","2022","Undeclared","Policy","SEO/HEO","SEO","230","225","41710","41750"
"In post","2022","Undeclared","Project Delivery","AA/AO","AO","30","25","[c]","[c]"
"In post","2022","Undeclared","Project Delivery","EO","EO","45","40","28340","27570"
"In post","2022","Undeclared","Project Delivery","G6/G7","G6","55","55","66910","67590"
"In post","2022","Undeclared","Project Delivery","G6/G7","G7","175","170","54590","54800"
"In post","2022","Undeclared","Project Delivery","SCS level","SCS level","10","10","[c]","[c]"
"In post","2022","Undeclared","Project Delivery","SEO/HEO","HEO","130","125","33690","33370"
"In post","2022","Undeclared","Project Delivery","SEO/HEO","SEO","245","235","41010","40580"
"In post","2022","Undeclared","Project Delivery","Unknown","Unknown","25","25","[c]","[c]"
"In post","2022","Undeclared","Property","AA/AO","AA","10","10","[c]","[c]"
"In post","2022","Undeclared","Property","AA/AO","AO","60","55","23320","22040"
"In post","2022","Undeclared","Property","EO","EO","140","125","28020","27000"
"In post","2022","Undeclared","Property","G6/G7","G6","30","30","67430","66470"
"In post","2022","Undeclared","Property","G6/G7","G7","80","75","56580","57150"
"In post","2022","Undeclared","Property","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Property","SEO/HEO","HEO","140","135","34290","33380"
"In post","2022","Undeclared","Property","SEO/HEO","SEO","120","105","44540","45470"
"In post","2022","Undeclared","Psychology","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Psychology","EO","EO","5","5","[c]","[c]"
"In post","2022","Undeclared","Psychology","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Psychology","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Psychology","SEO/HEO","HEO","10","10","[c]","[c]"
"In post","2022","Undeclared","Psychology","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2022","Undeclared","Science and Engineering","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Science and Engineering","AA/AO","AO","30","30","22220","22500"
"In post","2022","Undeclared","Science and Engineering","EO","EO","85","80","26880","26670"
"In post","2022","Undeclared","Science and Engineering","G6/G7","G6","45","40","68160","66890"
"In post","2022","Undeclared","Science and Engineering","G6/G7","G7","230","220","52740","52300"
"In post","2022","Undeclared","Science and Engineering","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Science and Engineering","SEO/HEO","HEO","210","200","33260","33030"
"In post","2022","Undeclared","Science and Engineering","SEO/HEO","SEO","325","315","41440","40580"
"In post","2022","Undeclared","Science and Engineering","Unknown","Unknown","55","55","43230","42950"
"In post","2022","Undeclared","Security","AA/AO","AA","75","70","20400","19810"
"In post","2022","Undeclared","Security","AA/AO","AO","145","145","34380","39070"
"In post","2022","Undeclared","Security","EO","EO","60","60","36190","32450"
"In post","2022","Undeclared","Security","G6/G7","G6","5","5","[c]","[c]"
"In post","2022","Undeclared","Security","G6/G7","G7","30","30","56620","55230"
"In post","2022","Undeclared","Security","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Security","SEO/HEO","HEO","70","65","37320","34290"
"In post","2022","Undeclared","Security","SEO/HEO","SEO","45","45","44280","42510"
"In post","2022","Undeclared","Security","Unknown","Unknown","10","10","[c]","[c]"
"In post","2022","Undeclared","Social Research","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Social Research","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Social Research","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Social Research","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Statistics","EO","EO","10","10","[c]","[c]"
