"Status","Year","Function_of_post","Region_ITL2","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Project Delivery","Tees Valley and Durham","HEO","10","10","31770","32360"
"In post","2022","Project Delivery","Tees Valley and Durham","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Tees Valley and Durham","SEO","20","20","37630","38550"
"In post","2022","Project Delivery","Unknown","AO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Unknown","EO","5","5","[c]","[c]"
"In post","2022","Project Delivery","Unknown","G6","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Unknown","HEO","5","5","[c]","[c]"
"In post","2022","Project Delivery","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Unknown","SEO","5","5","[c]","[c]"
"In post","2022","Project Delivery","West Central Scotland","AO","10","5","[c]","[c]"
"In post","2022","Project Delivery","West Central Scotland","EO","75","70","23150","22360"
"In post","2022","Project Delivery","West Central Scotland","G6","20","20","68420","67910"
"In post","2022","Project Delivery","West Central Scotland","G7","60","60","54620","55210"
"In post","2022","Project Delivery","West Central Scotland","HEO","120","115","32320","33090"
"In post","2022","Project Delivery","West Central Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","West Central Scotland","SEO","110","110","40430","40520"
"In post","2022","Project Delivery","West Central Scotland","Unknown","60","60","39860","40580"
"In post","2022","Project Delivery","West Midlands","AO","15","15","21210","21260"
"In post","2022","Project Delivery","West Midlands","EO","55","55","27040","27570"
"In post","2022","Project Delivery","West Midlands","G6","20","20","64850","64290"
"In post","2022","Project Delivery","West Midlands","G7","90","90","52840","54160"
"In post","2022","Project Delivery","West Midlands","HEO","105","100","33380","33170"
"In post","2022","Project Delivery","West Midlands","SCS level","10","10","[c]","[c]"
"In post","2022","Project Delivery","West Midlands","SEO","115","110","40270","40180"
"In post","2022","Project Delivery","West Wales and The Valleys","AA","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","West Wales and The Valleys","AO","10","10","[c]","[c]"
"In post","2022","Project Delivery","West Wales and The Valleys","EO","50","45","26460","26470"
"In post","2022","Project Delivery","West Wales and The Valleys","G6","35","35","72230","75480"
"In post","2022","Project Delivery","West Wales and The Valleys","G7","20","20","54610","51300"
"In post","2022","Project Delivery","West Wales and The Valleys","HEO","45","45","32200","32000"
"In post","2022","Project Delivery","West Wales and The Valleys","SEO","40","40","40480","40470"
"In post","2022","Project Delivery","West Yorkshire","AO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","West Yorkshire","EO","55","50","26700","26820"
"In post","2022","Project Delivery","West Yorkshire","G6","35","35","65010","65900"
"In post","2022","Project Delivery","West Yorkshire","G7","105","105","52040","51300"
"In post","2022","Project Delivery","West Yorkshire","HEO","130","120","32480","33080"
"In post","2022","Project Delivery","West Yorkshire","SCS level","10","10","[c]","[c]"
"In post","2022","Project Delivery","West Yorkshire","SEO","120","115","38630","39580"
"In post","2022","Property","Bedfordshire and Hertfordshire","AA","[c]","[c]","[c]","[c]"
"In post","2022","Property","Bedfordshire and Hertfordshire","AO","5","5","[c]","[c]"
"In post","2022","Property","Bedfordshire and Hertfordshire","EO","10","10","[c]","[c]"
"In post","2022","Property","Bedfordshire and Hertfordshire","G6","5","5","[c]","[c]"
"In post","2022","Property","Bedfordshire and Hertfordshire","G7","[c]","[c]","[c]","[c]"
"In post","2022","Property","Bedfordshire and Hertfordshire","HEO","15","15","34890","34370"
"In post","2022","Property","Bedfordshire and Hertfordshire","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Berkshire, Buckinghamshire and Oxfordshire","AA","35","30","18090","17480"
"In post","2022","Property","Berkshire, Buckinghamshire and Oxfordshire","AO","10","10","[c]","[c]"
"In post","2022","Property","Berkshire, Buckinghamshire and Oxfordshire","EO","60","60","27530","27000"
"In post","2022","Property","Berkshire, Buckinghamshire and Oxfordshire","G6","15","15","67800","65500"
"In post","2022","Property","Berkshire, Buckinghamshire and Oxfordshire","G7","30","25","57220","56950"
"In post","2022","Property","Berkshire, Buckinghamshire and Oxfordshire","HEO","85","85","34800","33390"
"In post","2022","Property","Berkshire, Buckinghamshire and Oxfordshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Property","Berkshire, Buckinghamshire and Oxfordshire","SEO","85","80","44450","44640"
"In post","2022","Property","Berkshire, Buckinghamshire and Oxfordshire","Unknown","40","40","21450","21600"
"In post","2022","Property","Cheshire","AA","[c]","[c]","[c]","[c]"
"In post","2022","Property","Cheshire","AO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Cheshire","EO","5","5","[c]","[c]"
"In post","2022","Property","Cheshire","G6","[c]","[c]","[c]","[c]"
"In post","2022","Property","Cheshire","G7","10","10","[c]","[c]"
"In post","2022","Property","Cheshire","HEO","15","15","32570","33000"
"In post","2022","Property","Cheshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Property","Cheshire","SEO","10","10","39880","38660"
"In post","2022","Property","Cornwall and Isles of Scilly","AA","[c]","[c]","[c]","[c]"
"In post","2022","Property","Cornwall and Isles of Scilly","AO","15","15","21720","21380"
"In post","2022","Property","Cornwall and Isles of Scilly","EO","5","5","[c]","[c]"
"In post","2022","Property","Cornwall and Isles of Scilly","G6","[c]","[c]","[c]","[c]"
"In post","2022","Property","Cornwall and Isles of Scilly","G7","5","5","[c]","[c]"
"In post","2022","Property","Cornwall and Isles of Scilly","HEO","20","20","32720","33000"
"In post","2022","Property","Cornwall and Isles of Scilly","SEO","10","10","[c]","[c]"
"In post","2022","Property","Cumbria","AA","[c]","[c]","[c]","[c]"
"In post","2022","Property","Cumbria","AO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Cumbria","EO","10","5","[c]","[c]"
"In post","2022","Property","Cumbria","G7","[c]","[c]","[c]","[c]"
"In post","2022","Property","Cumbria","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Cumbria","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Derbyshire and Nottinghamshire","AA","10","10","[c]","[c]"
"In post","2022","Property","Derbyshire and Nottinghamshire","AO","30","25","22020","22040"
"In post","2022","Property","Derbyshire and Nottinghamshire","EO","75","70","26600","26850"
"In post","2022","Property","Derbyshire and Nottinghamshire","G6","35","35","65590","67000"
"In post","2022","Property","Derbyshire and Nottinghamshire","G7","60","60","54360","55210"
"In post","2022","Property","Derbyshire and Nottinghamshire","HEO","70","70","32610","33300"
"In post","2022","Property","Derbyshire and Nottinghamshire","SCS level","5","5","[c]","[c]"
"In post","2022","Property","Derbyshire and Nottinghamshire","SEO","75","70","41630","40520"
"In post","2022","Property","Devon","AA","10","10","18630","18240"
"In post","2022","Property","Devon","AO","265","245","21970","22010"
"In post","2022","Property","Devon","EO","110","105","25920","26030"
"In post","2022","Property","Devon","G6","10","10","64920","64680"
"In post","2022","Property","Devon","G7","35","35","53770","54240"
"In post","2022","Property","Devon","HEO","75","75","32800","33150"
"In post","2022","Property","Devon","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Property","Devon","SEO","70","65","42190","42090"
"In post","2022","Property","Dorset and Somerset","AA","15","15","18690","19010"
"In post","2022","Property","Dorset and Somerset","AO","5","5","[c]","[c]"
"In post","2022","Property","Dorset and Somerset","EO","15","15","25790","26350"
"In post","2022","Property","Dorset and Somerset","G6","5","5","[c]","[c]"
"In post","2022","Property","Dorset and Somerset","G7","10","10","53810","54160"
"In post","2022","Property","Dorset and Somerset","HEO","25","25","32920","33300"
"In post","2022","Property","Dorset and Somerset","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Property","Dorset and Somerset","SEO","15","15","41840","41140"
"In post","2022","Property","East Anglia","AA","30","30","17930","17480"
"In post","2022","Property","East Anglia","AO","30","30","21760","21380"
"In post","2022","Property","East Anglia","EO","85","80","26430","26350"
"In post","2022","Property","East Anglia","G6","15","15","64560","64220"
"In post","2022","Property","East Anglia","G7","40","35","54330","53770"
"In post","2022","Property","East Anglia","HEO","145","135","33230","33300"
"In post","2022","Property","East Anglia","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Property","East Anglia","SEO","90","85","42640","42170"
"In post","2022","Property","East Wales","AA","10","10","18270","18240"
"In post","2022","Property","East Wales","AO","65","60","21900","22010"
"In post","2022","Property","East Wales","EO","70","65","26350","26880"
"In post","2022","Property","East Wales","G6","15","15","66860","67500"
"In post","2022","Property","East Wales","G7","35","35","54380","54240"
"In post","2022","Property","East Wales","HEO","65","65","32930","33300"
"In post","2022","Property","East Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Property","East Wales","SEO","65","65","42370","42750"
"In post","2022","Property","East Yorkshire and Northern Lincolnshire","AA","[c]","[c]","[c]","[c]"
"In post","2022","Property","East Yorkshire and Northern Lincolnshire","AO","15","15","21630","21860"
"In post","2022","Property","East Yorkshire and Northern Lincolnshire","EO","35","35","26790","26880"
"In post","2022","Property","East Yorkshire and Northern Lincolnshire","G6","10","10","[c]","[c]"
"In post","2022","Property","East Yorkshire and Northern Lincolnshire","G7","10","10","54570","54240"
"In post","2022","Property","East Yorkshire and Northern Lincolnshire","HEO","20","20","32910","33370"
"In post","2022","Property","East Yorkshire and Northern Lincolnshire","SEO","20","20","44670","46500"
"In post","2022","Property","Eastern Scotland","AA","45","45","20140","21640"
"In post","2022","Property","Eastern Scotland","AO","75","75","27430","26900"
"In post","2022","Property","Eastern Scotland","EO","35","35","31070","30650"
"In post","2022","Property","Eastern Scotland","G6","10","10","[c]","[c]"
"In post","2022","Property","Eastern Scotland","G7","25","25","54540","54170"
"In post","2022","Property","Eastern Scotland","HEO","65","60","35440","33300"
"In post","2022","Property","Eastern Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Property","Eastern Scotland","SEO","45","45","42740","40780"
"In post","2022","Property","Essex","AA","25","25","19460","20480"
"In post","2022","Property","Essex","AO","10","10","22220","22040"
"In post","2022","Property","Essex","EO","35","30","26270","27000"
"In post","2022","Property","Essex","G6","[c]","[c]","[c]","[c]"
"In post","2022","Property","Essex","G7","5","5","[c]","[c]"
"In post","2022","Property","Essex","HEO","20","20","32600","33300"
"In post","2022","Property","Essex","SEO","20","20","43180","43790"
"In post","2022","Property","Gloucestershire, Wiltshire and Bath/Bristol area","AA","15","15","17650","17480"
"In post","2022","Property","Gloucestershire, Wiltshire and Bath/Bristol area","AO","20","15","21620","21620"
"In post","2022","Property","Gloucestershire, Wiltshire and Bath/Bristol area","EO","80","75","25740","26470"
"In post","2022","Property","Gloucestershire, Wiltshire and Bath/Bristol area","G6","25","25","64370","64220"
"In post","2022","Property","Gloucestershire, Wiltshire and Bath/Bristol area","G7","85","85","51770","52000"
"In post","2022","Property","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","165","160","32160","33300"
"In post","2022","Property","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Property","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","135","130","40670","40580"
"In post","2022","Property","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
