"Status","Year","Function_of_post","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Unknown","Cornwall and Isles of Scilly","55","[c]","26380","21260"
"Leaver CS","2022","Unknown","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Derbyshire and Nottinghamshire","255","[c]","26350","21830"
"Leaver CS","2022","Unknown","Devon","75","[c]","28590","22330"
"Leaver CS","2022","Unknown","Dorset and Somerset","75","[c]","28040","21960"
"Leaver CS","2022","Unknown","East Anglia","220","[c]","27800","23010"
"Leaver CS","2022","Unknown","East Wales","565","[c]","36880","28850"
"Leaver CS","2022","Unknown","East Yorkshire and Northern Lincolnshire","75","[c]","26430","26670"
"Leaver CS","2022","Unknown","Eastern Scotland","945","[c]","38530","32990"
"Leaver CS","2022","Unknown","Essex","180","[c]","26780","26450"
"Leaver CS","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","320","[c]","31740","30370"
"Leaver CS","2022","Unknown","Greater Manchester","545","[c]","31820","27370"
"Leaver CS","2022","Unknown","Hampshire and Isle of Wight","360","[c]","29120","26670"
"Leaver CS","2022","Unknown","Herefordshire, Worcestershire and Warwickshire","50","[c]","25950","26350"
"Leaver CS","2022","Unknown","Highlands and Islands","85","[c]","29180","27230"
"Leaver CS","2022","Unknown","Inner London - East","345","[c]","33380","31060"
"Leaver CS","2022","Unknown","Inner London - West","765","[c]","43270","36650"
"Leaver CS","2022","Unknown","Kent","140","[c]","28150","25310"
"Leaver CS","2022","Unknown","Lancashire","210","[c]","25940","21260"
"Leaver CS","2022","Unknown","Leicestershire, Rutland and Northamptonshire","215","[c]","24540","21580"
"Leaver CS","2022","Unknown","Lincolnshire","80","[c]","27140","22330"
"Leaver CS","2022","Unknown","Merseyside","695","[c]","24690","24880"
"Leaver CS","2022","Unknown","North Eastern Scotland","65","[c]","32470","28460"
"Leaver CS","2022","Unknown","North Yorkshire","100","[c]","28190","22330"
"Leaver CS","2022","Unknown","Northern Ireland","195","[c]","24990","22460"
"Leaver CS","2022","Unknown","Northumberland, and Tyne and Wear","885","[c]","26810","21260"
"Leaver CS","2022","Unknown","Outer London - East and North East","35","[c]","30690","31060"
"Leaver CS","2022","Unknown","Outer London - South","440","[c]","37900","32390"
"Leaver CS","2022","Unknown","Outer London - West and North West","235","[c]","32430","30840"
"Leaver CS","2022","Unknown","Overseas","80","[c]","42640","40120"
"Leaver CS","2022","Unknown","Shropshire and Staffordshire","150","[c]","30930","27370"
"Leaver CS","2022","Unknown","South Yorkshire","205","[c]","27460","21680"
"Leaver CS","2022","Unknown","Southern Scotland","280","[c]","30470","27570"
"Leaver CS","2022","Unknown","Surrey, East and West Sussex","130","[c]","31800","28180"
"Leaver CS","2022","Unknown","Tees Valley and Durham","125","[c]","23830","21680"
"Leaver CS","2022","Unknown","Unknown","340","[c]","35250","32700"
"Leaver CS","2022","Unknown","West Central Scotland","465","[c]","33170","27230"
"Leaver CS","2022","Unknown","West Midlands","365","[c]","25760","26160"
"Leaver CS","2022","Unknown","West Wales and The Valleys","175","[c]","33140","27570"
"Leaver CS","2022","Unknown","West Yorkshire","525","[c]","27850","26160"
"Leaver Dept.","2022","Analysis","Derbyshire and Nottinghamshire","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","East Anglia","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","East Wales","45","[c]","34240","31840"
"Leaver Dept.","2022","Analysis","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","15","[c]","39840","39850"
"Leaver Dept.","2022","Analysis","Greater Manchester","10","[c]","42550","42100"
"Leaver Dept.","2022","Analysis","Hampshire and Isle of Wight","35","[c]","35780","30460"
"Leaver Dept.","2022","Analysis","Inner London - East","20","[c]","42780","39180"
"Leaver Dept.","2022","Analysis","Inner London - West","325","[c]","43770","39780"
"Leaver Dept.","2022","Analysis","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","South Yorkshire","15","[c]","45890","42220"
"Leaver Dept.","2022","Analysis","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","West Yorkshire","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Berkshire, Buckinghamshire and Oxfordshire","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Devon","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","East Anglia","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","East Wales","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","60","[c]","41840","39820"
"Leaver Dept.","2022","Commercial","Greater Manchester","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Hampshire and Isle of Wight","10","[c]","34200","37690"
"Leaver Dept.","2022","Commercial","Inner London - East","50","[c]","50640","53120"
"Leaver Dept.","2022","Commercial","Inner London - West","105","[c]","51490","52540"
"Leaver Dept.","2022","Commercial","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Merseyside","15","[c]","42730","39360"
"Leaver Dept.","2022","Commercial","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Outer London - West and North West","15","[c]","43850","40470"
"Leaver Dept.","2022","Commercial","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","South Yorkshire","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Southern Scotland","10","[c]","37650","33930"
"Leaver Dept.","2022","Commercial","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Unknown","50","[c]","40170","33350"
"Leaver Dept.","2022","Commercial","West Central Scotland","10","[c]","35730","36100"
"Leaver Dept.","2022","Commercial","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","West Yorkshire","60","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Derbyshire and Nottinghamshire","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","East Wales","15","[c]","34330","36240"
"Leaver Dept.","2022","Communications","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","15","[c]","29600","28590"
"Leaver Dept.","2022","Communications","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Inner London - East","60","[c]","46450","41260"
"Leaver Dept.","2022","Communications","Inner London - West","245","[c]","44200","39710"
"Leaver Dept.","2022","Communications","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Merseyside","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Outer London - West and North West","20","[c]","34690","33880"
"Leaver Dept.","2022","Communications","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","South Yorkshire","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Unknown","30","[c]","48170","36960"
"Leaver Dept.","2022","Communications","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","West Midlands","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","West Yorkshire","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Derbyshire and Nottinghamshire","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","East Wales","10","[c]","27160","25430"
"Leaver Dept.","2022","Counter Fraud","Eastern Scotland","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Greater Manchester","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Inner London - West","30","[c]","38420","33100"
"Leaver Dept.","2022","Counter Fraud","Kent","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Merseyside","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Northumberland, and Tyne and Wear","10","[c]","28670","27570"
"Leaver Dept.","2022","Counter Fraud","Outer London - East and North East","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","West Central Scotland","10","[c]","25680","27570"
"Leaver Dept.","2022","Counter Fraud","West Midlands","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","West Wales and The Valleys","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","West Yorkshire","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","Greater Manchester","15","[c]","23160","21260"
"Leaver Dept.","2022","Debt","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","Northumberland, and Tyne and Wear","15","[c]","24370","21260"
"Leaver Dept.","2022","Debt","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","West Midlands","10","[c]","23710","21260"
"Leaver Dept.","2022","Debt","West Yorkshire","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Berkshire, Buckinghamshire and Oxfordshire","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Cheshire","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Derbyshire and Nottinghamshire","15","[c]","37070","31210"
"Leaver Dept.","2022","Digital, Data & Technology","Devon","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","East Anglia","10","[c]","45260","36330"
"Leaver Dept.","2022","Digital, Data & Technology","East Wales","45","[c]","39330","36740"
"Leaver Dept.","2022","Digital, Data & Technology","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Gloucestershire, Wiltshire and Bath/Bristol area","50","[c]","39710","36330"
"Leaver Dept.","2022","Digital, Data & Technology","Greater Manchester","45","[c]","41580","36310"
"Leaver Dept.","2022","Digital, Data & Technology","Hampshire and Isle of Wight","10","[c]","37220","34690"
"Leaver Dept.","2022","Digital, Data & Technology","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Inner London - East","75","[c]","47910","42000"
"Leaver Dept.","2022","Digital, Data & Technology","Inner London - West","170","[c]","47740","41720"
"Leaver Dept.","2022","Digital, Data & Technology","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Lancashire","15","[c]","40850","36640"
"Leaver Dept.","2022","Digital, Data & Technology","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Merseyside","10","[c]","43480","38620"
"Leaver Dept.","2022","Digital, Data & Technology","North Yorkshire","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Northumberland, and Tyne and Wear","40","[c]","39070","35990"
"Leaver Dept.","2022","Digital, Data & Technology","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Outer London - West and North West","55","[c]","43370","40070"
"Leaver Dept.","2022","Digital, Data & Technology","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","South Yorkshire","25","[c]","44380","40960"
"Leaver Dept.","2022","Digital, Data & Technology","Southern Scotland","15","[c]","39060","39630"
"Leaver Dept.","2022","Digital, Data & Technology","Tees Valley and Durham","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Unknown","55","[c]","34370","31040"
"Leaver Dept.","2022","Digital, Data & Technology","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","West Midlands","25","[c]","35990","33540"
"Leaver Dept.","2022","Digital, Data & Technology","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","West Yorkshire","40","[c]","39350","38920"
"Leaver Dept.","2022","Finance","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Berkshire, Buckinghamshire and Oxfordshire","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Derbyshire and Nottinghamshire","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","East Wales","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","65","[c]","35060","28590"
"Leaver Dept.","2022","Finance","Greater Manchester","15","[c]","41400","36130"
"Leaver Dept.","2022","Finance","Hampshire and Isle of Wight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Inner London - East","35","[c]","44360","41030"
"Leaver Dept.","2022","Finance","Inner London - West","170","[c]","49070","43080"
"Leaver Dept.","2022","Finance","Lancashire","25","[c]","40660","35310"
"Leaver Dept.","2022","Finance","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Merseyside","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","North Yorkshire","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Northumberland, and Tyne and Wear","15","[c]","32200","31990"
"Leaver Dept.","2022","Finance","Outer London - West and North West","20","[c]","41390","38000"
"Leaver Dept.","2022","Finance","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","South Yorkshire","20","[c]","40580","36010"
"Leaver Dept.","2022","Finance","Southern Scotland","10","[c]","38360","33930"
"Leaver Dept.","2022","Finance","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Unknown","45","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","West Midlands","25","[c]","34740","31990"
"Leaver Dept.","2022","Finance","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","West Yorkshire","85","[c]","45330","42470"
"Leaver Dept.","2022","Grants Management","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Grants Management","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Grants Management","Cumbria","10","[c]","25610","25010"
"Leaver Dept.","2022","Grants Management","Derbyshire and Nottinghamshire","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Grants Management","Devon","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Grants Management","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Grants Management","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Grants Management","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Grants Management","North Yorkshire","10","[c]","25470","21300"
"Leaver Dept.","2022","Grants Management","Northumberland, and Tyne and Wear","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Grants Management","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Grants Management","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Grants Management","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Bedfordshire and Hertfordshire","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Cheshire","15","[c]","26250","21170"
"Leaver Dept.","2022","Human Resources","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Derbyshire and Nottinghamshire","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","East Anglia","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","East Wales","15","[c]","43450","49360"
"Leaver Dept.","2022","Human Resources","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Eastern Scotland","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","40","[c]","38540","37020"
"Leaver Dept.","2022","Human Resources","Greater Manchester","20","[c]","38240","36820"
"Leaver Dept.","2022","Human Resources","Hampshire and Isle of Wight","15","[c]","35870","29870"
"Leaver Dept.","2022","Human Resources","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Inner London - East","125","[c]","40060","32330"
"Leaver Dept.","2022","Human Resources","Inner London - West","190","[c]","43430","35520"
"Leaver Dept.","2022","Human Resources","Lancashire","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Merseyside","25","[c]","27540","25840"
"Leaver Dept.","2022","Human Resources","North Yorkshire","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Northumberland, and Tyne and Wear","50","[c]","28630","27570"
"Leaver Dept.","2022","Human Resources","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Outer London - West and North West","25","[c]","44580","45850"
"Leaver Dept.","2022","Human Resources","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","South Yorkshire","20","[c]","38400","37300"
"Leaver Dept.","2022","Human Resources","Southern Scotland","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Unknown","40","[c]","34760","32000"
"Leaver Dept.","2022","Human Resources","West Central Scotland","20","[c]","29170","26670"
"Leaver Dept.","2022","Human Resources","West Midlands","15","[c]","32960","27570"
"Leaver Dept.","2022","Human Resources","West Wales and The Valleys","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","West Yorkshire","30","[c]","39920","36330"
"Leaver Dept.","2022","Internal Audit","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","Inner London - West","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Derbyshire and Nottinghamshire","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Inner London - East","15","[c]","48110","54700"
"Leaver Dept.","2022","Legal","Inner London - West","145","[c]","48030","51250"
"Leaver Dept.","2022","Legal","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Outer London - West and North West","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","West Midlands","10","[c]","[c]","[c]"
