"Status","Year","Ethnicity","Profession_of_post","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Mixed","Policy","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Policy","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Policy","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Policy","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Policy","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Policy","EO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Policy","EO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Policy","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Policy","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Policy","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Policy","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Policy","G7","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Policy","G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Policy","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Policy","HEO","Female","50","[c]","32750","32790"
"New entrant CS","2022","Mixed","Policy","HEO","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Policy","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Policy","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Policy","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Policy","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Policy","SEO","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Policy","SEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Policy","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Policy","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Policy","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Policy","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Project Delivery","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Project Delivery","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Project Delivery","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Project Delivery","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Project Delivery","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Project Delivery","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Project Delivery","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Project Delivery","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Project Delivery","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Project Delivery","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Project Delivery","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Project Delivery","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Project Delivery","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Project Delivery","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Project Delivery","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Project Delivery","HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Project Delivery","HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Project Delivery","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Project Delivery","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Project Delivery","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Project Delivery","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Project Delivery","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Project Delivery","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Project Delivery","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Project Delivery","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Project Delivery","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Property","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Property","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Property","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Property","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Property","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Property","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Property","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Property","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Property","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Property","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Property","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Property","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Property","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Property","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Property","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Property","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Property","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Property","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Property","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Property","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Property","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Property","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Property","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Property","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Psychology","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Psychology","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Psychology","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Psychology","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Psychology","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Psychology","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Psychology","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Psychology","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Psychology","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Psychology","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Psychology","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Psychology","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Psychology","HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Psychology","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Psychology","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Psychology","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Psychology","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Psychology","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Science and Engineering","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Science and Engineering","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Science and Engineering","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Science and Engineering","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Science and Engineering","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Science and Engineering","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Science and Engineering","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Science and Engineering","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Science and Engineering","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Science and Engineering","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Science and Engineering","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Science and Engineering","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Science and Engineering","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Science and Engineering","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Science and Engineering","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Science and Engineering","HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Science and Engineering","HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Science and Engineering","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Science and Engineering","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Science and Engineering","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Science and Engineering","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Science and Engineering","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Science and Engineering","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Science and Engineering","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Science and Engineering","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Science and Engineering","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Science and Engineering","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Security","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Security","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Security","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Security","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Security","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Security","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Security","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Security","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Security","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Security","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Security","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Security","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Security","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Security","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Security","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Security","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Security","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Security","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Security","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Security","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Security","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Security","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Security","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Social Research","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Social Research","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Social Research","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Social Research","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Social Research","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Social Research","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Social Research","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Social Research","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Social Research","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Social Research","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Social Research","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Social Research","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Social Research","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Social Research","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Social Research","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Social Research","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Social Research","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Social Research","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Social Research","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Social Research","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Social Research","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Statistics","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Statistics","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Statistics","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Statistics","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Statistics","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Statistics","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Statistics","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Statistics","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Statistics","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Statistics","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Statistics","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Statistics","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Statistics","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Statistics","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Statistics","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Statistics","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Statistics","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Statistics","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Statistics","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Statistics","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Statistics","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Statistics","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Statistics","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Statistics","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Tax","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Tax","AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Tax","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Tax","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Tax","EO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Tax","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Tax","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Tax","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Tax","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Tax","HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Tax","HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Tax","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Tax","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Tax","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Tax","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Unknown","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Unknown","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Unknown","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Unknown","AO","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Unknown","AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Unknown","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Unknown","EO","Female","35","[c]","26650","27230"
"New entrant CS","2022","Mixed","Unknown","EO","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Unknown","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Unknown","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Unknown","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Unknown","G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Unknown","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Unknown","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Unknown","HEO","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Unknown","HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Unknown","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Unknown","SEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Unknown","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Unknown","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Veterinarian","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Veterinarian","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Veterinarian","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Veterinarian","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Veterinarian","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Veterinarian","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Veterinarian","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Veterinarian","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Veterinarian","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Veterinarian","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Veterinarian","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Veterinarian","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Veterinarian","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Veterinarian","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Veterinarian","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Veterinarian","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Veterinarian","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Veterinarian","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Commercial","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Commercial","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Commercial","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Commercial","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Commercial","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Commercial","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Commercial","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Commercial","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Commercial","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Commercial","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Commercial","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Commercial","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Commercial","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Commercial","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Commercial","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Commercial","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Commercial","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Commercial","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Commercial","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Commercial","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Commercial","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Commercial","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Commercial","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Commercial","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Commercial","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Commercial","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Communications","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Communications","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Communications","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Communications","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Communications","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Communications","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Communications","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Communications","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Communications","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Communications","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Communications","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Communications","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Communications","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Communications","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Communications","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Communications","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Communications","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Communications","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Communications","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Communications","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Communications","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Communications","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Communications","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Communications","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Communications","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Communications","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
