"Status","Year","Organisation","Parent_department","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","North East (England)","10","[c]","23900","24920"
"New entrant CS","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","North West (England)","65","[c]","23940","21300"
"New entrant CS","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Scotland","20","[c]","26420","23110"
"New entrant CS","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","South East (England)","140","[c]","27770","24920"
"New entrant CS","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","South West (England)","60","[c]","26090","24920"
"New entrant CS","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Unknown","15","[c]","25270","24920"
"New entrant CS","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Wales","45","[c]","24660","21300"
"New entrant CS","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","West Midlands (England)","30","[c]","24410","21300"
"New entrant CS","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","55","[c]","24530","23960"
"New entrant CS","2022","Attorney General's Office","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","East Midlands (England)","10","[c]","47340","28000"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","East of England","10","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","London","945","[c]","37840","28000"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","North East (England)","85","[c]","25720","21050"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","North West (England)","100","[c]","43610","37300"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","Scotland","140","[c]","38440","32000"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","South East (England)","30","[c]","51260","30000"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","South West (England)","40","[c]","46700","32000"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","Unknown","180","[c]","36760","28000"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","Wales","25","[c]","37930","32000"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","West Midlands (England)","60","[c]","55620","44970"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","Yorkshire and The Humber","140","[c]","37600","32000"
"New entrant CS","2022","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","East of England","65","[c]","26820","25460"
"New entrant CS","2022","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","South West (England)","25","[c]","27020","25010"
"New entrant CS","2022","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","Charity Commission","London","15","[c]","36510","37910"
"New entrant CS","2022","Charity Commission","Charity Commission","North West (England)","75","[c]","26450","24440"
"New entrant CS","2022","Companies House","Department for Business, Energy and Industrial Strategy","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Companies House","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Companies House","Department for Business, Energy and Industrial Strategy","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Companies House","Department for Business, Energy and Industrial Strategy","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Companies House","Department for Business, Energy and Industrial Strategy","Scotland","10","[c]","[c]","[c]"
"New entrant CS","2022","Companies House","Department for Business, Energy and Industrial Strategy","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Companies House","Department for Business, Energy and Industrial Strategy","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Companies House","Department for Business, Energy and Industrial Strategy","Wales","145","[c]","27410","20100"
"New entrant CS","2022","Companies House","Department for Business, Energy and Industrial Strategy","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Companies House","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Competition and Markets Authority","London","125","[c]","45020","35850"
"New entrant CS","2022","Competition and Markets Authority","Competition and Markets Authority","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Competition and Markets Authority","Scotland","5","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Competition and Markets Authority","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Criminal Injuries Compensation Authority","Ministry of Justice","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Criminal Injuries Compensation Authority","Ministry of Justice","Scotland","40","[c]","24950","20970"
"New entrant CS","2022","Criminal Injuries Compensation Authority","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Commercial Service","Cabinet Office","East of England","15","[c]","29860","28000"
"New entrant CS","2022","Crown Commercial Service","Cabinet Office","London","15","[c]","50190","46000"
"New entrant CS","2022","Crown Commercial Service","Cabinet Office","North West (England)","65","[c]","30560","30420"
"New entrant CS","2022","Crown Commercial Service","Cabinet Office","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Commercial Service","Cabinet Office","Wales","20","[c]","30210","30420"
"New entrant CS","2022","Crown Commercial Service","Cabinet Office","West Midlands (England)","10","[c]","28020","25520"
"New entrant CS","2022","Crown Commercial Service","Cabinet Office","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Office and Procurator Fiscal Service","Scottish Government","Scotland","415","[c]","26460","21050"
"New entrant CS","2022","Crown Prosecution Service","Attorney General's Departments","East Midlands (England)","70","[c]","30690","25480"
"New entrant CS","2022","Crown Prosecution Service","Attorney General's Departments","East of England","55","[c]","33090","25480"
"New entrant CS","2022","Crown Prosecution Service","Attorney General's Departments","London","195","[c]","32740","26970"
"New entrant CS","2022","Crown Prosecution Service","Attorney General's Departments","North East (England)","20","[c]","34830","28850"
"New entrant CS","2022","Crown Prosecution Service","Attorney General's Departments","North West (England)","75","[c]","29490","25480"
"New entrant CS","2022","Crown Prosecution Service","Attorney General's Departments","South East (England)","80","[c]","30650","24590"
"New entrant CS","2022","Crown Prosecution Service","Attorney General's Departments","South West (England)","35","[c]","34280","25480"
"New entrant CS","2022","Crown Prosecution Service","Attorney General's Departments","Wales","35","[c]","29830","25480"
"New entrant CS","2022","Crown Prosecution Service","Attorney General's Departments","West Midlands (England)","50","[c]","33160","30130"
"New entrant CS","2022","Crown Prosecution Service","Attorney General's Departments","Yorkshire and The Humber","65","[c]","27330","23720"
"New entrant CS","2022","Defence Equipment and Support","Ministry of Defence","East Midlands (England)","25","[c]","34180","33000"
"New entrant CS","2022","Defence Equipment and Support","Ministry of Defence","East of England","10","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","Ministry of Defence","London","15","[c]","23120","19460"
"New entrant CS","2022","Defence Equipment and Support","Ministry of Defence","North West (England)","10","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","Ministry of Defence","Scotland","55","[c]","30500","29000"
"New entrant CS","2022","Defence Equipment and Support","Ministry of Defence","South East (England)","35","[c]","26980","24500"
"New entrant CS","2022","Defence Equipment and Support","Ministry of Defence","South West (England)","810","[c]","30800","27540"
"New entrant CS","2022","Defence Equipment and Support","Ministry of Defence","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","Ministry of Defence","West Midlands (England)","15","[c]","26760","22000"
"New entrant CS","2022","Defence Equipment and Support","Ministry of Defence","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Science and Technology Laboratory","Ministry of Defence","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Science and Technology Laboratory","Ministry of Defence","South East (England)","230","[c]","30900","27010"
"New entrant CS","2022","Defence Science and Technology Laboratory","Ministry of Defence","South West (England)","415","[c]","29940","27010"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","London","505","[c]","37740","33570"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","North West (England)","115","[c]","34670","30360"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Scotland","10","[c]","52200","59260"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Wales","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","West Midlands (England)","45","[c]","38950","36740"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","London","320","[c]","35230","34020"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","North East (England)","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","North West (England)","35","[c]","37950","34110"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Scotland","10","[c]","31680","30960"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Wales","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Yorkshire and The Humber","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","Department for Education","East Midlands (England)","50","[c]","35570","30000"
"New entrant CS","2022","Department for Education (excl. agencies)","Department for Education","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","Department for Education","London","160","[c]","37020","32940"
"New entrant CS","2022","Department for Education (excl. agencies)","Department for Education","North East (England)","115","[c]","32800","29360"
"New entrant CS","2022","Department for Education (excl. agencies)","Department for Education","North West (England)","170","[c]","33310","29360"
"New entrant CS","2022","Department for Education (excl. agencies)","Department for Education","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","Department for Education","South East (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","Department for Education","South West (England)","55","[c]","38900","36500"
"New entrant CS","2022","Department for Education (excl. agencies)","Department for Education","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","Department for Education","West Midlands (England)","95","[c]","33530","29360"
"New entrant CS","2022","Department for Education (excl. agencies)","Department for Education","Yorkshire and The Humber","160","[c]","32480","29360"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","East Midlands (England)","50","[c]","33750","31160"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","East of England","45","[c]","35770","35900"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","London","780","[c]","38570","32800"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","North East (England)","90","[c]","35840","35900"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","North West (England)","140","[c]","36350","30850"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Scotland","20","[c]","37020","35900"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","South East (England)","75","[c]","44320","39950"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","South West (England)","315","[c]","36650","35900"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Wales","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","West Midlands (England)","100","[c]","38610","35900"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","175","[c]","36790","35900"
"New entrant CS","2022","Department for International Trade","Department for International Trade","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Department for International Trade","London","385","[c]","36030","31800"
"New entrant CS","2022","Department for International Trade","Department for International Trade","North East (England)","20","[c]","35380","31710"
"New entrant CS","2022","Department for International Trade","Department for International Trade","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Department for International Trade","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Department for International Trade","Scotland","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Department for International Trade","Wales","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Department for International Trade","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Department for International Trade","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","East Midlands (England)","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","East of England","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","London","355","[c]","36620","33210"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","North East (England)","15","[c]","35640","30260"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","North West (England)","30","[c]","28570","24830"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","Scotland","15","[c]","38350","34170"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","South West (England)","20","[c]","35810","30190"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","Wales","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","West Midlands (England)","130","[c]","33120","30190"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","Yorkshire and The Humber","20","[c]","33350","33260"
"New entrant CS","2022","Department for Transport (excl. agencies)","Department for Transport","London","505","[c]","43820","42470"
"New entrant CS","2022","Department for Transport (excl. agencies)","Department for Transport","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport (excl. agencies)","Department for Transport","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport (excl. agencies)","Department for Transport","South East (England)","30","[c]","38940","30730"
"New entrant CS","2022","Department for Transport (excl. agencies)","Department for Transport","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport (excl. agencies)","Department for Transport","Wales","15","[c]","46680","38650"
"New entrant CS","2022","Department for Transport (excl. agencies)","Department for Transport","West Midlands (England)","85","[c]","36310","38650"
"New entrant CS","2022","Department for Transport (excl. agencies)","Department for Transport","Yorkshire and The Humber","90","[c]","38150","38650"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","East Midlands (England)","585","[c]","23910","21260"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","East of England","570","[c]","26410","27570"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","London","1220","[c]","31580","31060"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","North East (England)","1195","[c]","25150","21260"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","North West (England)","2050","[c]","25840","21260"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Scotland","1010","[c]","24450","21260"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","South East (England)","615","[c]","25710","27570"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","South West (England)","400","[c]","23320","21260"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","90","[c]","31340","29290"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Wales","520","[c]","24560","27570"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","West Midlands (England)","870","[c]","25720","27570"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Yorkshire and The Humber","1145","[c]","27080","27570"
"New entrant CS","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","East of England","5","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","London","635","[c]","37440","32790"
"New entrant CS","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","North West (England)","15","[c]","42050","36820"
"New entrant CS","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","South East (England)","10","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","South West (England)","10","[c]","41260","35720"
"New entrant CS","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Unknown","55","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","West Midlands (England)","10","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Yorkshire and The Humber","205","[c]","32440","28970"
"New entrant CS","2022","Disclosure Scotland","Scottish Government","Scotland","65","[c]","24240","21050"
"New entrant CS","2022","Driver and Vehicle Licensing Agency","Department for Transport","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Licensing Agency","Department for Transport","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Licensing Agency","Department for Transport","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Licensing Agency","Department for Transport","Unknown","45","[c]","21340","21840"
"New entrant CS","2022","Driver and Vehicle Licensing Agency","Department for Transport","Wales","535","[c]","21810","21840"
"New entrant CS","2022","Driver and Vehicle Licensing Agency","Department for Transport","West Midlands (England)","85","[c]","22350","21840"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Department for Transport","East Midlands (England)","75","[c]","29430","26130"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Department for Transport","East of England","40","[c]","26340","26130"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Department for Transport","London","45","[c]","29110","30130"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Department for Transport","North East (England)","70","[c]","24380","21840"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Department for Transport","North West (England)","50","[c]","25760","26130"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Department for Transport","Scotland","30","[c]","26230","26130"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Department for Transport","South East (England)","75","[c]","26840","26130"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Department for Transport","South West (England)","75","[c]","27180","26130"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Department for Transport","Wales","80","[c]","25680","26130"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Department for Transport","West Midlands (England)","50","[c]","25240","26130"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Department for Transport","Yorkshire and The Humber","55","[c]","23470","21840"
"New entrant CS","2022","Education and Skills Funding Agency","Department for Education","East Midlands (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","Education and Skills Funding Agency","Department for Education","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Education and Skills Funding Agency","Department for Education","London","20","[c]","35540","32940"
"New entrant CS","2022","Education and Skills Funding Agency","Department for Education","North East (England)","15","[c]","30610","29360"
"New entrant CS","2022","Education and Skills Funding Agency","Department for Education","North West (England)","30","[c]","34200","29360"
"New entrant CS","2022","Education and Skills Funding Agency","Department for Education","South West (England)","25","[c]","33340","29360"
"New entrant CS","2022","Education and Skills Funding Agency","Department for Education","West Midlands (England)","45","[c]","35160","29360"
"New entrant CS","2022","Education and Skills Funding Agency","Department for Education","Yorkshire and The Humber","35","[c]","33420","36500"
"New entrant CS","2022","Education Scotland","Scottish Government","Scotland","50","[c]","49830","49860"
"New entrant CS","2022","Estyn","Estyn","Wales","10","[c]","69480","66900"
"New entrant CS","2022","Food Standards Agency","Food Standards Agency","East Midlands (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Food Standards Agency","East of England","15","[c]","34590","32350"
"New entrant CS","2022","Food Standards Agency","Food Standards Agency","London","30","[c]","36730","32350"
"New entrant CS","2022","Food Standards Agency","Food Standards Agency","North East (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Food Standards Agency","North West (England)","10","[c]","30100","30350"
"New entrant CS","2022","Food Standards Agency","Food Standards Agency","Northern Ireland","25","[c]","30690","30350"
"New entrant CS","2022","Food Standards Agency","Food Standards Agency","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Food Standards Agency","South East (England)","15","[c]","39170","37350"
"New entrant CS","2022","Food Standards Agency","Food Standards Agency","South West (England)","15","[c]","32080","30350"
"New entrant CS","2022","Food Standards Agency","Food Standards Agency","Wales","20","[c]","31000","30350"
"New entrant CS","2022","Food Standards Agency","Food Standards Agency","West Midlands (England)","20","[c]","32030","30350"
"New entrant CS","2022","Food Standards Agency","Food Standards Agency","Yorkshire and The Humber","35","[c]","33270","30350"
"New entrant CS","2022","Food Standards Scotland","Scottish Government","Scotland","85","[c]","33020","31540"
"New entrant CS","2022","Government Actuary's Department","Chancellor's other departments","London","40","[c]","45260","42470"
"New entrant CS","2022","Government Actuary's Department","Chancellor's other departments","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Internal Audit Agency","HM Treasury","London","15","[c]","47000","44160"
"New entrant CS","2022","Government Internal Audit Agency","HM Treasury","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Internal Audit Agency","HM Treasury","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Internal Audit Agency","HM Treasury","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Internal Audit Agency","HM Treasury","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Internal Audit Agency","HM Treasury","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Legal Department","Attorney General's Departments","London","305","[c]","40110","43920"
"New entrant CS","2022","Government Legal Department","Attorney General's Departments","Yorkshire and The Humber","15","[c]","41960","43920"
"New entrant CS","2022","Government Property Agency","Cabinet Office","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Property Agency","Cabinet Office","London","20","[c]","49650","45600"
"New entrant CS","2022","Government Property Agency","Cabinet Office","North West (England)","15","[c]","47300","49700"
"New entrant CS","2022","Government Property Agency","Cabinet Office","South West (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","Government Property Agency","Cabinet Office","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Property Agency","Cabinet Office","West Midlands (England)","30","[c]","47550","42900"
"New entrant CS","2022","Government Property Agency","Cabinet Office","Yorkshire and The Humber","10","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","Department for Work and Pensions","East Midlands (England)","25","[c]","38150","31660"
"New entrant CS","2022","Health and Safety Executive","Department for Work and Pensions","East of England","10","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","Department for Work and Pensions","London","15","[c]","36460","36040"
"New entrant CS","2022","Health and Safety Executive","Department for Work and Pensions","North East (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","Department for Work and Pensions","North West (England)","130","[c]","30030","26370"
"New entrant CS","2022","Health and Safety Executive","Department for Work and Pensions","Scotland","20","[c]","53980","53000"
"New entrant CS","2022","Health and Safety Executive","Department for Work and Pensions","South East (England)","10","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","Department for Work and Pensions","South West (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","Department for Work and Pensions","Wales","5","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","Department for Work and Pensions","West Midlands (England)","10","[c]","52710","52080"
"New entrant CS","2022","Health and Safety Executive","Department for Work and Pensions","Yorkshire and The Humber","65","[c]","30220","26370"
"New entrant CS","2022","HM Courts and Tribunals Service","Ministry of Justice","East Midlands (England)","240","[c]","21720","20970"
"New entrant CS","2022","HM Courts and Tribunals Service","Ministry of Justice","East of England","90","[c]","23550","20970"
