"Status","Year","Function_of_post","Parent_department","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Analysis","HM Treasury","SEO/HEO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Analysis","HM Treasury","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Treasury","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Treasury","SEO/HEO","Unknown","5","5","[c]","[c]"
"In post","2022","Analysis","Ministry of Defence","AA/AO","Heterosexual / straight","20","15","[c]","[c]"
"In post","2022","Analysis","Ministry of Defence","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Ministry of Defence","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Ministry of Defence","AA/AO","Unknown","10","10","[c]","[c]"
"In post","2022","Analysis","Ministry of Defence","EO","Heterosexual / straight","50","50","28070","27850"
"In post","2022","Analysis","Ministry of Defence","EO","LGBO","5","5","[c]","[c]"
"In post","2022","Analysis","Ministry of Defence","EO","Undeclared","10","10","[c]","[c]"
"In post","2022","Analysis","Ministry of Defence","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Ministry of Defence","G6/G7","Heterosexual / straight","70","70","55380","57480"
"In post","2022","Analysis","Ministry of Defence","G6/G7","LGBO","5","5","[c]","[c]"
"In post","2022","Analysis","Ministry of Defence","G6/G7","Undeclared","10","10","[c]","[c]"
"In post","2022","Analysis","Ministry of Defence","G6/G7","Unknown","160","150","50730","47060"
"In post","2022","Analysis","Ministry of Defence","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Ministry of Defence","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Ministry of Defence","SEO/HEO","Heterosexual / straight","195","185","37670","38070"
"In post","2022","Analysis","Ministry of Defence","SEO/HEO","LGBO","20","20","[c]","[c]"
"In post","2022","Analysis","Ministry of Defence","SEO/HEO","Undeclared","20","20","[c]","[c]"
"In post","2022","Analysis","Ministry of Defence","SEO/HEO","Unknown","215","210","35110","38070"
"In post","2022","Analysis","Ministry of Justice","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Ministry of Justice","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Ministry of Justice","EO","Heterosexual / straight","35","35","28200","28310"
"In post","2022","Analysis","Ministry of Justice","EO","LGBO","10","10","[c]","[c]"
"In post","2022","Analysis","Ministry of Justice","EO","Undeclared","5","5","[c]","[c]"
"In post","2022","Analysis","Ministry of Justice","EO","Unknown","25","25","[c]","[c]"
"In post","2022","Analysis","Ministry of Justice","G6/G7","Heterosexual / straight","145","135","60780","60280"
"In post","2022","Analysis","Ministry of Justice","G6/G7","LGBO","10","10","[c]","[c]"
"In post","2022","Analysis","Ministry of Justice","G6/G7","Undeclared","20","20","[c]","[c]"
"In post","2022","Analysis","Ministry of Justice","G6/G7","Unknown","30","25","[c]","[c]"
"In post","2022","Analysis","Ministry of Justice","SCS level","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Analysis","Ministry of Justice","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Ministry of Justice","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Ministry of Justice","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Ministry of Justice","SEO/HEO","Heterosexual / straight","175","170","39020","41100"
"In post","2022","Analysis","Ministry of Justice","SEO/HEO","LGBO","15","15","[c]","[c]"
"In post","2022","Analysis","Ministry of Justice","SEO/HEO","Undeclared","25","25","[c]","[c]"
"In post","2022","Analysis","Ministry of Justice","SEO/HEO","Unknown","45","45","38120","36050"
"In post","2022","Analysis","Office for Standards in Education, Children's Services and Skills","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Office for Standards in Education, Children's Services and Skills","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Office for Standards in Education, Children's Services and Skills","EO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Analysis","Office for Standards in Education, Children's Services and Skills","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Office for Standards in Education, Children's Services and Skills","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Office for Standards in Education, Children's Services and Skills","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Office for Standards in Education, Children's Services and Skills","G6/G7","Heterosexual / straight","20","15","[c]","[c]"
"In post","2022","Analysis","Office for Standards in Education, Children's Services and Skills","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Office for Standards in Education, Children's Services and Skills","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Office for Standards in Education, Children's Services and Skills","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Office for Standards in Education, Children's Services and Skills","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Office for Standards in Education, Children's Services and Skills","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Office for Standards in Education, Children's Services and Skills","SEO/HEO","Heterosexual / straight","70","65","36290","35010"
"In post","2022","Analysis","Office for Standards in Education, Children's Services and Skills","SEO/HEO","LGBO","10","10","[c]","[c]"
"In post","2022","Analysis","Office for Standards in Education, Children's Services and Skills","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Office for Standards in Education, Children's Services and Skills","SEO/HEO","Unknown","5","5","[c]","[c]"
"In post","2022","Analysis","Office of Gas and Electricity Markets","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Office of Gas and Electricity Markets","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Office of Gas and Electricity Markets","EO","Heterosexual / straight","35","35","27440","26500"
"In post","2022","Analysis","Office of Gas and Electricity Markets","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Office of Gas and Electricity Markets","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Office of Gas and Electricity Markets","EO","Unknown","5","5","[c]","[c]"
"In post","2022","Analysis","Office of Gas and Electricity Markets","G6/G7","Heterosexual / straight","35","35","59030","58680"
"In post","2022","Analysis","Office of Gas and Electricity Markets","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Office of Gas and Electricity Markets","G6/G7","Undeclared","10","10","[c]","[c]"
"In post","2022","Analysis","Office of Gas and Electricity Markets","G6/G7","Unknown","15","15","[c]","[c]"
"In post","2022","Analysis","Office of Gas and Electricity Markets","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Office of Gas and Electricity Markets","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Office of Gas and Electricity Markets","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Office of Gas and Electricity Markets","SEO/HEO","Heterosexual / straight","35","35","36170","35500"
"In post","2022","Analysis","Office of Gas and Electricity Markets","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Office of Gas and Electricity Markets","SEO/HEO","Undeclared","5","5","[c]","[c]"
"In post","2022","Analysis","Office of Gas and Electricity Markets","SEO/HEO","Unknown","20","20","[c]","[c]"
"In post","2022","Analysis","Office of Rail and Road","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Office of Rail and Road","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Office of Rail and Road","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Office of Rail and Road","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Office of Rail and Road","G6/G7","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Analysis","Office of Rail and Road","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Office of Rail and Road","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Office of Rail and Road","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Office of Rail and Road","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Office of Rail and Road","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Office of Rail and Road","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Office of Rail and Road","SEO/HEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Analysis","Office of Rail and Road","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Office of Rail and Road","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Office of Rail and Road","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Office of the Secretary of State for Wales","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Office of the Secretary of State for Wales","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Scottish Government","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Scottish Government","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Scottish Government","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Scottish Government","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Scottish Government","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Scottish Government","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Scottish Government","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Scottish Government","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Scottish Government","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Scottish Government","SEO/HEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Analysis","Scottish Government","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Scottish Government","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Scottish Government","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","UK Export Finance","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","UK Export Finance","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","UK Export Finance","G6/G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Analysis","UK Export Finance","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","UK Export Finance","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","UK Export Finance","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","UK Export Finance","SEO/HEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Analysis","UK Export Finance","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","UK Export Finance","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","UK Statistics Authority","AA/AO","Heterosexual / straight","50","50","20070","19860"
"In post","2022","Analysis","UK Statistics Authority","AA/AO","LGBO","5","5","[c]","[c]"
"In post","2022","Analysis","UK Statistics Authority","AA/AO","Undeclared","5","5","[c]","[c]"
"In post","2022","Analysis","UK Statistics Authority","AA/AO","Unknown","10","10","[c]","[c]"
"In post","2022","Analysis","UK Statistics Authority","EO","Heterosexual / straight","120","110","24680","23880"
"In post","2022","Analysis","UK Statistics Authority","EO","LGBO","10","10","[c]","[c]"
"In post","2022","Analysis","UK Statistics Authority","EO","Undeclared","10","10","[c]","[c]"
"In post","2022","Analysis","UK Statistics Authority","EO","Unknown","55","50","24840","24070"
"In post","2022","Analysis","UK Statistics Authority","G6/G7","Heterosexual / straight","300","285","53940","51210"
"In post","2022","Analysis","UK Statistics Authority","G6/G7","LGBO","20","20","[c]","[c]"
"In post","2022","Analysis","UK Statistics Authority","G6/G7","Undeclared","10","10","[c]","[c]"
"In post","2022","Analysis","UK Statistics Authority","G6/G7","Unknown","95","90","53220","51210"
"In post","2022","Analysis","UK Statistics Authority","SCS level","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Analysis","UK Statistics Authority","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","UK Statistics Authority","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","UK Statistics Authority","SCS level","Unknown","10","10","[c]","[c]"
"In post","2022","Analysis","UK Statistics Authority","SEO/HEO","Heterosexual / straight","830","790","34680","33710"
"In post","2022","Analysis","UK Statistics Authority","SEO/HEO","LGBO","100","100","33950","31320"
"In post","2022","Analysis","UK Statistics Authority","SEO/HEO","Undeclared","75","70","33970","33210"
"In post","2022","Analysis","UK Statistics Authority","SEO/HEO","Unknown","255","245","34650","34970"
"In post","2022","Analysis","Water Services Regulation Authority","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Water Services Regulation Authority","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Water Services Regulation Authority","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Water Services Regulation Authority","EO","Unknown","5","5","[c]","[c]"
"In post","2022","Analysis","Water Services Regulation Authority","G6/G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Analysis","Water Services Regulation Authority","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Water Services Regulation Authority","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Water Services Regulation Authority","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Water Services Regulation Authority","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
