"Status","Year","Disability","Function_of_post","Organisation","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Undeclared","No function","Centre for Environment, Fisheries and Aquaculture Science","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","Charity Commission","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","Charity Commission","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","Companies House","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","Companies House","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","Companies House","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","Criminal Injuries Compensation Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","Criminal Injuries Compensation Authority","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","Crown Commercial Service","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","Crown Commercial Service","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","Crown Office and Procurator Fiscal Service","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","Crown Office and Procurator Fiscal Service","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","Defence Equipment and Support","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","Defence Equipment and Support","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","Defence Equipment and Support","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","Defence Science and Technology Laboratory","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","Defence Science and Technology Laboratory","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","Department for Digital, Culture, Media and Sport","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","Department for Digital, Culture, Media and Sport","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","Department for Digital, Culture, Media and Sport","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","Department for Education (excl. agencies)","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","Department for Education (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","Department for International Trade","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","Department for International Trade","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","Department for Levelling Up, Housing and Communities (excl. agencies)","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","Department for Levelling Up, Housing and Communities (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","Department for Levelling Up, Housing and Communities (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","Department for Transport (excl. agencies)","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","Department for Transport (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","Department for Transport (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","Department for Work and Pensions (excl. agencies)","Heterosexual / straight","205","[c]","25480","27570"
"New entrant CS","2022","Undeclared","No function","Department for Work and Pensions (excl. agencies)","LGBO","30","[c]","25700","27570"
"New entrant CS","2022","Undeclared","No function","Department for Work and Pensions (excl. agencies)","Undeclared","60","[c]","25670","27570"
"New entrant CS","2022","Undeclared","No function","Department for Work and Pensions (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","Department of Health and Social Care (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","Department of Health and Social Care (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","Department of Health and Social Care (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","Driver and Vehicle Licensing Agency","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","Driver and Vehicle Licensing Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","Driver and Vehicle Standards Agency","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","Driver and Vehicle Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","Driver and Vehicle Standards Agency","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","Education and Skills Funding Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","Education and Skills Funding Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","Food Standards Agency","Heterosexual / straight","35","[c]","29850","30350"
"New entrant CS","2022","Undeclared","No function","Food Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","Food Standards Agency","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","Government Internal Audit Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","Government Internal Audit Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","Health and Safety Executive","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","Health and Safety Executive","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","Health and Safety Executive","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","HM Courts and Tribunals Service","Heterosexual / straight","35","[c]","23700","20970"
"New entrant CS","2022","Undeclared","No function","HM Courts and Tribunals Service","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","HM Courts and Tribunals Service","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","HM Land Registry","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","HM Land Registry","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","HM Land Registry","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","HM Prison and Probation Service","Heterosexual / straight","260","[c]","28590","27060"
"New entrant CS","2022","Undeclared","No function","HM Prison and Probation Service","LGBO","35","[c]","25070","23170"
"New entrant CS","2022","Undeclared","No function","HM Prison and Probation Service","Undeclared","95","[c]","31450","28360"
"New entrant CS","2022","Undeclared","No function","HM Prison and Probation Service","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","HM Revenue and Customs (excl. agencies)","Heterosexual / straight","50","[c]","26130","25960"
"New entrant CS","2022","Undeclared","No function","HM Revenue and Customs (excl. agencies)","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","HM Revenue and Customs (excl. agencies)","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","HM Revenue and Customs (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","HM Treasury (excl. agencies)","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","HM Treasury (excl. agencies)","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","HM Treasury (excl. agencies)","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","Institute for Apprenticeships and Technical Education","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","Institute for Apprenticeships and Technical Education","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","Intellectual Property Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","Intellectual Property Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","Legal Aid Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","Legal Aid Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","Legal Aid Agency","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","Maritime and Coastguard Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","Maritime and Coastguard Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","Medicines and Healthcare Products Regulatory Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","Medicines and Healthcare Products Regulatory Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","Ministry of Justice (excl. agencies)","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","Ministry of Justice (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","Ministry of Justice (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","National Crime Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","National Crime Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","National Infrastructure Commission","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","National Infrastructure Commission","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","National Infrastructure Commission","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","National Infrastructure Commission","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","National Savings and Investments","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","National Savings and Investments","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","National Savings and Investments","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","Northern Ireland Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","Northern Ireland Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","Office for Budget Responsibility","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","Office for Budget Responsibility","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","Office for Standards in Education, Children's Services and Skills","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","Office for Standards in Education, Children's Services and Skills","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","Office of Gas and Electricity Markets","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","Office of Gas and Electricity Markets","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","Office of Qualifications and Examinations Regulation","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","Office of Qualifications and Examinations Regulation","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","Office of Rail and Road","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","Office of Rail and Road","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","Office of the Public Guardian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","Office of the Public Guardian","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","Office of the Public Guardian","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","Office of the Secretary of State for Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","Office of the Secretary of State for Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","Planning Inspectorate","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","Planning Inspectorate","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","Planning Inspectorate","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","Planning Inspectorate","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","Public Health England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","Public Health England","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","Public Health England","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","Registers of Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","Registers of Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","Scottish Courts and Tribunals Service","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","Scottish Courts and Tribunals Service","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","Scottish Prison Service","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","Scottish Prison Service","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","Serious Fraud Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","Serious Fraud Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","Standards and Testing Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","Standards and Testing Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","Teaching Regulation Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","Teaching Regulation Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","The Insolvency Service","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","The Insolvency Service","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","The National Archives","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","The National Archives","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","UK Health Security Agency","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","UK Health Security Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","UK Health Security Agency","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","UK Hydrographic Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","UK Hydrographic Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","UK Hydrographic Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","UK Statistics Authority","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","UK Statistics Authority","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","UK Statistics Authority","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","UK Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","Vehicle Certification Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","Vehicle Certification Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","Vehicle Certification Agency","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","Water Services Regulation Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","Water Services Regulation Authority","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","Welsh Revenue Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","Welsh Revenue Authority","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Project Delivery","Advisory, Conciliation and Arbitration Service","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Project Delivery","Advisory, Conciliation and Arbitration Service","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Project Delivery","Animal and Plant Health Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Project Delivery","Animal and Plant Health Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Project Delivery","Animal and Plant Health Agency","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Project Delivery","Cabinet Office (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Project Delivery","Cabinet Office (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Project Delivery","Centre for Environment, Fisheries and Aquaculture Science","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Project Delivery","Centre for Environment, Fisheries and Aquaculture Science","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Project Delivery","Charity Commission","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Project Delivery","Charity Commission","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Project Delivery","Companies House","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Project Delivery","Companies House","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Project Delivery","Competition and Markets Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Project Delivery","Competition and Markets Authority","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Project Delivery","Crown Commercial Service","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Project Delivery","Crown Commercial Service","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Project Delivery","Crown Prosecution Service","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Project Delivery","Crown Prosecution Service","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Project Delivery","Defence Equipment and Support","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Project Delivery","Defence Equipment and Support","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Project Delivery","Defence Equipment and Support","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Project Delivery","Defence Equipment and Support","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Project Delivery","Defence Science and Technology Laboratory","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Project Delivery","Defence Science and Technology Laboratory","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Project Delivery","Department for Business, Energy and Industrial Strategy (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Project Delivery","Department for Business, Energy and Industrial Strategy (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Project Delivery","Department for Education (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Project Delivery","Department for Education (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Project Delivery","Department for International Trade","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Project Delivery","Department for International Trade","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Project Delivery","Department for Levelling Up, Housing and Communities (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Project Delivery","Department for Levelling Up, Housing and Communities (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Project Delivery","Department for Transport (excl. agencies)","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Project Delivery","Department for Transport (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Project Delivery","Department for Transport (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Project Delivery","Department for Work and Pensions (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Project Delivery","Department for Work and Pensions (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Project Delivery","Department of Health and Social Care (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Project Delivery","Department of Health and Social Care (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Project Delivery","Driver and Vehicle Licensing Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Project Delivery","Driver and Vehicle Licensing Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Project Delivery","Driver and Vehicle Standards Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Project Delivery","Driver and Vehicle Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Project Delivery","Estyn","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Project Delivery","Estyn","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Project Delivery","Food Standards Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Project Delivery","Food Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Project Delivery","Government Actuary's Department","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Project Delivery","Government Actuary's Department","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Project Delivery","Government Internal Audit Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Project Delivery","Government Internal Audit Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Project Delivery","Government Legal Department","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Project Delivery","Government Legal Department","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Project Delivery","Health and Safety Executive","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Project Delivery","Health and Safety Executive","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Project Delivery","HM Land Registry","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Project Delivery","HM Land Registry","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Project Delivery","HM Revenue and Customs (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Project Delivery","HM Revenue and Customs (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Project Delivery","HM Revenue and Customs (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Project Delivery","HM Treasury (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Project Delivery","HM Treasury (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Project Delivery","Institute for Apprenticeships and Technical Education","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Project Delivery","Institute for Apprenticeships and Technical Education","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Project Delivery","Intellectual Property Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Project Delivery","Intellectual Property Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Project Delivery","Medicines and Healthcare Products Regulatory Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Project Delivery","Medicines and Healthcare Products Regulatory Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Project Delivery","Met Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Project Delivery","Met Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Project Delivery","Ministry of Defence (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Project Delivery","Ministry of Defence (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Project Delivery","Ministry of Defence (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Project Delivery","Ministry of Justice (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Project Delivery","Ministry of Justice (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Project Delivery","Ministry of Justice (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Project Delivery","National Crime Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
