"Status","Year","Function_of_post","Organisation","Region_ITL1","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Communications","Ministry of Defence (excl. agencies)","South West (England)","Devon","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Ministry of Defence (excl. agencies)","South West (England)","Dorset and Somerset","20","20","26720","26670"
"In post","2022","Communications","Ministry of Defence (excl. agencies)","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","45","40","32340","33000"
"In post","2022","Communications","Ministry of Defence (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Ministry of Defence (excl. agencies)","Wales","East Wales","5","5","[c]","[c]"
"In post","2022","Communications","Ministry of Defence (excl. agencies)","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Ministry of Defence (excl. agencies)","West Midlands (England)","Shropshire and Staffordshire","40","35","32210","29200"
"In post","2022","Communications","Ministry of Defence (excl. agencies)","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Ministry of Defence (excl. agencies)","Yorkshire and The Humber","North Yorkshire","5","5","[c]","[c]"
"In post","2022","Communications","Ministry of Justice (excl. agencies)","East Midlands (England)","Derbyshire and Nottinghamshire","5","5","[c]","[c]"
"In post","2022","Communications","Ministry of Justice (excl. agencies)","East of England","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Ministry of Justice (excl. agencies)","London","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Ministry of Justice (excl. agencies)","London","Inner London - West","110","110","45870","41750"
"In post","2022","Communications","Ministry of Justice (excl. agencies)","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Ministry of Justice (excl. agencies)","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Ministry of Justice (excl. agencies)","Wales","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Ministry of Justice (excl. agencies)","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Ministry of Justice (excl. agencies)","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Communications","National Crime Agency","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Communications","National Crime Agency","London","Inner London - East","15","15","46250","47370"
"In post","2022","Communications","National Crime Agency","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","Communications","National Crime Agency","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Communications","National Crime Agency","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Communications","National Crime Agency","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","Communications","National Crime Agency","South West (England)","Devon","[c]","[c]","[c]","[c]"
"In post","2022","Communications","National Crime Agency","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","Communications","National Crime Agency","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Communications","National Crime Agency","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Communications","National Infrastructure Commission","London","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","Communications","National Savings and Investments","London","Inner London - West","20","20","44620","43930"
"In post","2022","Communications","National Savings and Investments","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Communications","National Savings and Investments","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Northern Ireland Office","London","Inner London - West","10","10","[c]","[c]"
"In post","2022","Communications","Northern Ireland Office","Northern Ireland","Northern Ireland","15","15","45620","36720"
"In post","2022","Communications","Office for Budget Responsibility","London","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Office for Standards in Education, Children's Services and Skills","London","Inner London - West","20","15","47640","42850"
"In post","2022","Communications","Office for Standards in Education, Children's Services and Skills","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Office for Standards in Education, Children's Services and Skills","North West (England)","Greater Manchester","5","5","[c]","[c]"
"In post","2022","Communications","Office for Standards in Education, Children's Services and Skills","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Office for Standards in Education, Children's Services and Skills","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","10","5","[c]","[c]"
"In post","2022","Communications","Office of Gas and Electricity Markets","London","Inner London - East","30","30","49080","44960"
"In post","2022","Communications","Office of Gas and Electricity Markets","Scotland","West Central Scotland","10","10","33720","32480"
"In post","2022","Communications","Office of Gas and Electricity Markets","Wales","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Office of Qualifications and Examinations Regulation","West Midlands (England)","West Midlands","10","10","44270","39910"
"In post","2022","Communications","Office of Rail and Road","London","Inner London - East","15","15","47110","38180"
"In post","2022","Communications","Office of Rail and Road","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Office of Rail and Road","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Office of Rail and Road","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","London","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Office of the Secretary of State for Wales","London","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Office of the Secretary of State for Wales","Wales","East Wales","5","5","[c]","[c]"
"In post","2022","Communications","Planning Inspectorate","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Queen Elizabeth II Centre","London","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Registers of Scotland","Scotland","Eastern Scotland","20","20","38380","37710"
"In post","2022","Communications","Registers of Scotland","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Rural Payments Agency","North East (England)","Northumberland, and Tyne and Wear","10","10","33540","30320"
"In post","2022","Communications","Rural Payments Agency","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Rural Payments Agency","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Rural Payments Agency","North West (England)","Cumbria","20","20","32780","29610"
"In post","2022","Communications","Rural Payments Agency","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","5","5","[c]","[c]"
"In post","2022","Communications","Rural Payments Agency","South West (England)","Devon","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Rural Payments Agency","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Rural Payments Agency","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Rural Payments Agency","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Scottish Courts and Tribunals Service","Scotland","Eastern Scotland","5","5","[c]","[c]"
"In post","2022","Communications","Scottish Prison Service","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Serious Fraud Office","London","Inner London - West","10","10","[c]","[c]"
"In post","2022","Communications","Submarine Delivery Agency","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","5","5","[c]","[c]"
"In post","2022","Communications","The Insolvency Service","London","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2022","Communications","The Insolvency Service","London","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2022","Communications","The Insolvency Service","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","Communications","The Insolvency Service","Wales","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Communications","The Insolvency Service","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Communications","The National Archives","London","Outer London - West and North West","20","15","33960","29780"
"In post","2022","Communications","UK Debt Management Office","London","Inner London - West","5","5","[c]","[c]"
"In post","2022","Communications","UK Export Finance","London","Inner London - West","65","65","56560","52500"
"In post","2022","Communications","UK Health Security Agency","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Communications","UK Health Security Agency","East of England","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","Communications","UK Health Security Agency","East of England","Essex","[c]","[c]","[c]","[c]"
