"Status","Year","Function_of_post","Region_ITL1","Region_ITL2","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Project Delivery","North West (England)","Cumbria","West Cumbria","175","170","42050","39860"
"In post","2022","Project Delivery","North West (England)","Greater Manchester","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","North West (England)","Greater Manchester","Greater Manchester North West","5","5","[c]","[c]"
"In post","2022","Project Delivery","North West (England)","Greater Manchester","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","North West (England)","Greater Manchester","Greater Manchester South West","215","210","45080","40520"
"In post","2022","Project Delivery","North West (England)","Greater Manchester","Manchester","280","270","42780","40180"
"In post","2022","Project Delivery","North West (England)","Lancashire","Blackpool","310","285","33730","32170"
"In post","2022","Project Delivery","North West (England)","Lancashire","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","North West (England)","Lancashire","Lancaster and Wyre","10","10","41170","40000"
"In post","2022","Project Delivery","North West (England)","Lancashire","Mid Lancashire","380","355","39620","40180"
"In post","2022","Project Delivery","North West (England)","Merseyside","East Merseyside","15","15","26790","21260"
"In post","2022","Project Delivery","North West (England)","Merseyside","Liverpool","510","495","42940","40520"
"In post","2022","Project Delivery","North West (England)","Merseyside","Sefton","100","95","39920","39780"
"In post","2022","Project Delivery","North West (England)","Merseyside","Wirral","25","25","36150","37980"
"In post","2022","Project Delivery","Northern Ireland","Northern Ireland","Antrim and Newtownabbey","5","5","[c]","[c]"
"In post","2022","Project Delivery","Northern Ireland","Northern Ireland","Ards and North Down","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Northern Ireland","Northern Ireland","Belfast","80","80","42230","40180"
"In post","2022","Project Delivery","Northern Ireland","Northern Ireland","Lisburn and Castlereagh","5","5","[c]","[c]"
"In post","2022","Project Delivery","Overseas","Overseas","Overseas","600","595","55210","55510"
"In post","2022","Project Delivery","Scotland","Eastern Scotland","Angus and Dundee City","5","5","[c]","[c]"
"In post","2022","Project Delivery","Scotland","Eastern Scotland","City of Edinburgh","180","175","44960","40350"
"In post","2022","Project Delivery","Scotland","Eastern Scotland","Clackmannanshire and Fife","105","105","37680","34990"
"In post","2022","Project Delivery","Scotland","Eastern Scotland","Falkirk","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Scotland","Eastern Scotland","Perth and Kinross, and Stirling","10","10","37630","31990"
"In post","2022","Project Delivery","Scotland","Eastern Scotland","West Lothian","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Scotland","Highlands and Islands","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Scotland","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","20","20","39230","38720"
"In post","2022","Project Delivery","Scotland","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Scotland","Highlands and Islands","Shetland Islands","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Scotland","North Eastern Scotland","Aberdeen City and Aberdeenshire","5","5","[c]","[c]"
"In post","2022","Project Delivery","Scotland","Southern Scotland","East Ayrshire and North Ayrshire mainland","245","235","25470","23900"
"In post","2022","Project Delivery","Scotland","Southern Scotland","Scottish Borders","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Scotland","Southern Scotland","South Ayrshire","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Scotland","Southern Scotland","South Lanarkshire","455","435","43440","40180"
"In post","2022","Project Delivery","Scotland","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","180","175","36220","33300"
"In post","2022","Project Delivery","Scotland","West Central Scotland","Glasgow City","240","230","39670","38310"
"In post","2022","Project Delivery","Scotland","West Central Scotland","North Lanarkshire","30","30","39880","40350"
"In post","2022","Project Delivery","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","90","85","44560","40440"
"In post","2022","Project Delivery","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","80","80","39900","35300"
"In post","2022","Project Delivery","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","55","55","36220","31390"
"In post","2022","Project Delivery","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","135","130","37320","34300"
"In post","2022","Project Delivery","South East (England)","Hampshire and Isle of Wight","Central Hampshire","680","655","43160","40580"
"In post","2022","Project Delivery","South East (England)","Hampshire and Isle of Wight","Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","South East (England)","Hampshire and Isle of Wight","North Hampshire","10","10","43430","44990"
"In post","2022","Project Delivery","South East (England)","Hampshire and Isle of Wight","Portsmouth","400","370","35490","33300"
"In post","2022","Project Delivery","South East (England)","Hampshire and Isle of Wight","South Hampshire","370","355","30410","28090"
"In post","2022","Project Delivery","South East (England)","Hampshire and Isle of Wight","Southampton","60","45","26110","21260"
"In post","2022","Project Delivery","South East (England)","Kent","East Kent","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","South East (England)","Kent","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","South East (England)","Kent","Medway","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","South East (England)","Kent","West Kent","25","20","37740","32590"
"In post","2022","Project Delivery","South East (England)","Surrey, East and West Sussex","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","South East (England)","Surrey, East and West Sussex","East Surrey","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","South East (England)","Surrey, East and West Sussex","East Sussex CC","10","10","36450","30730"
"In post","2022","Project Delivery","South East (England)","Surrey, East and West Sussex","West Surrey","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","South East (England)","Surrey, East and West Sussex","West Sussex (North East)","45","45","38690","33460"
"In post","2022","Project Delivery","South East (England)","Surrey, East and West Sussex","West Sussex (South West)","25","25","49500","52080"
"In post","2022","Project Delivery","South West (England)","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","25","25","39750","36460"
"In post","2022","Project Delivery","South West (England)","Devon","Devon CC","350","335","41110","39650"
"In post","2022","Project Delivery","South West (England)","Devon","Plymouth","280","275","35460","34850"
"In post","2022","Project Delivery","South West (England)","Devon","Torbay","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","South West (England)","Dorset and Somerset","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","South West (England)","Dorset and Somerset","Dorset","55","50","26940","22600"
"In post","2022","Project Delivery","South West (England)","Dorset and Somerset","Somerset CC","335","320","36450","35730"
"In post","2022","Project Delivery","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","8325","8045","39240","37400"
"In post","2022","Project Delivery","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","165","155","39890","33680"
"In post","2022","Project Delivery","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","25","25","45180","40580"
"In post","2022","Project Delivery","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","80","75","44670","49080"
"In post","2022","Project Delivery","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","1310","1260","41500","40000"
"In post","2022","Project Delivery","Unknown","Unknown","Unknown","25","20","40090","35130"
"In post","2022","Project Delivery","Wales","East Wales","Cardiff and Vale of Glamorgan","230","220","45250","40180"
"In post","2022","Project Delivery","Wales","East Wales","Flintshire and Wrexham","20","20","35980","29470"
"In post","2022","Project Delivery","Wales","East Wales","Monmouthshire and Newport","180","170","45260","41470"
"In post","2022","Project Delivery","Wales","East Wales","Powys","10","10","45120","33880"
"In post","2022","Project Delivery","Wales","West Wales and The Valleys","Bridgend and Neath Port Talbot","5","5","[c]","[c]"
"In post","2022","Project Delivery","Wales","West Wales and The Valleys","Central Valleys","20","20","50300","47470"
"In post","2022","Project Delivery","Wales","West Wales and The Valleys","Conwy and Denbighshire","5","5","[c]","[c]"
"In post","2022","Project Delivery","Wales","West Wales and The Valleys","Gwent Valleys","10","10","[c]","[c]"
"In post","2022","Project Delivery","Wales","West Wales and The Valleys","Gwynedd","5","5","[c]","[c]"
"In post","2022","Project Delivery","Wales","West Wales and The Valleys","Isle of Anglesey","5","5","[c]","[c]"
"In post","2022","Project Delivery","Wales","West Wales and The Valleys","South West Wales","25","25","46190","37400"
"In post","2022","Project Delivery","Wales","West Wales and The Valleys","Swansea","125","115","36210","31040"
"In post","2022","Project Delivery","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","[c]","[c]","[c]","[c]"
