"Status","Year","Ethnicity","Organisation","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Mixed","Driver and Vehicle Licensing Agency","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Driver and Vehicle Licensing Agency","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Driver and Vehicle Standards Agency","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Driver and Vehicle Standards Agency","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Driver and Vehicle Standards Agency","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Driver and Vehicle Standards Agency","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Driver and Vehicle Standards Agency","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Driver and Vehicle Standards Agency","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Education and Skills Funding Agency","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Education and Skills Funding Agency","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Education and Skills Funding Agency","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Education and Skills Funding Agency","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Education and Skills Funding Agency","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Education and Skills Funding Agency","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Education and Skills Funding Agency","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Estyn","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Estyn","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","FCDO Services","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","FCDO Services","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Food Standards Agency","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Food Standards Agency","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Food Standards Agency","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Food Standards Agency","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Food Standards Agency","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Food Standards Agency","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Food Standards Scotland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Foreign, Commonwealth and Development Office (excl. agencies)","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Foreign, Commonwealth and Development Office (excl. agencies)","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Foreign, Commonwealth and Development Office (excl. agencies)","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Foreign, Commonwealth and Development Office (excl. agencies)","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Foreign, Commonwealth and Development Office (excl. agencies)","London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Forestry and Land Scotland","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Forestry and Land Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Forestry and Land Scotland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Forestry and Land Scotland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Forestry and Land Scotland","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Government Actuary's Department","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Government Actuary's Department","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Government Actuary's Department","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Government Internal Audit Agency","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Government Internal Audit Agency","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Government Internal Audit Agency","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Government Internal Audit Agency","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Government Internal Audit Agency","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Government Legal Department","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Government Legal Department","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Government Legal Department","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Government Legal Department","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Government Legal Department","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Government Property Agency","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Government Property Agency","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Government Property Agency","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Government Property Agency","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Government Property Agency","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Government Property Agency","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Government Property Agency","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Health and Safety Executive","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Health and Safety Executive","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Health and Safety Executive","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Health and Safety Executive","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Health and Safety Executive","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Health and Safety Executive","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","HM Courts and Tribunals Service","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","HM Courts and Tribunals Service","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","HM Courts and Tribunals Service","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","HM Courts and Tribunals Service","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","HM Courts and Tribunals Service","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","HM Courts and Tribunals Service","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","HM Courts and Tribunals Service","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","HM Courts and Tribunals Service","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","HM Courts and Tribunals Service","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","HM Courts and Tribunals Service","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","HM Courts and Tribunals Service","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","HM Courts and Tribunals Service","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","HM Crown Prosecution Service Inspectorate","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","HM Crown Prosecution Service Inspectorate","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","HM Crown Prosecution Service Inspectorate","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","HM Prison and Probation Service","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","HM Prison and Probation Service","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","HM Prison and Probation Service","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","HM Prison and Probation Service","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","HM Prison and Probation Service","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","HM Prison and Probation Service","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","HM Prison and Probation Service","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","HM Prison and Probation Service","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","HM Prison and Probation Service","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","HM Prison and Probation Service","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","HM Prison and Probation Service","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","HM Prison and Probation Service","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","HM Prison and Probation Service","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","HM Revenue and Customs (excl. agencies)","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","HM Revenue and Customs (excl. agencies)","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","HM Revenue and Customs (excl. agencies)","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","HM Revenue and Customs (excl. agencies)","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","HM Revenue and Customs (excl. agencies)","London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","HM Revenue and Customs (excl. agencies)","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","HM Revenue and Customs (excl. agencies)","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","HM Revenue and Customs (excl. agencies)","Outside London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","HM Revenue and Customs (excl. agencies)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","HM Revenue and Customs (excl. agencies)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","HM Revenue and Customs (excl. agencies)","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","HM Revenue and Customs (excl. agencies)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","HM Revenue and Customs (excl. agencies)","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","HM Revenue and Customs (excl. agencies)","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","HM Treasury (excl. agencies)","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","HM Treasury (excl. agencies)","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","HM Treasury (excl. agencies)","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","HM Treasury (excl. agencies)","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","HM Treasury (excl. agencies)","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","HM Treasury (excl. agencies)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","HM Treasury (excl. agencies)","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Home Office","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Home Office","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Home Office","London","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Home Office","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Home Office","London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Home Office","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Home Office","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Home Office","Outside London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Home Office","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Home Office","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Home Office","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Home Office","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Home Office","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Home Office","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Home Office","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Institute for Apprenticeships and Technical Education","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Institute for Apprenticeships and Technical Education","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Institute for Apprenticeships and Technical Education","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Institute for Apprenticeships and Technical Education","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Institute for Apprenticeships and Technical Education","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Intellectual Property Office","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Intellectual Property Office","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Intellectual Property Office","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Intellectual Property Office","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Intellectual Property Office","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Intellectual Property Office","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Intellectual Property Office","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Legal Aid Agency","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Legal Aid Agency","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Legal Aid Agency","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Legal Aid Agency","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Legal Aid Agency","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Legal Aid Agency","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Legal Aid Agency","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Legal Aid Agency","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Maritime and Coastguard Agency","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Maritime and Coastguard Agency","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Maritime and Coastguard Agency","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Maritime and Coastguard Agency","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Medicines and Healthcare Products Regulatory Agency","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Medicines and Healthcare Products Regulatory Agency","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Medicines and Healthcare Products Regulatory Agency","London","SEO/HEO","[c]","[c]","[c]","[c]"
