"Status","Year","Organisation","Region_ITL1","Region_ITL3","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","HM Prison and Probation Service","North East (England)","Northumberland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","North East (England)","South Teesside","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","North East (England)","South Teesside","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","North East (England)","South Teesside","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","North East (England)","South Teesside","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","North East (England)","Sunderland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","North East (England)","Sunderland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","North East (England)","Sunderland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","North East (England)","Tyneside","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","North East (England)","Tyneside","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","North East (England)","Tyneside","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","North West (England)","Blackburn with Darwen","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","North West (England)","Blackburn with Darwen","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","North West (England)","Blackburn with Darwen","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","North West (England)","Blackpool","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","North West (England)","Blackpool","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","North West (England)","Blackpool","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","North West (England)","Cheshire East","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","North West (England)","Cheshire East","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","North West (England)","Cheshire East","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","North West (England)","Cheshire East","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","North West (England)","Cheshire West and Chester","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","North West (England)","Cheshire West and Chester","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","North West (England)","Chorley and West Lancashire","Heterosexual / straight","60","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","North West (England)","Chorley and West Lancashire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","North West (England)","Chorley and West Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","North West (England)","Chorley and West Lancashire","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","North West (England)","East Cumbria","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","North West (England)","East Cumbria","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","North West (England)","East Cumbria","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","North West (England)","East Lancashire","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","North West (England)","East Lancashire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","North West (England)","East Lancashire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","North West (England)","East Merseyside","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","North West (England)","East Merseyside","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","North West (England)","East Merseyside","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","North West (England)","Greater Manchester North East","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","North West (England)","Greater Manchester North East","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","North West (England)","Greater Manchester North East","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","North West (England)","Greater Manchester North East","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","North West (England)","Greater Manchester North West","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","North West (England)","Greater Manchester North West","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","North West (England)","Greater Manchester North West","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","North West (England)","Greater Manchester North West","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","North West (England)","Greater Manchester South East","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","North West (England)","Greater Manchester South East","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","North West (England)","Greater Manchester South East","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","North West (England)","Greater Manchester South West","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","North West (England)","Greater Manchester South West","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","North West (England)","Greater Manchester South West","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","North West (England)","Lancaster and Wyre","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","North West (England)","Lancaster and Wyre","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","North West (England)","Lancaster and Wyre","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","North West (England)","Lancaster and Wyre","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","North West (England)","Liverpool","Heterosexual / straight","40","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","North West (England)","Liverpool","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","North West (England)","Liverpool","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","North West (England)","Liverpool","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","North West (England)","Manchester","Heterosexual / straight","50","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","North West (England)","Manchester","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","North West (England)","Manchester","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","North West (England)","Manchester","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","North West (England)","Mid Lancashire","Heterosexual / straight","40","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","North West (England)","Mid Lancashire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","North West (England)","Mid Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","North West (England)","Mid Lancashire","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","North West (England)","Sefton","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","North West (England)","Sefton","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","North West (England)","Sefton","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","North West (England)","Warrington","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","North West (England)","Warrington","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","North West (England)","Warrington","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","North West (England)","Warrington","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","North West (England)","West Cumbria","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","North West (England)","West Cumbria","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","North West (England)","West Cumbria","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","North West (England)","Wirral","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","North West (England)","Wirral","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","North West (England)","Wirral","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","South East (England)","Berkshire","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","South East (England)","Berkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","South East (England)","Berkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","South East (England)","Berkshire","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","South East (England)","Brighton and Hove","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","South East (England)","Brighton and Hove","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","South East (England)","Brighton and Hove","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","South East (England)","Buckinghamshire","Heterosexual / straight","60","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","South East (England)","Buckinghamshire","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","South East (England)","Buckinghamshire","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","South East (England)","Buckinghamshire","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","South East (England)","Central Hampshire","Heterosexual / straight","45","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","South East (England)","Central Hampshire","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","South East (England)","Central Hampshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","South East (England)","Central Hampshire","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","South East (England)","East Kent","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","South East (England)","East Kent","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","South East (England)","East Kent","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","South East (England)","East Kent","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","South East (England)","East Surrey","Heterosexual / straight","40","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","South East (England)","East Surrey","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","South East (England)","East Surrey","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","South East (England)","East Surrey","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","South East (England)","East Sussex CC","Heterosexual / straight","45","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","South East (England)","East Sussex CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","South East (England)","East Sussex CC","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","South East (England)","East Sussex CC","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","South East (England)","Isle of Wight","Heterosexual / straight","60","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","South East (England)","Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","South East (England)","Isle of Wight","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","South East (England)","Isle of Wight","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","South East (England)","Kent Thames Gateway","Heterosexual / straight","90","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","South East (England)","Kent Thames Gateway","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","South East (England)","Kent Thames Gateway","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","South East (England)","Kent Thames Gateway","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","South East (England)","Medway","Heterosexual / straight","65","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","South East (England)","Medway","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","South East (England)","Medway","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","South East (England)","Medway","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","South East (England)","Mid Kent","Heterosexual / straight","50","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","South East (England)","Mid Kent","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","South East (England)","Mid Kent","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","South East (England)","Mid Kent","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","South East (England)","Milton Keynes","Heterosexual / straight","95","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","South East (England)","Milton Keynes","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","South East (England)","Milton Keynes","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","South East (England)","Milton Keynes","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","South East (England)","North Hampshire","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","South East (England)","North Hampshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","South East (England)","North Hampshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","South East (England)","Oxfordshire CC","Heterosexual / straight","100","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","South East (England)","Oxfordshire CC","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","South East (England)","Oxfordshire CC","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","South East (England)","Oxfordshire CC","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","South East (England)","Portsmouth","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","South East (England)","Portsmouth","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","South East (England)","Portsmouth","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","South East (England)","South Hampshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","South East (England)","South Hampshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","South East (England)","South Hampshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","South East (England)","South Hampshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","South East (England)","Southampton","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","South East (England)","Southampton","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","South East (England)","Southampton","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","South East (England)","Southampton","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","South East (England)","West Kent","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","South East (England)","West Kent","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","South East (England)","West Kent","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","South East (England)","West Surrey","Heterosexual / straight","75","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","South East (England)","West Surrey","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","South East (England)","West Surrey","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","South East (England)","West Surrey","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","South East (England)","West Sussex (North East)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","South East (England)","West Sussex (North East)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","South East (England)","West Sussex (North East)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","South East (England)","West Sussex (South West)","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","South East (England)","West Sussex (South West)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","South East (England)","West Sussex (South West)","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Heterosexual / straight","45","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","South West (England)","Bournemouth, Christchurch and Poole","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","South West (England)","Bournemouth, Christchurch and Poole","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","South West (England)","Bournemouth, Christchurch and Poole","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","South West (England)","Bournemouth, Christchurch and Poole","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","South West (England)","Bristol, City of","Heterosexual / straight","50","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","South West (England)","Bristol, City of","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","South West (England)","Bristol, City of","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","South West (England)","Bristol, City of","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","South West (England)","Cornwall and Isles of Scilly","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","South West (England)","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","South West (England)","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","South West (England)","Devon CC","Heterosexual / straight","90","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","South West (England)","Devon CC","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","South West (England)","Devon CC","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","South West (England)","Devon CC","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","South West (England)","Dorset","Heterosexual / straight","80","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","South West (England)","Dorset","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","South West (England)","Dorset","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","South West (England)","Dorset","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","South West (England)","Gloucestershire CC","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","South West (England)","Gloucestershire CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","South West (England)","Gloucestershire CC","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","South West (England)","Plymouth","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","South West (England)","Plymouth","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","South West (England)","Plymouth","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","South West (England)","Plymouth","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","South West (England)","Somerset CC","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","South West (England)","Somerset CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","South West (England)","Somerset CC","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","South West (England)","Somerset CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","South West (England)","Swindon","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","South West (England)","Swindon","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","South West (England)","Swindon","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","South West (England)","Torbay","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","South West (England)","Torbay","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","South West (England)","Torbay","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","South West (England)","Wiltshire","Heterosexual / straight","55","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","South West (England)","Wiltshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","South West (England)","Wiltshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","South West (England)","Wiltshire","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Unknown","Unknown","Heterosexual / straight","40","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Unknown","Unknown","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Unknown","Unknown","Unknown","170","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Wales","Bridgend and Neath Port Talbot","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Wales","Bridgend and Neath Port Talbot","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Wales","Bridgend and Neath Port Talbot","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Wales","Cardiff and Vale of Glamorgan","Heterosexual / straight","45","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Wales","Cardiff and Vale of Glamorgan","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Wales","Cardiff and Vale of Glamorgan","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Wales","Cardiff and Vale of Glamorgan","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Wales","Central Valleys","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Wales","Central Valleys","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Wales","Central Valleys","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Wales","Central Valleys","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Wales","Conwy and Denbighshire","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Wales","Conwy and Denbighshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Wales","Conwy and Denbighshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Wales","Flintshire and Wrexham","Heterosexual / straight","135","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Wales","Flintshire and Wrexham","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Wales","Flintshire and Wrexham","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Wales","Flintshire and Wrexham","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Wales","Gwent Valleys","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Wales","Gwent Valleys","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Wales","Gwynedd","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Wales","Gwynedd","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Wales","Isle of Anglesey","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Wales","Isle of Anglesey","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Wales","Isle of Anglesey","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Wales","Monmouthshire and Newport","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Wales","Monmouthshire and Newport","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Wales","Monmouthshire and Newport","Undeclared","[c]","[c]","[c]","[c]"
