"Status","Year","Age","Region_ITL2","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","30-39","Dorset and Somerset","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","East Anglia","Outside London","100","[c]","32870","30760"
"Leaver Dept.","2022","30-39","East Wales","Outside London","205","[c]","34260","30830"
"Leaver Dept.","2022","30-39","East Yorkshire and Northern Lincolnshire","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Eastern Scotland","Outside London","150","[c]","28110","27570"
"Leaver Dept.","2022","30-39","Essex","Outside London","40","[c]","32600","30460"
"Leaver Dept.","2022","30-39","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","515","[c]","34730","33400"
"Leaver Dept.","2022","30-39","Greater Manchester","Outside London","285","[c]","31830","27570"
"Leaver Dept.","2022","30-39","Hampshire and Isle of Wight","Outside London","75","[c]","34220","31040"
"Leaver Dept.","2022","30-39","Herefordshire, Worcestershire and Warwickshire","Outside London","25","[c]","26450","27240"
"Leaver Dept.","2022","30-39","Highlands and Islands","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Inner London - East","London","680","[c]","43120","40070"
"Leaver Dept.","2022","30-39","Inner London - West","London","1930","[c]","47430","45200"
"Leaver Dept.","2022","30-39","Kent","Outside London","40","[c]","32350","29290"
"Leaver Dept.","2022","30-39","Lancashire","Outside London","65","[c]","31120","27570"
"Leaver Dept.","2022","30-39","Leicestershire, Rutland and Northamptonshire","Outside London","25","[c]","27450","27570"
"Leaver Dept.","2022","30-39","Lincolnshire","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Merseyside","Outside London","205","[c]","28530","25520"
"Leaver Dept.","2022","30-39","North Eastern Scotland","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","North Yorkshire","Outside London","65","[c]","38190","36330"
"Leaver Dept.","2022","30-39","Northern Ireland","Outside London","20","[c]","31230","26260"
"Leaver Dept.","2022","30-39","Northumberland, and Tyne and Wear","Outside London","225","[c]","30780","27570"
"Leaver Dept.","2022","30-39","Outer London - East and North East","London","30","[c]","31560","31060"
"Leaver Dept.","2022","30-39","Outer London - South","London","105","[c]","37260","32000"
"Leaver Dept.","2022","30-39","Outer London - West and North West","London","305","[c]","38480","35250"
"Leaver Dept.","2022","30-39","Overseas","Overseas","25","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Shropshire and Staffordshire","Outside London","45","[c]","28800","27570"
"Leaver Dept.","2022","30-39","South Yorkshire","Outside London","85","[c]","38240","35590"
"Leaver Dept.","2022","30-39","Southern Scotland","Outside London","50","[c]","35130","33930"
"Leaver Dept.","2022","30-39","Surrey, East and West Sussex","Outside London","30","[c]","38320","38200"
"Leaver Dept.","2022","30-39","Tees Valley and Durham","Outside London","65","[c]","28540","27570"
"Leaver Dept.","2022","30-39","Unknown","Unknown","215","[c]","39790","33250"
"Leaver Dept.","2022","30-39","West Central Scotland","Outside London","185","[c]","28980","27570"
"Leaver Dept.","2022","30-39","West Midlands","Outside London","305","[c]","29720","27570"
"Leaver Dept.","2022","30-39","West Wales and The Valleys","Outside London","50","[c]","30640","27570"
"Leaver Dept.","2022","30-39","West Yorkshire","Outside London","290","[c]","33810","29260"
"Leaver Dept.","2022","40-49","Bedfordshire and Hertfordshire","Outside London","15","[c]","33290","31880"
"Leaver Dept.","2022","40-49","Berkshire, Buckinghamshire and Oxfordshire","Outside London","115","[c]","44940","42380"
"Leaver Dept.","2022","40-49","Cheshire","Outside London","15","[c]","35760","32490"
"Leaver Dept.","2022","40-49","Cornwall and Isles of Scilly","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Cumbria","Outside London","10","[c]","26800","26420"
"Leaver Dept.","2022","40-49","Derbyshire and Nottinghamshire","Outside London","125","[c]","37280","31720"
"Leaver Dept.","2022","40-49","Devon","Outside London","50","[c]","37230","31990"
"Leaver Dept.","2022","40-49","Dorset and Somerset","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","East Anglia","Outside London","115","[c]","40040","33630"
"Leaver Dept.","2022","40-49","East Wales","Outside London","120","[c]","36570","32380"
"Leaver Dept.","2022","40-49","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Eastern Scotland","Outside London","130","[c]","32140","27570"
"Leaver Dept.","2022","40-49","Essex","Outside London","25","[c]","36880","32310"
"Leaver Dept.","2022","40-49","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","450","[c]","41940","39170"
"Leaver Dept.","2022","40-49","Greater Manchester","Outside London","230","[c]","36930","31420"
"Leaver Dept.","2022","40-49","Hampshire and Isle of Wight","Outside London","55","[c]","41350","36330"
"Leaver Dept.","2022","40-49","Herefordshire, Worcestershire and Warwickshire","Outside London","30","[c]","35280","27570"
"Leaver Dept.","2022","40-49","Highlands and Islands","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Inner London - East","London","575","[c]","50440","50420"
"Leaver Dept.","2022","40-49","Inner London - West","London","975","[c]","56050","54700"
"Leaver Dept.","2022","40-49","Kent","Outside London","50","[c]","42660","37760"
"Leaver Dept.","2022","40-49","Lancashire","Outside London","75","[c]","37190","32210"
"Leaver Dept.","2022","40-49","Leicestershire, Rutland and Northamptonshire","Outside London","30","[c]","32750","30990"
"Leaver Dept.","2022","40-49","Lincolnshire","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Merseyside","Outside London","160","[c]","34570","29160"
"Leaver Dept.","2022","40-49","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","North Yorkshire","Outside London","50","[c]","44720","38490"
"Leaver Dept.","2022","40-49","Northern Ireland","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Northumberland, and Tyne and Wear","Outside London","210","[c]","34490","27570"
"Leaver Dept.","2022","40-49","Outer London - East and North East","London","15","[c]","30570","31060"
"Leaver Dept.","2022","40-49","Outer London - South","London","85","[c]","42460","38900"
"Leaver Dept.","2022","40-49","Outer London - West and North West","London","310","[c]","48100","42550"
"Leaver Dept.","2022","40-49","Overseas","Overseas","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Shropshire and Staffordshire","Outside London","35","[c]","34860","27570"
"Leaver Dept.","2022","40-49","South Yorkshire","Outside London","75","[c]","42410","40750"
"Leaver Dept.","2022","40-49","Southern Scotland","Outside London","40","[c]","37730","33930"
"Leaver Dept.","2022","40-49","Surrey, East and West Sussex","Outside London","55","[c]","39360","32150"
"Leaver Dept.","2022","40-49","Tees Valley and Durham","Outside London","45","[c]","36760","31990"
"Leaver Dept.","2022","40-49","Unknown","Unknown","140","[c]","41860","32440"
"Leaver Dept.","2022","40-49","West Central Scotland","Outside London","125","[c]","30040","27570"
"Leaver Dept.","2022","40-49","West Midlands","Outside London","270","[c]","36280","30450"
"Leaver Dept.","2022","40-49","West Wales and The Valleys","Outside London","45","[c]","37430","31780"
"Leaver Dept.","2022","40-49","West Yorkshire","Outside London","275","[c]","39560","35330"
"Leaver Dept.","2022","50-59","Bedfordshire and Hertfordshire","Outside London","15","[c]","40570","32810"
"Leaver Dept.","2022","50-59","Berkshire, Buckinghamshire and Oxfordshire","Outside London","110","[c]","45450","40560"
"Leaver Dept.","2022","50-59","Cheshire","Outside London","15","[c]","43070","39810"
"Leaver Dept.","2022","50-59","Cornwall and Isles of Scilly","Outside London","15","[c]","38470","36420"
"Leaver Dept.","2022","50-59","Cumbria","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Derbyshire and Nottinghamshire","Outside London","80","[c]","42410","35310"
"Leaver Dept.","2022","50-59","Devon","Outside London","45","[c]","35480","30460"
"Leaver Dept.","2022","50-59","Dorset and Somerset","Outside London","15","[c]","34610","32060"
"Leaver Dept.","2022","50-59","East Anglia","Outside London","105","[c]","47370","38060"
"Leaver Dept.","2022","50-59","East Wales","Outside London","60","[c]","37190","27900"
"Leaver Dept.","2022","50-59","East Yorkshire and Northern Lincolnshire","Outside London","15","[c]","39130","27570"
"Leaver Dept.","2022","50-59","Eastern Scotland","Outside London","75","[c]","32840","27570"
"Leaver Dept.","2022","50-59","Essex","Outside London","35","[c]","48230","33790"
"Leaver Dept.","2022","50-59","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","300","[c]","46970","42290"
"Leaver Dept.","2022","50-59","Greater Manchester","Outside London","155","[c]","38940","32740"
"Leaver Dept.","2022","50-59","Hampshire and Isle of Wight","Outside London","50","[c]","45460","40520"
"Leaver Dept.","2022","50-59","Herefordshire, Worcestershire and Warwickshire","Outside London","15","[c]","50400","39020"
"Leaver Dept.","2022","50-59","Highlands and Islands","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Inner London - East","London","445","[c]","55280","50420"
"Leaver Dept.","2022","50-59","Inner London - West","London","535","[c]","55720","53600"
"Leaver Dept.","2022","50-59","Kent","Outside London","45","[c]","44410","33600"
"Leaver Dept.","2022","50-59","Lancashire","Outside London","65","[c]","36990","33300"
"Leaver Dept.","2022","50-59","Leicestershire, Rutland and Northamptonshire","Outside London","25","[c]","26760","25450"
"Leaver Dept.","2022","50-59","Lincolnshire","Outside London","15","[c]","34950","31060"
"Leaver Dept.","2022","50-59","Merseyside","Outside London","120","[c]","35900","27570"
"Leaver Dept.","2022","50-59","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","North Yorkshire","Outside London","45","[c]","44420","39450"
"Leaver Dept.","2022","50-59","Northern Ireland","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Northumberland, and Tyne and Wear","Outside London","125","[c]","37680","28820"
"Leaver Dept.","2022","50-59","Outer London - East and North East","London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Outer London - South","London","45","[c]","40650","32330"
"Leaver Dept.","2022","50-59","Outer London - West and North West","London","255","[c]","45780","40980"
"Leaver Dept.","2022","50-59","Overseas","Overseas","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Shropshire and Staffordshire","Outside London","30","[c]","37190","27570"
"Leaver Dept.","2022","50-59","South Yorkshire","Outside London","40","[c]","40200","36500"
"Leaver Dept.","2022","50-59","Southern Scotland","Outside London","30","[c]","41810","34290"
"Leaver Dept.","2022","50-59","Surrey, East and West Sussex","Outside London","35","[c]","47400","39290"
"Leaver Dept.","2022","50-59","Tees Valley and Durham","Outside London","40","[c]","31650","28160"
"Leaver Dept.","2022","50-59","Unknown","Unknown","75","[c]","46170","41090"
"Leaver Dept.","2022","50-59","West Central Scotland","Outside London","105","[c]","30940","27570"
"Leaver Dept.","2022","50-59","West Midlands","Outside London","155","[c]","41140","34110"
"Leaver Dept.","2022","50-59","West Wales and The Valleys","Outside London","30","[c]","32710","27570"
"Leaver Dept.","2022","50-59","West Yorkshire","Outside London","215","[c]","42970","35730"
"Leaver Dept.","2022","60-64","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Berkshire, Buckinghamshire and Oxfordshire","Outside London","25","[c]","57820","52330"
"Leaver Dept.","2022","60-64","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Cornwall and Isles of Scilly","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Derbyshire and Nottinghamshire","Outside London","15","[c]","36280","30020"
"Leaver Dept.","2022","60-64","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","East Anglia","Outside London","35","[c]","42760","35300"
"Leaver Dept.","2022","60-64","East Wales","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Eastern Scotland","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Essex","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","85","[c]","50430","41640"
"Leaver Dept.","2022","60-64","Greater Manchester","Outside London","15","[c]","44870","24600"
"Leaver Dept.","2022","60-64","Hampshire and Isle of Wight","Outside London","10","[c]","36090","29760"
"Leaver Dept.","2022","60-64","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Inner London - East","London","90","[c]","60420","53500"
"Leaver Dept.","2022","60-64","Inner London - West","London","55","[c]","57130","55630"
"Leaver Dept.","2022","60-64","Kent","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Lancashire","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Merseyside","Outside London","15","[c]","30050","25310"
"Leaver Dept.","2022","60-64","North Yorkshire","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Northumberland, and Tyne and Wear","Outside London","25","[c]","40990","34290"
"Leaver Dept.","2022","60-64","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Outer London - South","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Outer London - West and North West","London","80","[c]","51050","34550"
"Leaver Dept.","2022","60-64","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Shropshire and Staffordshire","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Southern Scotland","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Surrey, East and West Sussex","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","West Central Scotland","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","West Midlands","Outside London","35","[c]","59990","41270"
"Leaver Dept.","2022","60-64","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","West Yorkshire","Outside London","30","[c]","36110","35820"
"Leaver Dept.","2022","65+","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Berkshire, Buckinghamshire and Oxfordshire","Outside London","25","[c]","41600","34520"
"Leaver Dept.","2022","65+","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","East Anglia","Outside London","10","[c]","45390","30660"
"Leaver Dept.","2022","65+","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","25","[c]","47070","40560"
"Leaver Dept.","2022","65+","Greater Manchester","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Inner London - East","London","40","[c]","62760","54050"
"Leaver Dept.","2022","65+","Inner London - West","London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Outer London - South","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Outer London - West and North West","London","40","[c]","54290","40570"
"Leaver Dept.","2022","65+","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Surrey, East and West Sussex","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","West Midlands","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","West Yorkshire","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Bedfordshire and Hertfordshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Berkshire, Buckinghamshire and Oxfordshire","Outside London","20","[c]","23630","21790"
"New entrant CS","2022","16-19","Cheshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Derbyshire and Nottinghamshire","Outside London","25","[c]","21800","21250"
"New entrant CS","2022","16-19","Devon","Outside London","20","[c]","19680","20200"
"New entrant CS","2022","16-19","Dorset and Somerset","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","East Anglia","Outside London","25","[c]","22530","21810"
"New entrant CS","2022","16-19","East Wales","Outside London","30","[c]","21400","21250"
"New entrant CS","2022","16-19","East Yorkshire and Northern Lincolnshire","Outside London","10","[c]","21280","21260"
"New entrant CS","2022","16-19","Eastern Scotland","Outside London","45","[c]","21510","21050"
"New entrant CS","2022","16-19","Essex","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","105","[c]","18930","17650"
"New entrant CS","2022","16-19","Greater Manchester","Outside London","50","[c]","22340","21260"
"New entrant CS","2022","16-19","Hampshire and Isle of Wight","Outside London","30","[c]","21240","20890"
"New entrant CS","2022","16-19","Herefordshire, Worcestershire and Warwickshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Inner London - East","London","20","[c]","26460","25220"
"New entrant CS","2022","16-19","Inner London - West","London","75","[c]","25110","25170"
"New entrant CS","2022","16-19","Kent","Outside London","30","[c]","24000","24250"
"New entrant CS","2022","16-19","Lancashire","Outside London","20","[c]","22530","21260"
"New entrant CS","2022","16-19","Leicestershire, Rutland and Northamptonshire","Outside London","25","[c]","22000","21260"
"New entrant CS","2022","16-19","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Merseyside","Outside London","40","[c]","21800","21250"
"New entrant CS","2022","16-19","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Northumberland, and Tyne and Wear","Outside London","40","[c]","21460","21260"
"New entrant CS","2022","16-19","Outer London - East and North East","London","10","[c]","25930","25110"
"New entrant CS","2022","16-19","Outer London - South","London","10","[c]","26430","25590"
"New entrant CS","2022","16-19","Outer London - West and North West","London","10","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Shropshire and Staffordshire","Outside London","10","[c]","22660","23140"
"New entrant CS","2022","16-19","South Yorkshire","Outside London","15","[c]","21940","21260"
"New entrant CS","2022","16-19","Southern Scotland","Outside London","20","[c]","20520","21050"
"New entrant CS","2022","16-19","Surrey, East and West Sussex","Outside London","20","[c]","24100","22470"
"New entrant CS","2022","16-19","Tees Valley and Durham","Outside London","15","[c]","21880","22200"
"New entrant CS","2022","16-19","Unknown","Unknown","25","[c]","17510","16190"
"New entrant CS","2022","16-19","West Central Scotland","Outside London","40","[c]","21330","21050"
"New entrant CS","2022","16-19","West Midlands","Outside London","45","[c]","22270","21260"
"New entrant CS","2022","16-19","West Wales and The Valleys","Outside London","65","[c]","19190","18310"
"New entrant CS","2022","16-19","West Yorkshire","Outside London","65","[c]","22190","21250"
"New entrant CS","2022","20-29","Bedfordshire and Hertfordshire","Outside London","255","[c]","26550","27570"
"New entrant CS","2022","20-29","Berkshire, Buckinghamshire and Oxfordshire","Outside London","475","[c]","26110","25540"
"New entrant CS","2022","20-29","Cheshire","Outside London","200","[c]","24490","23140"
"New entrant CS","2022","20-29","Cornwall and Isles of Scilly","Outside London","60","[c]","22980","21260"
"New entrant CS","2022","20-29","Cumbria","Outside London","85","[c]","23280","21300"
"New entrant CS","2022","20-29","Derbyshire and Nottinghamshire","Outside London","800","[c]","25080","23390"
"New entrant CS","2022","20-29","Devon","Outside London","360","[c]","23160","22350"
"New entrant CS","2022","20-29","Dorset and Somerset","Outside London","225","[c]","23750","22560"
"New entrant CS","2022","20-29","East Anglia","Outside London","615","[c]","24360","23170"
"New entrant CS","2022","20-29","East Wales","Outside London","1050","[c]","24950","23170"
"New entrant CS","2022","20-29","East Yorkshire and Northern Lincolnshire","Outside London","225","[c]","22750","23140"
"New entrant CS","2022","20-29","Eastern Scotland","Outside London","1195","[c]","26040","24400"
"New entrant CS","2022","20-29","Essex","Outside London","255","[c]","25130","24250"
"New entrant CS","2022","20-29","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","1510","[c]","25750","24750"
"New entrant CS","2022","20-29","Greater Manchester","Outside London","1460","[c]","25960","25000"
"New entrant CS","2022","20-29","Hampshire and Isle of Wight","Outside London","650","[c]","25450","24880"
"New entrant CS","2022","20-29","Herefordshire, Worcestershire and Warwickshire","Outside London","175","[c]","23670","23140"
"New entrant CS","2022","20-29","Highlands and Islands","Outside London","50","[c]","24640","23510"
"New entrant CS","2022","20-29","Inner London - East","London","1200","[c]","31870","30750"
"New entrant CS","2022","20-29","Inner London - West","London","4480","[c]","32470","31700"
"New entrant CS","2022","20-29","Kent","Outside London","390","[c]","24850","24470"
"New entrant CS","2022","20-29","Lancashire","Outside London","595","[c]","23550","22600"
"New entrant CS","2022","20-29","Leicestershire, Rutland and Northamptonshire","Outside London","420","[c]","22830","21260"
"New entrant CS","2022","20-29","Lincolnshire","Outside London","150","[c]","23970","23170"
"New entrant CS","2022","20-29","Merseyside","Outside London","1110","[c]","24000","21680"
"New entrant CS","2022","20-29","North Eastern Scotland","Outside London","90","[c]","27140","27230"
"New entrant CS","2022","20-29","North Yorkshire","Outside London","220","[c]","26500","25250"
"New entrant CS","2022","20-29","Northern Ireland","Outside London","245","[c]","25480","24880"
"New entrant CS","2022","20-29","Northumberland, and Tyne and Wear","Outside London","1150","[c]","24380","21300"
"New entrant CS","2022","20-29","Outer London - East and North East","London","300","[c]","27960","29020"
"New entrant CS","2022","20-29","Outer London - South","London","475","[c]","30310","28650"
"New entrant CS","2022","20-29","Outer London - West and North West","London","545","[c]","28380","28650"
"New entrant CS","2022","20-29","Overseas","Overseas","10","[c]","27180","21680"
"New entrant CS","2022","20-29","Shropshire and Staffordshire","Outside London","380","[c]","23910","23140"
"New entrant CS","2022","20-29","South Yorkshire","Outside London","480","[c]","25060","24840"
"New entrant CS","2022","20-29","Southern Scotland","Outside London","260","[c]","23340","21260"
"New entrant CS","2022","20-29","Surrey, East and West Sussex","Outside London","450","[c]","25970","24800"
"New entrant CS","2022","20-29","Tees Valley and Durham","Outside London","430","[c]","24330","23140"
"New entrant CS","2022","20-29","Unknown","Unknown","350","[c]","25550","27500"
"New entrant CS","2022","20-29","West Central Scotland","Outside London","1155","[c]","25520","23450"
"New entrant CS","2022","20-29","West Midlands","Outside London","1405","[c]","25320","24430"
"New entrant CS","2022","20-29","West Wales and The Valleys","Outside London","590","[c]","22810","21840"
"New entrant CS","2022","20-29","West Yorkshire","Outside London","1445","[c]","25850","23770"
"New entrant CS","2022","30-39","Bedfordshire and Hertfordshire","Outside London","145","[c]","28630","28140"
"New entrant CS","2022","30-39","Berkshire, Buckinghamshire and Oxfordshire","Outside London","335","[c]","29990","28140"
"New entrant CS","2022","30-39","Cheshire","Outside London","155","[c]","29220","24900"
"New entrant CS","2022","30-39","Cornwall and Isles of Scilly","Outside London","55","[c]","25490","23020"
"New entrant CS","2022","30-39","Cumbria","Outside London","90","[c]","25020","21300"
"New entrant CS","2022","30-39","Derbyshire and Nottinghamshire","Outside London","530","[c]","27750","26590"
"New entrant CS","2022","30-39","Devon","Outside London","235","[c]","27460","23540"
"New entrant CS","2022","30-39","Dorset and Somerset","Outside London","140","[c]","26890","24450"
"New entrant CS","2022","30-39","East Anglia","Outside London","420","[c]","27220","25010"
"New entrant CS","2022","30-39","East Wales","Outside London","695","[c]","29430","26590"
"New entrant CS","2022","30-39","East Yorkshire and Northern Lincolnshire","Outside London","130","[c]","26330","23170"
"New entrant CS","2022","30-39","Eastern Scotland","Outside London","970","[c]","30440","27230"
"New entrant CS","2022","30-39","Essex","Outside London","170","[c]","29300","25010"
"New entrant CS","2022","30-39","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","920","[c]","32750","30910"
"New entrant CS","2022","30-39","Greater Manchester","Outside London","915","[c]","30470","26590"
"New entrant CS","2022","30-39","Hampshire and Isle of Wight","Outside London","355","[c]","30480","27570"
"New entrant CS","2022","30-39","Herefordshire, Worcestershire and Warwickshire","Outside London","155","[c]","26540","24920"
"New entrant CS","2022","30-39","Highlands and Islands","Outside London","45","[c]","28910","27570"
"New entrant CS","2022","30-39","Inner London - East","London","740","[c]","38640","32790"
"New entrant CS","2022","30-39","Inner London - West","London","1700","[c]","43010","40600"
"New entrant CS","2022","30-39","Kent","Outside London","240","[c]","26500","25190"
"New entrant CS","2022","30-39","Lancashire","Outside London","410","[c]","26070","23940"
"New entrant CS","2022","30-39","Leicestershire, Rutland and Northamptonshire","Outside London","215","[c]","25170","23140"
"New entrant CS","2022","30-39","Lincolnshire","Outside London","100","[c]","26380","24800"
