"Status","Year","Age","Function_of_post","Profession_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","30-39","Project Delivery","Other","East Midlands (England)","5","5","[c]","[c]"
"In post","2022","30-39","Project Delivery","Other","East of England","5","5","[c]","[c]"
"In post","2022","30-39","Project Delivery","Other","London","55","50","54080","53610"
"In post","2022","30-39","Project Delivery","Other","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Project Delivery","Other","North West (England)","10","10","[c]","[c]"
"In post","2022","30-39","Project Delivery","Other","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Project Delivery","Other","Overseas","30","30","56820","55620"
"In post","2022","30-39","Project Delivery","Other","Scotland","40","40","29860","25530"
"In post","2022","30-39","Project Delivery","Other","South East (England)","30","30","23120","20930"
"In post","2022","30-39","Project Delivery","Other","South West (England)","480","445","31810","31760"
"In post","2022","30-39","Project Delivery","Other","Wales","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Project Delivery","Other","West Midlands (England)","25","25","23330","21390"
"In post","2022","30-39","Project Delivery","Policy","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Project Delivery","Policy","East of England","10","10","[c]","[c]"
"In post","2022","30-39","Project Delivery","Policy","London","360","350","55750","55060"
"In post","2022","30-39","Project Delivery","Policy","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Project Delivery","Policy","North West (England)","30","30","46020","40520"
"In post","2022","30-39","Project Delivery","Policy","Overseas","95","95","51950","52430"
"In post","2022","30-39","Project Delivery","Policy","Scotland","50","50","47540","49370"
"In post","2022","30-39","Project Delivery","Policy","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Project Delivery","Policy","South West (England)","30","30","41280","39270"
"In post","2022","30-39","Project Delivery","Policy","Wales","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Project Delivery","Policy","West Midlands (England)","10","10","[c]","[c]"
"In post","2022","30-39","Project Delivery","Policy","Yorkshire and The Humber","10","10","[c]","[c]"
"In post","2022","30-39","Project Delivery","Project Delivery","East Midlands (England)","50","50","36550","33370"
"In post","2022","30-39","Project Delivery","Project Delivery","East of England","95","90","41300","40000"
"In post","2022","30-39","Project Delivery","Project Delivery","London","550","540","51010","51610"
"In post","2022","30-39","Project Delivery","Project Delivery","North East (England)","165","160","41940","40520"
"In post","2022","30-39","Project Delivery","Project Delivery","North West (England)","245","240","39030","40180"
"In post","2022","30-39","Project Delivery","Project Delivery","Northern Ireland","10","10","46470","40350"
"In post","2022","30-39","Project Delivery","Project Delivery","Overseas","45","45","48610","51040"
"In post","2022","30-39","Project Delivery","Project Delivery","Scotland","125","125","41600","40000"
"In post","2022","30-39","Project Delivery","Project Delivery","South East (England)","270","260","39110","37570"
"In post","2022","30-39","Project Delivery","Project Delivery","South West (England)","1055","1015","39070","39100"
"In post","2022","30-39","Project Delivery","Project Delivery","Wales","110","110","38980","36840"
"In post","2022","30-39","Project Delivery","Project Delivery","West Midlands (England)","160","155","41200","40180"
"In post","2022","30-39","Project Delivery","Project Delivery","Yorkshire and The Humber","80","80","38080","36190"
"In post","2022","30-39","Project Delivery","Property","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Project Delivery","Property","London","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Project Delivery","Property","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Project Delivery","Science and Engineering","East Midlands (England)","10","10","[c]","[c]"
"In post","2022","30-39","Project Delivery","Science and Engineering","East of England","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Project Delivery","Science and Engineering","London","5","5","[c]","[c]"
"In post","2022","30-39","Project Delivery","Science and Engineering","North West (England)","15","15","39730","36890"
"In post","2022","30-39","Project Delivery","Science and Engineering","Overseas","25","25","39120","37530"
"In post","2022","30-39","Project Delivery","Science and Engineering","Scotland","25","25","36560","38110"
"In post","2022","30-39","Project Delivery","Science and Engineering","South East (England)","15","15","34980","30360"
"In post","2022","30-39","Project Delivery","Science and Engineering","South West (England)","570","565","39920","39950"
"In post","2022","30-39","Project Delivery","Science and Engineering","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Project Delivery","Security","London","15","15","50330","52250"
"In post","2022","30-39","Project Delivery","Security","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Project Delivery","Security","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Project Delivery","Security","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Project Delivery","Statistics","London","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Project Delivery","Statistics","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Project Delivery","Statistics","Scotland","5","5","[c]","[c]"
"In post","2022","30-39","Project Delivery","Tax","East Midlands (England)","10","10","[c]","[c]"
"In post","2022","30-39","Project Delivery","Tax","London","10","10","46210","40870"
"In post","2022","30-39","Project Delivery","Tax","North East (England)","5","5","[c]","[c]"
"In post","2022","30-39","Project Delivery","Tax","North West (England)","25","25","36880","33370"
"In post","2022","30-39","Project Delivery","Tax","Northern Ireland","5","5","[c]","[c]"
"In post","2022","30-39","Project Delivery","Tax","Scotland","35","35","33130","33370"
"In post","2022","30-39","Project Delivery","Tax","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Project Delivery","Tax","South West (England)","10","10","33340","33370"
"In post","2022","30-39","Project Delivery","Tax","Wales","15","15","31960","33370"
"In post","2022","30-39","Project Delivery","Tax","West Midlands (England)","10","10","[c]","[c]"
"In post","2022","30-39","Project Delivery","Tax","Yorkshire and The Humber","10","10","33560","33370"
"In post","2022","30-39","Project Delivery","Unknown","East Midlands (England)","5","5","[c]","[c]"
"In post","2022","30-39","Project Delivery","Unknown","East of England","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Project Delivery","Unknown","London","55","55","56320","58600"
"In post","2022","30-39","Project Delivery","Unknown","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Project Delivery","Unknown","North West (England)","10","10","46360","40520"
"In post","2022","30-39","Project Delivery","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Project Delivery","Unknown","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Project Delivery","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Project Delivery","Unknown","Wales","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Project Delivery","Unknown","West Midlands (England)","5","5","[c]","[c]"
"In post","2022","30-39","Project Delivery","Unknown","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Property","Commercial","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Property","Commercial","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Property","Communications","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Property","Communications","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Property","Communications","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Property","Communications","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Property","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Property","Digital, Data and Technology","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Property","Finance","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Property","Finance","London","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Property","Finance","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Property","Finance","West Midlands (England)","10","10","49910","43540"
"In post","2022","30-39","Property","Finance","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Property","Human Resources","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Property","Human Resources","East of England","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Property","Human Resources","London","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Property","Human Resources","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Property","Legal","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Property","Operational Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Property","Operational Delivery","East of England","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Property","Operational Delivery","London","20","15","44780","41380"
"In post","2022","30-39","Property","Operational Delivery","North East (England)","85","85","24140","22010"
"In post","2022","30-39","Property","Operational Delivery","North West (England)","15","15","36340","38250"
"In post","2022","30-39","Property","Operational Delivery","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Property","Operational Delivery","South West (England)","80","75","25110","22010"
"In post","2022","30-39","Property","Operational Delivery","Wales","25","25","32870","31900"
"In post","2022","30-39","Property","Operational Delivery","West Midlands (England)","5","5","[c]","[c]"
"In post","2022","30-39","Property","Operational Delivery","Yorkshire and The Humber","25","25","33750","31000"
