"Status","Year","Ethnicity","Parent_department","Region_ITL1","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Asian","Welsh Government","London","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Welsh Government","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Welsh Government","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Welsh Government","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Welsh Government","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Welsh Government","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Welsh Government","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Welsh Government","Wales","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Welsh Government","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Welsh Government","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Welsh Government","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Attorney General's Departments","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Attorney General's Departments","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Attorney General's Departments","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Attorney General's Departments","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Attorney General's Departments","East of England","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Attorney General's Departments","East of England","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Attorney General's Departments","London","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Attorney General's Departments","London","Inner London - West","60","[c]","33300","26970"
"New entrant CS","2022","Black","Attorney General's Departments","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Attorney General's Departments","London","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Attorney General's Departments","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Attorney General's Departments","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Attorney General's Departments","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Attorney General's Departments","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Attorney General's Departments","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Attorney General's Departments","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Attorney General's Departments","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Attorney General's Departments","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Attorney General's Departments","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Attorney General's Departments","South East (England)","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Attorney General's Departments","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Attorney General's Departments","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Attorney General's Departments","South West (England)","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Attorney General's Departments","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Attorney General's Departments","Wales","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Attorney General's Departments","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Attorney General's Departments","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Attorney General's Departments","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Attorney General's Departments","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Attorney General's Departments","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Attorney General's Departments","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Attorney General's Departments","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Cabinet Office","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Cabinet Office","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Cabinet Office","East of England","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Cabinet Office","East of England","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Cabinet Office","London","Inner London - East","15","[c]","[c]","[c]"
"New entrant CS","2022","Black","Cabinet Office","London","Inner London - West","15","[c]","[c]","[c]"
"New entrant CS","2022","Black","Cabinet Office","London","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Cabinet Office","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Cabinet Office","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Cabinet Office","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Cabinet Office","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Cabinet Office","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Cabinet Office","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Cabinet Office","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Cabinet Office","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Cabinet Office","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Cabinet Office","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Cabinet Office","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Cabinet Office","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Cabinet Office","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Cabinet Office","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Cabinet Office","South West (England)","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Cabinet Office","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Cabinet Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Cabinet Office","Wales","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Cabinet Office","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Cabinet Office","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Cabinet Office","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Cabinet Office","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Cabinet Office","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Cabinet Office","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Chancellor's other departments","London","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Chancellor's other departments","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Chancellor's other departments","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Chancellor's other departments","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Chancellor's other departments","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Charity Commission","London","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Charity Commission","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Competition and Markets Authority","London","Inner London - East","10","[c]","[c]","[c]"
"New entrant CS","2022","Black","Competition and Markets Authority","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Competition and Markets Authority","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Competition and Markets Authority","Wales","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Business, Energy and Industrial Strategy","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Business, Energy and Industrial Strategy","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Business, Energy and Industrial Strategy","East of England","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Business, Energy and Industrial Strategy","London","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Business, Energy and Industrial Strategy","London","Inner London - West","35","[c]","33250","33570"
"New entrant CS","2022","Black","Department for Business, Energy and Industrial Strategy","London","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Business, Energy and Industrial Strategy","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Business, Energy and Industrial Strategy","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Business, Energy and Industrial Strategy","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Business, Energy and Industrial Strategy","North West (England)","Greater Manchester","10","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Business, Energy and Industrial Strategy","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Business, Energy and Industrial Strategy","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Business, Energy and Industrial Strategy","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Business, Energy and Industrial Strategy","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Business, Energy and Industrial Strategy","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Business, Energy and Industrial Strategy","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Business, Energy and Industrial Strategy","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Business, Energy and Industrial Strategy","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Business, Energy and Industrial Strategy","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Business, Energy and Industrial Strategy","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Business, Energy and Industrial Strategy","South East (England)","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Business, Energy and Industrial Strategy","South West (England)","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Business, Energy and Industrial Strategy","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Business, Energy and Industrial Strategy","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Business, Energy and Industrial Strategy","Wales","East Wales","5","[c]","[c]","[c]"
