"Status","Year","Disability","Region_ITL2","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Declared disabled","East Anglia","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","East Anglia","Cambridgeshire CC","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","East Anglia","North and West Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","East Anglia","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","East Anglia","Peterborough","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","East Anglia","Suffolk CC","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","East Wales","Cardiff and Vale of Glamorgan","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","East Wales","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","East Wales","Monmouthshire and Newport","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","East Wales","Powys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Eastern Scotland","Angus and Dundee City","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Eastern Scotland","City of Edinburgh","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Eastern Scotland","Clackmannanshire and Fife","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Eastern Scotland","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Eastern Scotland","Falkirk","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Eastern Scotland","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Eastern Scotland","West Lothian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Essex","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Essex","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Essex","Heart of Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Essex","Southend-on-Sea","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Essex","Thurrock","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Essex","West Essex","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","55","[c]","37200","35710"
"Leaver Dept.","2022","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","45","[c]","33650","29260"
"Leaver Dept.","2022","Declared disabled","Greater Manchester","Greater Manchester North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Greater Manchester","Greater Manchester North West","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Greater Manchester","Greater Manchester South East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Greater Manchester","Greater Manchester South West","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Greater Manchester","Manchester","65","[c]","30880","28590"
"Leaver Dept.","2022","Declared disabled","Hampshire and Isle of Wight","Central Hampshire","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Hampshire and Isle of Wight","Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Hampshire and Isle of Wight","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Hampshire and Isle of Wight","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Hampshire and Isle of Wight","South Hampshire","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Hampshire and Isle of Wight","Southampton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Highlands and Islands","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Highlands and Islands","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Highlands and Islands","Orkney Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Inner London - East","Hackney and Newham","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Inner London - East","Haringey and Islington","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Inner London - East","Lambeth","95","[c]","42040","39870"
"Leaver Dept.","2022","Declared disabled","Inner London - East","Lewisham and Southwark","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Inner London - East","Tower Hamlets","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Inner London - West","Camden and City of London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Inner London - West","Wandsworth","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Inner London - West","Westminster","450","[c]","44670","39670"
"Leaver Dept.","2022","Declared disabled","Kent","East Kent","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Kent","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Kent","Medway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Kent","Mid Kent","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Kent","West Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Lancashire","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Lancashire","Blackpool","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Lancashire","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Lancashire","East Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Lancashire","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Lancashire","Mid Lancashire","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Leicestershire, Rutland and Northamptonshire","Leicester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Lincolnshire","Lincolnshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Merseyside","East Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Merseyside","Liverpool","40","[c]","32030","25180"
"Leaver Dept.","2022","Declared disabled","Merseyside","Sefton","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Merseyside","Wirral","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","North Eastern Scotland","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","North Yorkshire","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","North Yorkshire","York","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Northern Ireland","Ards and North Down","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Northern Ireland","Belfast","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Northern Ireland","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Northumberland, and Tyne and Wear","Northumberland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Northumberland, and Tyne and Wear","Sunderland","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Northumberland, and Tyne and Wear","Tyneside","55","[c]","29320","27570"
"Leaver Dept.","2022","Declared disabled","Outer London - East and North East","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Outer London - East and North East","Bexley and Greenwich","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Outer London - East and North East","Enfield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Outer London - East and North East","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Outer London - South","Bromley","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Outer London - South","Croydon","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Outer London - South","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Outer London - West and North West","Barnet","45","[c]","36500","32330"
"Leaver Dept.","2022","Declared disabled","Outer London - West and North West","Brent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Outer London - West and North West","Ealing","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Outer London - West and North West","Harrow and Hillingdon","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Outer London - West and North West","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Shropshire and Staffordshire","Shropshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Shropshire and Staffordshire","Staffordshire CC","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Shropshire and Staffordshire","Stoke-on-Trent","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Shropshire and Staffordshire","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","South Yorkshire","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","South Yorkshire","Sheffield","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Southern Scotland","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Southern Scotland","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Southern Scotland","Scottish Borders","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Southern Scotland","South Ayrshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Southern Scotland","South Lanarkshire","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Surrey, East and West Sussex","Brighton and Hove","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Surrey, East and West Sussex","East Surrey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Surrey, East and West Sussex","East Sussex CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Surrey, East and West Sussex","West Surrey","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Surrey, East and West Sussex","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Surrey, East and West Sussex","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Tees Valley and Durham","Darlington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Tees Valley and Durham","Durham","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Tees Valley and Durham","South Teesside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Unknown","40","[c]","33730","32000"
"Leaver Dept.","2022","Declared disabled","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","West Central Scotland","Glasgow City","35","[c]","26050","26120"
"Leaver Dept.","2022","Declared disabled","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","West Central Scotland","North Lanarkshire","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","West Midlands","Birmingham","60","[c]","30390","27570"
"Leaver Dept.","2022","Declared disabled","West Midlands","Coventry","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","West Midlands","Dudley","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","West Midlands","Sandwell","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","West Midlands","Solihull","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","West Midlands","Walsall","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","West Midlands","Wolverhampton","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","West Wales and The Valleys","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","West Wales and The Valleys","Central Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","West Wales and The Valleys","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","West Wales and The Valleys","Gwent Valleys","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","West Wales and The Valleys","Gwynedd","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","West Wales and The Valleys","Isle of Anglesey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","West Wales and The Valleys","South West Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","West Wales and The Valleys","Swansea","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","West Yorkshire","Bradford","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","West Yorkshire","Calderdale and Kirklees","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","West Yorkshire","Leeds","75","[c]","32430","31340"
"Leaver Dept.","2022","Declared disabled","West Yorkshire","Wakefield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Bedfordshire and Hertfordshire","Bedford","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Bedfordshire and Hertfordshire","Central Bedfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Bedfordshire and Hertfordshire","Hertfordshire CC","45","[c]","37980","31470"
"Leaver Dept.","2022","Declared non-disabled","Bedfordshire and Hertfordshire","Luton","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","35","[c]","38220","29290"
"Leaver Dept.","2022","Declared non-disabled","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","165","[c]","39000","36790"
"Leaver Dept.","2022","Declared non-disabled","Cheshire","Cheshire East","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Cheshire","Cheshire West and Chester","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Cheshire","Warrington","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Cumbria","East Cumbria","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Cumbria","West Cumbria","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Derbyshire and Nottinghamshire","Derby","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Derbyshire and Nottinghamshire","East Derbyshire","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Derbyshire and Nottinghamshire","North Nottinghamshire","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Derbyshire and Nottinghamshire","Nottingham","235","[c]","33480","28590"
"Leaver Dept.","2022","Declared non-disabled","Derbyshire and Nottinghamshire","South and West Derbyshire","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Derbyshire and Nottinghamshire","South Nottinghamshire","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Devon","Devon CC","75","[c]","36210","29920"
"Leaver Dept.","2022","Declared non-disabled","Devon","Plymouth","35","[c]","31230","29520"
"Leaver Dept.","2022","Declared non-disabled","Devon","Torbay","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Dorset and Somerset","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Dorset and Somerset","Dorset","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Dorset and Somerset","Somerset CC","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","East Anglia","Breckland and South Norfolk","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","East Anglia","Cambridgeshire CC","185","[c]","37910","30460"
"Leaver Dept.","2022","Declared non-disabled","East Anglia","North and West Norfolk","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","East Anglia","Norwich and East Norfolk","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","East Anglia","Peterborough","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","East Anglia","Suffolk CC","50","[c]","39800","33370"
"Leaver Dept.","2022","Declared non-disabled","East Wales","Cardiff and Vale of Glamorgan","245","[c]","33800","28850"
"Leaver Dept.","2022","Declared non-disabled","East Wales","Flintshire and Wrexham","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","East Wales","Monmouthshire and Newport","80","[c]","36140","30900"
"Leaver Dept.","2022","Declared non-disabled","East Wales","Powys","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Eastern Scotland","Angus and Dundee City","100","[c]","25030","27570"
"Leaver Dept.","2022","Declared non-disabled","Eastern Scotland","City of Edinburgh","115","[c]","34450","27570"
"Leaver Dept.","2022","Declared non-disabled","Eastern Scotland","Clackmannanshire and Fife","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Eastern Scotland","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Eastern Scotland","Falkirk","35","[c]","24360","21260"
"Leaver Dept.","2022","Declared non-disabled","Eastern Scotland","Perth and Kinross, and Stirling","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Eastern Scotland","West Lothian","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Essex","Essex Haven Gateway","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Essex","Essex Thames Gateway","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Essex","Heart of Essex","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Essex","Southend-on-Sea","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Essex","Thurrock","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Essex","West Essex","45","[c]","37030","30460"
"Leaver Dept.","2022","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","330","[c]","35060","32210"
"Leaver Dept.","2022","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","340","[c]","35960","29080"
"Leaver Dept.","2022","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","30","[c]","37780","28590"
"Leaver Dept.","2022","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","605","[c]","35210","29490"
"Leaver Dept.","2022","Declared non-disabled","Greater Manchester","Greater Manchester North East","35","[c]","29010","27570"
"Leaver Dept.","2022","Declared non-disabled","Greater Manchester","Greater Manchester North West","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Greater Manchester","Greater Manchester South East","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Greater Manchester","Greater Manchester South West","120","[c]","30060","27480"
"Leaver Dept.","2022","Declared non-disabled","Greater Manchester","Manchester","450","[c]","34410","27570"
"Leaver Dept.","2022","Declared non-disabled","Hampshire and Isle of Wight","Central Hampshire","55","[c]","37520","34990"
"Leaver Dept.","2022","Declared non-disabled","Hampshire and Isle of Wight","Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Hampshire and Isle of Wight","North Hampshire","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Hampshire and Isle of Wight","Portsmouth","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Hampshire and Isle of Wight","South Hampshire","60","[c]","38730","29540"
"Leaver Dept.","2022","Declared non-disabled","Hampshire and Isle of Wight","Southampton","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","45","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Highlands and Islands","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Highlands and Islands","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Highlands and Islands","Orkney Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Inner London - East","Hackney and Newham","90","[c]","31690","31060"
"Leaver Dept.","2022","Declared non-disabled","Inner London - East","Haringey and Islington","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Inner London - East","Lambeth","1175","[c]","45940","40070"
"Leaver Dept.","2022","Declared non-disabled","Inner London - East","Lewisham and Southwark","155","[c]","44800","40070"
"Leaver Dept.","2022","Declared non-disabled","Inner London - East","Tower Hamlets","235","[c]","42140","36000"
"Leaver Dept.","2022","Declared non-disabled","Inner London - West","Camden and City of London","50","[c]","33420","28670"
"Leaver Dept.","2022","Declared non-disabled","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Inner London - West","Wandsworth","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Inner London - West","Westminster","3115","[c]","46650","41750"
"Leaver Dept.","2022","Declared non-disabled","Kent","East Kent","50","[c]","28630","27980"
"Leaver Dept.","2022","Declared non-disabled","Kent","Kent Thames Gateway","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Kent","Medway","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Kent","Mid Kent","45","[c]","48520","40480"
"Leaver Dept.","2022","Declared non-disabled","Kent","West Kent","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Lancashire","Blackburn with Darwen","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Lancashire","Blackpool","60","[c]","34770","31990"
"Leaver Dept.","2022","Declared non-disabled","Lancashire","Chorley and West Lancashire","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Lancashire","East Lancashire","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Lancashire","Lancaster and Wyre","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Lancashire","Mid Lancashire","80","[c]","34070","28590"
"Leaver Dept.","2022","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","Leicester","40","[c]","25070","22630"
"Leaver Dept.","2022","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Lincolnshire","Lincolnshire CC","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Merseyside","East Merseyside","10","[c]","[c]","[c]"
