"Status","Year","Ethnicity","Region_ITL2","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Unknown","Inner London - West","G6/G7","G6","105","[c]","70170","66260"
"Leaver CS","2022","Unknown","Inner London - West","G6/G7","G7","255","[c]","56610","54650"
"Leaver CS","2022","Unknown","Inner London - West","SCS level","SCS level","70","[c]","100020","90920"
"Leaver CS","2022","Unknown","Inner London - West","SEO/HEO","HEO","345","[c]","33170","33290"
"Leaver CS","2022","Unknown","Inner London - West","SEO/HEO","SEO","200","[c]","41290","40680"
"Leaver CS","2022","Unknown","Inner London - West","Unknown","Unknown","55","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Kent","AA/AO","AA","25","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Kent","AA/AO","AO","65","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Kent","EO","EO","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Kent","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Kent","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Kent","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Kent","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Kent","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Lancashire","AA/AO","AA","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Lancashire","AA/AO","AO","125","[c]","21160","21260"
"Leaver CS","2022","Unknown","Lancashire","EO","EO","30","[c]","26920","27570"
"Leaver CS","2022","Unknown","Lancashire","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Lancashire","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Lancashire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Lancashire","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Lancashire","Unknown","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Leicestershire, Rutland and Northamptonshire","AA/AO","AA","35","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Leicestershire, Rutland and Northamptonshire","AA/AO","AO","120","[c]","20720","20970"
"Leaver CS","2022","Unknown","Leicestershire, Rutland and Northamptonshire","EO","EO","30","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Leicestershire, Rutland and Northamptonshire","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Leicestershire, Rutland and Northamptonshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Leicestershire, Rutland and Northamptonshire","Unknown","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Lincolnshire","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Lincolnshire","AA/AO","AO","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Lincolnshire","EO","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Lincolnshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Lincolnshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Lincolnshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Lincolnshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Merseyside","AA/AO","AA","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Merseyside","AA/AO","AO","105","[c]","20870","21260"
"Leaver CS","2022","Unknown","Merseyside","EO","EO","60","[c]","26090","26280"
"Leaver CS","2022","Unknown","Merseyside","G6/G7","G6","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Merseyside","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Merseyside","SEO/HEO","HEO","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Merseyside","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Merseyside","Unknown","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North Eastern Scotland","AA/AO","AA","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North Eastern Scotland","AA/AO","AO","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North Eastern Scotland","EO","EO","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North Eastern Scotland","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North Eastern Scotland","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North Yorkshire","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North Yorkshire","AA/AO","AO","25","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North Yorkshire","EO","EO","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North Yorkshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North Yorkshire","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North Yorkshire","SEO/HEO","HEO","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North Yorkshire","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North Yorkshire","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Northern Ireland","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Northern Ireland","AA/AO","AO","25","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Northern Ireland","EO","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Northern Ireland","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Northern Ireland","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Northern Ireland","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Northumberland, and Tyne and Wear","AA/AO","AA","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Northumberland, and Tyne and Wear","AA/AO","AO","270","[c]","21250","21260"
"Leaver CS","2022","Unknown","Northumberland, and Tyne and Wear","EO","EO","65","[c]","26440","27570"
"Leaver CS","2022","Unknown","Northumberland, and Tyne and Wear","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Northumberland, and Tyne and Wear","G6/G7","G7","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Northumberland, and Tyne and Wear","SEO/HEO","HEO","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Northumberland, and Tyne and Wear","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Northumberland, and Tyne and Wear","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Outer London - East and North East","AA/AO","AA","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Outer London - East and North East","AA/AO","AO","45","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Outer London - East and North East","EO","EO","35","[c]","29460","31060"
"Leaver CS","2022","Unknown","Outer London - East and North East","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Outer London - East and North East","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Outer London - East and North East","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Outer London - South","AA/AO","AA","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Outer London - South","AA/AO","AO","30","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Outer London - South","EO","EO","45","[c]","29720","30130"
"Leaver CS","2022","Unknown","Outer London - South","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Outer London - South","G6/G7","G7","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Outer London - South","SEO/HEO","HEO","35","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Outer London - South","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Outer London - South","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Outer London - West and North West","AA/AO","AA","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Outer London - West and North West","AA/AO","AO","55","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Outer London - West and North West","EO","EO","40","[c]","30050","31060"
"Leaver CS","2022","Unknown","Outer London - West and North West","G6/G7","G6","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Outer London - West and North West","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Outer London - West and North West","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Outer London - West and North West","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Outer London - West and North West","Unknown","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Overseas","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Overseas","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Overseas","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Overseas","SEO/HEO","HEO","30","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Overseas","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Overseas","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Shropshire and Staffordshire","AA/AO","AA","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Shropshire and Staffordshire","AA/AO","AO","75","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Shropshire and Staffordshire","EO","EO","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Shropshire and Staffordshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Shropshire and Staffordshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Shropshire and Staffordshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Shropshire and Staffordshire","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Shropshire and Staffordshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Shropshire and Staffordshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South Yorkshire","AA/AO","AA","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South Yorkshire","AA/AO","AO","50","[c]","21210","21260"
"Leaver CS","2022","Unknown","South Yorkshire","EO","EO","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South Yorkshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South Yorkshire","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South Yorkshire","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South Yorkshire","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South Yorkshire","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Southern Scotland","AA/AO","AA","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Southern Scotland","AA/AO","AO","75","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Southern Scotland","EO","EO","35","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Southern Scotland","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Southern Scotland","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Southern Scotland","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Southern Scotland","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Surrey, East and West Sussex","AA/AO","AA","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Surrey, East and West Sussex","AA/AO","AO","80","[c]","22500","21260"
"Leaver CS","2022","Unknown","Surrey, East and West Sussex","EO","EO","30","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Surrey, East and West Sussex","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Surrey, East and West Sussex","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Surrey, East and West Sussex","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Surrey, East and West Sussex","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Surrey, East and West Sussex","Unknown","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Tees Valley and Durham","AA/AO","AA","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Tees Valley and Durham","AA/AO","AO","75","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Tees Valley and Durham","EO","EO","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Tees Valley and Durham","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Tees Valley and Durham","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Tees Valley and Durham","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Tees Valley and Durham","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","AA/AO","AA","35","[c]","18440","18310"
"Leaver CS","2022","Unknown","Unknown","AA/AO","AO","65","[c]","21600","21840"
"Leaver CS","2022","Unknown","Unknown","EO","EO","35","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","G6/G7","G6","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","G6/G7","G7","30","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","SCS level","SCS level","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","SEO/HEO","HEO","35","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","SEO/HEO","SEO","30","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Unknown","Unknown","440","[c]","36010","33270"
"Leaver CS","2022","Unknown","West Central Scotland","AA/AO","AA","30","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Central Scotland","AA/AO","AO","120","[c]","23270","21640"
"Leaver CS","2022","Unknown","West Central Scotland","EO","EO","75","[c]","29710","28460"
"Leaver CS","2022","Unknown","West Central Scotland","G6/G7","G6","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Central Scotland","G6/G7","G7","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Central Scotland","SEO/HEO","HEO","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Central Scotland","SEO/HEO","SEO","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Midlands","AA/AO","AA","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Midlands","AA/AO","AO","140","[c]","20840","20970"
"Leaver CS","2022","Unknown","West Midlands","EO","EO","75","[c]","26640","27570"
"Leaver CS","2022","Unknown","West Midlands","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Midlands","G6/G7","G7","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Midlands","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Midlands","SEO/HEO","HEO","25","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Midlands","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Midlands","Unknown","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Wales and The Valleys","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Wales and The Valleys","AA/AO","AO","35","[c]","21150","21260"
"Leaver CS","2022","Unknown","West Wales and The Valleys","EO","EO","35","[c]","27060","27570"
"Leaver CS","2022","Unknown","West Wales and The Valleys","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Wales and The Valleys","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Wales and The Valleys","Unknown","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Yorkshire","AA/AO","AA","40","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Yorkshire","AA/AO","AO","210","[c]","21170","21260"
"Leaver CS","2022","Unknown","West Yorkshire","EO","EO","95","[c]","26870","27570"
"Leaver CS","2022","Unknown","West Yorkshire","G6/G7","G6","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Yorkshire","G6/G7","G7","30","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Yorkshire","SCS level","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Yorkshire","SEO/HEO","HEO","35","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Yorkshire","SEO/HEO","SEO","30","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Yorkshire","Unknown","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","White","Bedfordshire and Hertfordshire","AA/AO","AA","35","[c]","[c]","[c]"
"Leaver CS","2022","White","Bedfordshire and Hertfordshire","AA/AO","AO","110","[c]","22540","21760"
"Leaver CS","2022","White","Bedfordshire and Hertfordshire","EO","EO","120","[c]","28940","29050"
"Leaver CS","2022","White","Bedfordshire and Hertfordshire","G6/G7","G6","10","[c]","[c]","[c]"
"Leaver CS","2022","White","Bedfordshire and Hertfordshire","G6/G7","G7","15","[c]","[c]","[c]"
"Leaver CS","2022","White","Bedfordshire and Hertfordshire","SEO/HEO","HEO","40","[c]","35810","33630"
"Leaver CS","2022","White","Bedfordshire and Hertfordshire","SEO/HEO","SEO","20","[c]","[c]","[c]"
"Leaver CS","2022","White","Bedfordshire and Hertfordshire","Unknown","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","White","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","AA","105","[c]","19210","19050"
"Leaver CS","2022","White","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","AO","360","[c]","23950","21450"
"Leaver CS","2022","White","Berkshire, Buckinghamshire and Oxfordshire","EO","EO","175","[c]","28410","27570"
"Leaver CS","2022","White","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","G6","10","[c]","[c]","[c]"
"Leaver CS","2022","White","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","G7","25","[c]","[c]","[c]"
"Leaver CS","2022","White","Berkshire, Buckinghamshire and Oxfordshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","HEO","75","[c]","35140","33340"
"Leaver CS","2022","White","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","SEO","65","[c]","43290","41330"
"Leaver CS","2022","White","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2022","White","Cheshire","AA/AO","AA","20","[c]","[c]","[c]"
"Leaver CS","2022","White","Cheshire","AA/AO","AO","95","[c]","21340","21170"
"Leaver CS","2022","White","Cheshire","EO","EO","85","[c]","28680","27570"
"Leaver CS","2022","White","Cheshire","G6/G7","G6","5","[c]","[c]","[c]"
"Leaver CS","2022","White","Cheshire","G6/G7","G7","10","[c]","[c]","[c]"
"Leaver CS","2022","White","Cheshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Cheshire","SEO/HEO","HEO","35","[c]","[c]","[c]"
"Leaver CS","2022","White","Cheshire","SEO/HEO","SEO","20","[c]","[c]","[c]"
"Leaver CS","2022","White","Cheshire","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","White","Cornwall and Isles of Scilly","AA/AO","AA","15","[c]","[c]","[c]"
"Leaver CS","2022","White","Cornwall and Isles of Scilly","AA/AO","AO","75","[c]","21160","21260"
"Leaver CS","2022","White","Cornwall and Isles of Scilly","EO","EO","30","[c]","27470","27570"
"Leaver CS","2022","White","Cornwall and Isles of Scilly","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Cornwall and Isles of Scilly","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","White","Cornwall and Isles of Scilly","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","White","Cornwall and Isles of Scilly","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","White","Cornwall and Isles of Scilly","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","White","Cumbria","AA/AO","AA","10","[c]","[c]","[c]"
"Leaver CS","2022","White","Cumbria","AA/AO","AO","60","[c]","22660","21300"
"Leaver CS","2022","White","Cumbria","EO","EO","40","[c]","26650","27570"
"Leaver CS","2022","White","Cumbria","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Cumbria","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Cumbria","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","White","Cumbria","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","White","Cumbria","Unknown","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2022","White","Derbyshire and Nottinghamshire","AA/AO","AA","45","[c]","[c]","[c]"
"Leaver CS","2022","White","Derbyshire and Nottinghamshire","AA/AO","AO","250","[c]","21350","21260"
"Leaver CS","2022","White","Derbyshire and Nottinghamshire","EO","EO","205","[c]","27240","27570"
"Leaver CS","2022","White","Derbyshire and Nottinghamshire","G6/G7","G6","10","[c]","[c]","[c]"
"Leaver CS","2022","White","Derbyshire and Nottinghamshire","G6/G7","G7","30","[c]","[c]","[c]"
"Leaver CS","2022","White","Derbyshire and Nottinghamshire","SCS level","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","White","Derbyshire and Nottinghamshire","SEO/HEO","HEO","65","[c]","33080","33790"
"Leaver CS","2022","White","Derbyshire and Nottinghamshire","SEO/HEO","SEO","65","[c]","42950","42520"
"Leaver CS","2022","White","Derbyshire and Nottinghamshire","Unknown","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2022","White","Devon","AA/AO","AA","65","[c]","19680","19050"
"Leaver CS","2022","White","Devon","AA/AO","AO","205","[c]","22630","21260"
"Leaver CS","2022","White","Devon","EO","EO","120","[c]","26490","27570"
"Leaver CS","2022","White","Devon","G6/G7","G6","5","[c]","[c]","[c]"
"Leaver CS","2022","White","Devon","G6/G7","G7","25","[c]","[c]","[c]"
"Leaver CS","2022","White","Devon","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Devon","SEO/HEO","HEO","60","[c]","34460","33840"
"Leaver CS","2022","White","Devon","SEO/HEO","SEO","50","[c]","42140","40580"
"Leaver CS","2022","White","Devon","Unknown","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","White","Dorset and Somerset","AA/AO","AA","35","[c]","[c]","[c]"
"Leaver CS","2022","White","Dorset and Somerset","AA/AO","AO","130","[c]","21200","21170"
"Leaver CS","2022","White","Dorset and Somerset","EO","EO","95","[c]","27180","27570"
"Leaver CS","2022","White","Dorset and Somerset","G6/G7","G6","10","[c]","[c]","[c]"
"Leaver CS","2022","White","Dorset and Somerset","G6/G7","G7","10","[c]","[c]","[c]"
"Leaver CS","2022","White","Dorset and Somerset","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Dorset and Somerset","SEO/HEO","HEO","60","[c]","33570","33630"
"Leaver CS","2022","White","Dorset and Somerset","SEO/HEO","SEO","30","[c]","[c]","[c]"
"Leaver CS","2022","White","Dorset and Somerset","Unknown","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","White","East Anglia","AA/AO","AA","110","[c]","19010","19050"
"Leaver CS","2022","White","East Anglia","AA/AO","AO","440","[c]","21810","21260"
"Leaver CS","2022","White","East Anglia","EO","EO","240","[c]","27210","27570"
"Leaver CS","2022","White","East Anglia","G6/G7","G6","25","[c]","[c]","[c]"
"Leaver CS","2022","White","East Anglia","G6/G7","G7","55","[c]","56250","54540"
"Leaver CS","2022","White","East Anglia","SCS level","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","White","East Anglia","SEO/HEO","HEO","100","[c]","32780","32160"
"Leaver CS","2022","White","East Anglia","SEO/HEO","SEO","85","[c]","40810","40040"
"Leaver CS","2022","White","East Anglia","Unknown","Unknown","65","[c]","[c]","[c]"
"Leaver CS","2022","White","East Wales","AA/AO","AA","45","[c]","[c]","[c]"
"Leaver CS","2022","White","East Wales","AA/AO","AO","480","[c]","21200","21260"
"Leaver CS","2022","White","East Wales","EO","EO","235","[c]","26910","27570"
"Leaver CS","2022","White","East Wales","G6/G7","G6","25","[c]","[c]","[c]"
"Leaver CS","2022","White","East Wales","G6/G7","G7","55","[c]","56810","56070"
"Leaver CS","2022","White","East Wales","SCS level","SCS level","20","[c]","[c]","[c]"
"Leaver CS","2022","White","East Wales","SEO/HEO","HEO","125","[c]","33220","33120"
"Leaver CS","2022","White","East Wales","SEO/HEO","SEO","80","[c]","41120","40100"
"Leaver CS","2022","White","East Wales","Unknown","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","White","East Yorkshire and Northern Lincolnshire","AA/AO","AA","30","[c]","[c]","[c]"
"Leaver CS","2022","White","East Yorkshire and Northern Lincolnshire","AA/AO","AO","145","[c]","21090","21260"
"Leaver CS","2022","White","East Yorkshire and Northern Lincolnshire","EO","EO","105","[c]","27030","27570"
"Leaver CS","2022","White","East Yorkshire and Northern Lincolnshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","East Yorkshire and Northern Lincolnshire","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","White","East Yorkshire and Northern Lincolnshire","SEO/HEO","HEO","25","[c]","[c]","[c]"
"Leaver CS","2022","White","East Yorkshire and Northern Lincolnshire","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","White","East Yorkshire and Northern Lincolnshire","Unknown","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","White","Eastern Scotland","AA/AO","AA","55","[c]","22030","21640"
"Leaver CS","2022","White","Eastern Scotland","AA/AO","AO","410","[c]","22700","21260"
"Leaver CS","2022","White","Eastern Scotland","EO","EO","220","[c]","28930","27570"
"Leaver CS","2022","White","Eastern Scotland","G6/G7","G6","40","[c]","75870","75340"
"Leaver CS","2022","White","Eastern Scotland","G6/G7","G7","55","[c]","58000","59590"
"Leaver CS","2022","White","Eastern Scotland","SCS level","SCS level","15","[c]","[c]","[c]"
"Leaver CS","2022","White","Eastern Scotland","SEO/HEO","HEO","115","[c]","35750","36130"
"Leaver CS","2022","White","Eastern Scotland","SEO/HEO","SEO","100","[c]","45040","46850"
"Leaver CS","2022","White","Eastern Scotland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Essex","AA/AO","AA","30","[c]","[c]","[c]"
"Leaver CS","2022","White","Essex","AA/AO","AO","125","[c]","23920","23770"
"Leaver CS","2022","White","Essex","EO","EO","165","[c]","29230","29290"
