"Status","Year","Region_ITL1","Region_ITL2","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","North West (England)","Lancashire","AA","Male","30","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Lancashire","AO","Female","430","[c]","21660","21260"
"New entrant CS","2022","North West (England)","Lancashire","AO","Male","360","[c]","21750","21260"
"New entrant CS","2022","North West (England)","Lancashire","EO","Female","180","[c]","27190","27570"
"New entrant CS","2022","North West (England)","Lancashire","EO","Male","135","[c]","27640","27570"
"New entrant CS","2022","North West (England)","Lancashire","G6","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Lancashire","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Lancashire","G7","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Lancashire","G7","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Lancashire","HEO","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Lancashire","HEO","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Lancashire","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Lancashire","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Lancashire","SEO","Female","35","[c]","38840","37000"
"New entrant CS","2022","North West (England)","Lancashire","SEO","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Lancashire","Unknown","Female","205","[c]","27620","24800"
"New entrant CS","2022","North West (England)","Lancashire","Unknown","Male","60","[c]","29450","28200"
"New entrant CS","2022","North West (England)","Merseyside","AA","Female","30","[c]","18610","18240"
"New entrant CS","2022","North West (England)","Merseyside","AA","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Merseyside","AO","Female","740","[c]","21220","21250"
"New entrant CS","2022","North West (England)","Merseyside","AO","Male","440","[c]","21250","21250"
"New entrant CS","2022","North West (England)","Merseyside","EO","Female","460","[c]","26400","26590"
"New entrant CS","2022","North West (England)","Merseyside","EO","Male","335","[c]","26290","26590"
"New entrant CS","2022","North West (England)","Merseyside","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Merseyside","G6","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Merseyside","G7","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Merseyside","G7","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Merseyside","HEO","Female","125","[c]","32090","33080"
"New entrant CS","2022","North West (England)","Merseyside","HEO","Male","120","[c]","32310","33080"
"New entrant CS","2022","North West (England)","Merseyside","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Merseyside","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Merseyside","SEO","Female","45","[c]","38930","39330"
"New entrant CS","2022","North West (England)","Merseyside","SEO","Male","45","[c]","40840","40090"
"New entrant CS","2022","North West (England)","Merseyside","Unknown","Female","330","[c]","27340","24800"
"New entrant CS","2022","North West (England)","Merseyside","Unknown","Male","105","[c]","27430","24800"
"New entrant CS","2022","Northern Ireland","Northern Ireland","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Northern Ireland","AA","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Northern Ireland","AO","Female","115","[c]","21260","21250"
"New entrant CS","2022","Northern Ireland","Northern Ireland","AO","Male","100","[c]","21260","21250"
"New entrant CS","2022","Northern Ireland","Northern Ireland","EO","Female","85","[c]","26240","26590"
"New entrant CS","2022","Northern Ireland","Northern Ireland","EO","Male","80","[c]","26070","26590"
"New entrant CS","2022","Northern Ireland","Northern Ireland","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Northern Ireland","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Northern Ireland","G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Northern Ireland","G7","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Northern Ireland","HEO","Female","75","[c]","33070","33080"
"New entrant CS","2022","Northern Ireland","Northern Ireland","HEO","Male","65","[c]","33060","33080"
"New entrant CS","2022","Northern Ireland","Northern Ireland","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Northern Ireland","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Northern Ireland","SEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Northern Ireland","SEO","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Overseas","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Overseas","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Overseas","AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Overseas","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Overseas","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Overseas","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Overseas","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Overseas","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Overseas","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Overseas","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Overseas","HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Overseas","HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Overseas","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Overseas","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Eastern Scotland","AA","Female","270","[c]","21240","21050"
"New entrant CS","2022","Scotland","Eastern Scotland","AA","Male","215","[c]","21680","21050"
"New entrant CS","2022","Scotland","Eastern Scotland","AO","Female","555","[c]","22070","21260"
"New entrant CS","2022","Scotland","Eastern Scotland","AO","Male","405","[c]","22090","21260"
"New entrant CS","2022","Scotland","Eastern Scotland","EO","Female","420","[c]","27230","27230"
"New entrant CS","2022","Scotland","Eastern Scotland","EO","Male","340","[c]","27250","27230"
"New entrant CS","2022","Scotland","Eastern Scotland","G6","Female","30","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Eastern Scotland","G6","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Eastern Scotland","G7","Female","100","[c]","52080","49860"
"New entrant CS","2022","Scotland","Eastern Scotland","G7","Male","85","[c]","53590","51920"
"New entrant CS","2022","Scotland","Eastern Scotland","HEO","Female","285","[c]","32090","31540"
"New entrant CS","2022","Scotland","Eastern Scotland","HEO","Male","210","[c]","32530","31540"
"New entrant CS","2022","Scotland","Eastern Scotland","SCS level","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Eastern Scotland","SCS level","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Eastern Scotland","SEO","Female","205","[c]","40610","39660"
"New entrant CS","2022","Scotland","Eastern Scotland","SEO","Male","130","[c]","41330","39660"
"New entrant CS","2022","Scotland","Eastern Scotland","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Eastern Scotland","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Highlands and Islands","AA","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Highlands and Islands","AA","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Highlands and Islands","AO","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Highlands and Islands","AO","Male","30","[c]","22580","21260"
"New entrant CS","2022","Scotland","Highlands and Islands","EO","Female","40","[c]","27440","27570"
"New entrant CS","2022","Scotland","Highlands and Islands","EO","Male","30","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Highlands and Islands","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Highlands and Islands","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Highlands and Islands","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Highlands and Islands","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Highlands and Islands","HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Highlands and Islands","HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Highlands and Islands","SEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Highlands and Islands","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Highlands and Islands","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Highlands and Islands","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","North Eastern Scotland","AA","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","North Eastern Scotland","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","North Eastern Scotland","AO","Female","45","[c]","22850","22000"
"New entrant CS","2022","Scotland","North Eastern Scotland","AO","Male","35","[c]","23570","22640"
"New entrant CS","2022","Scotland","North Eastern Scotland","EO","Female","60","[c]","27300","27570"
"New entrant CS","2022","Scotland","North Eastern Scotland","EO","Male","35","[c]","27000","27230"
"New entrant CS","2022","Scotland","North Eastern Scotland","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","North Eastern Scotland","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","North Eastern Scotland","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","North Eastern Scotland","G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","North Eastern Scotland","HEO","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","North Eastern Scotland","HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","North Eastern Scotland","SEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","North Eastern Scotland","SEO","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Southern Scotland","AA","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Southern Scotland","AA","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Southern Scotland","AO","Female","265","[c]","21740","21250"
"New entrant CS","2022","Scotland","Southern Scotland","AO","Male","160","[c]","21750","21250"
"New entrant CS","2022","Scotland","Southern Scotland","EO","Female","120","[c]","27280","27570"
"New entrant CS","2022","Scotland","Southern Scotland","EO","Male","85","[c]","25740","27570"
"New entrant CS","2022","Scotland","Southern Scotland","G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Southern Scotland","G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Southern Scotland","HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Southern Scotland","HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Southern Scotland","SEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Southern Scotland","SEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","West Central Scotland","AA","Female","225","[c]","21140","21050"
"New entrant CS","2022","Scotland","West Central Scotland","AA","Male","185","[c]","21200","21050"
"New entrant CS","2022","Scotland","West Central Scotland","AO","Female","470","[c]","21490","21260"
"New entrant CS","2022","Scotland","West Central Scotland","AO","Male","370","[c]","21890","21260"
"New entrant CS","2022","Scotland","West Central Scotland","EO","Female","490","[c]","26820","27230"
"New entrant CS","2022","Scotland","West Central Scotland","EO","Male","395","[c]","26730","27230"
"New entrant CS","2022","Scotland","West Central Scotland","G6","Female","30","[c]","66690","65280"
"New entrant CS","2022","Scotland","West Central Scotland","G6","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","West Central Scotland","G7","Female","90","[c]","51590","49860"
"New entrant CS","2022","Scotland","West Central Scotland","G7","Male","65","[c]","54100","52050"
"New entrant CS","2022","Scotland","West Central Scotland","HEO","Female","290","[c]","32100","31540"
"New entrant CS","2022","Scotland","West Central Scotland","HEO","Male","230","[c]","32250","32000"
"New entrant CS","2022","Scotland","West Central Scotland","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","West Central Scotland","SCS level","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","West Central Scotland","SEO","Female","140","[c]","40890","39660"
"New entrant CS","2022","Scotland","West Central Scotland","SEO","Male","125","[c]","41430","39660"
"New entrant CS","2022","Scotland","West Central Scotland","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","West Central Scotland","Unknown","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","AA","Female","55","[c]","20930","21790"
"New entrant CS","2022","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","AA","Male","45","[c]","21410","21790"
"New entrant CS","2022","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","AO","Female","205","[c]","24240","23170"
"New entrant CS","2022","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","AO","Male","225","[c]","26400","26140"
"New entrant CS","2022","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","EO","Female","140","[c]","27170","27570"
"New entrant CS","2022","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","EO","Male","90","[c]","27430","27570"
"New entrant CS","2022","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","G7","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","HEO","Female","70","[c]","31870","32330"
"New entrant CS","2022","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","HEO","Male","55","[c]","32750","33000"
"New entrant CS","2022","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","SEO","Female","35","[c]","40970","38200"
"New entrant CS","2022","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","SEO","Male","40","[c]","39910","40000"
"New entrant CS","2022","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Female","230","[c]","28240","24270"
"New entrant CS","2022","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Male","65","[c]","30210","24800"
"New entrant CS","2022","South East (England)","Hampshire and Isle of Wight","AA","Female","105","[c]","19530","18830"
"New entrant CS","2022","South East (England)","Hampshire and Isle of Wight","AA","Male","75","[c]","20070","19250"
"New entrant CS","2022","South East (England)","Hampshire and Isle of Wight","AO","Female","265","[c]","21580","21170"
"New entrant CS","2022","South East (England)","Hampshire and Isle of Wight","AO","Male","225","[c]","22740","21260"
"New entrant CS","2022","South East (England)","Hampshire and Isle of Wight","EO","Female","160","[c]","25740","26130"
"New entrant CS","2022","South East (England)","Hampshire and Isle of Wight","EO","Male","165","[c]","25750","26130"
"New entrant CS","2022","South East (England)","Hampshire and Isle of Wight","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Hampshire and Isle of Wight","G6","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Hampshire and Isle of Wight","G7","Female","45","[c]","53140","52330"
"New entrant CS","2022","South East (England)","Hampshire and Isle of Wight","G7","Male","70","[c]","53540","51500"
"New entrant CS","2022","South East (England)","Hampshire and Isle of Wight","HEO","Female","135","[c]","30610","30710"
"New entrant CS","2022","South East (England)","Hampshire and Isle of Wight","HEO","Male","170","[c]","29370","29230"
"New entrant CS","2022","South East (England)","Hampshire and Isle of Wight","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Hampshire and Isle of Wight","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Hampshire and Isle of Wight","SEO","Female","50","[c]","39910","40000"
"New entrant CS","2022","South East (England)","Hampshire and Isle of Wight","SEO","Male","75","[c]","39610","38340"
"New entrant CS","2022","South East (England)","Hampshire and Isle of Wight","Unknown","Female","175","[c]","27830","24800"
"New entrant CS","2022","South East (England)","Hampshire and Isle of Wight","Unknown","Male","65","[c]","29230","28200"
"New entrant CS","2022","South East (England)","Kent","AA","Female","40","[c]","20650","21790"
"New entrant CS","2022","South East (England)","Kent","AA","Male","50","[c]","21180","20890"
"New entrant CS","2022","South East (England)","Kent","AO","Female","260","[c]","24740","24250"
"New entrant CS","2022","South East (England)","Kent","AO","Male","240","[c]","24990","24250"
"New entrant CS","2022","South East (England)","Kent","EO","Female","75","[c]","27240","26130"
"New entrant CS","2022","South East (England)","Kent","EO","Male","125","[c]","28100","26130"
"New entrant CS","2022","South East (England)","Kent","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Kent","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Kent","G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Kent","G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Kent","HEO","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Kent","HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Kent","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Kent","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Kent","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Kent","SEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Kent","Unknown","Female","190","[c]","27810","25480"
"New entrant CS","2022","South East (England)","Kent","Unknown","Male","55","[c]","29030","27900"
"New entrant CS","2022","South East (England)","Surrey, East and West Sussex","AA","Female","60","[c]","21930","20890"
"New entrant CS","2022","South East (England)","Surrey, East and West Sussex","AA","Male","45","[c]","22450","21790"
"New entrant CS","2022","South East (England)","Surrey, East and West Sussex","AO","Female","270","[c]","24480","24370"
"New entrant CS","2022","South East (England)","Surrey, East and West Sussex","AO","Male","200","[c]","25550","24370"
"New entrant CS","2022","South East (England)","Surrey, East and West Sussex","EO","Female","145","[c]","27550","27570"
"New entrant CS","2022","South East (England)","Surrey, East and West Sussex","EO","Male","120","[c]","27980","26130"
"New entrant CS","2022","South East (England)","Surrey, East and West Sussex","G6","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Surrey, East and West Sussex","G6","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Surrey, East and West Sussex","G7","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Surrey, East and West Sussex","G7","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Surrey, East and West Sussex","HEO","Female","45","[c]","32390","32450"
"New entrant CS","2022","South East (England)","Surrey, East and West Sussex","HEO","Male","30","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Surrey, East and West Sussex","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Surrey, East and West Sussex","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Surrey, East and West Sussex","SEO","Female","35","[c]","39630","38750"
"New entrant CS","2022","South East (England)","Surrey, East and West Sussex","SEO","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Surrey, East and West Sussex","Unknown","Female","235","[c]","28110","24870"
"New entrant CS","2022","South East (England)","Surrey, East and West Sussex","Unknown","Male","75","[c]","32520","29500"
"New entrant CS","2022","South West (England)","Cornwall and Isles of Scilly","AA","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Cornwall and Isles of Scilly","AA","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Cornwall and Isles of Scilly","AO","Female","65","[c]","21270","21260"
"New entrant CS","2022","South West (England)","Cornwall and Isles of Scilly","AO","Male","55","[c]","21870","21260"
"New entrant CS","2022","South West (England)","Cornwall and Isles of Scilly","EO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Cornwall and Isles of Scilly","EO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Cornwall and Isles of Scilly","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Cornwall and Isles of Scilly","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Cornwall and Isles of Scilly","HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Cornwall and Isles of Scilly","HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Cornwall and Isles of Scilly","SEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Cornwall and Isles of Scilly","SEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Cornwall and Isles of Scilly","Unknown","Female","35","[c]","27720","24090"
"New entrant CS","2022","South West (England)","Cornwall and Isles of Scilly","Unknown","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Devon","AA","Female","65","[c]","19420","19200"
"New entrant CS","2022","South West (England)","Devon","AA","Male","75","[c]","19960","19810"
"New entrant CS","2022","South West (England)","Devon","AO","Female","165","[c]","21750","21750"
"New entrant CS","2022","South West (England)","Devon","AO","Male","170","[c]","22430","22010"
"New entrant CS","2022","South West (England)","Devon","EO","Female","60","[c]","26030","25730"
"New entrant CS","2022","South West (England)","Devon","EO","Male","80","[c]","26280","24910"
"New entrant CS","2022","South West (England)","Devon","G6","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Devon","G6","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Devon","G7","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Devon","G7","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Devon","HEO","Female","35","[c]","30560","30460"
"New entrant CS","2022","South West (England)","Devon","HEO","Male","45","[c]","32360","31990"
"New entrant CS","2022","South West (England)","Devon","SEO","Female","35","[c]","38650","37420"
"New entrant CS","2022","South West (England)","Devon","SEO","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Devon","Unknown","Female","130","[c]","26610","24090"
"New entrant CS","2022","South West (England)","Devon","Unknown","Male","70","[c]","28540","27770"
"New entrant CS","2022","South West (England)","Dorset and Somerset","AA","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Dorset and Somerset","AA","Male","30","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Dorset and Somerset","AO","Female","125","[c]","21780","21170"
"New entrant CS","2022","South West (England)","Dorset and Somerset","AO","Male","120","[c]","22180","21260"
"New entrant CS","2022","South West (England)","Dorset and Somerset","EO","Female","45","[c]","26340","27130"
"New entrant CS","2022","South West (England)","Dorset and Somerset","EO","Male","60","[c]","26150","26350"
"New entrant CS","2022","South West (England)","Dorset and Somerset","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Dorset and Somerset","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Dorset and Somerset","G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Dorset and Somerset","G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Dorset and Somerset","HEO","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Dorset and Somerset","HEO","Male","40","[c]","32670","33000"
"New entrant CS","2022","South West (England)","Dorset and Somerset","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Dorset and Somerset","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Dorset and Somerset","SEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Dorset and Somerset","SEO","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Dorset and Somerset","Unknown","Female","125","[c]","26350","24090"
"New entrant CS","2022","South West (England)","Dorset and Somerset","Unknown","Male","60","[c]","28380","24800"
"New entrant CS","2022","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","AA","Female","95","[c]","19380","19200"
"New entrant CS","2022","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","AA","Male","90","[c]","19800","19100"
"New entrant CS","2022","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","AO","Female","380","[c]","21360","21170"
"New entrant CS","2022","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","AO","Male","230","[c]","22080","21260"
"New entrant CS","2022","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Female","385","[c]","24410","24750"
"New entrant CS","2022","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Male","415","[c]","23710","24830"
"New entrant CS","2022","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","G6","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","G6","Male","30","[c]","68160","65310"
"New entrant CS","2022","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","G7","Female","120","[c]","50960","49860"
"New entrant CS","2022","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","G7","Male","145","[c]","52430","52000"
"New entrant CS","2022","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","Female","375","[c]","30070","29230"
"New entrant CS","2022","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","Male","390","[c]","30240","29860"
"New entrant CS","2022","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","Female","205","[c]","39350","38130"
"New entrant CS","2022","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","Male","295","[c]","40250","40000"
"New entrant CS","2022","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Female","315","[c]","28180","24800"
"New entrant CS","2022","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Male","220","[c]","33050","29550"
"New entrant CS","2022","Unknown","Unknown","AA","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","AA","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","AO","Female","55","[c]","21350","21260"
"New entrant CS","2022","Unknown","Unknown","AO","Male","40","[c]","22070","21840"
"New entrant CS","2022","Unknown","Unknown","EO","Female","60","[c]","28380","27570"
"New entrant CS","2022","Unknown","Unknown","EO","Male","60","[c]","27410","27500"
"New entrant CS","2022","Unknown","Unknown","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","G6","Male","5","[c]","[c]","[c]"
