"Status","Year","Disability","Region_ITL3","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Declared non-disabled","South Lanarkshire","SEO/HEO","SEO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","South Nottinghamshire","AA/AO","AA","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","South Nottinghamshire","AA/AO","AO","40","[c]","22500","23140"
"New entrant CS","2022","Declared non-disabled","South Nottinghamshire","EO","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","South Nottinghamshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","South Nottinghamshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","South Nottinghamshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","South Nottinghamshire","SEO/HEO","HEO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","South Nottinghamshire","SEO/HEO","SEO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","South Nottinghamshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","South Teesside","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","South Teesside","AA/AO","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","South Teesside","EO","EO","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","South Teesside","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","South Teesside","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","South Teesside","Unknown","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","South West Wales","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","South West Wales","AA/AO","AO","45","[c]","21390","21260"
"New entrant CS","2022","Declared non-disabled","South West Wales","EO","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","South West Wales","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","South West Wales","G6/G7","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","South West Wales","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","South West Wales","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","South West Wales","SEO/HEO","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","South West Wales","Unknown","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Southampton","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Southampton","AA/AO","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Southampton","EO","EO","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Southampton","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Southampton","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Southampton","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Southampton","SEO/HEO","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Southampton","SEO/HEO","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Southampton","Unknown","Unknown","35","[c]","30190","25700"
"New entrant CS","2022","Declared non-disabled","Southend-on-Sea","AA/AO","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Southend-on-Sea","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Southend-on-Sea","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Southend-on-Sea","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Southend-on-Sea","Unknown","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Staffordshire CC","AA/AO","AA","30","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Staffordshire CC","AA/AO","AO","185","[c]","22500","23140"
"New entrant CS","2022","Declared non-disabled","Staffordshire CC","EO","EO","35","[c]","26470","26350"
"New entrant CS","2022","Declared non-disabled","Staffordshire CC","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Staffordshire CC","G6/G7","G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Staffordshire CC","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Staffordshire CC","SEO/HEO","HEO","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Staffordshire CC","SEO/HEO","SEO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Staffordshire CC","Unknown","Unknown","45","[c]","25400","24090"
"New entrant CS","2022","Declared non-disabled","Stoke-on-Trent","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Stoke-on-Trent","AA/AO","AO","55","[c]","21020","20970"
"New entrant CS","2022","Declared non-disabled","Stoke-on-Trent","EO","EO","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Stoke-on-Trent","G6/G7","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Stoke-on-Trent","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Stoke-on-Trent","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Stoke-on-Trent","Unknown","Unknown","35","[c]","26370","24800"
"New entrant CS","2022","Declared non-disabled","Suffolk CC","AA/AO","AA","40","[c]","21200","21790"
"New entrant CS","2022","Declared non-disabled","Suffolk CC","AA/AO","AO","150","[c]","23360","21260"
"New entrant CS","2022","Declared non-disabled","Suffolk CC","EO","EO","65","[c]","26150","26350"
"New entrant CS","2022","Declared non-disabled","Suffolk CC","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Suffolk CC","G6/G7","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Suffolk CC","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Suffolk CC","SEO/HEO","HEO","30","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Suffolk CC","SEO/HEO","SEO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Suffolk CC","Unknown","Unknown","40","[c]","29600","24800"
"New entrant CS","2022","Declared non-disabled","Sunderland","AA/AO","AO","165","[c]","21250","21260"
"New entrant CS","2022","Declared non-disabled","Sunderland","EO","EO","55","[c]","27440","27570"
"New entrant CS","2022","Declared non-disabled","Sunderland","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Sunderland","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Sunderland","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Sunderland","Unknown","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Swansea","AA/AO","AA","120","[c]","18430","18310"
"New entrant CS","2022","Declared non-disabled","Swansea","AA/AO","AO","200","[c]","21760","21840"
"New entrant CS","2022","Declared non-disabled","Swansea","EO","EO","45","[c]","26340","26130"
"New entrant CS","2022","Declared non-disabled","Swansea","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Swansea","G6/G7","G7","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Swansea","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Swansea","SEO/HEO","HEO","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Swansea","SEO/HEO","SEO","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Swansea","Unknown","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Swindon","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Swindon","AA/AO","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Swindon","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Swindon","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Swindon","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Swindon","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Swindon","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Swindon","Unknown","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Telford and Wrekin","AA/AO","AA","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Telford and Wrekin","AA/AO","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Telford and Wrekin","EO","EO","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Telford and Wrekin","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Telford and Wrekin","G6/G7","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Telford and Wrekin","SEO/HEO","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Telford and Wrekin","SEO/HEO","SEO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Telford and Wrekin","Unknown","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Thurrock","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Thurrock","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Thurrock","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Torbay","AA/AO","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Torbay","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Torbay","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Torbay","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Torbay","Unknown","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Tower Hamlets","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Tower Hamlets","AA/AO","AO","75","[c]","22500","22770"
"New entrant CS","2022","Declared non-disabled","Tower Hamlets","EO","EO","150","[c]","27760","27140"
"New entrant CS","2022","Declared non-disabled","Tower Hamlets","G6/G7","G6","35","[c]","72740","72000"
"New entrant CS","2022","Declared non-disabled","Tower Hamlets","G6/G7","G7","120","[c]","58120","57000"
"New entrant CS","2022","Declared non-disabled","Tower Hamlets","SCS level","SCS level","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Tower Hamlets","SEO/HEO","HEO","120","[c]","34270","34260"
"New entrant CS","2022","Declared non-disabled","Tower Hamlets","SEO/HEO","SEO","60","[c]","42980","42000"
"New entrant CS","2022","Declared non-disabled","Tower Hamlets","Unknown","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Tyneside","AA/AO","AA","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Tyneside","AA/AO","AO","750","[c]","21240","21260"
"New entrant CS","2022","Declared non-disabled","Tyneside","EO","EO","365","[c]","26680","26590"
"New entrant CS","2022","Declared non-disabled","Tyneside","G6/G7","G6","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Tyneside","G6/G7","G7","60","[c]","53040","52080"
"New entrant CS","2022","Declared non-disabled","Tyneside","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Tyneside","SEO/HEO","HEO","160","[c]","32210","33080"
"New entrant CS","2022","Declared non-disabled","Tyneside","SEO/HEO","SEO","80","[c]","38140","37320"
"New entrant CS","2022","Declared non-disabled","Tyneside","Unknown","Unknown","105","[c]","28090","23990"
"New entrant CS","2022","Declared non-disabled","Unknown","AA/AO","AA","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","AA/AO","AO","55","[c]","21760","21280"
"New entrant CS","2022","Declared non-disabled","Unknown","EO","EO","50","[c]","28290","27570"
"New entrant CS","2022","Declared non-disabled","Unknown","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","G6/G7","G7","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","SEO/HEO","HEO","40","[c]","32580","32000"
"New entrant CS","2022","Declared non-disabled","Unknown","SEO/HEO","SEO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Unknown","Unknown","50","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Wakefield","AA/AO","AA","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Wakefield","AA/AO","AO","45","[c]","23240","23140"
"New entrant CS","2022","Declared non-disabled","Wakefield","EO","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Wakefield","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Wakefield","SEO/HEO","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Wakefield","SEO/HEO","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Wakefield","Unknown","Unknown","60","[c]","27900","23840"
"New entrant CS","2022","Declared non-disabled","Walsall","AA/AO","AO","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Walsall","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Walsall","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Walsall","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Walsall","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Walsall","Unknown","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Wandsworth","AA/AO","AA","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Wandsworth","AA/AO","AO","35","[c]","27540","26310"
"New entrant CS","2022","Declared non-disabled","Wandsworth","EO","EO","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Wandsworth","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Wandsworth","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Wandsworth","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Warrington","AA/AO","AA","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Warrington","AA/AO","AO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Warrington","EO","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Warrington","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Warrington","G6/G7","G7","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Warrington","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Warrington","SEO/HEO","HEO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Warrington","SEO/HEO","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Warrington","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Warwickshire CC","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Warwickshire CC","AA/AO","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Warwickshire CC","EO","EO","50","[c]","26700","27570"
"New entrant CS","2022","Declared non-disabled","Warwickshire CC","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Warwickshire CC","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Warwickshire CC","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Warwickshire CC","SEO/HEO","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Warwickshire CC","Unknown","Unknown","35","[c]","30050","24090"
"New entrant CS","2022","Declared non-disabled","West Cumbria","AA/AO","AO","105","[c]","21670","21300"
"New entrant CS","2022","Declared non-disabled","West Cumbria","EO","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","West Cumbria","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","West Cumbria","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","West Cumbria","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","West Cumbria","Unknown","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","West Essex","AA/AO","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","West Essex","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","West Essex","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","West Essex","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","West Essex","SEO/HEO","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","West Essex","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","West Kent","AA/AO","AA","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","West Kent","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","West Kent","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","West Kent","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","West Kent","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","West Kent","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","West Kent","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","West Kent","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","West Lothian","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","West Lothian","AA/AO","AO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","West Lothian","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","West Lothian","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","West Lothian","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","West Lothian","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","West Northamptonshire","AA/AO","AA","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","West Northamptonshire","AA/AO","AO","35","[c]","22330","23140"
"New entrant CS","2022","Declared non-disabled","West Northamptonshire","EO","EO","30","[c]","26660","27570"
"New entrant CS","2022","Declared non-disabled","West Northamptonshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","West Northamptonshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","West Northamptonshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","West Northamptonshire","Unknown","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","West Surrey","AA/AO","AA","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","West Surrey","AA/AO","AO","105","[c]","26180","24370"
"New entrant CS","2022","Declared non-disabled","West Surrey","EO","EO","40","[c]","28340","27960"
"New entrant CS","2022","Declared non-disabled","West Surrey","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","West Surrey","G6/G7","G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","West Surrey","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","West Surrey","SEO/HEO","HEO","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","West Surrey","SEO/HEO","SEO","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","West Surrey","Unknown","Unknown","45","[c]","29620","24840"
"New entrant CS","2022","Declared non-disabled","West Sussex (North East)","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","West Sussex (North East)","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","West Sussex (North East)","EO","EO","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","West Sussex (North East)","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","West Sussex (North East)","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","West Sussex (North East)","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","West Sussex (North East)","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","West Sussex (North East)","Unknown","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","West Sussex (South West)","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","West Sussex (South West)","AA/AO","AO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","West Sussex (South West)","EO","EO","35","[c]","26710","27570"
"New entrant CS","2022","Declared non-disabled","West Sussex (South West)","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","West Sussex (South West)","G6/G7","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","West Sussex (South West)","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","West Sussex (South West)","SEO/HEO","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","West Sussex (South West)","SEO/HEO","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","West Sussex (South West)","Unknown","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Westminster","AA/AO","AA","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Westminster","AA/AO","AO","210","[c]","23380","23720"
"New entrant CS","2022","Declared non-disabled","Westminster","EO","EO","725","[c]","27600","27500"
"New entrant CS","2022","Declared non-disabled","Westminster","G6/G7","G6","105","[c]","66570","65440"
"New entrant CS","2022","Declared non-disabled","Westminster","G6/G7","G7","535","[c]","53880","53380"
"New entrant CS","2022","Declared non-disabled","Westminster","SCS level","SCS level","55","[c]","101920","93000"
"New entrant CS","2022","Declared non-disabled","Westminster","SEO/HEO","HEO","1130","[c]","34010","33570"
"New entrant CS","2022","Declared non-disabled","Westminster","SEO/HEO","SEO","495","[c]","41590","41000"
"New entrant CS","2022","Declared non-disabled","Westminster","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Wiltshire","AA/AO","AA","90","[c]","18600","17790"
"New entrant CS","2022","Declared non-disabled","Wiltshire","AA/AO","AO","140","[c]","21730","21170"
"New entrant CS","2022","Declared non-disabled","Wiltshire","EO","EO","115","[c]","24810","23490"
"New entrant CS","2022","Declared non-disabled","Wiltshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Wiltshire","G6/G7","G7","65","[c]","51730","49980"
"New entrant CS","2022","Declared non-disabled","Wiltshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Wiltshire","SEO/HEO","HEO","235","[c]","28860","29230"
"New entrant CS","2022","Declared non-disabled","Wiltshire","SEO/HEO","SEO","100","[c]","38530","38070"
"New entrant CS","2022","Declared non-disabled","Wiltshire","Unknown","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Wirral","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Wirral","AA/AO","AO","100","[c]","21370","21260"
"New entrant CS","2022","Declared non-disabled","Wirral","EO","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Wirral","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Wirral","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Wirral","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Wirral","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Wirral","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Wirral","Unknown","Unknown","30","[c]","26860","24800"
"New entrant CS","2022","Declared non-disabled","Wolverhampton","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Wolverhampton","AA/AO","AO","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Wolverhampton","EO","EO","35","[c]","25850","24830"
"New entrant CS","2022","Declared non-disabled","Wolverhampton","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Wolverhampton","G6/G7","G7","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Wolverhampton","SEO/HEO","HEO","35","[c]","30210","30190"
"New entrant CS","2022","Declared non-disabled","Wolverhampton","SEO/HEO","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Wolverhampton","Unknown","Unknown","35","[c]","26560","24800"
"New entrant CS","2022","Declared non-disabled","Worcestershire CC","AA/AO","AA","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Worcestershire CC","AA/AO","AO","100","[c]","22100","21300"
"New entrant CS","2022","Declared non-disabled","Worcestershire CC","EO","EO","35","[c]","26650","27570"
"New entrant CS","2022","Declared non-disabled","Worcestershire CC","G6/G7","G6","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Worcestershire CC","G6/G7","G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Worcestershire CC","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Worcestershire CC","SEO/HEO","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Worcestershire CC","SEO/HEO","SEO","10","[c]","[c]","[c]"
