"Status","Year","Age","Function_of_post","Organisation","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","40-49","Digital, Data & Technology","UK Hydrographic Office","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Digital, Data & Technology","UK Statistics Authority","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Digital, Data & Technology","UK Statistics Authority","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Digital, Data & Technology","UK Statistics Authority","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Digital, Data & Technology","Water Services Regulation Authority","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Finance","Cabinet Office (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Finance","Charity Commission","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Finance","Department for Business, Energy and Industrial Strategy (excl. agencies)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Finance","Department for Business, Energy and Industrial Strategy (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Finance","Department for Digital, Culture, Media and Sport","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Finance","Department for Education (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Finance","Department for Education (excl. agencies)","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Finance","Department for Education (excl. agencies)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Finance","Department for Education (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Finance","Department for Levelling Up, Housing and Communities (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Finance","Department for Levelling Up, Housing and Communities (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Finance","Department for Work and Pensions (excl. agencies)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Finance","Department for Work and Pensions (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Finance","Department for Work and Pensions (excl. agencies)","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Finance","Department for Work and Pensions (excl. agencies)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Finance","Department for Work and Pensions (excl. agencies)","HEO","10","[c]","33070","31990"
"Leaver Dept.","2022","40-49","Finance","Department for Work and Pensions (excl. agencies)","SEO","15","[c]","37540","35310"
"Leaver Dept.","2022","40-49","Finance","Department of Health and Social Care (excl. agencies)","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Finance","Department of Health and Social Care (excl. agencies)","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Finance","Department of Health and Social Care (excl. agencies)","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Finance","Department of Health and Social Care (excl. agencies)","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Finance","Department of Health and Social Care (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Finance","Department of Health and Social Care (excl. agencies)","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Finance","Driver and Vehicle Licensing Agency","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Finance","Driver and Vehicle Licensing Agency","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Finance","Driver and Vehicle Standards Agency","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Finance","Driver and Vehicle Standards Agency","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Finance","Education and Skills Funding Agency","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Finance","Foreign, Commonwealth and Development Office (excl. agencies)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Finance","Foreign, Commonwealth and Development Office (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Finance","Government Internal Audit Agency","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Finance","Government Legal Department","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Finance","Medicines and Healthcare Products Regulatory Agency","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Finance","Ministry of Defence (excl. agencies)","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Finance","Ministry of Defence (excl. agencies)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Finance","Ministry of Defence (excl. agencies)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Finance","Ministry of Defence (excl. agencies)","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Finance","Ministry of Defence (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Finance","Ministry of Justice (excl. agencies)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Finance","Ministry of Justice (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Finance","National Crime Agency","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Finance","Northern Ireland Office","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Finance","Northern Ireland Office","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Finance","Office for Standards in Education, Children's Services and Skills","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Finance","Office of Qualifications and Examinations Regulation","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Finance","Public Health England","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Finance","Public Health England","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Finance","Public Health England","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Finance","Public Health England","G7","10","[c]","56330","55960"
"Leaver Dept.","2022","40-49","Finance","Public Health England","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Finance","Public Health England","SEO","10","[c]","39750","40470"
"Leaver Dept.","2022","40-49","Finance","Serious Fraud Office","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Finance","The Insolvency Service","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Finance","UK Export Finance","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Finance","UK Statistics Authority","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Finance","Valuation Office Agency","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Grants Management","Rural Payments Agency","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Grants Management","Rural Payments Agency","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Grants Management","Rural Payments Agency","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Human Resources","Cabinet Office (excl. agencies)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Human Resources","Cabinet Office (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Human Resources","Cabinet Office (excl. agencies)","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Human Resources","Cabinet Office (excl. agencies)","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Human Resources","Cabinet Office (excl. agencies)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Human Resources","Cabinet Office (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Human Resources","Cabinet Office (excl. agencies)","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Human Resources","Charity Commission","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Human Resources","Crown Prosecution Service","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Human Resources","Crown Prosecution Service","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Human Resources","Department for Business, Energy and Industrial Strategy (excl. agencies)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Human Resources","Department for Digital, Culture, Media and Sport","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Human Resources","Department for Education (excl. agencies)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Human Resources","Department for Education (excl. agencies)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Human Resources","Department for Education (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Human Resources","Department for Environment, Food and Rural Affairs (excl. agencies)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Human Resources","Department for Environment, Food and Rural Affairs (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Human Resources","Department for Levelling Up, Housing and Communities (excl. agencies)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Human Resources","Department for Work and Pensions (excl. agencies)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Human Resources","Department for Work and Pensions (excl. agencies)","EO","15","[c]","27840","27570"
"Leaver Dept.","2022","40-49","Human Resources","Department for Work and Pensions (excl. agencies)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Human Resources","Department for Work and Pensions (excl. agencies)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Human Resources","Department of Health and Social Care (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Human Resources","Department of Health and Social Care (excl. agencies)","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Human Resources","Department of Health and Social Care (excl. agencies)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Human Resources","Driver and Vehicle Licensing Agency","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Human Resources","Driver and Vehicle Licensing Agency","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Human Resources","Driver and Vehicle Standards Agency","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Human Resources","Driver and Vehicle Standards Agency","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Human Resources","Driver and Vehicle Standards Agency","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Human Resources","Food Standards Agency","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Human Resources","Foreign, Commonwealth and Development Office (excl. agencies)","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Human Resources","Foreign, Commonwealth and Development Office (excl. agencies)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Human Resources","Government Internal Audit Agency","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Human Resources","Government Legal Department","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Human Resources","Government Legal Department","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Human Resources","HM Treasury (excl. agencies)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Human Resources","Intellectual Property Office","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Human Resources","Maritime and Coastguard Agency","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Human Resources","Medicines and Healthcare Products Regulatory Agency","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Human Resources","Ministry of Defence (excl. agencies)","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Human Resources","Ministry of Defence (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Human Resources","Ministry of Defence (excl. agencies)","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Human Resources","Ministry of Defence (excl. agencies)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Human Resources","Ministry of Defence (excl. agencies)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Human Resources","Ministry of Defence (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Human Resources","Ministry of Defence (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Human Resources","National Crime Agency","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Human Resources","National Crime Agency","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Human Resources","National Crime Agency","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Human Resources","National Crime Agency","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Human Resources","Northern Ireland Office","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Human Resources","Office for Standards in Education, Children's Services and Skills","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Human Resources","Office of Gas and Electricity Markets","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Human Resources","Office of Qualifications and Examinations Regulation","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Human Resources","Office of Rail and Road","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Human Resources","Office of the Secretary of State for Wales","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Human Resources","Public Health England","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Human Resources","Public Health England","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Human Resources","Public Health England","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Human Resources","Public Health England","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Human Resources","Public Health England","G7","10","[c]","53070","52610"
"Leaver Dept.","2022","40-49","Human Resources","Public Health England","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Human Resources","Public Health England","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Human Resources","Public Health England","SEO","10","[c]","39930","38200"
"Leaver Dept.","2022","40-49","Human Resources","Scottish Courts and Tribunals Service","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Human Resources","UK Export Finance","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Human Resources","UK Statistics Authority","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Human Resources","UK Statistics Authority","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Internal Audit","Foreign, Commonwealth and Development Office (excl. agencies)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Internal Audit","Government Internal Audit Agency","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Internal Audit","Ministry of Defence (excl. agencies)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Legal","Attorney General's Office","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Legal","Attorney General's Office","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Legal","Attorney General's Office","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Legal","Attorney General's Office","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Legal","Competition and Markets Authority","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Legal","Crown Office and Procurator Fiscal Service","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Legal","Crown Office and Procurator Fiscal Service","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Legal","Crown Prosecution Service","AO","[c]","[c]","[c]","[c]"
