"Status","Year","Profession_of_post","Responsibility_level_grouped","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Veterinarian","G6/G7","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinarian","G6/G7","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinarian","G6/G7","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinarian","SEO/HEO","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinarian","SEO/HEO","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinarian","SEO/HEO","SEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Veterinarian","SEO/HEO","SEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","AA/AO","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","AA/AO","AO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","EO","EO","Female","35","[c]","26920","26670"
"Leaver Dept.","2022","Commercial","EO","EO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","G6/G7","G6","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","G6/G7","G6","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","G6/G7","G7","Female","40","[c]","51250","52610"
"Leaver Dept.","2022","Commercial","G6/G7","G7","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","SCS level","SCS level","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","SCS level","SCS level","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","SEO/HEO","HEO","Female","75","[c]","30300","30280"
"Leaver Dept.","2022","Commercial","SEO/HEO","HEO","Male","55","[c]","31800","32410"
"Leaver Dept.","2022","Commercial","SEO/HEO","SEO","Female","105","[c]","40020","40000"
"Leaver Dept.","2022","Commercial","SEO/HEO","SEO","Male","70","[c]","40370","40580"
"Leaver Dept.","2022","Commercial","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","AA/AO","AA","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","AA/AO","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","AA/AO","AO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","AA/AO","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","EO","EO","Female","40","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","EO","EO","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","G6/G7","G6","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","G6/G7","G6","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","G6/G7","G7","Female","40","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","G6/G7","G7","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","SCS level","SCS level","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","SCS level","SCS level","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","SEO/HEO","HEO","Female","70","[c]","34260","33910"
"Leaver Dept.","2022","Communications","SEO/HEO","HEO","Male","45","[c]","33970","33300"
"Leaver Dept.","2022","Communications","SEO/HEO","SEO","Female","45","[c]","41130","40150"
"Leaver Dept.","2022","Communications","SEO/HEO","SEO","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Corporate Finance","AA/AO","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Corporate Finance","AA/AO","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Corporate Finance","EO","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Corporate Finance","EO","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Corporate Finance","G6/G7","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Corporate Finance","G6/G7","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Corporate Finance","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Corporate Finance","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Corporate Finance","SEO/HEO","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Corporate Finance","SEO/HEO","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","AA/AO","AO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","AA/AO","AO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","EO","EO","Female","30","[c]","27830","27570"
"Leaver Dept.","2022","Counter Fraud","EO","EO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","G6/G7","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","G6/G7","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","G6/G7","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","SEO/HEO","HEO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","SEO/HEO","HEO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","SEO/HEO","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","SEO/HEO","SEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","AA/AO","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","AA/AO","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","AA/AO","AO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","AA/AO","AO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","EO","EO","Female","45","[c]","27470","27540"
"Leaver Dept.","2022","Digital, Data and Technology","EO","EO","Male","45","[c]","27720","27370"
"Leaver Dept.","2022","Digital, Data and Technology","G6/G7","G6","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","G6/G7","G6","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","G6/G7","G7","Female","55","[c]","54650","53910"
"Leaver Dept.","2022","Digital, Data and Technology","G6/G7","G7","Male","90","[c]","55300","53830"
"Leaver Dept.","2022","Digital, Data and Technology","SCS level","SCS level","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","SCS level","SCS level","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","SEO/HEO","HEO","Female","95","[c]","32850","32330"
"Leaver Dept.","2022","Digital, Data and Technology","SEO/HEO","HEO","Male","130","[c]","33780","33130"
"Leaver Dept.","2022","Digital, Data and Technology","SEO/HEO","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","SEO/HEO","SEO","Female","90","[c]","39830","39960"
"Leaver Dept.","2022","Digital, Data and Technology","SEO/HEO","SEO","Male","140","[c]","40520","39860"
"Leaver Dept.","2022","Digital, Data and Technology","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Economics","AA/AO","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Economics","AA/AO","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Economics","EO","EO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Economics","EO","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Economics","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Economics","G6/G7","G6","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Economics","G6/G7","G7","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Economics","G6/G7","G7","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Economics","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Economics","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Economics","SEO/HEO","HEO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Economics","SEO/HEO","HEO","Male","45","[c]","32840","33750"
"Leaver Dept.","2022","Economics","SEO/HEO","SEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Economics","SEO/HEO","SEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Economics","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Economics","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","AA/AO","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","AA/AO","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","AA/AO","AO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","AA/AO","AO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","EO","EO","Female","70","[c]","25870","25120"
"Leaver Dept.","2022","Finance","EO","EO","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","G6/G7","G6","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","G6/G7","G6","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","G6/G7","G7","Female","50","[c]","53960","53680"
"Leaver Dept.","2022","Finance","G6/G7","G7","Male","65","[c]","55080","55320"
"Leaver Dept.","2022","Finance","SCS level","SCS level","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","SCS level","SCS level","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","SEO/HEO","HEO","Female","80","[c]","32890","33000"
"Leaver Dept.","2022","Finance","SEO/HEO","HEO","Male","80","[c]","33020","32290"
"Leaver Dept.","2022","Finance","SEO/HEO","SEO","Female","85","[c]","40110","40070"
"Leaver Dept.","2022","Finance","SEO/HEO","SEO","Male","75","[c]","40540","40540"
"Leaver Dept.","2022","Finance","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Geography","EO","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Geography","EO","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Geography","G6/G7","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Geography","G6/G7","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Geography","SEO/HEO","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Geography","SEO/HEO","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Geography","SEO/HEO","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Geography","SEO/HEO","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","AA/AO","AA","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","AA/AO","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","AA/AO","AO","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","AA/AO","AO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","EO","EO","Female","105","[c]","26710","26880"
"Leaver Dept.","2022","Human Resources","EO","EO","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","G6/G7","G6","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","G6/G7","G6","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","G6/G7","G7","Female","65","[c]","52760","52530"
"Leaver Dept.","2022","Human Resources","G6/G7","G7","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","SCS level","SCS level","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","SCS level","SCS level","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","SEO/HEO","HEO","Female","130","[c]","32130","32330"
"Leaver Dept.","2022","Human Resources","SEO/HEO","HEO","Male","40","[c]","32370","32000"
"Leaver Dept.","2022","Human Resources","SEO/HEO","SEO","Female","65","[c]","39950","40060"
"Leaver Dept.","2022","Human Resources","SEO/HEO","SEO","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Inspector of Education and Training","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Inspector of Education and Training","G6/G7","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Inspector of Education and Training","G6/G7","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Inspector of Education and Training","G6/G7","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","AA/AO","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","AA/AO","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","EO","EO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","EO","EO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","G6/G7","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","G6/G7","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","G6/G7","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","SEO/HEO","HEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","SEO/HEO","HEO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","SEO/HEO","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","SEO/HEO","SEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","EO","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","EO","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","G6/G7","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","G6/G7","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","G6/G7","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","SEO/HEO","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","SEO/HEO","HEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","SEO/HEO","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","SEO/HEO","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","International Trade","EO","EO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","International Trade","EO","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","International Trade","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","International Trade","G6/G7","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","International Trade","G6/G7","G7","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","International Trade","G6/G7","G7","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","International Trade","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","International Trade","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","International Trade","SEO/HEO","HEO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","International Trade","SEO/HEO","HEO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","International Trade","SEO/HEO","SEO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","International Trade","SEO/HEO","SEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","AA/AO","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","AA/AO","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","AA/AO","AO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","AA/AO","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","EO","EO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","EO","EO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","G6/G7","G6","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","G6/G7","G6","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","G6/G7","G7","Female","60","[c]","52800","52610"
"Leaver Dept.","2022","Knowledge and Information Management","G6/G7","G7","Male","35","[c]","52620","50830"
"Leaver Dept.","2022","Knowledge and Information Management","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","SEO/HEO","HEO","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","SEO/HEO","HEO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","SEO/HEO","SEO","Female","50","[c]","39360","38330"
"Leaver Dept.","2022","Knowledge and Information Management","SEO/HEO","SEO","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","AA/AO","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","AA/AO","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","EO","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","EO","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","G6/G7","G6","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","G6/G7","G6","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","G6/G7","G7","Female","40","[c]","55050","52730"
"Leaver Dept.","2022","Legal","G6/G7","G7","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","SCS level","SCS level","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","SEO/HEO","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","SEO/HEO","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","SEO/HEO","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","SEO/HEO","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","G6/G7","G6","Female","30","[c]","79210","78190"
"Leaver Dept.","2022","Medicine","G6/G7","G6","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","G6/G7","G7","Female","35","[c]","51930","51750"
"Leaver Dept.","2022","Medicine","G6/G7","G7","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","SCS level","SCS level","Female","140","[c]","109890","106500"
"Leaver Dept.","2022","Medicine","SCS level","SCS level","Male","95","[c]","116770","114000"
"Leaver Dept.","2022","Medicine","SEO/HEO","HEO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","SEO/HEO","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","SEO/HEO","SEO","Female","30","[c]","40840","40080"
"Leaver Dept.","2022","Medicine","SEO/HEO","SEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","AA/AO","AA","Female","130","[c]","19890","19520"
"Leaver Dept.","2022","Operational Delivery","AA/AO","AA","Male","75","[c]","20020","19200"
"Leaver Dept.","2022","Operational Delivery","AA/AO","AO","Female","1175","[c]","21510","21260"
"Leaver Dept.","2022","Operational Delivery","AA/AO","AO","Male","715","[c]","21500","21260"
"Leaver Dept.","2022","Operational Delivery","EO","EO","Female","1895","[c]","27050","27570"
"Leaver Dept.","2022","Operational Delivery","EO","EO","Male","1100","[c]","27230","27570"
"Leaver Dept.","2022","Operational Delivery","G6/G7","G6","Female","165","[c]","68030","65950"
"Leaver Dept.","2022","Operational Delivery","G6/G7","G6","Male","120","[c]","68680","66310"
"Leaver Dept.","2022","Operational Delivery","G6/G7","G7","Female","470","[c]","53200","52610"
"Leaver Dept.","2022","Operational Delivery","G6/G7","G7","Male","275","[c]","53610","52610"
"Leaver Dept.","2022","Operational Delivery","SCS level","SCS level","Female","75","[c]","94510","90240"
"Leaver Dept.","2022","Operational Delivery","SCS level","SCS level","Male","60","[c]","98190","95200"
"Leaver Dept.","2022","Operational Delivery","SEO/HEO","HEO","Female","825","[c]","31750","31990"
"Leaver Dept.","2022","Operational Delivery","SEO/HEO","HEO","Male","400","[c]","32230","31990"
"Leaver Dept.","2022","Operational Delivery","SEO/HEO","SEO","Female","620","[c]","39670","40070"
"Leaver Dept.","2022","Operational Delivery","SEO/HEO","SEO","Male","310","[c]","40070","40070"
"Leaver Dept.","2022","Operational Delivery","Unknown","Unknown","Female","85","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Unknown","Unknown","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Research","EO","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Research","EO","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Research","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Research","G6/G7","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Research","G6/G7","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Research","G6/G7","G7","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Research","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Research","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Research","SEO/HEO","HEO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Research","SEO/HEO","HEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Research","SEO/HEO","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Research","SEO/HEO","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Research","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Research","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","AA/AO","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","AA/AO","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","AA/AO","AO","Female","100","[c]","21630","21260"
"Leaver Dept.","2022","Other","AA/AO","AO","Male","50","[c]","21470","21260"
"Leaver Dept.","2022","Other","EO","EO","Female","185","[c]","27260","27570"
"Leaver Dept.","2022","Other","EO","EO","Male","150","[c]","26650","27570"
"Leaver Dept.","2022","Other","G6/G7","G6","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","G6/G7","G6","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","G6/G7","G7","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","G6/G7","G7","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","SCS level","SCS level","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","SEO/HEO","HEO","Female","85","[c]","32040","32000"
"Leaver Dept.","2022","Other","SEO/HEO","HEO","Male","60","[c]","32680","32170"
"Leaver Dept.","2022","Other","SEO/HEO","SEO","Female","40","[c]","38400","38770"
"Leaver Dept.","2022","Other","SEO/HEO","SEO","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Unknown","Unknown","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning","AA/AO","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning","AA/AO","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning","EO","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning","EO","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning","G6/G7","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning","G6/G7","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning","SEO/HEO","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning","SEO/HEO","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning","SEO/HEO","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning","SEO/HEO","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectors","AA/AO","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectors","AA/AO","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectors","EO","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectors","EO","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectors","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectors","G6/G7","G6","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectors","G6/G7","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectors","G6/G7","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectors","SEO/HEO","HEO","Female","[c]","[c]","[c]","[c]"
