"Status","Year","Parent_department","Region_ITL2","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Attorney General's Departments","Inner London - East","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Inner London - East","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Inner London - East","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Inner London - West","AA/AO","Heterosexual / straight","265","250","23340","23770"
"In post","2022","Attorney General's Departments","Inner London - West","AA/AO","LGBO","15","15","[c]","[c]"
"In post","2022","Attorney General's Departments","Inner London - West","AA/AO","Undeclared","10","10","[c]","[c]"
"In post","2022","Attorney General's Departments","Inner London - West","AA/AO","Unknown","80","70","23760","23770"
"In post","2022","Attorney General's Departments","Inner London - West","EO","Heterosexual / straight","540","520","28450","27580"
"In post","2022","Attorney General's Departments","Inner London - West","EO","LGBO","50","50","28810","27580"
"In post","2022","Attorney General's Departments","Inner London - West","EO","Undeclared","45","45","28440","27580"
"In post","2022","Attorney General's Departments","Inner London - West","EO","Unknown","125","115","28620","28890"
"In post","2022","Attorney General's Departments","Inner London - West","G6/G7","Heterosexual / straight","1765","1645","59200","56960"
"In post","2022","Attorney General's Departments","Inner London - West","G6/G7","LGBO","145","140","60110","58970"
"In post","2022","Attorney General's Departments","Inner London - West","G6/G7","Undeclared","155","140","61030","62790"
"In post","2022","Attorney General's Departments","Inner London - West","G6/G7","Unknown","555","500","62760","63820"
"In post","2022","Attorney General's Departments","Inner London - West","SCS level","Heterosexual / straight","170","160","87400","82110"
"In post","2022","Attorney General's Departments","Inner London - West","SCS level","LGBO","20","20","[c]","[c]"
"In post","2022","Attorney General's Departments","Inner London - West","SCS level","Undeclared","20","15","[c]","[c]"
"In post","2022","Attorney General's Departments","Inner London - West","SCS level","Unknown","55","50","88620","79180"
"In post","2022","Attorney General's Departments","Inner London - West","SEO/HEO","Heterosexual / straight","480","470","37300","37730"
"In post","2022","Attorney General's Departments","Inner London - West","SEO/HEO","LGBO","35","35","37730","39750"
"In post","2022","Attorney General's Departments","Inner London - West","SEO/HEO","Undeclared","30","30","[c]","[c]"
"In post","2022","Attorney General's Departments","Inner London - West","SEO/HEO","Unknown","115","110","37010","37250"
"In post","2022","Attorney General's Departments","Kent","AA/AO","Heterosexual / straight","30","30","23620","23770"
"In post","2022","Attorney General's Departments","Kent","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Kent","AA/AO","Unknown","10","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Kent","EO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Attorney General's Departments","Kent","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Kent","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Kent","EO","Unknown","10","10","[c]","[c]"
"In post","2022","Attorney General's Departments","Kent","G6/G7","Heterosexual / straight","30","30","56890","53050"
"In post","2022","Attorney General's Departments","Kent","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Kent","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Kent","G6/G7","Unknown","20","15","[c]","[c]"
"In post","2022","Attorney General's Departments","Kent","SEO/HEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Attorney General's Departments","Kent","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Kent","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Lancashire","AA/AO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Attorney General's Departments","Lancashire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Lancashire","AA/AO","Unknown","10","10","[c]","[c]"
"In post","2022","Attorney General's Departments","Lancashire","EO","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Attorney General's Departments","Lancashire","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Lancashire","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Lancashire","EO","Unknown","10","10","[c]","[c]"
"In post","2022","Attorney General's Departments","Lancashire","G6/G7","Heterosexual / straight","55","55","52770","51470"
"In post","2022","Attorney General's Departments","Lancashire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Lancashire","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Lancashire","G6/G7","Unknown","25","25","[c]","[c]"
"In post","2022","Attorney General's Departments","Lancashire","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Lancashire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Lancashire","SEO/HEO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Attorney General's Departments","Lancashire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Lancashire","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Lancashire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","AA/AO","Heterosexual / straight","25","20","[c]","[c]"
"In post","2022","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","AA/AO","Unknown","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","EO","Heterosexual / straight","20","15","[c]","[c]"
"In post","2022","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","G6/G7","Heterosexual / straight","65","55","53020","51470"
"In post","2022","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","G6/G7","Unknown","10","10","[c]","[c]"
"In post","2022","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","SEO/HEO","Heterosexual / straight","15","10","[c]","[c]"
"In post","2022","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","SEO/HEO","Unknown","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Lincolnshire","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Lincolnshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Lincolnshire","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Lincolnshire","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Lincolnshire","G6/G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Attorney General's Departments","Lincolnshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Lincolnshire","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Lincolnshire","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Lincolnshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Merseyside","AA/AO","Heterosexual / straight","70","65","21830","22200"
"In post","2022","Attorney General's Departments","Merseyside","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Merseyside","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Merseyside","AA/AO","Unknown","15","15","[c]","[c]"
"In post","2022","Attorney General's Departments","Merseyside","EO","Heterosexual / straight","70","70","26640","25920"
"In post","2022","Attorney General's Departments","Merseyside","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Merseyside","EO","Unknown","20","15","[c]","[c]"
"In post","2022","Attorney General's Departments","Merseyside","G6/G7","Heterosexual / straight","100","95","53940","52370"
"In post","2022","Attorney General's Departments","Merseyside","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Merseyside","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Merseyside","G6/G7","Unknown","35","30","55720","55610"
"In post","2022","Attorney General's Departments","Merseyside","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Merseyside","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Merseyside","SEO/HEO","Heterosexual / straight","50","50","34250","33310"
"In post","2022","Attorney General's Departments","Merseyside","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Merseyside","SEO/HEO","Unknown","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","North Yorkshire","AA/AO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Attorney General's Departments","North Yorkshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","North Yorkshire","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","North Yorkshire","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","North Yorkshire","EO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Attorney General's Departments","North Yorkshire","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","North Yorkshire","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","North Yorkshire","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","North Yorkshire","G6/G7","Heterosexual / straight","45","45","59290","57400"
"In post","2022","Attorney General's Departments","North Yorkshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","North Yorkshire","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","North Yorkshire","G6/G7","Unknown","20","20","[c]","[c]"
"In post","2022","Attorney General's Departments","North Yorkshire","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","North Yorkshire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","North Yorkshire","SEO/HEO","Heterosexual / straight","50","50","34760","33310"
"In post","2022","Attorney General's Departments","North Yorkshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","North Yorkshire","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Northumberland, and Tyne and Wear","AA/AO","Heterosexual / straight","40","40","22270","22200"
"In post","2022","Attorney General's Departments","Northumberland, and Tyne and Wear","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Northumberland, and Tyne and Wear","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Northumberland, and Tyne and Wear","AA/AO","Unknown","15","10","[c]","[c]"
"In post","2022","Attorney General's Departments","Northumberland, and Tyne and Wear","EO","Heterosexual / straight","30","30","26950","26450"
"In post","2022","Attorney General's Departments","Northumberland, and Tyne and Wear","EO","LGBO","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Northumberland, and Tyne and Wear","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Northumberland, and Tyne and Wear","EO","Unknown","10","10","[c]","[c]"
"In post","2022","Attorney General's Departments","Northumberland, and Tyne and Wear","G6/G7","Heterosexual / straight","80","75","54390","53070"
"In post","2022","Attorney General's Departments","Northumberland, and Tyne and Wear","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Northumberland, and Tyne and Wear","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Northumberland, and Tyne and Wear","G6/G7","Unknown","20","20","[c]","[c]"
"In post","2022","Attorney General's Departments","Northumberland, and Tyne and Wear","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Northumberland, and Tyne and Wear","SCS level","LGBO","[c]","[c]","[c]","[c]"
