"Status","Year","Disability","Profession_of_post","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Unknown","Unknown","Unknown","Unknown","125","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Veterinarian","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Veterinarian","Outside London","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Veterinarian","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Veterinarian","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Veterinarian","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Commercial","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Commercial","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Commercial","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Commercial","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Commercial","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Commercial","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Commercial","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Commercial","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Commercial","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Commercial","Outside London","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Commercial","Outside London","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Commercial","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Commercial","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Commercial","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Commercial","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Commercial","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Commercial","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Commercial","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Commercial","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Commercial","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Communications","London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Communications","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Communications","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Communications","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Communications","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Communications","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Communications","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Communications","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Communications","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Communications","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Communications","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Communications","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Communications","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Communications","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Communications","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Communications","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Communications","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Communications","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Communications","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Communications","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Corporate Finance","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Corporate Finance","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Corporate Finance","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Corporate Finance","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Corporate Finance","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Counter Fraud","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Counter Fraud","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Counter Fraud","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Counter Fraud","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Counter Fraud","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Counter Fraud","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Counter Fraud","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Counter Fraud","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Counter Fraud","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Counter Fraud","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Counter Fraud","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Digital, Data and Technology","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Digital, Data and Technology","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Digital, Data and Technology","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Digital, Data and Technology","London","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Digital, Data and Technology","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Digital, Data and Technology","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Digital, Data and Technology","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Digital, Data and Technology","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Digital, Data and Technology","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Digital, Data and Technology","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Digital, Data and Technology","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Digital, Data and Technology","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Digital, Data and Technology","Outside London","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Digital, Data and Technology","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Digital, Data and Technology","Outside London","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Digital, Data and Technology","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Digital, Data and Technology","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Digital, Data and Technology","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Digital, Data and Technology","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Digital, Data and Technology","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Digital, Data and Technology","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Digital, Data and Technology","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Digital, Data and Technology","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Digital, Data and Technology","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Economics","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Economics","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Economics","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Economics","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Economics","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Economics","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Economics","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Economics","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Economics","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Economics","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Economics","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Economics","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Economics","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Economics","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Economics","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Finance","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Finance","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Finance","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Finance","London","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Finance","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Finance","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Finance","London","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Finance","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Finance","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Finance","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Finance","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Finance","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Finance","Outside London","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Finance","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Finance","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Finance","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Finance","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Finance","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Finance","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Finance","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Finance","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Finance","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Geography","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Geography","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Geography","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Geography","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Human Resources","London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Human Resources","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Human Resources","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Human Resources","London","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Human Resources","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Human Resources","London","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Human Resources","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Human Resources","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Human Resources","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Human Resources","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Human Resources","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Human Resources","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Human Resources","Outside London","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Human Resources","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Human Resources","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Human Resources","Outside London","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Human Resources","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Human Resources","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Human Resources","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Human Resources","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Human Resources","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Inspector of Education and Training","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Inspector of Education and Training","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Intelligence Analysis","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Intelligence Analysis","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Intelligence Analysis","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Intelligence Analysis","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Intelligence Analysis","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Intelligence Analysis","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Intelligence Analysis","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Intelligence Analysis","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Intelligence Analysis","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Intelligence Analysis","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Internal Audit","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Internal Audit","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Internal Audit","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Internal Audit","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Internal Audit","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Internal Audit","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Internal Audit","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Internal Audit","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Internal Audit","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","International Trade","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","International Trade","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","International Trade","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","International Trade","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","International Trade","London","SCS level","[c]","[c]","[c]","[c]"
